trial0027901, ZIC, 1302, 24, 54.250000, ZIP, 153, 8, 19.125000, 
trial0027902, ZIC, 1109, 24, 46.208333, ZIP, 347, 8, 43.375000, 
trial0027903, ZIC, 1213, 24, 50.541667, ZIP, 257, 8, 32.125000, 
trial0027904, ZIC, 981, 24, 40.875000, ZIP, 476, 8, 59.500000, 
trial0027905, ZIC, 1157, 24, 48.208333, ZIP, 366, 8, 45.750000, 
trial0027906, ZIC, 1024, 24, 42.666667, ZIP, 380, 8, 47.500000, 
trial0027907, ZIC, 745, 24, 31.041667, ZIP, 766, 8, 95.750000, 
trial0027908, ZIC, 968, 24, 40.333333, ZIP, 563, 8, 70.375000, 
trial0027909, ZIC, 1020, 24, 42.500000, ZIP, 348, 8, 43.500000, 
trial0027910, ZIC, 1120, 24, 46.666667, ZIP, 360, 8, 45.000000, 
trial0027911, ZIC, 1038, 24, 43.250000, ZIP, 426, 8, 53.250000, 
trial0027912, ZIC, 1281, 24, 53.375000, ZIP, 174, 8, 21.750000, 
trial0027913, ZIC, 875, 24, 36.458333, ZIP, 579, 8, 72.375000, 
trial0027914, ZIC, 1196, 24, 49.833333, ZIP, 267, 8, 33.375000, 
trial0027915, ZIC, 899, 24, 37.458333, ZIP, 651, 8, 81.375000, 
trial0027916, ZIC, 1148, 24, 47.833333, ZIP, 410, 8, 51.250000, 
trial0027917, ZIC, 1277, 24, 53.208333, ZIP, 102, 8, 12.750000, 
trial0027918, ZIC, 1025, 24, 42.708333, ZIP, 465, 8, 58.125000, 
trial0027919, ZIC, 1241, 24, 51.708333, ZIP, 227, 8, 28.375000, 
trial0027920, ZIC, 1219, 24, 50.791667, ZIP, 360, 8, 45.000000, 
trial0027921, ZIC, 971, 24, 40.458333, ZIP, 483, 8, 60.375000, 
trial0027922, ZIC, 1321, 24, 55.041667, ZIP, 126, 8, 15.750000, 
trial0027923, ZIC, 1158, 24, 48.250000, ZIP, 341, 8, 42.625000, 
trial0027924, ZIC, 1187, 24, 49.458333, ZIP, 282, 8, 35.250000, 
trial0027925, ZIC, 919, 24, 38.291667, ZIP, 493, 8, 61.625000, 
trial0027926, ZIC, 1118, 24, 46.583333, ZIP, 401, 8, 50.125000, 
trial0027927, ZIC, 1326, 24, 55.250000, ZIP, 139, 8, 17.375000, 
trial0027928, ZIC, 1337, 24, 55.708333, ZIP, 183, 8, 22.875000, 
trial0027929, ZIC, 1000, 24, 41.666667, ZIP, 465, 8, 58.125000, 
trial0027930, ZIC, 1140, 24, 47.500000, ZIP, 375, 8, 46.875000, 
trial0027931, ZIC, 1358, 24, 56.583333, ZIP, 623, 8, 77.875000, 
trial0027932, ZIC, 1248, 24, 52.000000, ZIP, 593, 8, 74.125000, 
trial0027933, ZIC, 1441, 24, 60.041667, ZIP, 374, 8, 46.750000, 
trial0027934, ZIC, 1381, 24, 57.541667, ZIP, 443, 8, 55.375000, 
trial0027935, ZIC, 1170, 24, 48.750000, ZIP, 645, 8, 80.625000, 
trial0027936, ZIC, 1468, 24, 61.166667, ZIP, 452, 8, 56.500000, 
trial0027937, ZIC, 1322, 24, 55.083333, ZIP, 409, 8, 51.125000, 
trial0027938, ZIC, 1470, 24, 61.250000, ZIP, 424, 8, 53.000000, 
trial0027939, ZIC, 1440, 24, 60.000000, ZIP, 469, 8, 58.625000, 
trial0027940, ZIC, 1261, 24, 52.541667, ZIP, 495, 8, 61.875000, 
trial0027941, ZIC, 1177, 24, 49.041667, ZIP, 565, 8, 70.625000, 
trial0027942, ZIC, 848, 24, 35.333333, ZIP, 970, 8, 121.250000, 
trial0027943, ZIC, 1076, 24, 44.833333, ZIP, 760, 8, 95.000000, 
trial0027944, ZIC, 1365, 24, 56.875000, ZIP, 500, 8, 62.500000, 
trial0027945, ZIC, 1408, 24, 58.666667, ZIP, 383, 8, 47.875000, 
trial0027946, ZIC, 1037, 24, 43.208333, ZIP, 845, 8, 105.625000, 
trial0027947, ZIC, 1496, 24, 62.333333, ZIP, 419, 8, 52.375000, 
trial0027948, ZIC, 1192, 24, 49.666667, ZIP, 707, 8, 88.375000, 
trial0027949, ZIC, 1101, 24, 45.875000, ZIP, 723, 8, 90.375000, 
trial0027950, ZIC, 1239, 24, 51.625000, ZIP, 617, 8, 77.125000, 
trial0027951, ZIC, 1536, 24, 64.000000, ZIP, 330, 8, 41.250000, 
trial0027952, ZIC, 1399, 24, 58.291667, ZIP, 477, 8, 59.625000, 
trial0027953, ZIC, 1346, 24, 56.083333, ZIP, 379, 8, 47.375000, 
trial0027954, ZIC, 1454, 24, 60.583333, ZIP, 496, 8, 62.000000, 
trial0027955, ZIC, 1346, 24, 56.083333, ZIP, 320, 8, 40.000000, 
trial0027956, ZIC, 1193, 24, 49.708333, ZIP, 648, 8, 81.000000, 
trial0027957, ZIC, 1153, 24, 48.041667, ZIP, 594, 8, 74.250000, 
trial0027958, ZIC, 1141, 24, 47.541667, ZIP, 343, 8, 42.875000, 
trial0027959, ZIC, 1060, 24, 44.166667, ZIP, 533, 8, 66.625000, 
trial0027960, ZIC, 1305, 24, 54.375000, ZIP, 351, 8, 43.875000, 
trial0027961, ZIC, 1644, 24, 68.500000, ZIP, 417, 8, 52.125000, 
trial0027962, ZIC, 1797, 24, 74.875000, ZIP, 403, 8, 50.375000, 
trial0027963, ZIC, 1586, 24, 66.083333, ZIP, 583, 8, 72.875000, 
trial0027964, ZIC, 1640, 24, 68.333333, ZIP, 411, 8, 51.375000, 
trial0027965, ZIC, 1574, 24, 65.583333, ZIP, 487, 8, 60.875000, 
trial0027966, ZIC, 1450, 24, 60.416667, ZIP, 687, 8, 85.875000, 
trial0027967, ZIC, 1668, 24, 69.500000, ZIP, 263, 8, 32.875000, 
trial0027968, ZIC, 1383, 24, 57.625000, ZIP, 676, 8, 84.500000, 
trial0027969, ZIC, 1516, 24, 63.166667, ZIP, 485, 8, 60.625000, 
