trial0023701, AA, 108, 8, 13.500000, ZIC, 390, 24, 16.250000, 
trial0023702, AA, 194, 8, 24.250000, ZIC, 242, 24, 10.083333, 
trial0023703, AA, 178, 8, 22.250000, ZIC, 188, 24, 7.833333, 
trial0023704, AA, 171, 8, 21.375000, ZIC, 187, 24, 7.791667, 
trial0023705, AA, 136, 8, 17.000000, ZIC, 251, 24, 10.458333, 
trial0023706, AA, 154, 8, 19.250000, ZIC, 270, 24, 11.250000, 
trial0023707, AA, 67, 8, 8.375000, ZIC, 391, 24, 16.291667, 
trial0023708, AA, 98, 8, 12.250000, ZIC, 324, 24, 13.500000, 
trial0023709, AA, 173, 8, 21.625000, ZIC, 333, 24, 13.875000, 
trial0023710, AA, 144, 8, 18.000000, ZIC, 277, 24, 11.541667, 
trial0023711, AA, 82, 8, 10.250000, ZIC, 320, 24, 13.333333, 
trial0023712, AA, 175, 8, 21.875000, ZIC, 247, 24, 10.291667, 
trial0023713, AA, 192, 8, 24.000000, ZIC, 226, 24, 9.416667, 
trial0023714, AA, 74, 8, 9.250000, ZIC, 403, 24, 16.791667, 
trial0023715, AA, 125, 8, 15.625000, ZIC, 421, 24, 17.541667, 
trial0023716, AA, 157, 8, 19.625000, ZIC, 291, 24, 12.125000, 
trial0023717, AA, 120, 8, 15.000000, ZIC, 355, 24, 14.791667, 
trial0023718, AA, 41, 8, 5.125000, ZIC, 352, 24, 14.666667, 
trial0023719, AA, 156, 8, 19.500000, ZIC, 219, 24, 9.125000, 
trial0023720, AA, 152, 8, 19.000000, ZIC, 324, 24, 13.500000, 
trial0023721, AA, 213, 8, 26.625000, ZIC, 162, 24, 6.750000, 
trial0023722, AA, 110, 8, 13.750000, ZIC, 368, 24, 15.333333, 
trial0023723, AA, 165, 8, 20.625000, ZIC, 270, 24, 11.250000, 
trial0023724, AA, 121, 8, 15.125000, ZIC, 335, 24, 13.958333, 
trial0023725, AA, 146, 8, 18.250000, ZIC, 465, 24, 19.375000, 
trial0023726, AA, 91, 8, 11.375000, ZIC, 198, 24, 8.250000, 
trial0023727, AA, 124, 8, 15.500000, ZIC, 226, 24, 9.416667, 
trial0023728, AA, 228, 8, 28.500000, ZIC, 218, 24, 9.083333, 
trial0023729, AA, 134, 8, 16.750000, ZIC, 263, 24, 10.958333, 
trial0023730, AA, 111, 8, 13.875000, ZIC, 391, 24, 16.291667, 
trial0023731, AA, 518, 8, 64.750000, ZIC, 1512, 24, 63.000000, 
trial0023732, AA, 514, 8, 64.250000, ZIC, 1290, 24, 53.750000, 
trial0023733, AA, 521, 8, 65.125000, ZIC, 1535, 24, 63.958333, 
trial0023734, AA, 595, 8, 74.375000, ZIC, 1343, 24, 55.958333, 
trial0023735, AA, 770, 8, 96.250000, ZIC, 1266, 24, 52.750000, 
trial0023736, AA, 867, 8, 108.375000, ZIC, 1113, 24, 46.375000, 
trial0023737, AA, 606, 8, 75.750000, ZIC, 1352, 24, 56.333333, 
trial0023738, AA, 670, 8, 83.750000, ZIC, 1168, 24, 48.666667, 
trial0023739, AA, 237, 8, 29.625000, ZIC, 1658, 24, 69.083333, 
trial0023740, AA, 361, 8, 45.125000, ZIC, 1608, 24, 67.000000, 
trial0023741, AA, 701, 8, 87.625000, ZIC, 1400, 24, 58.333333, 
trial0023742, AA, 752, 8, 94.000000, ZIC, 1359, 24, 56.625000, 
trial0023743, AA, 781, 8, 97.625000, ZIC, 1223, 24, 50.958333, 
trial0023744, AA, 702, 8, 87.750000, ZIC, 1212, 24, 50.500000, 
trial0023745, AA, 478, 8, 59.750000, ZIC, 1491, 24, 62.125000, 
trial0023746, AA, 471, 8, 58.875000, ZIC, 1531, 24, 63.791667, 
trial0023747, AA, 244, 8, 30.500000, ZIC, 1747, 24, 72.791667, 
trial0023748, AA, 758, 8, 94.750000, ZIC, 1156, 24, 48.166667, 
trial0023749, AA, 439, 8, 54.875000, ZIC, 1463, 24, 60.958333, 
trial0023750, AA, 284, 8, 35.500000, ZIC, 1595, 24, 66.458333, 
trial0023751, AA, 494, 8, 61.750000, ZIC, 1447, 24, 60.291667, 
