trial0033301, GDX, 63, 2, 31.500000, ZIC, 1261, 30, 42.033333, 
trial0033302, GDX, 159, 2, 79.500000, ZIC, 1448, 30, 48.266667, 
trial0033303, GDX, 100, 2, 50.000000, ZIC, 1542, 30, 51.400000, 
trial0033304, GDX, 192, 2, 96.000000, ZIC, 1181, 30, 39.366667, 
trial0033305, GDX, 206, 2, 103.000000, ZIC, 1500, 30, 50.000000, 
trial0033306, GDX, 219, 2, 109.500000, ZIC, 1209, 30, 40.300000, 
trial0033307, GDX, 67, 2, 33.500000, ZIC, 1399, 30, 46.633333, 
trial0033308, GDX, 84, 2, 42.000000, ZIC, 1190, 30, 39.666667, 
trial0033309, GDX, 292, 2, 146.000000, ZIC, 1316, 30, 43.866667, 
trial0033310, GDX, 149, 2, 74.500000, ZIC, 1487, 30, 49.566667, 
trial0033311, GDX, 26, 2, 13.000000, ZIC, 1535, 30, 51.166667, 
trial0033312, GDX, 177, 2, 88.500000, ZIC, 1166, 30, 38.866667, 
trial0033313, GDX, 272, 2, 136.000000, ZIC, 1231, 30, 41.033333, 
trial0033314, GDX, 146, 2, 73.000000, ZIC, 1518, 30, 50.600000, 
trial0033315, GDX, 323, 2, 161.500000, ZIC, 1148, 30, 38.266667, 
trial0033316, GDX, 94, 2, 47.000000, ZIC, 1731, 30, 57.700000, 
trial0033317, GDX, 115, 2, 57.500000, ZIC, 1281, 30, 42.700000, 
trial0033318, GDX, 168, 2, 84.000000, ZIC, 1368, 30, 45.600000, 
trial0033319, GDX, 23, 2, 11.500000, ZIC, 1324, 30, 44.133333, 
trial0033320, GDX, 156, 2, 78.000000, ZIC, 1102, 30, 36.733333, 
trial0033321, GDX, 0, 2, 0.000000, ZIC, 1383, 30, 46.100000, 
trial0033322, GDX, 293, 2, 146.500000, ZIC, 1426, 30, 47.533333, 
trial0033323, GDX, 240, 2, 120.000000, ZIC, 1157, 30, 38.566667, 
trial0033324, GDX, 67, 2, 33.500000, ZIC, 1459, 30, 48.633333, 
trial0033325, GDX, 43, 2, 21.500000, ZIC, 1415, 30, 47.166667, 
trial0033326, GDX, 105, 2, 52.500000, ZIC, 1184, 30, 39.466667, 
trial0033327, GDX, 90, 2, 45.000000, ZIC, 1295, 30, 43.166667, 
trial0033328, GDX, 215, 2, 107.500000, ZIC, 1286, 30, 42.866667, 
trial0033329, GDX, 220, 2, 110.000000, ZIC, 1460, 30, 48.666667, 
trial0033330, GDX, 200, 2, 100.000000, ZIC, 1388, 30, 46.266667, 
trial0033331, GDX, 23, 2, 11.500000, ZIC, 299, 30, 9.966667, 
trial0033332, GDX, 38, 2, 19.000000, ZIC, 382, 30, 12.733333, 
trial0033333, GDX, 20, 2, 10.000000, ZIC, 496, 30, 16.533333, 
trial0033334, GDX, 64, 2, 32.000000, ZIC, 332, 30, 11.066667, 
trial0033335, GDX, 57, 2, 28.500000, ZIC, 321, 30, 10.700000, 
trial0033336, GDX, 26, 2, 13.000000, ZIC, 320, 30, 10.666667, 
trial0033337, GDX, 63, 2, 31.500000, ZIC, 392, 30, 13.066667, 
trial0033338, GDX, 96, 2, 48.000000, ZIC, 460, 30, 15.333333, 
trial0033339, GDX, 0, 2, 0.000000, ZIC, 385, 30, 12.833333, 
trial0033340, GDX, 147, 2, 73.500000, ZIC, 376, 30, 12.533333, 
trial0033341, GDX, 138, 2, 69.000000, ZIC, 352, 30, 11.733333, 
trial0033342, GDX, 35, 2, 17.500000, ZIC, 442, 30, 14.733333, 
trial0033343, GDX, 4, 2, 2.000000, ZIC, 537, 30, 17.900000, 
trial0033344, GDX, 0, 2, 0.000000, ZIC, 265, 30, 8.833333, 
trial0033345, GDX, 139, 2, 69.500000, ZIC, 407, 30, 13.566667, 
trial0033346, GDX, 11, 2, 5.500000, ZIC, 501, 30, 16.700000, 
trial0033347, GDX, 122, 2, 61.000000, ZIC, 330, 30, 11.000000, 
trial0033348, GDX, 6, 2, 3.000000, ZIC, 385, 30, 12.833333, 
trial0033349, GDX, 50, 2, 25.000000, ZIC, 452, 30, 15.066667, 
trial0033350, GDX, 101, 2, 50.500000, ZIC, 334, 30, 11.133333, 
trial0033351, GDX, 7, 2, 3.500000, ZIC, 586, 30, 19.533333, 
trial0033352, GDX, 2, 2, 1.000000, ZIC, 533, 30, 17.766667, 
trial0033353, GDX, 113, 2, 56.500000, ZIC, 428, 30, 14.266667, 
trial0033354, GDX, 12, 2, 6.000000, ZIC, 326, 30, 10.866667, 
trial0033355, GDX, 49, 2, 24.500000, ZIC, 310, 30, 10.333333, 
trial0033356, GDX, 48, 2, 24.000000, ZIC, 328, 30, 10.933333, 
trial0033357, GDX, 0, 2, 0.000000, ZIC, 394, 30, 13.133333, 
trial0033358, GDX, 24, 2, 12.000000, ZIC, 427, 30, 14.233333, 
trial0033359, GDX, 132, 2, 66.000000, ZIC, 431, 30, 14.366667, 
trial0033360, GDX, 45, 2, 22.500000, ZIC, 546, 30, 18.200000, 
trial0033361, GDX, 76, 2, 38.000000, ZIC, 649, 30, 21.633333, 
trial0033362, GDX, 156, 2, 78.000000, ZIC, 693, 30, 23.100000, 
trial0033363, GDX, 20, 2, 10.000000, ZIC, 747, 30, 24.900000, 
trial0033364, GDX, 0, 2, 0.000000, ZIC, 972, 30, 32.400000, 
