trial0040501, AA, 34, 12, 2.833333, GDX, 123, 12, 10.250000, ZIC, 60, 6, 10.000000, ZIP, 41, 2, 20.500000, 
trial0040502, AA, 145, 12, 12.083333, GDX, 123, 12, 10.250000, ZIC, 50, 6, 8.333333, ZIP, 18, 2, 9.000000, 
trial0040503, AA, 147, 12, 12.250000, GDX, 81, 12, 6.750000, ZIC, 109, 6, 18.166667, ZIP, 1, 2, 0.500000, 
trial0040504, AA, 130, 12, 10.833333, GDX, 46, 12, 3.833333, ZIC, 39, 6, 6.500000, ZIP, 2, 2, 1.000000, 
trial0040505, AA, 36, 12, 3.000000, GDX, 121, 12, 10.083333, ZIC, 59, 6, 9.833333, ZIP, 13, 2, 6.500000, 
trial0040506, AA, 20, 12, 1.666667, GDX, 30, 12, 2.500000, ZIC, 86, 6, 14.333333, ZIP, 9, 2, 4.500000, 
trial0040507, AA, 90, 12, 7.500000, GDX, 157, 12, 13.083333, ZIC, 15, 6, 2.500000, ZIP, 21, 2, 10.500000, 
trial0040508, AA, 120, 12, 10.000000, GDX, 47, 12, 3.916667, ZIC, 60, 6, 10.000000, ZIP, 10, 2, 5.000000, 
trial0040509, AA, 164, 12, 13.666667, GDX, 91, 12, 7.583333, ZIC, 0, 6, 0.000000, ZIP, 13, 2, 6.500000, 
trial0040510, AA, 115, 12, 9.583333, GDX, 127, 12, 10.583333, ZIC, 19, 6, 3.166667, ZIP, 10, 2, 5.000000, 
trial0040511, AA, 36, 12, 3.000000, GDX, 230, 12, 19.166667, ZIC, 40, 6, 6.666667, ZIP, 25, 2, 12.500000, 
trial0040512, AA, 71, 12, 5.916667, GDX, 107, 12, 8.916667, ZIC, 36, 6, 6.000000, ZIP, 25, 2, 12.500000, 
trial0040513, AA, 11, 12, 0.916667, GDX, 79, 12, 6.583333, ZIC, 0, 6, 0.000000, ZIP, 0, 2, 0.000000, 
trial0040514, AA, 156, 12, 13.000000, GDX, 89, 12, 7.416667, ZIC, 28, 6, 4.666667, ZIP, 30, 2, 15.000000, 
trial0040515, AA, 105, 12, 8.750000, GDX, 87, 12, 7.250000, ZIC, 14, 6, 2.333333, ZIP, 3, 2, 1.500000, 
trial0040516, AA, 91, 12, 7.583333, GDX, 130, 12, 10.833333, ZIC, 0, 6, 0.000000, ZIP, 31, 2, 15.500000, 
trial0040517, AA, 86, 12, 7.166667, GDX, 89, 12, 7.416667, ZIC, 29, 6, 4.833333, ZIP, 10, 2, 5.000000, 
trial0040518, AA, 92, 12, 7.666667, GDX, 55, 12, 4.583333, ZIC, 53, 6, 8.833333, ZIP, 26, 2, 13.000000, 
trial0040519, AA, 69, 12, 5.750000, GDX, 91, 12, 7.583333, ZIC, 42, 6, 7.000000, ZIP, 0, 2, 0.000000, 
trial0040520, AA, 74, 12, 6.166667, GDX, 63, 12, 5.250000, ZIC, 63, 6, 10.500000, ZIP, 10, 2, 5.000000, 
trial0040521, AA, 105, 12, 8.750000, GDX, 166, 12, 13.833333, ZIC, 23, 6, 3.833333, ZIP, 2, 2, 1.000000, 
trial0040522, AA, 93, 12, 7.750000, GDX, 149, 12, 12.416667, ZIC, 7, 6, 1.166667, ZIP, 18, 2, 9.000000, 
trial0040523, AA, 124, 12, 10.333333, GDX, 113, 12, 9.416667, ZIC, 40, 6, 6.666667, ZIP, 5, 2, 2.500000, 
trial0040524, AA, 144, 12, 12.000000, GDX, 51, 12, 4.250000, ZIC, 22, 6, 3.666667, ZIP, 26, 2, 13.000000, 
trial0040525, AA, 154, 12, 12.833333, GDX, 92, 12, 7.666667, ZIC, 0, 6, 0.000000, ZIP, 4, 2, 2.000000, 
trial0040526, AA, 37, 12, 3.083333, GDX, 76, 12, 6.333333, ZIC, 0, 6, 0.000000, ZIP, 0, 2, 0.000000, 
trial0040527, AA, 36, 12, 3.000000, GDX, 101, 12, 8.416667, ZIC, 69, 6, 11.500000, ZIP, 16, 2, 8.000000, 
trial0040528, AA, 80, 12, 6.666667, GDX, 76, 12, 6.333333, ZIC, 48, 6, 8.000000, ZIP, 28, 2, 14.000000, 
trial0040529, AA, 40, 12, 3.333333, GDX, 158, 12, 13.166667, ZIC, 9, 6, 1.500000, ZIP, 5, 2, 2.500000, 
trial0040530, AA, 109, 12, 9.083333, GDX, 103, 12, 8.583333, ZIC, 33, 6, 5.500000, ZIP, 1, 2, 0.500000, 
trial0040531, AA, 246, 12, 20.500000, GDX, 185, 12, 15.416667, ZIC, 218, 6, 36.333333, ZIP, 45, 2, 22.500000, 
trial0040532, AA, 207, 12, 17.250000, GDX, 297, 12, 24.750000, ZIC, 56, 6, 9.333333, ZIP, 77, 2, 38.500000, 
trial0040533, AA, 329, 12, 27.416667, GDX, 168, 12, 14.000000, ZIC, 225, 6, 37.500000, ZIP, 67, 2, 33.500000, 
trial0040534, AA, 150, 12, 12.500000, GDX, 241, 12, 20.083333, ZIC, 238, 6, 39.666667, ZIP, 63, 2, 31.500000, 
trial0040535, AA, 342, 12, 28.500000, GDX, 409, 12, 34.083333, ZIC, 81, 6, 13.500000, ZIP, 0, 2, 0.000000, 
trial0040536, AA, 213, 12, 17.750000, GDX, 224, 12, 18.666667, ZIC, 60, 6, 10.000000, ZIP, 77, 2, 38.500000, 
trial0040537, AA, 364, 12, 30.333333, GDX, 151, 12, 12.583333, ZIC, 105, 6, 17.500000, ZIP, 15, 2, 7.500000, 
trial0040538, AA, 428, 12, 35.666667, GDX, 350, 12, 29.166667, ZIC, 78, 6, 13.000000, ZIP, 3, 2, 1.500000, 
trial0040539, AA, 450, 12, 37.500000, GDX, 325, 12, 27.083333, ZIC, 55, 6, 9.166667, ZIP, 86, 2, 43.000000, 
trial0040540, AA, 355, 12, 29.583333, GDX, 0, 12, 0.000000, ZIC, 158, 6, 26.333333, ZIP, 194, 2, 97.000000, 
trial0040541, AA, 361, 12, 30.083333, GDX, 297, 12, 24.750000, ZIC, 145, 6, 24.166667, ZIP, 56, 2, 28.000000, 
trial0040542, AA, 361, 12, 30.083333, GDX, 295, 12, 24.583333, ZIC, 52, 6, 8.666667, ZIP, 0, 2, 0.000000, 
trial0040543, AA, 187, 12, 15.583333, GDX, 118, 12, 9.833333, ZIC, 172, 6, 28.666667, ZIP, 157, 2, 78.500000, 
trial0040544, AA, 289, 12, 24.083333, GDX, 211, 12, 17.583333, ZIC, 184, 6, 30.666667, ZIP, 6, 2, 3.000000, 
trial0040545, AA, 379, 12, 31.583333, GDX, 117, 12, 9.750000, ZIC, 143, 6, 23.833333, ZIP, 52, 2, 26.000000, 
trial0040546, AA, 326, 12, 27.166667, GDX, 282, 12, 23.500000, ZIC, 154, 6, 25.666667, ZIP, 25, 2, 12.500000, 
trial0040547, AA, 314, 12, 26.166667, GDX, 314, 12, 26.166667, ZIC, 229, 6, 38.166667, ZIP, 55, 2, 27.500000, 
trial0040548, AA, 240, 12, 20.000000, GDX, 104, 12, 8.666667, ZIC, 307, 6, 51.166667, ZIP, 159, 2, 79.500000, 
trial0040549, AA, 260, 12, 21.666667, GDX, 209, 12, 17.416667, ZIC, 231, 6, 38.500000, ZIP, 66, 2, 33.000000, 
trial0040550, AA, 318, 12, 26.500000, GDX, 290, 12, 24.166667, ZIC, 245, 6, 40.833333, ZIP, 32, 2, 16.000000, 
trial0040551, AA, 154, 12, 12.833333, GDX, 255, 12, 21.250000, ZIC, 290, 6, 48.333333, ZIP, 227, 2, 113.500000, 
trial0040552, AA, 308, 12, 25.666667, GDX, 382, 12, 31.833333, ZIC, 127, 6, 21.166667, ZIP, 5, 2, 2.500000, 
trial0040553, AA, 233, 12, 19.416667, GDX, 208, 12, 17.333333, ZIC, 80, 6, 13.333333, ZIP, 105, 2, 52.500000, 
trial0040554, AA, 327, 12, 27.250000, GDX, 185, 12, 15.416667, ZIC, 43, 6, 7.166667, ZIP, 0, 2, 0.000000, 
trial0040555, AA, 300, 12, 25.000000, GDX, 152, 12, 12.666667, ZIC, 160, 6, 26.666667, ZIP, 39, 2, 19.500000, 
trial0040556, AA, 635, 12, 52.916667, GDX, 293, 12, 24.416667, ZIC, 26, 6, 4.333333, ZIP, 0, 2, 0.000000, 
trial0040557, AA, 319, 12, 26.583333, GDX, 418, 12, 34.833333, ZIC, 192, 6, 32.000000, ZIP, 11, 2, 5.500000, 
trial0040558, AA, 387, 12, 32.250000, GDX, 152, 12, 12.666667, ZIC, 160, 6, 26.666667, ZIP, 47, 2, 23.500000, 
trial0040559, AA, 348, 12, 29.000000, GDX, 154, 12, 12.833333, ZIC, 106, 6, 17.666667, ZIP, 61, 2, 30.500000, 
trial0040560, AA, 340, 12, 28.333333, GDX, 188, 12, 15.666667, ZIC, 203, 6, 33.833333, ZIP, 12, 2, 6.000000, 
trial0040561, AA, 425, 12, 35.416667, GDX, 227, 12, 18.916667, ZIC, 246, 6, 41.000000, ZIP, 29, 2, 14.500000, 
trial0040562, AA, 562, 12, 46.833333, GDX, 172, 12, 14.333333, ZIC, 132, 6, 22.000000, ZIP, 143, 2, 71.500000, 
trial0040563, AA, 456, 12, 38.000000, GDX, 346, 12, 28.833333, ZIC, 124, 6, 20.666667, ZIP, 100, 2, 50.000000, 
trial0040564, AA, 214, 12, 17.833333, GDX, 469, 12, 39.083333, ZIC, 221, 6, 36.833333, ZIP, 50, 2, 25.000000, 
trial0040565, AA, 499, 12, 41.583333, GDX, 146, 12, 12.166667, ZIC, 171, 6, 28.500000, ZIP, 84, 2, 42.000000, 
trial0040566, AA, 513, 12, 42.750000, GDX, 261, 12, 21.750000, ZIC, 59, 6, 9.833333, ZIP, 110, 2, 55.000000, 
trial0040567, AA, 324, 12, 27.000000, GDX, 144, 12, 12.000000, ZIC, 183, 6, 30.500000, ZIP, 39, 2, 19.500000, 
trial0040568, AA, 338, 12, 28.166667, GDX, 149, 12, 12.416667, ZIC, 239, 6, 39.833333, ZIP, 69, 2, 34.500000, 
trial0040569, AA, 533, 12, 44.416667, GDX, 182, 12, 15.166667, ZIC, 78, 6, 13.000000, ZIP, 92, 2, 46.000000, 
trial0040570, AA, 400, 12, 33.333333, GDX, 257, 12, 21.416667, ZIC, 249, 6, 41.500000, ZIP, 9, 2, 4.500000, 
trial0040571, AA, 399, 12, 33.250000, GDX, 321, 12, 26.750000, ZIC, 30, 6, 5.000000, ZIP, 0, 2, 0.000000, 
trial0040572, AA, 522, 12, 43.500000, GDX, 140, 12, 11.666667, ZIC, 258, 6, 43.000000, ZIP, 4, 2, 2.000000, 
trial0040573, AA, 402, 12, 33.500000, GDX, 230, 12, 19.166667, ZIC, 146, 6, 24.333333, ZIP, 14, 2, 7.000000, 
trial0040574, AA, 501, 12, 41.750000, GDX, 120, 12, 10.000000, ZIC, 104, 6, 17.333333, ZIP, 120, 2, 60.000000, 
trial0040575, AA, 389, 12, 32.416667, GDX, 312, 12, 26.000000, ZIC, 265, 6, 44.166667, ZIP, 4, 2, 2.000000, 
trial0040576, AA, 327, 12, 27.250000, GDX, 301, 12, 25.083333, ZIC, 241, 6, 40.166667, ZIP, 135, 2, 67.500000, 
trial0040577, AA, 443, 12, 36.916667, GDX, 416, 12, 34.666667, ZIC, 136, 6, 22.666667, ZIP, 79, 2, 39.500000, 
trial0040578, AA, 492, 12, 41.000000, GDX, 214, 12, 17.833333, ZIC, 283, 6, 47.166667, ZIP, 116, 2, 58.000000, 
trial0040579, AA, 539, 12, 44.916667, GDX, 344, 12, 28.666667, ZIC, 137, 6, 22.833333, ZIP, 115, 2, 57.500000, 
trial0040580, AA, 388, 12, 32.333333, GDX, 345, 12, 28.750000, ZIC, 180, 6, 30.000000, ZIP, 143, 2, 71.500000, 
trial0040581, AA, 423, 12, 35.250000, GDX, 307, 12, 25.583333, ZIC, 376, 6, 62.666667, ZIP, 4, 2, 2.000000, 
trial0040582, AA, 460, 12, 38.333333, GDX, 230, 12, 19.166667, ZIC, 239, 6, 39.833333, ZIP, 133, 2, 66.500000, 
trial0040583, AA, 213, 12, 17.750000, GDX, 632, 12, 52.666667, ZIC, 150, 6, 25.000000, ZIP, 74, 2, 37.000000, 
trial0040584, AA, 696, 12, 58.000000, GDX, 387, 12, 32.250000, ZIC, 27, 6, 4.500000, ZIP, 0, 2, 0.000000, 
trial0040585, AA, 314, 12, 26.166667, GDX, 323, 12, 26.916667, ZIC, 201, 6, 33.500000, ZIP, 213, 2, 106.500000, 
trial0040586, AA, 324, 12, 27.000000, GDX, 509, 12, 42.416667, ZIC, 186, 6, 31.000000, ZIP, 73, 2, 36.500000, 
trial0040587, AA, 211, 12, 17.583333, GDX, 395, 12, 32.916667, ZIC, 221, 6, 36.833333, ZIP, 163, 2, 81.500000, 
trial0040588, AA, 534, 12, 44.500000, GDX, 166, 12, 13.833333, ZIC, 374, 6, 62.333333, ZIP, 0, 2, 0.000000, 
trial0040589, AA, 420, 12, 35.000000, GDX, 446, 12, 37.166667, ZIC, 229, 6, 38.166667, ZIP, 9, 2, 4.500000, 
trial0040590, AA, 303, 12, 25.250000, GDX, 336, 12, 28.000000, ZIC, 325, 6, 54.166667, ZIP, 130, 2, 65.000000, 
trial0040591, AA, 190, 12, 15.833333, GDX, 189, 12, 15.750000, ZIC, 18, 6, 3.000000, ZIP, 20, 2, 10.000000, 
trial0040592, AA, 192, 12, 16.000000, GDX, 133, 12, 11.083333, ZIC, 97, 6, 16.166667, ZIP, 5, 2, 2.500000, 
trial0040593, AA, 164, 12, 13.666667, GDX, 254, 12, 21.166667, ZIC, 36, 6, 6.000000, ZIP, 3, 2, 1.500000, 
trial0040594, AA, 144, 12, 12.000000, GDX, 238, 12, 19.833333, ZIC, 28, 6, 4.666667, ZIP, 2, 2, 1.000000, 
trial0040595, AA, 184, 12, 15.333333, GDX, 169, 12, 14.083333, ZIC, 68, 6, 11.333333, ZIP, 25, 2, 12.500000, 
trial0040596, AA, 155, 12, 12.916667, GDX, 137, 12, 11.416667, ZIC, 63, 6, 10.500000, ZIP, 40, 2, 20.000000, 
trial0040597, AA, 168, 12, 14.000000, GDX, 163, 12, 13.583333, ZIC, 53, 6, 8.833333, ZIP, 72, 2, 36.000000, 
trial0040598, AA, 177, 12, 14.750000, GDX, 153, 12, 12.750000, ZIC, 73, 6, 12.166667, ZIP, 51, 2, 25.500000, 
trial0040599, AA, 219, 12, 18.250000, GDX, 139, 12, 11.583333, ZIC, 18, 6, 3.000000, ZIP, 23, 2, 11.500000, 
trial0040600, AA, 86, 12, 7.166667, GDX, 279, 12, 23.250000, ZIC, 40, 6, 6.666667, ZIP, 39, 2, 19.500000, 
trial0040601, AA, 204, 12, 17.000000, GDX, 80, 12, 6.666667, ZIC, 97, 6, 16.166667, ZIP, 3, 2, 1.500000, 
trial0040602, AA, 179, 12, 14.916667, GDX, 50, 12, 4.166667, ZIC, 68, 6, 11.333333, ZIP, 47, 2, 23.500000, 
trial0040603, AA, 120, 12, 10.000000, GDX, 105, 12, 8.750000, ZIC, 58, 6, 9.666667, ZIP, 56, 2, 28.000000, 
trial0040604, AA, 107, 12, 8.916667, GDX, 90, 12, 7.500000, ZIC, 17, 6, 2.833333, ZIP, 57, 2, 28.500000, 
trial0040605, AA, 153, 12, 12.750000, GDX, 55, 12, 4.583333, ZIC, 0, 6, 0.000000, ZIP, 3, 2, 1.500000, 
trial0040606, AA, 95, 12, 7.916667, GDX, 157, 12, 13.083333, ZIC, 40, 6, 6.666667, ZIP, 0, 2, 0.000000, 
trial0040607, AA, 75, 12, 6.250000, GDX, 124, 12, 10.333333, ZIC, 66, 6, 11.000000, ZIP, 55, 2, 27.500000, 
trial0040608, AA, 226, 12, 18.833333, GDX, 57, 12, 4.750000, ZIC, 1, 6, 0.166667, ZIP, 15, 2, 7.500000, 
trial0040609, AA, 148, 12, 12.333333, GDX, 126, 12, 10.500000, ZIC, 12, 6, 2.000000, ZIP, 55, 2, 27.500000, 
trial0040610, AA, 128, 12, 10.666667, GDX, 133, 12, 11.083333, ZIC, 34, 6, 5.666667, ZIP, 27, 2, 13.500000, 
trial0040611, AA, 140, 12, 11.666667, GDX, 93, 12, 7.750000, ZIC, 62, 6, 10.333333, ZIP, 43, 2, 21.500000, 
trial0040612, AA, 108, 12, 9.000000, GDX, 78, 12, 6.500000, ZIC, 45, 6, 7.500000, ZIP, 22, 2, 11.000000, 
trial0040613, AA, 116, 12, 9.666667, GDX, 127, 12, 10.583333, ZIC, 27, 6, 4.500000, ZIP, 45, 2, 22.500000, 
trial0040614, AA, 43, 12, 3.583333, GDX, 140, 12, 11.666667, ZIC, 72, 6, 12.000000, ZIP, 36, 2, 18.000000, 
trial0040615, AA, 139, 12, 11.583333, GDX, 61, 12, 5.083333, ZIC, 73, 6, 12.166667, ZIP, 0, 2, 0.000000, 
trial0040616, AA, 84, 12, 7.000000, GDX, 157, 12, 13.083333, ZIC, 10, 6, 1.666667, ZIP, 44, 2, 22.000000, 
trial0040617, AA, 151, 12, 12.583333, GDX, 68, 12, 5.666667, ZIC, 77, 6, 12.833333, ZIP, 34, 2, 17.000000, 
trial0040618, AA, 110, 12, 9.166667, GDX, 156, 12, 13.000000, ZIC, 5, 6, 0.833333, ZIP, 33, 2, 16.500000, 
trial0040619, AA, 173, 12, 14.416667, GDX, 113, 12, 9.416667, ZIC, 21, 6, 3.500000, ZIP, 0, 2, 0.000000, 
trial0040620, AA, 99, 12, 8.250000, GDX, 191, 12, 15.916667, ZIC, 77, 6, 12.833333, ZIP, 16, 2, 8.000000, 
trial0040621, AA, 434, 12, 36.166667, GDX, 468, 12, 39.000000, ZIC, 429, 6, 71.500000, ZIP, 175, 2, 87.500000, 
trial0040622, AA, 318, 12, 26.500000, GDX, 367, 12, 30.583333, ZIC, 498, 6, 83.000000, ZIP, 0, 2, 0.000000, 
trial0040623, AA, 639, 12, 53.250000, GDX, 202, 12, 16.833333, ZIC, 132, 6, 22.000000, ZIP, 0, 2, 0.000000, 
trial0040624, AA, 856, 12, 71.333333, GDX, 448, 12, 37.333333, ZIC, 464, 6, 77.333333, ZIP, 0, 2, 0.000000, 
