trial0036001, AA, 1028, 16, 64.250000, GDX, 277, 10, 27.700000, ZIC, 1, 6, 0.166667, 
trial0036002, AA, 446, 16, 27.875000, GDX, 221, 10, 22.100000, ZIC, 207, 6, 34.500000, 
trial0036003, AA, 427, 16, 26.687500, GDX, 144, 10, 14.400000, ZIC, 253, 6, 42.166667, 
trial0036004, AA, 830, 16, 51.875000, GDX, 292, 10, 29.200000, ZIC, 173, 6, 28.833333, 
trial0036005, AA, 401, 16, 25.062500, GDX, 111, 10, 11.100000, ZIC, 243, 6, 40.500000, 
trial0036006, AA, 476, 16, 29.750000, GDX, 188, 10, 18.800000, ZIC, 43, 6, 7.166667, 
trial0036007, AA, 484, 16, 30.250000, GDX, 256, 10, 25.600000, ZIC, 113, 6, 18.833333, 
trial0036008, AA, 245, 16, 15.312500, GDX, 669, 10, 66.900000, ZIC, 328, 6, 54.666667, 
trial0036009, AA, 484, 16, 30.250000, GDX, 375, 10, 37.500000, ZIC, 73, 6, 12.166667, 
trial0036010, AA, 469, 16, 29.312500, GDX, 498, 10, 49.800000, ZIC, 318, 6, 53.000000, 
trial0036011, AA, 709, 16, 44.312500, GDX, 351, 10, 35.100000, ZIC, 124, 6, 20.666667, 
trial0036012, AA, 545, 16, 34.062500, GDX, 282, 10, 28.200000, ZIC, 169, 6, 28.166667, 
trial0036013, AA, 713, 16, 44.562500, GDX, 36, 10, 3.600000, ZIC, 180, 6, 30.000000, 
trial0036014, AA, 366, 16, 22.875000, GDX, 302, 10, 30.200000, ZIC, 284, 6, 47.333333, 
trial0036015, AA, 415, 16, 25.937500, GDX, 678, 10, 67.800000, ZIC, 69, 6, 11.500000, 
trial0036016, AA, 367, 16, 22.937500, GDX, 28, 10, 2.800000, ZIC, 23, 6, 3.833333, 
trial0036017, AA, 574, 16, 35.875000, GDX, 164, 10, 16.400000, ZIC, 112, 6, 18.666667, 
trial0036018, AA, 359, 16, 22.437500, GDX, 328, 10, 32.800000, ZIC, 258, 6, 43.000000, 
trial0036019, AA, 768, 16, 48.000000, GDX, 110, 10, 11.000000, ZIC, 156, 6, 26.000000, 
trial0036020, AA, 608, 16, 38.000000, GDX, 438, 10, 43.800000, ZIC, 213, 6, 35.500000, 
trial0036021, AA, 486, 16, 30.375000, GDX, 318, 10, 31.800000, ZIC, 124, 6, 20.666667, 
trial0036022, AA, 465, 16, 29.062500, GDX, 466, 10, 46.600000, ZIC, 318, 6, 53.000000, 
trial0036023, AA, 414, 16, 25.875000, GDX, 246, 10, 24.600000, ZIC, 576, 6, 96.000000, 
trial0036024, AA, 561, 16, 35.062500, GDX, 196, 10, 19.600000, ZIC, 249, 6, 41.500000, 
trial0036025, AA, 449, 16, 28.062500, GDX, 187, 10, 18.700000, ZIC, 122, 6, 20.333333, 
trial0036026, AA, 598, 16, 37.375000, GDX, 407, 10, 40.700000, ZIC, 251, 6, 41.833333, 
trial0036027, AA, 760, 16, 47.500000, GDX, 391, 10, 39.100000, ZIC, 15, 6, 2.500000, 
trial0036028, AA, 396, 16, 24.750000, GDX, 61, 10, 6.100000, ZIC, 239, 6, 39.833333, 
trial0036029, AA, 505, 16, 31.562500, GDX, 141, 10, 14.100000, ZIC, 297, 6, 49.500000, 
trial0036030, AA, 470, 16, 29.375000, GDX, 196, 10, 19.600000, ZIC, 114, 6, 19.000000, 
trial0036031, AA, 470, 16, 29.375000, GDX, 483, 10, 48.300000, ZIC, 110, 6, 18.333333, 
