trial0028501, AA, 2194, 20, 109.700000, ZIC, 1381, 12, 115.083333, 
trial0028502, AA, 1667, 20, 83.350000, ZIC, 1988, 12, 165.666667, 
trial0028503, AA, 3957, 20, 197.850000, ZIC, 447, 12, 37.250000, 
trial0028504, AA, 1821, 20, 91.050000, ZIC, 1827, 12, 152.250000, 
trial0028505, AA, 2240, 20, 112.000000, ZIC, 1671, 12, 139.250000, 
trial0028506, AA, 2876, 20, 143.800000, ZIC, 876, 12, 73.000000, 
trial0028507, AA, 3354, 20, 167.700000, ZIC, 1032, 12, 86.000000, 
trial0028508, AA, 2339, 20, 116.950000, ZIC, 1560, 12, 130.000000, 
trial0028509, AA, 3626, 20, 181.300000, ZIC, 554, 12, 46.166667, 
trial0028510, AA, 2535, 20, 126.750000, ZIC, 1527, 12, 127.250000, 
trial0028511, AA, 3096, 20, 154.800000, ZIC, 1074, 12, 89.500000, 
trial0028512, AA, 2643, 20, 132.150000, ZIC, 1361, 12, 113.416667, 
trial0028513, AA, 2840, 20, 142.000000, ZIC, 1194, 12, 99.500000, 
trial0028514, AA, 3450, 20, 172.500000, ZIC, 670, 12, 55.833333, 
trial0028515, AA, 2688, 20, 134.400000, ZIC, 1262, 12, 105.166667, 
trial0028516, AA, 2989, 20, 149.450000, ZIC, 928, 12, 77.333333, 
trial0028517, AA, 2413, 20, 120.650000, ZIC, 1436, 12, 119.666667, 
trial0028518, AA, 2263, 20, 113.150000, ZIC, 1520, 12, 126.666667, 
trial0028519, AA, 2277, 20, 113.850000, ZIC, 1513, 12, 126.083333, 
trial0028520, AA, 2390, 20, 119.500000, ZIC, 1584, 12, 132.000000, 
trial0028521, AA, 2407, 20, 120.350000, ZIC, 1286, 12, 107.166667, 
trial0028522, AA, 2323, 20, 116.150000, ZIC, 1591, 12, 132.583333, 
trial0028523, AA, 2569, 20, 128.450000, ZIC, 1331, 12, 110.916667, 
trial0028524, AA, 1800, 20, 90.000000, ZIC, 1894, 12, 157.833333, 
trial0028525, AA, 2431, 20, 121.550000, ZIC, 1363, 12, 113.583333, 
trial0028526, AA, 2590, 20, 129.500000, ZIC, 1330, 12, 110.833333, 
trial0028527, AA, 2571, 20, 128.550000, ZIC, 1193, 12, 99.416667, 
trial0028528, AA, 2548, 20, 127.400000, ZIC, 1345, 12, 112.083333, 
trial0028529, AA, 2444, 20, 122.200000, ZIC, 1214, 12, 101.166667, 
trial0028530, AA, 2089, 20, 104.450000, ZIC, 1761, 12, 146.750000, 
trial0028531, AA, 2194, 20, 109.700000, ZIC, 904, 12, 75.333333, 
trial0028532, AA, 1999, 20, 99.950000, ZIC, 1153, 12, 96.083333, 
trial0028533, AA, 2161, 20, 108.050000, ZIC, 969, 12, 80.750000, 
trial0028534, AA, 1727, 20, 86.350000, ZIC, 1403, 12, 116.916667, 
trial0028535, AA, 1683, 20, 84.150000, ZIC, 1016, 12, 84.666667, 
trial0028536, AA, 2462, 20, 123.100000, ZIC, 961, 12, 80.083333, 
trial0028537, AA, 1961, 20, 98.050000, ZIC, 1200, 12, 100.000000, 
trial0028538, AA, 1299, 20, 64.950000, ZIC, 1728, 12, 144.000000, 
trial0028539, AA, 2258, 20, 112.900000, ZIC, 890, 12, 74.166667, 
trial0028540, AA, 2225, 20, 111.250000, ZIC, 829, 12, 69.083333, 
trial0028541, AA, 1947, 20, 97.350000, ZIC, 1261, 12, 105.083333, 
trial0028542, AA, 2697, 20, 134.850000, ZIC, 831, 12, 69.250000, 
trial0028543, AA, 1984, 20, 99.200000, ZIC, 1015, 12, 84.583333, 
trial0028544, AA, 1813, 20, 90.650000, ZIC, 1295, 12, 107.916667, 
trial0028545, AA, 2483, 20, 124.150000, ZIC, 680, 12, 56.666667, 
trial0028546, AA, 2173, 20, 108.650000, ZIC, 1036, 12, 86.333333, 
trial0028547, AA, 1403, 20, 70.150000, ZIC, 1696, 12, 141.333333, 
trial0028548, AA, 2082, 20, 104.100000, ZIC, 921, 12, 76.750000, 
trial0028549, AA, 2180, 20, 109.000000, ZIC, 974, 12, 81.166667, 
trial0028550, AA, 2093, 20, 104.650000, ZIC, 817, 12, 68.083333, 
trial0028551, AA, 2569, 20, 128.450000, ZIC, 523, 12, 43.583333, 
trial0028552, AA, 1446, 20, 72.300000, ZIC, 1516, 12, 126.333333, 
trial0028553, AA, 2298, 20, 114.900000, ZIC, 1058, 12, 88.166667, 
trial0028554, AA, 2472, 20, 123.600000, ZIC, 1170, 12, 97.500000, 
trial0028555, AA, 2516, 20, 125.800000, ZIC, 1136, 12, 94.666667, 
trial0028556, AA, 2249, 20, 112.450000, ZIC, 1558, 12, 129.833333, 
trial0028557, AA, 2573, 20, 128.650000, ZIC, 1103, 12, 91.916667, 
trial0028558, AA, 2545, 20, 127.250000, ZIC, 1071, 12, 89.250000, 
trial0028559, AA, 2315, 20, 115.750000, ZIC, 1230, 12, 102.500000, 
trial0028560, AA, 2183, 20, 109.150000, ZIC, 1504, 12, 125.333333, 
trial0028561, AA, 3038, 20, 151.900000, ZIC, 581, 12, 48.416667, 
trial0028562, AA, 2888, 20, 144.400000, ZIC, 566, 12, 47.166667, 
trial0028563, AA, 2289, 20, 114.450000, ZIC, 1281, 12, 106.750000, 
trial0028564, AA, 2552, 20, 127.600000, ZIC, 1076, 12, 89.666667, 
trial0028565, AA, 3021, 20, 151.050000, ZIC, 581, 12, 48.416667, 
trial0028566, AA, 2904, 20, 145.200000, ZIC, 771, 12, 64.250000, 
trial0028567, AA, 2039, 20, 101.950000, ZIC, 1410, 12, 117.500000, 
trial0028568, AA, 2698, 20, 134.900000, ZIC, 742, 12, 61.833333, 
trial0028569, AA, 2452, 20, 122.600000, ZIC, 1181, 12, 98.416667, 
trial0028570, AA, 2381, 20, 119.050000, ZIC, 1165, 12, 97.083333, 
trial0028571, AA, 2098, 20, 104.900000, ZIC, 1486, 12, 123.833333, 
trial0028572, AA, 2060, 20, 103.000000, ZIC, 1408, 12, 117.333333, 
trial0028573, AA, 1970, 20, 98.500000, ZIC, 1483, 12, 123.583333, 
trial0028574, AA, 1930, 20, 96.500000, ZIC, 1108, 12, 92.333333, 
trial0028575, AA, 2286, 20, 114.300000, ZIC, 746, 12, 62.166667, 
trial0028576, AA, 2262, 20, 113.100000, ZIC, 586, 12, 48.833333, 
trial0028577, AA, 1947, 20, 97.350000, ZIC, 1051, 12, 87.583333, 
trial0028578, AA, 2761, 20, 138.050000, ZIC, 243, 12, 20.250000, 
trial0028579, AA, 2388, 20, 119.400000, ZIC, 731, 12, 60.916667, 
trial0028580, AA, 2734, 20, 136.700000, ZIC, 346, 12, 28.833333, 
trial0028581, AA, 2515, 20, 125.750000, ZIC, 956, 12, 79.666667, 
trial0028582, AA, 1834, 20, 91.700000, ZIC, 1310, 12, 109.166667, 
trial0028583, AA, 1674, 20, 83.700000, ZIC, 1480, 12, 123.333333, 
trial0028584, AA, 1709, 20, 85.450000, ZIC, 1273, 12, 106.083333, 
trial0028585, AA, 2620, 20, 131.000000, ZIC, 496, 12, 41.333333, 
trial0028586, AA, 1962, 20, 98.100000, ZIC, 1253, 12, 104.416667, 
trial0028587, AA, 1947, 20, 97.350000, ZIC, 1246, 12, 103.833333, 
trial0028588, AA, 2040, 20, 102.000000, ZIC, 1183, 12, 98.583333, 
trial0028589, AA, 2200, 20, 110.000000, ZIC, 777, 12, 64.750000, 
trial0028590, AA, 1838, 20, 91.900000, ZIC, 1120, 12, 93.333333, 
trial0028591, AA, 1765, 20, 88.250000, ZIC, 1060, 12, 88.333333, 
trial0028592, AA, 1552, 20, 77.600000, ZIC, 892, 12, 74.333333, 
trial0028593, AA, 2339, 20, 116.950000, ZIC, 297, 12, 24.750000, 
trial0028594, AA, 1628, 20, 81.400000, ZIC, 1101, 12, 91.750000, 
trial0028595, AA, 1577, 20, 78.850000, ZIC, 819, 12, 68.250000, 
trial0028596, AA, 1381, 20, 69.050000, ZIC, 1158, 12, 96.500000, 
trial0028597, AA, 1692, 20, 84.600000, ZIC, 825, 12, 68.750000, 
trial0028598, AA, 1488, 20, 74.400000, ZIC, 958, 12, 79.833333, 
trial0028599, AA, 1037, 20, 51.850000, ZIC, 1304, 12, 108.666667, 
trial0028600, AA, 1918, 20, 95.900000, ZIC, 840, 12, 70.000000, 
trial0028601, AA, 2176, 20, 108.800000, ZIC, 734, 12, 61.166667, 
trial0028602, AA, 1532, 20, 76.600000, ZIC, 749, 12, 62.416667, 
trial0028603, AA, 1751, 20, 87.550000, ZIC, 904, 12, 75.333333, 
trial0028604, AA, 1302, 20, 65.100000, ZIC, 1090, 12, 90.833333, 
trial0028605, AA, 1533, 20, 76.650000, ZIC, 1076, 12, 89.666667, 
trial0028606, AA, 1232, 20, 61.600000, ZIC, 1145, 12, 95.416667, 
trial0028607, AA, 1532, 20, 76.600000, ZIC, 816, 12, 68.000000, 
trial0028608, AA, 1619, 20, 80.950000, ZIC, 833, 12, 69.416667, 
trial0028609, AA, 1262, 20, 63.100000, ZIC, 1162, 12, 96.833333, 
trial0028610, AA, 1936, 20, 96.800000, ZIC, 754, 12, 62.833333, 
trial0028611, AA, 1779, 20, 88.950000, ZIC, 619, 12, 51.583333, 
trial0028612, AA, 2086, 20, 104.300000, ZIC, 400, 12, 33.333333, 
trial0028613, AA, 1418, 20, 70.900000, ZIC, 884, 12, 73.666667, 
trial0028614, AA, 2056, 20, 102.800000, ZIC, 517, 12, 43.083333, 
trial0028615, AA, 1494, 20, 74.700000, ZIC, 833, 12, 69.416667, 
trial0028616, AA, 1663, 20, 83.150000, ZIC, 844, 12, 70.333333, 
trial0028617, AA, 1108, 20, 55.400000, ZIC, 1556, 12, 129.666667, 
trial0028618, AA, 1533, 20, 76.650000, ZIC, 872, 12, 72.666667, 
trial0028619, AA, 1454, 20, 72.700000, ZIC, 1006, 12, 83.833333, 
trial0028620, AA, 1696, 20, 84.800000, ZIC, 1054, 12, 87.833333, 
trial0028621, AA, 1385, 20, 69.250000, ZIC, 624, 12, 52.000000, 
