AA- Wins: 0 Total: 0, GDX- Wins: 49 Total: 12457, ZIC- Wins: 0 Total: 0, ZIP- Wins: 451, Total: 24448
AA- Wins: 0 Total: 0, GDX- Wins: 70 Total: 12628, ZIC- Wins: 0 Total: 0, ZIP- Wins: 430, Total: 22454
AA- Wins: 0 Total: 0, GDX- Wins: 77 Total: 13535, ZIC- Wins: 0 Total: 0, ZIP- Wins: 423, Total: 22465
AA- Wins: 0 Total: 0, GDX- Wins: 101 Total: 22055, ZIC- Wins: 0 Total: 0, ZIP- Wins: 399, Total: 31916
AA- Wins: 0 Total: 0, GDX- Wins: 148 Total: 17635, ZIC- Wins: 0 Total: 0, ZIP- Wins: 352, Total: 24080
AA- Wins: 0 Total: 0, GDX- Wins: 207 Total: 13901, ZIC- Wins: 0 Total: 0, ZIP- Wins: 293, Total: 16681
AA- Wins: 0 Total: 0, GDX- Wins: 164 Total: 25213, ZIC- Wins: 0 Total: 0, ZIP- Wins: 336, Total: 30632
AA- Wins: 0 Total: 0, GDX- Wins: 193 Total: 25165, ZIC- Wins: 0 Total: 0, ZIP- Wins: 307, Total: 27982
AA- Wins: 0 Total: 0, GDX- Wins: 196 Total: 22396, ZIC- Wins: 0 Total: 0, ZIP- Wins: 304, Total: 25004
AA- Wins: 0 Total: 0, GDX- Wins: 222 Total: 29394, ZIC- Wins: 0 Total: 0, ZIP- Wins: 278, Total: 30774
AA- Wins: 0 Total: 0, GDX- Wins: 232 Total: 39647, ZIC- Wins: 0 Total: 0, ZIP- Wins: 268, Total: 38183
AA- Wins: 0 Total: 0, GDX- Wins: 215 Total: 34590, ZIC- Wins: 0 Total: 0, ZIP- Wins: 285, Total: 33694
AA- Wins: 308 Total: 113819, GDX- Wins: 0 Total: 0, ZIC- Wins: 192 Total: 88972, ZIP- Wins: 0, Total: 0
AA- Wins: 358 Total: 109650, GDX- Wins: 0 Total: 0, ZIC- Wins: 142 Total: 80655, ZIP- Wins: 0, Total: 0
AA- Wins: 372 Total: 124419, GDX- Wins: 0 Total: 0, ZIC- Wins: 128 Total: 93214, ZIP- Wins: 0, Total: 0
AA- Wins: 375 Total: 116535, GDX- Wins: 0 Total: 0, ZIC- Wins: 125 Total: 88436, ZIP- Wins: 0, Total: 0
AA- Wins: 415 Total: 96111, GDX- Wins: 0 Total: 0, ZIC- Wins: 85 Total: 67103, ZIP- Wins: 0, Total: 0
AA- Wins: 441 Total: 61999, GDX- Wins: 0 Total: 0, ZIC- Wins: 59 Total: 39450, ZIP- Wins: 0, Total: 0
AA- Wins: 391 Total: 128914, GDX- Wins: 0 Total: 0, ZIC- Wins: 109 Total: 95049, ZIP- Wins: 0, Total: 0
AA- Wins: 410 Total: 106725, GDX- Wins: 0 Total: 0, ZIC- Wins: 90 Total: 76799, ZIP- Wins: 0, Total: 0
AA- Wins: 433 Total: 90484, GDX- Wins: 0 Total: 0, ZIC- Wins: 67 Total: 61296, ZIP- Wins: 0, Total: 0
AA- Wins: 397 Total: 110901, GDX- Wins: 0 Total: 0, ZIC- Wins: 103 Total: 79949, ZIP- Wins: 0, Total: 0
AA- Wins: 398 Total: 120114, GDX- Wins: 0 Total: 0, ZIC- Wins: 102 Total: 85544, ZIP- Wins: 0, Total: 0
AA- Wins: 385 Total: 123902, GDX- Wins: 0 Total: 0, ZIC- Wins: 115 Total: 94886, ZIP- Wins: 0, Total: 0
AA- Wins: 402 Total: 102942, GDX- Wins: 0 Total: 0, ZIC- Wins: 98 Total: 73386, ZIP- Wins: 0, Total: 0
AA- Wins: 422 Total: 101820, GDX- Wins: 0 Total: 0, ZIC- Wins: 78 Total: 67316, ZIP- Wins: 0, Total: 0
AA- Wins: 395 Total: 108056, GDX- Wins: 0 Total: 0, ZIC- Wins: 105 Total: 74143, ZIP- Wins: 0, Total: 0
AA- Wins: 368 Total: 138367, GDX- Wins: 0 Total: 0, ZIC- Wins: 132 Total: 101506, ZIP- Wins: 0, Total: 0
AA- Wins: 351 Total: 140928, GDX- Wins: 0 Total: 0, ZIC- Wins: 149 Total: 105162, ZIP- Wins: 0, Total: 0
AA- Wins: 397 Total: 82797, GDX- Wins: 0 Total: 0, ZIC- Wins: 103 Total: 44720, ZIP- Wins: 0, Total: 0
AA- Wins: 326 Total: 102551, GDX- Wins: 0 Total: 0, ZIC- Wins: 174 Total: 61270, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 127 Total: 15977, ZIC- Wins: 373 Total: 71119, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 85 Total: 19480, ZIC- Wins: 415 Total: 67352, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 48 Total: 20495, ZIC- Wins: 452 Total: 68064, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 129 Total: 39529, ZIC- Wins: 371 Total: 63699, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 133 Total: 31653, ZIC- Wins: 367 Total: 44024, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 108 Total: 4731, ZIC- Wins: 392 Total: 12721, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 74 Total: 9249, ZIC- Wins: 426 Total: 19357, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 127 Total: 13167, ZIC- Wins: 373 Total: 21187, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 153 Total: 10434, ZIC- Wins: 347 Total: 15382, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 257 Total: 10699, ZIC- Wins: 243 Total: 12222, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 226 Total: 15167, ZIC- Wins: 274 Total: 15573, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 282 Total: 13964, ZIC- Wins: 218 Total: 12749, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 345 Total: 18225, ZIC- Wins: 155 Total: 13542, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 393 Total: 23564, ZIC- Wins: 107 Total: 15617, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 406 Total: 22481, ZIC- Wins: 94 Total: 13552, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 417 Total: 21194, ZIC- Wins: 83 Total: 11776, ZIP- Wins: 0, Total: 0
