trial0046801, GDX, 128, 12, 10.666667, ZIC, 359, 20, 17.950000, 
trial0046802, GDX, 172, 12, 14.333333, ZIC, 323, 20, 16.150000, 
trial0046803, GDX, 176, 12, 14.666667, ZIC, 262, 20, 13.100000, 
trial0046804, GDX, 166, 12, 13.833333, ZIC, 354, 20, 17.700000, 
trial0046805, GDX, 156, 12, 13.000000, ZIC, 331, 20, 16.550000, 
trial0046806, GDX, 144, 12, 12.000000, ZIC, 327, 20, 16.350000, 
trial0046807, GDX, 131, 12, 10.916667, ZIC, 307, 20, 15.350000, 
trial0046808, GDX, 142, 12, 11.833333, ZIC, 320, 20, 16.000000, 
trial0046809, GDX, 101, 12, 8.416667, ZIC, 378, 20, 18.900000, 
trial0046810, GDX, 147, 12, 12.250000, ZIC, 298, 20, 14.900000, 
trial0046811, GDX, 158, 12, 13.166667, ZIC, 288, 20, 14.400000, 
trial0046812, GDX, 160, 12, 13.333333, ZIC, 310, 20, 15.500000, 
trial0046813, GDX, 206, 12, 17.166667, ZIC, 306, 20, 15.300000, 
trial0046814, GDX, 87, 12, 7.250000, ZIC, 408, 20, 20.400000, 
trial0046815, GDX, 74, 12, 6.166667, ZIC, 331, 20, 16.550000, 
trial0046816, GDX, 127, 12, 10.583333, ZIC, 344, 20, 17.200000, 
trial0046817, GDX, 147, 12, 12.250000, ZIC, 316, 20, 15.800000, 
trial0046818, GDX, 119, 12, 9.916667, ZIC, 327, 20, 16.350000, 
trial0046819, GDX, 190, 12, 15.833333, ZIC, 314, 20, 15.700000, 
trial0046820, GDX, 137, 12, 11.416667, ZIC, 359, 20, 17.950000, 
trial0046821, GDX, 98, 12, 8.166667, ZIC, 347, 20, 17.350000, 
trial0046822, GDX, 72, 12, 6.000000, ZIC, 374, 20, 18.700000, 
trial0046823, GDX, 38, 12, 3.166667, ZIC, 309, 20, 15.450000, 
trial0046824, GDX, 88, 12, 7.333333, ZIC, 284, 20, 14.200000, 
trial0046825, GDX, 219, 12, 18.250000, ZIC, 104, 20, 5.200000, 
trial0046826, GDX, 163, 12, 13.583333, ZIC, 275, 20, 13.750000, 
trial0046827, GDX, 158, 12, 13.166667, ZIC, 263, 20, 13.150000, 
trial0046828, GDX, 48, 12, 4.000000, ZIC, 241, 20, 12.050000, 
trial0046829, GDX, 107, 12, 8.916667, ZIC, 372, 20, 18.600000, 
trial0046830, GDX, 72, 12, 6.000000, ZIC, 316, 20, 15.800000, 
trial0046831, GDX, 157, 12, 13.083333, ZIC, 119, 20, 5.950000, 
trial0046832, GDX, 121, 12, 10.083333, ZIC, 86, 20, 4.300000, 
trial0046833, GDX, 71, 12, 5.916667, ZIC, 57, 20, 2.850000, 
trial0046834, GDX, 4, 12, 0.333333, ZIC, 240, 20, 12.000000, 
trial0046835, GDX, 65, 12, 5.416667, ZIC, 105, 20, 5.250000, 
trial0046836, GDX, 82, 12, 6.833333, ZIC, 167, 20, 8.350000, 
trial0046837, GDX, 71, 12, 5.916667, ZIC, 136, 20, 6.800000, 
trial0046838, GDX, 54, 12, 4.500000, ZIC, 144, 20, 7.200000, 
trial0046839, GDX, 56, 12, 4.666667, ZIC, 164, 20, 8.200000, 
trial0046840, GDX, 67, 12, 5.583333, ZIC, 177, 20, 8.850000, 
trial0046841, GDX, 92, 12, 7.666667, ZIC, 92, 20, 4.600000, 
trial0046842, GDX, 94, 12, 7.833333, ZIC, 137, 20, 6.850000, 
trial0046843, GDX, 0, 12, 0.000000, ZIC, 146, 20, 7.300000, 
trial0046844, GDX, 114, 12, 9.500000, ZIC, 98, 20, 4.900000, 
trial0046845, GDX, 3, 12, 0.250000, ZIC, 148, 20, 7.400000, 
trial0046846, GDX, 104, 12, 8.666667, ZIC, 136, 20, 6.800000, 
trial0046847, GDX, 103, 12, 8.583333, ZIC, 145, 20, 7.250000, 
trial0046848, GDX, 78, 12, 6.500000, ZIC, 161, 20, 8.050000, 
trial0046849, GDX, 64, 12, 5.333333, ZIC, 124, 20, 6.200000, 
trial0046850, GDX, 85, 12, 7.083333, ZIC, 122, 20, 6.100000, 
trial0046851, GDX, 32, 12, 2.666667, ZIC, 198, 20, 9.900000, 
trial0046852, GDX, 119, 12, 9.916667, ZIC, 148, 20, 7.400000, 
trial0046853, GDX, 76, 12, 6.333333, ZIC, 131, 20, 6.550000, 
trial0046854, GDX, 112, 12, 9.333333, ZIC, 132, 20, 6.600000, 
trial0046855, GDX, 81, 12, 6.750000, ZIC, 104, 20, 5.200000, 
trial0046856, GDX, 125, 12, 10.416667, ZIC, 115, 20, 5.750000, 
trial0046857, GDX, 47, 12, 3.916667, ZIC, 133, 20, 6.650000, 
trial0046858, GDX, 16, 12, 1.333333, ZIC, 215, 20, 10.750000, 
trial0046859, GDX, 97, 12, 8.083333, ZIC, 124, 20, 6.200000, 
trial0046860, GDX, 66, 12, 5.500000, ZIC, 118, 20, 5.900000, 
trial0046861, GDX, 136, 12, 11.333333, ZIC, 100, 20, 5.000000, 
