trial0045001, AA, 125, 12, 10.416667, ZIC, 224, 20, 11.200000, 
trial0045002, AA, 130, 12, 10.833333, ZIC, 254, 20, 12.700000, 
trial0045003, AA, 107, 12, 8.916667, ZIC, 270, 20, 13.500000, 
trial0045004, AA, 101, 12, 8.416667, ZIC, 318, 20, 15.900000, 
trial0045005, AA, 163, 12, 13.583333, ZIC, 249, 20, 12.450000, 
trial0045006, AA, 126, 12, 10.500000, ZIC, 251, 20, 12.550000, 
trial0045007, AA, 173, 12, 14.416667, ZIC, 225, 20, 11.250000, 
trial0045008, AA, 117, 12, 9.750000, ZIC, 281, 20, 14.050000, 
trial0045009, AA, 85, 12, 7.083333, ZIC, 250, 20, 12.500000, 
trial0045010, AA, 186, 12, 15.500000, ZIC, 261, 20, 13.050000, 
trial0045011, AA, 124, 12, 10.333333, ZIC, 281, 20, 14.050000, 
trial0045012, AA, 92, 12, 7.666667, ZIC, 320, 20, 16.000000, 
trial0045013, AA, 171, 12, 14.250000, ZIC, 255, 20, 12.750000, 
trial0045014, AA, 81, 12, 6.750000, ZIC, 331, 20, 16.550000, 
trial0045015, AA, 140, 12, 11.666667, ZIC, 251, 20, 12.550000, 
trial0045016, AA, 167, 12, 13.916667, ZIC, 217, 20, 10.850000, 
trial0045017, AA, 118, 12, 9.833333, ZIC, 287, 20, 14.350000, 
trial0045018, AA, 84, 12, 7.000000, ZIC, 307, 20, 15.350000, 
trial0045019, AA, 135, 12, 11.250000, ZIC, 249, 20, 12.450000, 
trial0045020, AA, 156, 12, 13.000000, ZIC, 263, 20, 13.150000, 
trial0045021, AA, 105, 12, 8.750000, ZIC, 335, 20, 16.750000, 
trial0045022, AA, 160, 12, 13.333333, ZIC, 287, 20, 14.350000, 
trial0045023, AA, 138, 12, 11.500000, ZIC, 274, 20, 13.700000, 
trial0045024, AA, 176, 12, 14.666667, ZIC, 243, 20, 12.150000, 
trial0045025, AA, 129, 12, 10.750000, ZIC, 269, 20, 13.450000, 
trial0045026, AA, 97, 12, 8.083333, ZIC, 294, 20, 14.700000, 
trial0045027, AA, 88, 12, 7.333333, ZIC, 303, 20, 15.150000, 
trial0045028, AA, 81, 12, 6.750000, ZIC, 303, 20, 15.150000, 
trial0045029, AA, 156, 12, 13.000000, ZIC, 263, 20, 13.150000, 
trial0045030, AA, 90, 12, 7.500000, ZIC, 336, 20, 16.800000, 
trial0045031, AA, 200, 12, 16.666667, ZIC, 288, 20, 14.400000, 
trial0045032, AA, 194, 12, 16.166667, ZIC, 270, 20, 13.500000, 
trial0045033, AA, 213, 12, 17.750000, ZIC, 244, 20, 12.200000, 
trial0045034, AA, 135, 12, 11.250000, ZIC, 306, 20, 15.300000, 
trial0045035, AA, 186, 12, 15.500000, ZIC, 263, 20, 13.150000, 
trial0045036, AA, 174, 12, 14.500000, ZIC, 291, 20, 14.550000, 
trial0045037, AA, 119, 12, 9.916667, ZIC, 338, 20, 16.900000, 
trial0045038, AA, 150, 12, 12.500000, ZIC, 292, 20, 14.600000, 
trial0045039, AA, 180, 12, 15.000000, ZIC, 300, 20, 15.000000, 
trial0045040, AA, 264, 12, 22.000000, ZIC, 208, 20, 10.400000, 
trial0045041, AA, 132, 12, 11.000000, ZIC, 317, 20, 15.850000, 
trial0045042, AA, 124, 12, 10.333333, ZIC, 310, 20, 15.500000, 
trial0045043, AA, 235, 12, 19.583333, ZIC, 222, 20, 11.100000, 
trial0045044, AA, 99, 12, 8.250000, ZIC, 350, 20, 17.500000, 
trial0045045, AA, 175, 12, 14.583333, ZIC, 244, 20, 12.200000, 
trial0045046, AA, 257, 12, 21.416667, ZIC, 177, 20, 8.850000, 
trial0045047, AA, 225, 12, 18.750000, ZIC, 224, 20, 11.200000, 
trial0045048, AA, 283, 12, 23.583333, ZIC, 190, 20, 9.500000, 
trial0045049, AA, 212, 12, 17.666667, ZIC, 268, 20, 13.400000, 
trial0045050, AA, 190, 12, 15.833333, ZIC, 267, 20, 13.350000, 
trial0045051, AA, 82, 12, 6.833333, ZIC, 360, 20, 18.000000, 
trial0045052, AA, 199, 12, 16.583333, ZIC, 227, 20, 11.350000, 
trial0045053, AA, 239, 12, 19.916667, ZIC, 241, 20, 12.050000, 
trial0045054, AA, 240, 12, 20.000000, ZIC, 225, 20, 11.250000, 
trial0045055, AA, 231, 12, 19.250000, ZIC, 226, 20, 11.300000, 
trial0045056, AA, 141, 12, 11.750000, ZIC, 316, 20, 15.800000, 
trial0045057, AA, 132, 12, 11.000000, ZIC, 294, 20, 14.700000, 
trial0045058, AA, 152, 12, 12.666667, ZIC, 243, 20, 12.150000, 
trial0045059, AA, 209, 12, 17.416667, ZIC, 256, 20, 12.800000, 
trial0045060, AA, 281, 12, 23.416667, ZIC, 192, 20, 9.600000, 
trial0045061, AA, 49, 12, 4.083333, ZIC, 130, 20, 6.500000, 
trial0045062, AA, 75, 12, 6.250000, ZIC, 101, 20, 5.050000, 
trial0045063, AA, 69, 12, 5.750000, ZIC, 145, 20, 7.250000, 
trial0045064, AA, 43, 12, 3.583333, ZIC, 145, 20, 7.250000, 
trial0045065, AA, 52, 12, 4.333333, ZIC, 134, 20, 6.700000, 
trial0045066, AA, 49, 12, 4.083333, ZIC, 141, 20, 7.050000, 
trial0045067, AA, 70, 12, 5.833333, ZIC, 120, 20, 6.000000, 
trial0045068, AA, 32, 12, 2.666667, ZIC, 132, 20, 6.600000, 
trial0045069, AA, 62, 12, 5.166667, ZIC, 128, 20, 6.400000, 
trial0045070, AA, 38, 12, 3.166667, ZIC, 117, 20, 5.850000, 
trial0045071, AA, 89, 12, 7.416667, ZIC, 95, 20, 4.750000, 
trial0045072, AA, 70, 12, 5.833333, ZIC, 96, 20, 4.800000, 
trial0045073, AA, 42, 12, 3.500000, ZIC, 139, 20, 6.950000, 
trial0045074, AA, 42, 12, 3.500000, ZIC, 148, 20, 7.400000, 
