trial0040501, GDX, 177, 14, 12.642857, ZIC, 0, 4, 0.000000, ZIP, 425, 14, 30.357143, 
trial0040502, GDX, 533, 14, 38.071429, ZIC, 0, 4, 0.000000, ZIP, 337, 14, 24.071429, 
trial0040503, GDX, 79, 14, 5.642857, ZIC, 19, 4, 4.750000, ZIP, 181, 14, 12.928571, 
trial0040504, GDX, 192, 14, 13.714286, ZIC, 143, 4, 35.750000, ZIP, 320, 14, 22.857143, 
trial0040505, GDX, 123, 14, 8.785714, ZIC, 0, 4, 0.000000, ZIP, 391, 14, 27.928571, 
trial0040506, GDX, 321, 14, 22.928571, ZIC, 159, 4, 39.750000, ZIP, 338, 14, 24.142857, 
trial0040507, GDX, 213, 14, 15.214286, ZIC, 185, 4, 46.250000, ZIP, 266, 14, 19.000000, 
trial0040508, GDX, 287, 14, 20.500000, ZIC, 175, 4, 43.750000, ZIP, 208, 14, 14.857143, 
trial0040509, GDX, 346, 14, 24.714286, ZIC, 28, 4, 7.000000, ZIP, 328, 14, 23.428571, 
trial0040510, GDX, 152, 14, 10.857143, ZIC, 83, 4, 20.750000, ZIP, 526, 14, 37.571429, 
trial0040511, GDX, 73, 14, 5.214286, ZIC, 255, 4, 63.750000, ZIP, 436, 14, 31.142857, 
trial0040512, GDX, 191, 14, 13.642857, ZIC, 137, 4, 34.250000, ZIP, 229, 14, 16.357143, 
trial0040513, GDX, 246, 14, 17.571429, ZIC, 37, 4, 9.250000, ZIP, 571, 14, 40.785714, 
trial0040514, GDX, 268, 14, 19.142857, ZIC, 93, 4, 23.250000, ZIP, 272, 14, 19.428571, 
trial0040515, GDX, 185, 14, 13.214286, ZIC, 112, 4, 28.000000, ZIP, 363, 14, 25.928571, 
trial0040516, GDX, 286, 14, 20.428571, ZIC, 26, 4, 6.500000, ZIP, 530, 14, 37.857143, 
trial0040517, GDX, 362, 14, 25.857143, ZIC, 122, 4, 30.500000, ZIP, 318, 14, 22.714286, 
