trial0048601, ZIC, 135, 16, 8.437500, ZIP, 220, 16, 13.750000, 
trial0048602, ZIC, 168, 16, 10.500000, ZIP, 174, 16, 10.875000, 
trial0048603, ZIC, 206, 16, 12.875000, ZIP, 168, 16, 10.500000, 
trial0048604, ZIC, 215, 16, 13.437500, ZIP, 171, 16, 10.687500, 
trial0048605, ZIC, 157, 16, 9.812500, ZIP, 159, 16, 9.937500, 
trial0048606, ZIC, 176, 16, 11.000000, ZIP, 185, 16, 11.562500, 
trial0048607, ZIC, 251, 16, 15.687500, ZIP, 123, 16, 7.687500, 
trial0048608, ZIC, 212, 16, 13.250000, ZIP, 79, 16, 4.937500, 
trial0048609, ZIC, 127, 16, 7.937500, ZIP, 241, 16, 15.062500, 
trial0048610, ZIC, 206, 16, 12.875000, ZIP, 155, 16, 9.687500, 
trial0048611, ZIC, 119, 16, 7.437500, ZIP, 204, 16, 12.750000, 
trial0048612, ZIC, 131, 16, 8.187500, ZIP, 261, 16, 16.312500, 
trial0048613, ZIC, 161, 16, 10.062500, ZIP, 212, 16, 13.250000, 
trial0048614, ZIC, 231, 16, 14.437500, ZIP, 149, 16, 9.312500, 
trial0048615, ZIC, 118, 16, 7.375000, ZIP, 243, 16, 15.187500, 
trial0048616, ZIC, 141, 16, 8.812500, ZIP, 251, 16, 15.687500, 
trial0048617, ZIC, 165, 16, 10.312500, ZIP, 215, 16, 13.437500, 
trial0048618, ZIC, 162, 16, 10.125000, ZIP, 187, 16, 11.687500, 
trial0048619, ZIC, 122, 16, 7.625000, ZIP, 245, 16, 15.312500, 
trial0048620, ZIC, 114, 16, 7.125000, ZIP, 260, 16, 16.250000, 
trial0048621, ZIC, 153, 16, 9.562500, ZIP, 195, 16, 12.187500, 
trial0048622, ZIC, 194, 16, 12.125000, ZIP, 192, 16, 12.000000, 
trial0048623, ZIC, 148, 16, 9.250000, ZIP, 257, 16, 16.062500, 
trial0048624, ZIC, 178, 16, 11.125000, ZIP, 208, 16, 13.000000, 
trial0048625, ZIC, 141, 16, 8.812500, ZIP, 220, 16, 13.750000, 
trial0048626, ZIC, 251, 16, 15.687500, ZIP, 136, 16, 8.500000, 
trial0048627, ZIC, 166, 16, 10.375000, ZIP, 195, 16, 12.187500, 
trial0048628, ZIC, 191, 16, 11.937500, ZIP, 182, 16, 11.375000, 
trial0048629, ZIC, 122, 16, 7.625000, ZIP, 258, 16, 16.125000, 
trial0048630, ZIC, 146, 16, 9.125000, ZIP, 253, 16, 15.812500, 
trial0048631, ZIC, 206, 16, 12.875000, ZIP, 233, 16, 14.562500, 
trial0048632, ZIC, 206, 16, 12.875000, ZIP, 240, 16, 15.000000, 
trial0048633, ZIC, 150, 16, 9.375000, ZIP, 267, 16, 16.687500, 
trial0048634, ZIC, 78, 16, 4.875000, ZIP, 368, 16, 23.000000, 
trial0048635, ZIC, 251, 16, 15.687500, ZIP, 195, 16, 12.187500, 
trial0048636, ZIC, 141, 16, 8.812500, ZIP, 248, 16, 15.500000, 
trial0048637, ZIC, 134, 16, 8.375000, ZIP, 247, 16, 15.437500, 
trial0048638, ZIC, 84, 16, 5.250000, ZIP, 327, 16, 20.437500, 
trial0048639, ZIC, 126, 16, 7.875000, ZIP, 291, 16, 18.187500, 
