trial0051001, GDX, 203, 14, 14.500000, ZIC, 239, 18, 13.277778, 
trial0051002, GDX, 157, 14, 11.214286, ZIC, 180, 18, 10.000000, 
trial0051003, GDX, 218, 14, 15.571429, ZIC, 186, 18, 10.333333, 
trial0051004, GDX, 177, 14, 12.642857, ZIC, 242, 18, 13.444444, 
trial0051005, GDX, 210, 14, 15.000000, ZIC, 224, 18, 12.444444, 
trial0051006, GDX, 70, 14, 5.000000, ZIC, 163, 18, 9.055556, 
trial0051007, GDX, 149, 14, 10.642857, ZIC, 271, 18, 15.055556, 
trial0051008, GDX, 89, 14, 6.357143, ZIC, 240, 18, 13.333333, 
trial0051009, GDX, 57, 14, 4.071429, ZIC, 258, 18, 14.333333, 
trial0051010, GDX, 141, 14, 10.071429, ZIC, 263, 18, 14.611111, 
trial0051011, GDX, 32, 14, 2.285714, ZIC, 201, 18, 11.166667, 
trial0051012, GDX, 213, 14, 15.214286, ZIC, 199, 18, 11.055556, 
trial0051013, GDX, 189, 14, 13.500000, ZIC, 223, 18, 12.388889, 
trial0051014, GDX, 135, 14, 9.642857, ZIC, 240, 18, 13.333333, 
trial0051015, GDX, 123, 14, 8.785714, ZIC, 251, 18, 13.944444, 
trial0051016, GDX, 94, 14, 6.714286, ZIC, 326, 18, 18.111111, 
trial0051017, GDX, 144, 14, 10.285714, ZIC, 216, 18, 12.000000, 
trial0051018, GDX, 304, 14, 21.714286, ZIC, 78, 18, 4.333333, 
trial0051019, GDX, 87, 14, 6.214286, ZIC, 310, 18, 17.222222, 
trial0051020, GDX, 193, 14, 13.785714, ZIC, 256, 18, 14.222222, 
trial0051021, GDX, 75, 14, 5.357143, ZIC, 269, 18, 14.944444, 
trial0051022, GDX, 0, 14, 0.000000, ZIC, 248, 18, 13.777778, 
trial0051023, GDX, 139, 14, 9.928571, ZIC, 183, 18, 10.166667, 
trial0051024, GDX, 120, 14, 8.571429, ZIC, 247, 18, 13.722222, 
trial0051025, GDX, 209, 14, 14.928571, ZIC, 106, 18, 5.888889, 
trial0051026, GDX, 65, 14, 4.642857, ZIC, 265, 18, 14.722222, 
trial0051027, GDX, 268, 14, 19.142857, ZIC, 144, 18, 8.000000, 
trial0051028, GDX, 120, 14, 8.571429, ZIC, 232, 18, 12.888889, 
trial0051029, GDX, 199, 14, 14.214286, ZIC, 258, 18, 14.333333, 
trial0051030, GDX, 128, 14, 9.142857, ZIC, 216, 18, 12.000000, 
trial0051031, GDX, 136, 14, 9.714286, ZIC, 172, 18, 9.555556, 
trial0051032, GDX, 72, 14, 5.142857, ZIC, 258, 18, 14.333333, 
trial0051033, GDX, 151, 14, 10.785714, ZIC, 112, 18, 6.222222, 
trial0051034, GDX, 121, 14, 8.642857, ZIC, 198, 18, 11.000000, 
trial0051035, GDX, 95, 14, 6.785714, ZIC, 140, 18, 7.777778, 
