trial0007201, AA, 3324, 12, 277.000000, ZIC, 4261, 18, 236.722222, ZIP, 558, 2, 279.000000, 
trial0007202, AA, 4605, 12, 383.750000, ZIC, 2768, 18, 153.777778, ZIP, 30, 2, 15.000000, 
trial0007203, AA, 3711, 12, 309.250000, ZIC, 3344, 18, 185.777778, ZIP, 374, 2, 187.000000, 
trial0007204, AA, 4001, 12, 333.416667, ZIC, 3220, 18, 178.888889, ZIP, 755, 2, 377.500000, 
trial0007205, AA, 3523, 12, 293.583333, ZIC, 2884, 18, 160.222222, ZIP, 1670, 2, 835.000000, 
trial0007206, AA, 5171, 12, 430.916667, ZIC, 2575, 18, 143.055556, ZIP, 88, 2, 44.000000, 
trial0007207, AA, 3463, 12, 288.583333, ZIC, 3433, 18, 190.722222, ZIP, 941, 2, 470.500000, 
trial0007208, AA, 4627, 12, 385.583333, ZIC, 2935, 18, 163.055556, ZIP, 62, 2, 31.000000, 
trial0007209, AA, 4033, 12, 336.083333, ZIC, 3519, 18, 195.500000, ZIP, 608, 2, 304.000000, 
trial0007210, AA, 4431, 12, 369.250000, ZIC, 3631, 18, 201.722222, ZIP, 4, 2, 2.000000, 
trial0007211, AA, 2387, 12, 198.916667, ZIC, 4768, 18, 264.888889, ZIP, 918, 2, 459.000000, 
trial0007212, AA, 3208, 12, 267.333333, ZIC, 3641, 18, 202.277778, ZIP, 992, 2, 496.000000, 
trial0007213, AA, 2726, 12, 227.166667, ZIC, 4415, 18, 245.277778, ZIP, 0, 2, 0.000000, 
trial0007214, AA, 2883, 12, 240.250000, ZIC, 4009, 18, 222.722222, ZIP, 1080, 2, 540.000000, 
trial0007215, AA, 3851, 12, 320.916667, ZIC, 2956, 18, 164.222222, ZIP, 1231, 2, 615.500000, 
trial0007216, AA, 3569, 12, 297.416667, ZIC, 3098, 18, 172.111111, ZIP, 976, 2, 488.000000, 
trial0007217, AA, 3485, 12, 290.416667, ZIC, 4300, 18, 238.888889, ZIP, 225, 2, 112.500000, 
trial0007218, AA, 2082, 12, 173.500000, ZIC, 5497, 18, 305.388889, ZIP, 186, 2, 93.000000, 
trial0007219, AA, 3217, 12, 268.083333, ZIC, 2643, 18, 146.833333, ZIP, 1927, 2, 963.500000, 
trial0007220, AA, 3476, 12, 289.666667, ZIC, 3228, 18, 179.333333, ZIP, 106, 2, 53.000000, 
trial0007221, AA, 2755, 12, 229.583333, ZIC, 4791, 18, 266.166667, ZIP, 526, 2, 263.000000, 
trial0007222, AA, 2816, 12, 234.666667, ZIC, 4572, 18, 254.000000, ZIP, 6, 2, 3.000000, 
trial0007223, AA, 3328, 12, 277.333333, ZIC, 4178, 18, 232.111111, ZIP, 16, 2, 8.000000, 
trial0007224, AA, 4816, 12, 401.333333, ZIC, 2906, 18, 161.444444, ZIP, 278, 2, 139.000000, 
trial0007225, AA, 1858, 12, 154.833333, ZIC, 5540, 18, 307.777778, ZIP, 499, 2, 249.500000, 
trial0007226, AA, 2577, 12, 214.750000, ZIC, 4501, 18, 250.055556, ZIP, 842, 2, 421.000000, 
trial0007227, AA, 3056, 12, 254.666667, ZIC, 3270, 18, 181.666667, ZIP, 912, 2, 456.000000, 
trial0007228, AA, 4838, 12, 403.166667, ZIC, 2129, 18, 118.277778, ZIP, 1446, 2, 723.000000, 
trial0007229, AA, 2291, 12, 190.916667, ZIC, 3798, 18, 211.000000, ZIP, 941, 2, 470.500000, 
trial0007230, AA, 5135, 12, 427.916667, ZIC, 2489, 18, 138.277778, ZIP, 0, 2, 0.000000, 
trial0007231, AA, 2205, 12, 183.750000, ZIC, 2438, 18, 135.444444, ZIP, 563, 2, 281.500000, 
trial0007232, AA, 1635, 12, 136.250000, ZIC, 2535, 18, 140.833333, ZIP, 771, 2, 385.500000, 
trial0007233, AA, 1821, 12, 151.750000, ZIC, 2462, 18, 136.777778, ZIP, 369, 2, 184.500000, 
trial0007234, AA, 1340, 12, 111.666667, ZIC, 3208, 18, 178.222222, ZIP, 55, 2, 27.500000, 
trial0007235, AA, 1651, 12, 137.583333, ZIC, 2752, 18, 152.888889, ZIP, 121, 2, 60.500000, 
trial0007236, AA, 1986, 12, 165.500000, ZIC, 2223, 18, 123.500000, ZIP, 965, 2, 482.500000, 
trial0007237, AA, 2345, 12, 195.416667, ZIC, 1434, 18, 79.666667, ZIP, 614, 2, 307.000000, 
trial0007238, AA, 2220, 12, 185.000000, ZIC, 1861, 18, 103.388889, ZIP, 1060, 2, 530.000000, 
trial0007239, AA, 1615, 12, 134.583333, ZIC, 2978, 18, 165.444444, ZIP, 417, 2, 208.500000, 
trial0007240, AA, 3189, 12, 265.750000, ZIC, 1228, 18, 68.222222, ZIP, 623, 2, 311.500000, 
trial0007241, AA, 2823, 12, 235.250000, ZIC, 1934, 18, 107.444444, ZIP, 597, 2, 298.500000, 
trial0007242, AA, 3291, 12, 274.250000, ZIC, 1834, 18, 101.888889, ZIP, 17, 2, 8.500000, 
trial0007243, AA, 2153, 12, 179.416667, ZIC, 2426, 18, 134.777778, ZIP, 432, 2, 216.000000, 
trial0007244, AA, 1995, 12, 166.250000, ZIC, 3003, 18, 166.833333, ZIP, 69, 2, 34.500000, 
trial0007245, AA, 2392, 12, 199.333333, ZIC, 1748, 18, 97.111111, ZIP, 326, 2, 163.000000, 
trial0007246, AA, 2277, 12, 189.750000, ZIC, 2647, 18, 147.055556, ZIP, 25, 2, 12.500000, 
trial0007247, AA, 3171, 12, 264.250000, ZIC, 1801, 18, 100.055556, ZIP, 606, 2, 303.000000, 
trial0007248, AA, 1836, 12, 153.000000, ZIC, 2412, 18, 134.000000, ZIP, 537, 2, 268.500000, 
trial0007249, AA, 3159, 12, 263.250000, ZIC, 1739, 18, 96.611111, ZIP, 524, 2, 262.000000, 
trial0007250, AA, 2933, 12, 244.416667, ZIC, 1703, 18, 94.611111, ZIP, 73, 2, 36.500000, 
trial0007251, AA, 2859, 12, 238.250000, ZIC, 2429, 18, 134.944444, ZIP, 257, 2, 128.500000, 
trial0007252, AA, 3333, 12, 277.750000, ZIC, 1558, 18, 86.555556, ZIP, 237, 2, 118.500000, 
trial0007253, AA, 2227, 12, 185.583333, ZIC, 2783, 18, 154.611111, ZIP, 160, 2, 80.000000, 
trial0007254, AA, 2830, 12, 235.833333, ZIC, 1397, 18, 77.611111, ZIP, 1316, 2, 658.000000, 
trial0007255, AA, 3468, 12, 289.000000, ZIC, 846, 18, 47.000000, ZIP, 824, 2, 412.000000, 
trial0007256, AA, 1631, 12, 135.916667, ZIC, 2083, 18, 115.722222, ZIP, 1130, 2, 565.000000, 
trial0007257, AA, 3344, 12, 278.666667, ZIC, 1399, 18, 77.722222, ZIP, 413, 2, 206.500000, 
trial0007258, AA, 2381, 12, 198.416667, ZIC, 2270, 18, 126.111111, ZIP, 2, 2, 1.000000, 
trial0007259, AA, 2176, 12, 181.333333, ZIC, 2281, 18, 126.722222, ZIP, 588, 2, 294.000000, 
trial0007260, AA, 2932, 12, 244.333333, ZIC, 1991, 18, 110.611111, ZIP, 377, 2, 188.500000, 
trial0007261, AA, 2681, 12, 223.416667, ZIC, 2966, 18, 164.777778, ZIP, 181, 2, 90.500000, 
trial0007262, AA, 2523, 12, 210.250000, ZIC, 3139, 18, 174.388889, ZIP, 465, 2, 232.500000, 
trial0007263, AA, 3234, 12, 269.500000, ZIC, 3092, 18, 171.777778, ZIP, 144, 2, 72.000000, 
trial0007264, AA, 4298, 12, 358.166667, ZIC, 2286, 18, 127.000000, ZIP, 83, 2, 41.500000, 
trial0007265, AA, 1453, 12, 121.083333, ZIC, 4011, 18, 222.833333, ZIP, 1152, 2, 576.000000, 
trial0007266, AA, 2301, 12, 191.750000, ZIC, 3382, 18, 187.888889, ZIP, 942, 2, 471.000000, 
trial0007267, AA, 2221, 12, 185.083333, ZIC, 3365, 18, 186.944444, ZIP, 654, 2, 327.000000, 
trial0007268, AA, 2932, 12, 244.333333, ZIC, 2216, 18, 123.111111, ZIP, 232, 2, 116.000000, 
trial0007269, AA, 3103, 12, 258.583333, ZIC, 3139, 18, 174.388889, ZIP, 438, 2, 219.000000, 
