trial0001501, GDX, 990, 8, 123.750000, ZIC, 2007, 16, 125.437500, ZIP, 880, 8, 110.000000, 
trial0001502, GDX, 1309, 8, 163.625000, ZIC, 1566, 16, 97.875000, ZIP, 2106, 8, 263.250000, 
trial0001503, GDX, 1138, 8, 142.250000, ZIC, 1721, 16, 107.562500, ZIP, 347, 8, 43.375000, 
trial0001504, GDX, 1302, 8, 162.750000, ZIC, 2126, 16, 132.875000, ZIP, 1163, 8, 145.375000, 
trial0001505, GDX, 725, 8, 90.625000, ZIC, 1826, 16, 114.125000, ZIP, 617, 8, 77.125000, 
trial0001506, GDX, 1277, 8, 159.625000, ZIC, 1906, 16, 119.125000, ZIP, 993, 8, 124.125000, 
trial0001507, GDX, 1105, 8, 138.125000, ZIC, 957, 16, 59.812500, ZIP, 2116, 8, 264.500000, 
trial0001508, GDX, 825, 8, 103.125000, ZIC, 1533, 16, 95.812500, ZIP, 2351, 8, 293.875000, 
trial0001509, GDX, 1712, 8, 214.000000, ZIC, 913, 16, 57.062500, ZIP, 1221, 8, 152.625000, 
trial0001510, GDX, 1194, 8, 149.250000, ZIC, 2213, 16, 138.312500, ZIP, 975, 8, 121.875000, 
trial0001511, GDX, 1222, 8, 152.750000, ZIC, 1875, 16, 117.187500, ZIP, 964, 8, 120.500000, 
trial0001512, GDX, 741, 8, 92.625000, ZIC, 2047, 16, 127.937500, ZIP, 1504, 8, 188.000000, 
trial0001513, GDX, 1335, 8, 166.875000, ZIC, 1241, 16, 77.562500, ZIP, 1433, 8, 179.125000, 
trial0001514, GDX, 959, 8, 119.875000, ZIC, 2573, 16, 160.812500, ZIP, 907, 8, 113.375000, 
trial0001515, GDX, 1188, 8, 148.500000, ZIC, 1430, 16, 89.375000, ZIP, 1408, 8, 176.000000, 
trial0001516, GDX, 1033, 8, 129.125000, ZIC, 1810, 16, 113.125000, ZIP, 1546, 8, 193.250000, 
trial0001517, GDX, 181, 8, 22.625000, ZIC, 2832, 16, 177.000000, ZIP, 1288, 8, 161.000000, 
trial0001518, GDX, 141, 8, 17.625000, ZIC, 1393, 16, 87.062500, ZIP, 2178, 8, 272.250000, 
trial0001519, GDX, 1239, 8, 154.875000, ZIC, 1496, 16, 93.500000, ZIP, 1056, 8, 132.000000, 
trial0001520, GDX, 1370, 8, 171.250000, ZIC, 1244, 16, 77.750000, ZIP, 982, 8, 122.750000, 
trial0001521, GDX, 1574, 8, 196.750000, ZIC, 1099, 16, 68.687500, ZIP, 1253, 8, 156.625000, 
