trial0004201, AA, 593, 6, 98.833333, GDX, 1706, 12, 142.166667, ZIC, 1366, 12, 113.833333, ZIP, 0, 2, 0.000000, 
trial0004202, AA, 645, 6, 107.500000, GDX, 891, 12, 74.250000, ZIC, 858, 12, 71.500000, ZIP, 442, 2, 221.000000, 
trial0004203, AA, 661, 6, 110.166667, GDX, 2191, 12, 182.583333, ZIC, 280, 12, 23.333333, ZIP, 34, 2, 17.000000, 
trial0004204, AA, 432, 6, 72.000000, GDX, 2299, 12, 191.583333, ZIC, 547, 12, 45.583333, ZIP, 7, 2, 3.500000, 
trial0004205, AA, 807, 6, 134.500000, GDX, 1155, 12, 96.250000, ZIC, 1079, 12, 89.916667, ZIP, 119, 2, 59.500000, 
trial0004206, AA, 732, 6, 122.000000, GDX, 1206, 12, 100.500000, ZIC, 1347, 12, 112.250000, ZIP, 266, 2, 133.000000, 
trial0004207, AA, 1657, 6, 276.166667, GDX, 1256, 12, 104.666667, ZIC, 703, 12, 58.583333, ZIP, 92, 2, 46.000000, 
trial0004208, AA, 1736, 6, 289.333333, GDX, 1139, 12, 94.916667, ZIC, 642, 12, 53.500000, ZIP, 23, 2, 11.500000, 
trial0004209, AA, 288, 6, 48.000000, GDX, 1630, 12, 135.833333, ZIC, 1144, 12, 95.333333, ZIP, 433, 2, 216.500000, 
trial0004210, AA, 828, 6, 138.000000, GDX, 909, 12, 75.750000, ZIC, 1079, 12, 89.916667, ZIP, 403, 2, 201.500000, 
trial0004211, AA, 907, 6, 151.166667, GDX, 1390, 12, 115.833333, ZIC, 1069, 12, 89.083333, ZIP, 205, 2, 102.500000, 
trial0004212, AA, 660, 6, 110.000000, GDX, 1706, 12, 142.166667, ZIC, 825, 12, 68.750000, ZIP, 452, 2, 226.000000, 
trial0004213, AA, 928, 6, 154.666667, GDX, 1091, 12, 90.916667, ZIC, 1278, 12, 106.500000, ZIP, 0, 2, 0.000000, 
trial0004214, AA, 1271, 6, 211.833333, GDX, 1192, 12, 99.333333, ZIC, 1172, 12, 97.666667, ZIP, 63, 2, 31.500000, 
trial0004215, AA, 379, 6, 63.166667, GDX, 1915, 12, 159.583333, ZIC, 814, 12, 67.833333, ZIP, 472, 2, 236.000000, 
trial0004216, AA, 1131, 6, 188.500000, GDX, 782, 12, 65.166667, ZIC, 961, 12, 80.083333, ZIP, 26, 2, 13.000000, 
trial0004217, AA, 590, 6, 98.333333, GDX, 1942, 12, 161.833333, ZIC, 1173, 12, 97.750000, ZIP, 73, 2, 36.500000, 
trial0004218, AA, 1285, 6, 214.166667, GDX, 1202, 12, 100.166667, ZIC, 1200, 12, 100.000000, ZIP, 35, 2, 17.500000, 
trial0004219, AA, 1360, 6, 226.666667, GDX, 956, 12, 79.666667, ZIC, 827, 12, 68.916667, ZIP, 98, 2, 49.000000, 
trial0004220, AA, 831, 6, 138.500000, GDX, 1366, 12, 113.833333, ZIC, 1334, 12, 111.166667, ZIP, 84, 2, 42.000000, 
trial0004221, AA, 206, 6, 34.333333, GDX, 1750, 12, 145.833333, ZIC, 1322, 12, 110.166667, ZIP, 0, 2, 0.000000, 
trial0004222, AA, 775, 6, 129.166667, GDX, 925, 12, 77.083333, ZIC, 1656, 12, 138.000000, ZIP, 268, 2, 134.000000, 
trial0004223, AA, 643, 6, 107.166667, GDX, 1731, 12, 144.250000, ZIC, 595, 12, 49.583333, ZIP, 320, 2, 160.000000, 
trial0004224, AA, 1866, 6, 311.000000, GDX, 1558, 12, 129.833333, ZIC, 124, 12, 10.333333, ZIP, 104, 2, 52.000000, 
trial0004225, AA, 126, 6, 21.000000, GDX, 2201, 12, 183.416667, ZIC, 593, 12, 49.416667, ZIP, 529, 2, 264.500000, 
trial0004226, AA, 296, 6, 49.333333, GDX, 1606, 12, 133.833333, ZIC, 747, 12, 62.250000, ZIP, 661, 2, 330.500000, 
trial0004227, AA, 876, 6, 146.000000, GDX, 1165, 12, 97.083333, ZIC, 718, 12, 59.833333, ZIP, 575, 2, 287.500000, 
trial0004228, AA, 822, 6, 137.000000, GDX, 1657, 12, 138.083333, ZIC, 840, 12, 70.000000, ZIP, 37, 2, 18.500000, 
trial0004229, AA, 401, 6, 66.833333, GDX, 1502, 12, 125.166667, ZIC, 1181, 12, 98.416667, ZIP, 375, 2, 187.500000, 
trial0004230, AA, 900, 6, 150.000000, GDX, 1391, 12, 115.916667, ZIC, 1045, 12, 87.083333, ZIP, 185, 2, 92.500000, 
trial0004231, AA, 1371, 6, 228.500000, GDX, 1386, 12, 115.500000, ZIC, 1476, 12, 123.000000, ZIP, 787, 2, 393.500000, 
