trial0005401, AA, 244, 4, 61.000000, ZIC, 416, 6, 69.333333, ZIP, 1541, 22, 70.045455, 
trial0005402, AA, 274, 4, 68.500000, ZIC, 436, 6, 72.666667, ZIP, 1946, 22, 88.454545, 
trial0005403, AA, 552, 4, 138.000000, ZIC, 373, 6, 62.166667, ZIP, 1816, 22, 82.545455, 
trial0005404, AA, 51, 4, 12.750000, ZIC, 40, 6, 6.666667, ZIP, 3059, 22, 139.045455, 
trial0005405, AA, 34, 4, 8.500000, ZIC, 237, 6, 39.500000, ZIP, 2046, 22, 93.000000, 
trial0005406, AA, 295, 4, 73.750000, ZIC, 512, 6, 85.333333, ZIP, 1646, 22, 74.818182, 
trial0005407, AA, 423, 4, 105.750000, ZIC, 345, 6, 57.500000, ZIP, 2053, 22, 93.318182, 
trial0005408, AA, 115, 4, 28.750000, ZIC, 478, 6, 79.666667, ZIP, 2148, 22, 97.636364, 
trial0005409, AA, 531, 4, 132.750000, ZIC, 149, 6, 24.833333, ZIP, 2072, 22, 94.181818, 
trial0005410, AA, 354, 4, 88.500000, ZIC, 221, 6, 36.833333, ZIP, 2163, 22, 98.318182, 
trial0005411, AA, 605, 4, 151.250000, ZIC, 128, 6, 21.333333, ZIP, 2152, 22, 97.818182, 
trial0005412, AA, 234, 4, 58.500000, ZIC, 218, 6, 36.333333, ZIP, 2151, 22, 97.772727, 
trial0005413, AA, 263, 4, 65.750000, ZIC, 0, 6, 0.000000, ZIP, 2559, 22, 116.318182, 
trial0005414, AA, 173, 4, 43.250000, ZIC, 224, 6, 37.333333, ZIP, 1665, 22, 75.681818, 
trial0005415, AA, 275, 4, 68.750000, ZIC, 326, 6, 54.333333, ZIP, 1404, 22, 63.818182, 
trial0005416, AA, 108, 4, 27.000000, ZIC, 382, 6, 63.666667, ZIP, 2061, 22, 93.681818, 
trial0005417, AA, 454, 4, 113.500000, ZIC, 248, 6, 41.333333, ZIP, 2387, 22, 108.500000, 
trial0005418, AA, 251, 4, 62.750000, ZIC, 348, 6, 58.000000, ZIP, 1898, 22, 86.272727, 
trial0005419, AA, 373, 4, 93.250000, ZIC, 484, 6, 80.666667, ZIP, 1841, 22, 83.681818, 
trial0005420, AA, 140, 4, 35.000000, ZIC, 422, 6, 70.333333, ZIP, 1922, 22, 87.363636, 
trial0005421, AA, 814, 4, 203.500000, ZIC, 241, 6, 40.166667, ZIP, 1578, 22, 71.727273, 
trial0005422, AA, 19, 4, 4.750000, ZIC, 108, 6, 18.000000, ZIP, 2776, 22, 126.181818, 
trial0005423, AA, 376, 4, 94.000000, ZIC, 295, 6, 49.166667, ZIP, 2007, 22, 91.227273, 
