trial0006901, ZIC, 280, 6, 46.666667, ZIP, 4503, 26, 173.192308, 
trial0006902, ZIC, 603, 6, 100.500000, ZIP, 3200, 26, 123.076923, 
trial0006903, ZIC, 892, 6, 148.666667, ZIP, 3303, 26, 127.038462, 
trial0006904, ZIC, 593, 6, 98.833333, ZIP, 3135, 26, 120.576923, 
trial0006905, ZIC, 403, 6, 67.166667, ZIP, 3632, 26, 139.692308, 
trial0006906, ZIC, 421, 6, 70.166667, ZIP, 3729, 26, 143.423077, 
trial0006907, ZIC, 284, 6, 47.333333, ZIP, 2929, 26, 112.653846, 
trial0006908, ZIC, 548, 6, 91.333333, ZIP, 2307, 26, 88.730769, 
trial0006909, ZIC, 214, 6, 35.666667, ZIP, 2777, 26, 106.807692, 
trial0006910, ZIC, 184, 6, 30.666667, ZIP, 2553, 26, 98.192308, 
trial0006911, ZIC, 568, 6, 94.666667, ZIP, 2291, 26, 88.115385, 
trial0006912, ZIC, 66, 6, 11.000000, ZIP, 2678, 26, 103.000000, 
trial0006913, ZIC, 519, 6, 86.500000, ZIP, 1996, 26, 76.769231, 
trial0006914, ZIC, 480, 6, 80.000000, ZIP, 2346, 26, 90.230769, 
trial0006915, ZIC, 373, 6, 62.166667, ZIP, 2434, 26, 93.615385, 
trial0006916, ZIC, 575, 6, 95.833333, ZIP, 2562, 26, 98.538462, 
trial0006917, ZIC, 89, 6, 14.833333, ZIP, 2791, 26, 107.346154, 
trial0006918, ZIC, 193, 6, 32.166667, ZIP, 2737, 26, 105.269231, 
trial0006919, ZIC, 255, 6, 42.500000, ZIP, 2201, 26, 84.653846, 
trial0006920, ZIC, 210, 6, 35.000000, ZIP, 3110, 26, 119.615385, 
trial0006921, ZIC, 104, 6, 17.333333, ZIP, 2936, 26, 112.923077, 
trial0006922, ZIC, 114, 6, 19.000000, ZIP, 2814, 26, 108.230769, 
trial0006923, ZIC, 101, 6, 16.833333, ZIP, 2789, 26, 107.269231, 
trial0006924, ZIC, 153, 6, 25.500000, ZIP, 3016, 26, 116.000000, 
trial0006925, ZIC, 561, 6, 93.500000, ZIP, 2361, 26, 90.807692, 
trial0006926, ZIC, 239, 6, 39.833333, ZIP, 3042, 26, 117.000000, 
trial0006927, ZIC, 342, 6, 57.000000, ZIP, 2632, 26, 101.230769, 
trial0006928, ZIC, 199, 6, 33.166667, ZIP, 3060, 26, 117.692308, 
trial0006929, ZIC, 509, 6, 84.833333, ZIP, 2235, 26, 85.961538, 
trial0006930, ZIC, 124, 6, 20.666667, ZIP, 3358, 26, 129.153846, 
trial0006931, ZIC, 1127, 6, 187.833333, ZIP, 4098, 26, 157.615385, 
trial0006932, ZIC, 446, 6, 74.333333, ZIP, 4110, 26, 158.076923, 
trial0006933, ZIC, 556, 6, 92.666667, ZIP, 4370, 26, 168.076923, 
trial0006934, ZIC, 295, 6, 49.166667, ZIP, 4196, 26, 161.384615, 
trial0006935, ZIC, 537, 6, 89.500000, ZIP, 4867, 26, 187.192308, 
trial0006936, ZIC, 920, 6, 153.333333, ZIP, 3831, 26, 147.346154, 
trial0006937, ZIC, 607, 6, 101.166667, ZIP, 4177, 26, 160.653846, 
trial0006938, ZIC, 955, 6, 159.166667, ZIP, 3752, 26, 144.307692, 
trial0006939, ZIC, 265, 6, 44.166667, ZIP, 4743, 26, 182.423077, 
trial0006940, ZIC, 881, 6, 146.833333, ZIP, 4809, 26, 184.961538, 
trial0006941, ZIC, 113, 6, 18.833333, ZIP, 5735, 26, 220.576923, 
trial0006942, ZIC, 1001, 6, 166.833333, ZIP, 4042, 26, 155.461538, 
trial0006943, ZIC, 797, 6, 132.833333, ZIP, 4366, 26, 167.923077, 
trial0006944, ZIC, 325, 6, 54.166667, ZIP, 4313, 26, 165.884615, 
trial0006945, ZIC, 604, 6, 100.666667, ZIP, 4490, 26, 172.692308, 
trial0006946, ZIC, 216, 6, 36.000000, ZIP, 4273, 26, 164.346154, 
trial0006947, ZIC, 841, 6, 140.166667, ZIP, 3296, 26, 126.769231, 
trial0006948, ZIC, 21, 6, 3.500000, ZIP, 4957, 26, 190.653846, 
trial0006949, ZIC, 378, 6, 63.000000, ZIP, 3639, 26, 139.961538, 
trial0006950, ZIC, 543, 6, 90.500000, ZIP, 3942, 26, 151.615385, 
trial0006951, ZIC, 141, 6, 23.500000, ZIP, 4776, 26, 183.692308, 
trial0006952, ZIC, 566, 6, 94.333333, ZIP, 5194, 26, 199.769231, 
trial0006953, ZIC, 573, 6, 95.500000, ZIP, 4232, 26, 162.769231, 
trial0006954, ZIC, 485, 6, 80.833333, ZIP, 4533, 26, 174.346154, 
trial0006955, ZIC, 47, 6, 7.833333, ZIP, 5311, 26, 204.269231, 
trial0006956, ZIC, 712, 6, 118.666667, ZIP, 4889, 26, 188.038462, 
trial0006957, ZIC, 715, 6, 119.166667, ZIP, 3976, 26, 152.923077, 
trial0006958, ZIC, 248, 6, 41.333333, ZIP, 5064, 26, 194.769231, 
trial0006959, ZIC, 488, 6, 81.333333, ZIP, 4792, 26, 184.307692, 
trial0006960, ZIC, 292, 6, 48.666667, ZIP, 4216, 26, 162.153846, 
trial0006961, ZIC, 291, 6, 48.500000, ZIP, 2354, 26, 90.538462, 
trial0006962, ZIC, 106, 6, 17.666667, ZIP, 2963, 26, 113.961538, 
trial0006963, ZIC, 66, 6, 11.000000, ZIP, 3030, 26, 116.538462, 
trial0006964, ZIC, 227, 6, 37.833333, ZIP, 2037, 26, 78.346154, 
trial0006965, ZIC, 176, 6, 29.333333, ZIP, 2192, 26, 84.307692, 
trial0006966, ZIC, 110, 6, 18.333333, ZIP, 2649, 26, 101.884615, 
trial0006967, ZIC, 90, 6, 15.000000, ZIP, 2556, 26, 98.307692, 
trial0006968, ZIC, 44, 6, 7.333333, ZIP, 2673, 26, 102.807692, 
trial0006969, ZIC, 250, 6, 41.666667, ZIP, 1853, 26, 71.269231, 
trial0006970, ZIC, 215, 6, 35.833333, ZIP, 2371, 26, 91.192308, 
trial0006971, ZIC, 409, 6, 68.166667, ZIP, 1633, 26, 62.807692, 
trial0006972, ZIC, 74, 6, 12.333333, ZIP, 2334, 26, 89.769231, 
trial0006973, ZIC, 159, 6, 26.500000, ZIP, 2295, 26, 88.269231, 
trial0006974, ZIC, 334, 6, 55.666667, ZIP, 2024, 26, 77.846154, 
trial0006975, ZIC, 399, 6, 66.500000, ZIP, 1872, 26, 72.000000, 
trial0006976, ZIC, 615, 6, 102.500000, ZIP, 1759, 26, 67.653846, 
trial0006977, ZIC, 209, 6, 34.833333, ZIP, 2300, 26, 88.461538, 
trial0006978, ZIC, 12, 6, 2.000000, ZIP, 2479, 26, 95.346154, 
trial0006979, ZIC, 154, 6, 25.666667, ZIP, 2154, 26, 82.846154, 
trial0006980, ZIC, 387, 6, 64.500000, ZIP, 2050, 26, 78.846154, 
