trial0008001, 000600, GDX, 2649, 32, 82.781250, 136, 138, 
trial0008002, 000600, GDX, 2670, 32, 83.437500, 136, 145, 
trial0008003, 000600, GDX, 2671, 32, 83.468750, 138, 140, 
trial0008004, 000600, GDX, 2807, 32, 87.718750, 136, 141, 
trial0008005, 000600, GDX, 2707, 32, 84.593750, 138, 143, 
trial0008006, 000600, GDX, 2764, 32, 86.375000, 138, 140, 
trial0008007, 000600, GDX, 2691, 32, 84.093750, 134, 138, 
trial0008008, 000600, GDX, 2631, 32, 82.218750, 140, 141, 
trial0008009, 000600, GDX, 2755, 32, 86.093750, 138, 141, 
trial0008010, 000600, GDX, 2684, 32, 83.875000, 138, 139, 
trial0008011, 000600, GDX, 2855, 32, 89.218750, 136, 143, 
trial0008012, 000600, GDX, 2785, 32, 87.031250, 136, 138, 
trial0008013, 000600, GDX, 2637, 32, 82.406250, 136, 138, 
trial0008014, 000600, GDX, 2620, 32, 81.875000, 138, 139, 
trial0008015, 000600, GDX, 1441, 32, 45.031250, 132, 168, 
trial0008016, 000600, GDX, 1094, 32, 34.187500, 140, 144, 
trial0008017, 000600, GDX, 1650, 32, 51.562500, 142, 145, 
trial0008018, 000600, GDX, 1461, 32, 45.656250, 136, 139, 
trial0008019, 000600, GDX, 1700, 32, 53.125000, 132, 146, 
trial0008020, 000600, GDX, 730, 32, 22.812500, 122, 126, 
trial0008021, 000600, GDX, 666, 32, 20.812500, 88, 108, 
trial0008022, 000600, GDX, 378, 32, 11.812500, 62, 72, 
trial0008023, 000600, GDX, 923, 32, 28.843750, 94, 95, 
trial0008024, 000600, GDX, 974, 32, 30.437500, 0, 126, 
trial0008025, 000600, GDX, 810, 32, 25.312500, 92, 99, 
trial0008026, 000600, GDX, 862, 32, 26.937500, 100, 106, 
trial0008027, 000600, GDX, 1245, 32, 38.906250, 90, 105, 
trial0008028, 000600, GDX, 527, 32, 16.468750, 80, 94, 
trial0008029, 000600, GDX, 672, 32, 21.000000, 92, 99, 
trial0008030, 000600, GDX, 807, 32, 25.218750, 88, 90, 
trial0008031, 000600, GDX, 406, 32, 12.687500, 96, 98, 
trial0008032, 000600, GDX, 1032, 32, 32.250000, 76, 92, 
trial0008033, 000600, GDX, 1606, 32, 50.187500, 0, N, 
trial0008034, 000600, GDX, 643, 32, 20.093750, 78, 104, 
trial0008035, 000600, GDX, 1181, 32, 36.906250, 88, 97, 
trial0008036, 000600, GDX, 587, 32, 18.343750, 0, 101, 
trial0008037, 000600, GDX, 418, 32, 13.062500, 68, 87, 
trial0008038, 000600, GDX, 678, 32, 21.187500, 80, 109, 
trial0008039, 000600, GDX, 1979, 32, 61.843750, 102, 116, 
trial0008040, 000600, GDX, 1326, 32, 41.437500, 84, 97, 
trial0008041, 000600, GDX, 525, 32, 16.406250, 72, 81, 
trial0008042, 000600, GDX, 1475, 32, 46.093750, 84, 96, 
trial0008043, 000600, GDX, 364, 32, 11.375000, 88, 101, 
trial0008044, 000600, GDX, 586, 32, 18.312500, 86, 89, 
trial0008045, 000600, GDX, 661, 32, 20.656250, 86, 90, 
trial0008046, 000600, GDX, 606, 32, 18.937500, 88, 92, 
trial0008047, 000600, GDX, 728, 32, 22.750000, 70, 74, 
trial0008048, 000600, GDX, 1084, 32, 33.875000, 0, 90, 
trial0008049, 000600, GDX, 1036, 32, 32.375000, 84, 89, 
trial0008050, 000600, GDX, 695, 32, 21.718750, 80, 82, 
trial0008051, 000600, GDX, 627, 32, 19.593750, 78, 79, 
trial0008052, 000600, GDX, 924, 32, 28.875000, 88, 108, 
trial0008053, 000600, GDX, 208, 32, 6.500000, 84, 95, 
trial0008054, 000600, GDX, 723, 32, 22.593750, 88, 90, 
trial0008055, 000600, GDX, 1356, 32, 42.375000, 86, 105, 
trial0008056, 000600, GDX, 1085, 32, 33.906250, 82, 87, 
trial0008057, 000600, GDX, 614, 32, 19.187500, 98, 100, 
trial0008058, 000600, GDX, 184, 32, 5.750000, 62, 68, 
trial0008059, 000600, GDX, 150, 32, 4.687500, 0, 58, 
trial0008060, 000600, GDX, 1103, 32, 34.468750, 78, 93, 
trial0008061, 000600, GDX, 396, 32, 12.375000, 102, 115, 
trial0008062, 000600, GDX, 99, 32, 3.093750, 100, 113, 
trial0008063, 000600, GDX, 518, 32, 16.187500, 102, 119, 
trial0008064, 000600, GDX, 433, 32, 13.531250, 100, 104, 
trial0008065, 000600, GDX, 642, 32, 20.062500, 102, 109, 
trial0008066, 000600, GDX, 477, 32, 14.906250, 0, 95, 
trial0008067, 000600, GDX, 777, 32, 24.281250, 102, 109, 
trial0008068, 000600, GDX, 739, 32, 23.093750, 108, 112, 
trial0008069, 000600, GDX, 534, 32, 16.687500, 100, 126, 
trial0008070, 000600, GDX, 800, 32, 25.000000, 0, 113, 
trial0008071, 000600, GDX, 583, 32, 18.218750, 116, 120, 
trial0008072, 000600, GDX, 409, 32, 12.781250, 102, 105, 
trial0008073, 000600, GDX, 474, 32, 14.812500, 0, 104, 
trial0008074, 000600, GDX, 485, 32, 15.156250, 98, 104, 
trial0008075, 000600, GDX, 113, 32, 3.531250, 90, 91, 
trial0008076, 000600, GDX, 657, 32, 20.531250, 102, 119, 
trial0008077, 000600, GDX, 366, 32, 11.437500, 98, 99, 
trial0008078, 000600, GDX, 532, 32, 16.625000, 100, 102, 
trial0008079, 000600, GDX, 437, 32, 13.656250, 102, 107, 
trial0008080, 000600, GDX, 631, 32, 19.718750, 98, 100, 
trial0008081, 000600, GDX, 214, 32, 6.687500, 0, N, 
trial0008082, 000600, GDX, 241, 32, 7.531250, 104, 115, 
trial0008083, 000600, GDX, 95, 32, 2.968750, 102, 111, 
trial0008084, 000600, GDX, 352, 32, 11.000000, 0, 104, 
trial0008085, 000600, GDX, 256, 32, 8.000000, 98, 109, 
trial0008086, 000600, GDX, 289, 32, 9.031250, 92, 101, 
trial0008087, 000600, GDX, 351, 32, 10.968750, 102, 111, 
trial0008088, 000600, GDX, 479, 32, 14.968750, 94, 99, 
trial0008089, 000600, GDX, 368, 32, 11.500000, 102, 118, 
trial0008090, 000600, GDX, 314, 32, 9.812500, 96, 102, 
trial0008091, 000600, GDX, 361, 32, 11.281250, 96, 107, 
trial0008092, 000600, GDX, 363, 32, 11.343750, 102, 121, 
trial0008093, 000600, GDX, 239, 32, 7.468750, 98, 116, 
trial0008094, 000600, GDX, 244, 32, 7.625000, 94, 99, 
trial0008095, 000600, GDX, 99, 32, 3.093750, 108, 117, 
trial0008096, 000600, GDX, 294, 32, 9.187500, 104, 112, 
trial0008097, 000600, GDX, 175, 32, 5.468750, 92, 99, 
trial0008098, 000600, GDX, 334, 32, 10.437500, 100, 113, 
trial0008099, 000600, GDX, 9, 32, 0.281250, 114, 126, 
trial0008100, 000600, GDX, 559, 32, 17.468750, 102, 103, 
trial0008101, 000600, GDX, 78, 32, 2.437500, 120, N, 
trial0008102, 000600, GDX, 418, 32, 13.062500, 94, N, 
trial0008103, 000600, GDX, 246, 32, 7.687500, 104, 124, 
trial0008104, 000600, GDX, 277, 32, 8.656250, N, 144, 
trial0008105, 000600, GDX, 910, 32, 28.437500, 115, 136, 
trial0008106, 000600, GDX, 199, 32, 6.218750, 106, 142, 
trial0008107, 000600, GDX, 839, 32, 26.218750, N, 135, 
trial0008108, 000600, GDX, 378, 32, 11.812500, N, 129, 
trial0008109, 000600, GDX, 465, 32, 14.531250, 108, 109, 
trial0008110, 000600, GDX, 607, 32, 18.968750, 0, N, 
trial0008111, 000600, GDX, 213, 32, 6.656250, 116, 118, 
trial0008112, 000600, GDX, 319, 32, 9.968750, N, 154, 
trial0008113, 000600, GDX, 321, 32, 10.031250, 110, 111, 
trial0008114, 000600, GDX, 486, 32, 15.187500, 116, 121, 
trial0008115, 000600, GDX, 261, 32, 8.156250, 106, 120, 
trial0008116, 000600, GDX, 662, 32, 20.687500, 114, 119, 
trial0008117, 000600, GDX, 601, 32, 18.781250, 110, 140, 
trial0008118, 000600, GDX, 49, 32, 1.531250, N, 205, 
trial0008119, 000600, GDX, 427, 32, 13.343750, 110, 125, 
trial0008120, 000600, GDX, 739, 32, 23.093750, 96, 106, 
trial0008121, 000600, GDX, 574, 32, 17.937500, 80, 97, 
trial0008122, 000600, GDX, 696, 32, 21.750000, 88, 92, 
trial0008123, 000600, GDX, 558, 32, 17.437500, 82, 84, 
trial0008124, 000600, GDX, 566, 32, 17.687500, 84, 85, 
trial0008125, 000600, GDX, 137, 32, 4.281250, 68, 92, 
trial0008126, 000600, GDX, 567, 32, 17.718750, 80, 88, 
trial0008127, 000600, GDX, 400, 32, 12.500000, 90, 105, 
trial0008128, 000600, GDX, 484, 32, 15.125000, 0, 88, 
trial0008129, 000600, GDX, 904, 32, 28.250000, 82, 85, 
trial0008130, 000600, GDX, 431, 32, 13.468750, 80, 83, 
trial0008131, 000600, GDX, 453, 32, 14.156250, 80, 86, 
trial0008132, 000600, GDX, 541, 32, 16.906250, 80, 89, 
trial0008133, 000600, GDX, 375, 32, 11.718750, 82, 84, 
trial0008134, 000600, GDX, 184, 32, 5.750000, 72, 74, 
trial0008135, 000600, GDX, 541, 32, 16.906250, 72, 74, 
trial0008136, 000600, GDX, 476, 32, 14.875000, 76, 81, 
trial0008137, 000600, GDX, 464, 32, 14.500000, 82, 89, 
trial0008138, 000600, GDX, 561, 32, 17.531250, 86, 87, 
trial0008139, 000600, GDX, 494, 32, 15.437500, 80, 82, 
trial0008140, 000600, GDX, 431, 32, 13.468750, 82, 84, 
trial0008141, 000600, GDX, 599, 32, 18.718750, 90, 101, 
trial0008142, 000600, GDX, 1339, 32, 41.843750, 92, 103, 
trial0008143, 000600, GDX, 935, 32, 29.218750, 72, 78, 
