trial0000001, 000600, AA, 6005, 32, 187.656250, 87, 110, 
trial0000002, 000600, AA, 6125, 32, 191.406250, 93, 108, 
trial0000003, 000600, AA, 6031, 32, 188.468750, 100, 127, 
trial0000004, 000600, AA, 6144, 32, 192.000000, 98, 99, 
trial0000005, 000600, AA, 6111, 32, 190.968750, 93, 96, 
trial0000006, 000600, AA, 6108, 32, 190.875000, 88, 111, 
trial0000007, 000600, AA, 6132, 32, 191.625000, 84, 85, 
trial0000008, 000600, AA, 6138, 32, 191.812500, 91, 100, 
trial0000009, 000600, AA, 6215, 32, 194.218750, 90, 95, 
trial0000010, 000600, AA, 5917, 32, 184.906250, 89, 90, 
trial0000011, 000600, AA, 6279, 32, 196.218750, 95, 105, 
trial0000012, 000600, AA, 6276, 32, 196.125000, 86, 87, 
