trial0019001, 000600, ZIC, 3257, 32, 101.781250, 78, 201, 
trial0019002, 000600, ZIC, 2864, 32, 89.500000, 126, 150, 
trial0019003, 000600, ZIC, 3106, 32, 97.062500, 97, 146, 
trial0019004, 000600, ZIC, 3083, 32, 96.343750, 93, 128, 
trial0019005, 000600, ZIC, 2848, 32, 89.000000, 104, 127, 
trial0019006, 000600, ZIC, 2277, 32, 71.156250, 120, 155, 
trial0019007, 000600, ZIC, 3422, 32, 106.937500, 83, 154, 
trial0019008, 000600, ZIC, 2891, 32, 90.343750, 96, 180, 
trial0019009, 000600, ZIC, 2655, 32, 82.968750, 133, 142, 
trial0019010, 000600, ZIC, 2638, 32, 82.437500, 127, 167, 
trial0019011, 000600, ZIC, 2993, 32, 93.531250, 105, 179, 
trial0019012, 000600, ZIC, 3069, 32, 95.906250, 96, 121, 
trial0019013, 000600, ZIC, 3023, 32, 94.468750, 130, 145, 
trial0019014, 000600, ZIC, 2874, 32, 89.812500, 94, 147, 
trial0019015, 000600, ZIC, 2926, 32, 91.437500, 84, 89, 
trial0019016, 000600, ZIC, 3201, 32, 100.031250, 94, 133, 
trial0019017, 000600, ZIC, 2908, 32, 90.875000, 105, 123, 
trial0019018, 000600, ZIC, 2725, 32, 85.156250, 67, 150, 
trial0019019, 000600, ZIC, 3524, 32, 110.125000, 109, 168, 
trial0019020, 000600, ZIC, 2375, 32, 74.218750, 109, 174, 
trial0019021, 000600, ZIC, 4057, 32, 126.781250, 126, 176, 
trial0019022, 000600, ZIC, 3968, 32, 124.000000, 145, 162, 
trial0019023, 000600, ZIC, 3626, 32, 113.312500, 139, 176, 
trial0019024, 000600, ZIC, 4067, 32, 127.093750, 104, 168, 
trial0019025, 000600, ZIC, 3416, 32, 106.750000, 158, 193, 
trial0019026, 000600, ZIC, 4055, 32, 126.718750, 156, 165, 
trial0019027, 000600, ZIC, 4078, 32, 127.437500, 135, 145, 
trial0019028, 000600, ZIC, 4206, 32, 131.437500, 104, 185, 
trial0019029, 000600, ZIC, 4353, 32, 136.031250, 115, 217, 
trial0019030, 000600, ZIC, 4108, 32, 128.375000, 124, 205, 
trial0019031, 000600, ZIC, 3538, 32, 110.562500, 131, 135, 
trial0019032, 000600, ZIC, 4400, 32, 137.500000, 123, 143, 
trial0019033, 000600, ZIC, 3879, 32, 121.218750, 122, 184, 
trial0019034, 000600, ZIC, 4373, 32, 136.656250, 141, 239, 
