trial0048001, ZIC, 88, 12, 7.333333, ZIP, 236, 20, 11.800000, 
trial0048002, ZIC, 89, 12, 7.416667, ZIP, 235, 20, 11.750000, 
trial0048003, ZIC, 115, 12, 9.583333, ZIP, 225, 20, 11.250000, 
trial0048004, ZIC, 110, 12, 9.166667, ZIP, 208, 20, 10.400000, 
trial0048005, ZIC, 117, 12, 9.750000, ZIP, 207, 20, 10.350000, 
trial0048006, ZIC, 114, 12, 9.500000, ZIP, 226, 20, 11.300000, 
trial0048007, ZIC, 141, 12, 11.750000, ZIP, 172, 20, 8.600000, 
trial0048008, ZIC, 135, 12, 11.250000, ZIP, 172, 20, 8.600000, 
trial0048009, ZIC, 80, 12, 6.666667, ZIP, 249, 20, 12.450000, 
trial0048010, ZIC, 107, 12, 8.916667, ZIP, 239, 20, 11.950000, 
trial0048011, ZIC, 158, 12, 13.166667, ZIP, 172, 20, 8.600000, 
trial0048012, ZIC, 59, 12, 4.916667, ZIP, 265, 20, 13.250000, 
trial0048013, ZIC, 34, 12, 2.833333, ZIP, 241, 20, 12.050000, 
trial0048014, ZIC, 160, 12, 13.333333, ZIP, 169, 20, 8.450000, 
trial0048015, ZIC, 88, 12, 7.333333, ZIP, 241, 20, 12.050000, 
trial0048016, ZIC, 125, 12, 10.416667, ZIP, 182, 20, 9.100000, 
trial0048017, ZIC, 112, 12, 9.333333, ZIP, 228, 20, 11.400000, 
trial0048018, ZIC, 66, 12, 5.500000, ZIP, 263, 20, 13.150000, 
trial0048019, ZIC, 143, 12, 11.916667, ZIP, 192, 20, 9.600000, 
trial0048020, ZIC, 108, 12, 9.000000, ZIP, 232, 20, 11.600000, 
trial0048021, ZIC, 91, 12, 7.583333, ZIP, 244, 20, 12.200000, 
trial0048022, ZIC, 106, 12, 8.833333, ZIP, 223, 20, 11.150000, 
trial0048023, ZIC, 83, 12, 6.916667, ZIP, 203, 20, 10.150000, 
trial0048024, ZIC, 112, 12, 9.333333, ZIP, 223, 20, 11.150000, 
trial0048025, ZIC, 85, 12, 7.083333, ZIP, 244, 20, 12.200000, 
trial0048026, ZIC, 81, 12, 6.750000, ZIP, 259, 20, 12.950000, 
trial0048027, ZIC, 171, 12, 14.250000, ZIP, 142, 20, 7.100000, 
trial0048028, ZIC, 123, 12, 10.250000, ZIP, 174, 20, 8.700000, 
trial0048029, ZIC, 119, 12, 9.916667, ZIP, 194, 20, 9.700000, 
trial0048030, ZIC, 114, 12, 9.500000, ZIP, 215, 20, 10.750000, 
trial0048031, ZIC, 184, 12, 15.333333, ZIP, 147, 20, 7.350000, 
trial0048032, ZIC, 105, 12, 8.750000, ZIP, 272, 20, 13.600000, 
trial0048033, ZIC, 103, 12, 8.583333, ZIP, 293, 20, 14.650000, 
trial0048034, ZIC, 123, 12, 10.250000, ZIP, 227, 20, 11.350000, 
trial0048035, ZIC, 90, 12, 7.500000, ZIP, 313, 20, 15.650000, 
trial0048036, ZIC, 207, 12, 17.250000, ZIP, 189, 20, 9.450000, 
trial0048037, ZIC, 153, 12, 12.750000, ZIP, 158, 20, 7.900000, 
trial0048038, ZIC, 183, 12, 15.250000, ZIP, 226, 20, 11.300000, 
trial0048039, ZIC, 88, 12, 7.333333, ZIP, 314, 20, 15.700000, 
trial0048040, ZIC, 179, 12, 14.916667, ZIP, 191, 20, 9.550000, 
trial0048041, ZIC, 98, 12, 8.166667, ZIP, 279, 20, 13.950000, 
trial0048042, ZIC, 119, 12, 9.916667, ZIP, 283, 20, 14.150000, 
trial0048043, ZIC, 113, 12, 9.416667, ZIP, 276, 20, 13.800000, 
trial0048044, ZIC, 151, 12, 12.583333, ZIP, 264, 20, 13.200000, 
trial0048045, ZIC, 103, 12, 8.583333, ZIP, 254, 20, 12.700000, 
trial0048046, ZIC, 194, 12, 16.166667, ZIP, 208, 20, 10.400000, 
trial0048047, ZIC, 205, 12, 17.083333, ZIP, 152, 20, 7.600000, 
trial0048048, ZIC, 87, 12, 7.250000, ZIP, 289, 20, 14.450000, 
trial0048049, ZIC, 92, 12, 7.666667, ZIP, 271, 20, 13.550000, 
trial0048050, ZIC, 154, 12, 12.833333, ZIP, 229, 20, 11.450000, 
trial0048051, ZIC, 161, 12, 13.416667, ZIP, 235, 20, 11.750000, 
trial0048052, ZIC, 186, 12, 15.500000, ZIP, 209, 20, 10.450000, 
trial0048053, ZIC, 136, 12, 11.333333, ZIP, 240, 20, 12.000000, 
trial0048054, ZIC, 238, 12, 19.833333, ZIP, 171, 20, 8.550000, 
trial0048055, ZIC, 123, 12, 10.250000, ZIP, 240, 20, 12.000000, 
trial0048056, ZIC, 91, 12, 7.583333, ZIP, 272, 20, 13.600000, 
trial0048057, ZIC, 150, 12, 12.500000, ZIP, 239, 20, 11.950000, 
trial0048058, ZIC, 162, 12, 13.500000, ZIP, 240, 20, 12.000000, 
trial0048059, ZIC, 158, 12, 13.166667, ZIP, 244, 20, 12.200000, 
trial0048060, ZIC, 133, 12, 11.083333, ZIP, 256, 20, 12.800000, 
trial0048061, ZIC, 82, 12, 6.833333, ZIP, 414, 20, 20.700000, 
trial0048062, ZIC, 143, 12, 11.916667, ZIP, 360, 20, 18.000000, 
trial0048063, ZIC, 261, 12, 21.750000, ZIP, 220, 20, 11.000000, 
trial0048064, ZIC, 207, 12, 17.250000, ZIP, 296, 20, 14.800000, 
trial0048065, ZIC, 122, 12, 10.166667, ZIP, 335, 20, 16.750000, 
trial0048066, ZIC, 194, 12, 16.166667, ZIP, 302, 20, 15.100000, 
trial0048067, ZIC, 259, 12, 21.583333, ZIP, 244, 20, 12.200000, 
trial0048068, ZIC, 145, 12, 12.083333, ZIP, 304, 20, 15.200000, 
trial0048069, ZIC, 199, 12, 16.583333, ZIP, 304, 20, 15.200000, 
trial0048070, ZIC, 176, 12, 14.666667, ZIP, 320, 20, 16.000000, 
trial0048071, ZIC, 148, 12, 12.333333, ZIP, 317, 20, 15.850000, 
trial0048072, ZIC, 78, 12, 6.500000, ZIP, 348, 20, 17.400000, 
trial0048073, ZIC, 108, 12, 9.000000, ZIP, 388, 20, 19.400000, 
trial0048074, ZIC, 207, 12, 17.250000, ZIP, 242, 20, 12.100000, 
trial0048075, ZIC, 169, 12, 14.083333, ZIP, 296, 20, 14.800000, 
trial0048076, ZIC, 279, 12, 23.250000, ZIP, 209, 20, 10.450000, 
trial0048077, ZIC, 188, 12, 15.666667, ZIP, 301, 20, 15.050000, 
trial0048078, ZIC, 152, 12, 12.666667, ZIP, 351, 20, 17.550000, 
trial0048079, ZIC, 94, 12, 7.833333, ZIP, 394, 20, 19.700000, 
trial0048080, ZIC, 88, 12, 7.333333, ZIP, 354, 20, 17.700000, 
trial0048081, ZIC, 215, 12, 17.916667, ZIP, 288, 20, 14.400000, 
trial0048082, ZIC, 137, 12, 11.416667, ZIP, 303, 20, 15.150000, 
trial0048083, ZIC, 195, 12, 16.250000, ZIP, 262, 20, 13.100000, 
trial0048084, ZIC, 175, 12, 14.583333, ZIP, 266, 20, 13.300000, 
trial0048085, ZIC, 141, 12, 11.750000, ZIP, 278, 20, 13.900000, 
trial0048086, ZIC, 100, 12, 8.333333, ZIP, 334, 20, 16.700000, 
trial0048087, ZIC, 44, 12, 3.666667, ZIP, 374, 20, 18.700000, 
trial0048088, ZIC, 153, 12, 12.750000, ZIP, 335, 20, 16.750000, 
trial0048089, ZIC, 141, 12, 11.750000, ZIP, 340, 20, 17.000000, 
trial0048090, ZIC, 118, 12, 9.833333, ZIP, 347, 20, 17.350000, 
trial0048091, ZIC, 114, 12, 9.500000, ZIP, 258, 20, 12.900000, 
trial0048092, ZIC, 95, 12, 7.916667, ZIP, 229, 20, 11.450000, 
trial0048093, ZIC, 87, 12, 7.250000, ZIP, 231, 20, 11.550000, 
trial0048094, ZIC, 150, 12, 12.500000, ZIP, 210, 20, 10.500000, 
trial0048095, ZIC, 93, 12, 7.750000, ZIP, 273, 20, 13.650000, 
trial0048096, ZIC, 145, 12, 12.083333, ZIP, 209, 20, 10.450000, 
trial0048097, ZIC, 209, 12, 17.416667, ZIP, 163, 20, 8.150000, 
trial0048098, ZIC, 125, 12, 10.416667, ZIP, 247, 20, 12.350000, 
trial0048099, ZIC, 120, 12, 10.000000, ZIP, 198, 20, 9.900000, 
trial0048100, ZIC, 77, 12, 6.416667, ZIP, 301, 20, 15.050000, 
trial0048101, ZIC, 150, 12, 12.500000, ZIP, 216, 20, 10.800000, 
trial0048102, ZIC, 116, 12, 9.666667, ZIP, 256, 20, 12.800000, 
trial0048103, ZIC, 148, 12, 12.333333, ZIP, 164, 20, 8.200000, 
trial0048104, ZIC, 91, 12, 7.583333, ZIP, 239, 20, 11.950000, 
trial0048105, ZIC, 100, 12, 8.333333, ZIP, 224, 20, 11.200000, 
trial0048106, ZIC, 162, 12, 13.500000, ZIP, 216, 20, 10.800000, 
trial0048107, ZIC, 110, 12, 9.166667, ZIP, 238, 20, 11.900000, 
trial0048108, ZIC, 136, 12, 11.333333, ZIP, 194, 20, 9.700000, 
trial0048109, ZIC, 118, 12, 9.833333, ZIP, 248, 20, 12.400000, 
trial0048110, ZIC, 141, 12, 11.750000, ZIP, 225, 20, 11.250000, 
trial0048111, ZIC, 80, 12, 6.666667, ZIP, 280, 20, 14.000000, 
trial0048112, ZIC, 36, 12, 3.000000, ZIP, 300, 20, 15.000000, 
trial0048113, ZIC, 175, 12, 14.583333, ZIP, 167, 20, 8.350000, 
trial0048114, ZIC, 107, 12, 8.916667, ZIP, 259, 20, 12.950000, 
trial0048115, ZIC, 139, 12, 11.583333, ZIP, 233, 20, 11.650000, 
trial0048116, ZIC, 118, 12, 9.833333, ZIP, 242, 20, 12.100000, 
trial0048117, ZIC, 89, 12, 7.416667, ZIP, 277, 20, 13.850000, 
trial0048118, ZIC, 100, 12, 8.333333, ZIP, 236, 20, 11.800000, 
trial0048119, ZIC, 162, 12, 13.500000, ZIP, 204, 20, 10.200000, 
trial0048120, ZIC, 128, 12, 10.666667, ZIP, 244, 20, 12.200000, 
trial0048121, ZIC, 285, 12, 23.750000, ZIP, 453, 20, 22.650000, 
trial0048122, ZIC, 363, 12, 30.250000, ZIP, 389, 20, 19.450000, 
trial0048123, ZIC, 267, 12, 22.250000, ZIP, 536, 20, 26.800000, 
trial0048124, ZIC, 442, 12, 36.833333, ZIP, 298, 20, 14.900000, 
trial0048125, ZIC, 431, 12, 35.916667, ZIP, 359, 20, 17.950000, 
trial0048126, ZIC, 463, 12, 38.583333, ZIP, 302, 20, 15.100000, 
trial0048127, ZIC, 130, 12, 10.833333, ZIP, 621, 20, 31.050000, 
trial0048128, ZIC, 371, 12, 30.916667, ZIP, 432, 20, 21.600000, 
trial0048129, ZIC, 302, 12, 25.166667, ZIP, 476, 20, 23.800000, 
trial0048130, ZIC, 325, 12, 27.083333, ZIP, 478, 20, 23.900000, 
trial0048131, ZIC, 262, 12, 21.833333, ZIP, 528, 20, 26.400000, 
trial0048132, ZIC, 365, 12, 30.416667, ZIP, 425, 20, 21.250000, 
trial0048133, ZIC, 172, 12, 14.333333, ZIP, 580, 20, 29.000000, 
trial0048134, ZIC, 388, 12, 32.333333, ZIP, 377, 20, 18.850000, 
trial0048135, ZIC, 272, 12, 22.666667, ZIP, 506, 20, 25.300000, 
trial0048136, ZIC, 341, 12, 28.416667, ZIP, 437, 20, 21.850000, 
trial0048137, ZIC, 304, 12, 25.333333, ZIP, 422, 20, 21.100000, 
trial0048138, ZIC, 239, 12, 19.916667, ZIP, 488, 20, 24.400000, 
trial0048139, ZIC, 386, 12, 32.166667, ZIP, 353, 20, 17.650000, 
trial0048140, ZIC, 289, 12, 24.083333, ZIP, 514, 20, 25.700000, 
trial0048141, ZIC, 308, 12, 25.666667, ZIP, 456, 20, 22.800000, 
trial0048142, ZIC, 389, 12, 32.416667, ZIP, 401, 20, 20.050000, 
trial0048143, ZIC, 339, 12, 28.250000, ZIP, 451, 20, 22.550000, 
trial0048144, ZIC, 151, 12, 12.583333, ZIP, 652, 20, 32.600000, 
trial0048145, ZIC, 165, 12, 13.750000, ZIP, 600, 20, 30.000000, 
trial0048146, ZIC, 311, 12, 25.916667, ZIP, 479, 20, 23.950000, 
trial0048147, ZIC, 336, 12, 28.000000, ZIP, 403, 20, 20.150000, 
trial0048148, ZIC, 227, 12, 18.916667, ZIP, 512, 20, 25.600000, 
trial0048149, ZIC, 336, 12, 28.000000, ZIP, 378, 20, 18.900000, 
trial0048150, ZIC, 299, 12, 24.916667, ZIP, 504, 20, 25.200000, 
trial0048151, ZIC, 19, 12, 1.583333, ZIP, 53, 20, 2.650000, 
trial0048152, ZIC, 11, 12, 0.916667, ZIP, 112, 20, 5.600000, 
trial0048153, ZIC, 40, 12, 3.333333, ZIP, 47, 20, 2.350000, 
trial0048154, ZIC, 47, 12, 3.916667, ZIP, 56, 20, 2.800000, 
trial0048155, ZIC, 51, 12, 4.250000, ZIP, 59, 20, 2.950000, 
trial0048156, ZIC, 45, 12, 3.750000, ZIP, 94, 20, 4.700000, 
trial0048157, ZIC, 21, 12, 1.750000, ZIP, 47, 20, 2.350000, 
trial0048158, ZIC, 15, 12, 1.250000, ZIP, 45, 20, 2.250000, 
trial0048159, ZIC, 35, 12, 2.916667, ZIP, 47, 20, 2.350000, 
trial0048160, ZIC, 30, 12, 2.500000, ZIP, 42, 20, 2.100000, 
trial0048161, ZIC, 32, 12, 2.666667, ZIP, 43, 20, 2.150000, 
trial0048162, ZIC, 25, 12, 2.083333, ZIP, 45, 20, 2.250000, 
trial0048163, ZIC, 46, 12, 3.833333, ZIP, 53, 20, 2.650000, 
trial0048164, ZIC, 17, 12, 1.416667, ZIP, 57, 20, 2.850000, 
trial0048165, ZIC, 44, 12, 3.666667, ZIP, 66, 20, 3.300000, 
trial0048166, ZIC, 58, 12, 4.833333, ZIP, 70, 20, 3.500000, 
trial0048167, ZIC, 38, 12, 3.166667, ZIP, 70, 20, 3.500000, 
trial0048168, ZIC, 41, 12, 3.416667, ZIP, 55, 20, 2.750000, 
trial0048169, ZIC, 32, 12, 2.666667, ZIP, 29, 20, 1.450000, 
trial0048170, ZIC, 17, 12, 1.416667, ZIP, 43, 20, 2.150000, 
trial0048171, ZIC, 40, 12, 3.333333, ZIP, 58, 20, 2.900000, 
trial0048172, ZIC, 51, 12, 4.250000, ZIP, 26, 20, 1.300000, 
trial0048173, ZIC, 39, 12, 3.250000, ZIP, 53, 20, 2.650000, 
trial0048174, ZIC, 60, 12, 5.000000, ZIP, 65, 20, 3.250000, 
trial0048175, ZIC, 31, 12, 2.583333, ZIP, 48, 20, 2.400000, 
trial0048176, ZIC, 43, 12, 3.583333, ZIP, 52, 20, 2.600000, 
trial0048177, ZIC, 71, 12, 5.916667, ZIP, 71, 20, 3.550000, 
trial0048178, ZIC, 20, 12, 1.666667, ZIP, 47, 20, 2.350000, 
trial0048179, ZIC, 34, 12, 2.833333, ZIP, 45, 20, 2.250000, 
trial0048180, ZIC, 24, 12, 2.000000, ZIP, 24, 20, 1.200000, 
trial0048181, ZIC, 239, 12, 19.916667, ZIP, 477, 20, 23.850000, 
trial0048182, ZIC, 352, 12, 29.333333, ZIP, 319, 20, 15.950000, 
trial0048183, ZIC, 257, 12, 21.416667, ZIP, 415, 20, 20.750000, 
trial0048184, ZIC, 224, 12, 18.666667, ZIP, 448, 20, 22.400000, 
trial0048185, ZIC, 190, 12, 15.833333, ZIP, 493, 20, 24.650000, 
trial0048186, ZIC, 92, 12, 7.666667, ZIP, 536, 20, 26.800000, 
trial0048187, ZIC, 125, 12, 10.416667, ZIP, 580, 20, 29.000000, 
trial0048188, ZIC, 264, 12, 22.000000, ZIP, 430, 20, 21.500000, 
trial0048189, ZIC, 165, 12, 13.750000, ZIP, 462, 20, 23.100000, 
trial0048190, ZIC, 220, 12, 18.333333, ZIP, 474, 20, 23.700000, 
trial0048191, ZIC, 232, 12, 19.333333, ZIP, 440, 20, 22.000000, 
trial0048192, ZIC, 199, 12, 16.583333, ZIP, 451, 20, 22.550000, 
trial0048193, ZIC, 241, 12, 20.083333, ZIP, 419, 20, 20.950000, 
trial0048194, ZIC, 393, 12, 32.750000, ZIP, 267, 20, 13.350000, 
trial0048195, ZIC, 243, 12, 20.250000, ZIP, 462, 20, 23.100000, 
trial0048196, ZIC, 356, 12, 29.666667, ZIP, 327, 20, 16.350000, 
trial0048197, ZIC, 328, 12, 27.333333, ZIP, 343, 20, 17.150000, 
trial0048198, ZIC, 107, 12, 8.916667, ZIP, 542, 20, 27.100000, 
trial0048199, ZIC, 288, 12, 24.000000, ZIP, 372, 20, 18.600000, 
trial0048200, ZIC, 271, 12, 22.583333, ZIP, 411, 20, 20.550000, 
trial0048201, ZIC, 328, 12, 27.333333, ZIP, 344, 20, 17.200000, 
trial0048202, ZIC, 361, 12, 30.083333, ZIP, 344, 20, 17.200000, 
trial0048203, ZIC, 274, 12, 22.833333, ZIP, 409, 20, 20.450000, 
trial0048204, ZIC, 386, 12, 32.166667, ZIP, 229, 20, 11.450000, 
trial0048205, ZIC, 193, 12, 16.083333, ZIP, 479, 20, 23.950000, 
trial0048206, ZIC, 112, 12, 9.333333, ZIP, 559, 20, 27.950000, 
trial0048207, ZIC, 210, 12, 17.500000, ZIP, 439, 20, 21.950000, 
trial0048208, ZIC, 106, 12, 8.833333, ZIP, 577, 20, 28.850000, 
trial0048209, ZIC, 217, 12, 18.083333, ZIP, 455, 20, 22.750000, 
trial0048210, ZIC, 173, 12, 14.416667, ZIP, 476, 20, 23.800000, 
trial0048211, ZIC, 337, 12, 28.083333, ZIP, 310, 20, 15.500000, 
trial0048212, ZIC, 160, 12, 13.333333, ZIP, 475, 20, 23.750000, 
trial0048213, ZIC, 345, 12, 28.750000, ZIP, 291, 20, 14.550000, 
trial0048214, ZIC, 146, 12, 12.166667, ZIP, 468, 20, 23.400000, 
trial0048215, ZIC, 183, 12, 15.250000, ZIP, 400, 20, 20.000000, 
trial0048216, ZIC, 228, 12, 19.000000, ZIP, 429, 20, 21.450000, 
trial0048217, ZIC, 292, 12, 24.333333, ZIP, 376, 20, 18.800000, 
trial0048218, ZIC, 366, 12, 30.500000, ZIP, 281, 20, 14.050000, 
trial0048219, ZIC, 140, 12, 11.666667, ZIP, 464, 20, 23.200000, 
trial0048220, ZIC, 267, 12, 22.250000, ZIP, 358, 20, 17.900000, 
trial0048221, ZIC, 118, 12, 9.833333, ZIP, 528, 20, 26.400000, 
trial0048222, ZIC, 244, 12, 20.333333, ZIP, 402, 20, 20.100000, 
trial0048223, ZIC, 122, 12, 10.166667, ZIP, 461, 20, 23.050000, 
trial0048224, ZIC, 389, 12, 32.416667, ZIP, 279, 20, 13.950000, 
trial0048225, ZIC, 276, 12, 23.000000, ZIP, 402, 20, 20.100000, 
trial0048226, ZIC, 103, 12, 8.583333, ZIP, 501, 20, 25.050000, 
trial0048227, ZIC, 185, 12, 15.416667, ZIP, 462, 20, 23.100000, 
trial0048228, ZIC, 209, 12, 17.416667, ZIP, 438, 20, 21.900000, 
trial0048229, ZIC, 136, 12, 11.333333, ZIP, 490, 20, 24.500000, 
trial0048230, ZIC, 221, 12, 18.416667, ZIP, 361, 20, 18.050000, 
trial0048231, ZIC, 109, 12, 9.083333, ZIP, 537, 20, 26.850000, 
trial0048232, ZIC, 274, 12, 22.833333, ZIP, 373, 20, 18.650000, 
trial0048233, ZIC, 250, 12, 20.833333, ZIP, 418, 20, 20.900000, 
trial0048234, ZIC, 236, 12, 19.666667, ZIP, 421, 20, 21.050000, 
