trial0051001, GDX, 41, 18, 2.277778, ZIC, 20, 14, 1.428571, 
trial0051002, GDX, 37, 18, 2.055556, ZIC, 40, 14, 2.857143, 
trial0051003, GDX, 21, 18, 1.166667, ZIC, 28, 14, 2.000000, 
trial0051004, GDX, 33, 18, 1.833333, ZIC, 5, 14, 0.357143, 
trial0051005, GDX, 32, 18, 1.777778, ZIC, 43, 14, 3.071429, 
trial0051006, GDX, 57, 18, 3.166667, ZIC, 26, 14, 1.857143, 
trial0051007, GDX, 29, 18, 1.611111, ZIC, 23, 14, 1.642857, 
trial0051008, GDX, 38, 18, 2.111111, ZIC, 9, 14, 0.642857, 
trial0051009, GDX, 41, 18, 2.277778, ZIC, 46, 14, 3.285714, 
trial0051010, GDX, 36, 18, 2.000000, ZIC, 33, 14, 2.357143, 
trial0051011, GDX, 55, 18, 3.055556, ZIC, 24, 14, 1.714286, 
trial0051012, GDX, 16, 18, 0.888889, ZIC, 57, 14, 4.071429, 
trial0051013, GDX, 38, 18, 2.111111, ZIC, 49, 14, 3.500000, 
trial0051014, GDX, 43, 18, 2.388889, ZIC, 13, 14, 0.928571, 
trial0051015, GDX, 10, 18, 0.555556, ZIC, 21, 14, 1.500000, 
trial0051016, GDX, 33, 18, 1.833333, ZIC, 18, 14, 1.285714, 
trial0051017, GDX, 49, 18, 2.722222, ZIC, 19, 14, 1.357143, 
trial0051018, GDX, 33, 18, 1.833333, ZIC, 21, 14, 1.500000, 
trial0051019, GDX, 21, 18, 1.166667, ZIC, 24, 14, 1.714286, 
trial0051020, GDX, 48, 18, 2.666667, ZIC, 18, 14, 1.285714, 
trial0051021, GDX, 46, 18, 2.555556, ZIC, 21, 14, 1.500000, 
trial0051022, GDX, 33, 18, 1.833333, ZIC, 37, 14, 2.642857, 
trial0051023, GDX, 45, 18, 2.500000, ZIC, 17, 14, 1.214286, 
trial0051024, GDX, 72, 18, 4.000000, ZIC, 4, 14, 0.285714, 
trial0051025, GDX, 17, 18, 0.944444, ZIC, 39, 14, 2.785714, 
trial0051026, GDX, 44, 18, 2.444444, ZIC, 28, 14, 2.000000, 
trial0051027, GDX, 50, 18, 2.777778, ZIC, 15, 14, 1.071429, 
trial0051028, GDX, 46, 18, 2.555556, ZIC, 12, 14, 0.857143, 
trial0051029, GDX, 0, 18, 0.000000, ZIC, 41, 14, 2.928571, 
trial0051030, GDX, 21, 18, 1.166667, ZIC, 41, 14, 2.928571, 
trial0051031, GDX, 29, 18, 1.611111, ZIC, 137, 14, 9.785714, 
trial0051032, GDX, 51, 18, 2.833333, ZIC, 56, 14, 4.000000, 
trial0051033, GDX, 114, 18, 6.333333, ZIC, 16, 14, 1.142857, 
trial0051034, GDX, 34, 18, 1.888889, ZIC, 63, 14, 4.500000, 
trial0051035, GDX, 58, 18, 3.222222, ZIC, 58, 14, 4.142857, 
trial0051036, GDX, 118, 18, 6.555556, ZIC, 32, 14, 2.285714, 
trial0051037, GDX, 27, 18, 1.500000, ZIC, 67, 14, 4.785714, 
trial0051038, GDX, 29, 18, 1.611111, ZIC, 46, 14, 3.285714, 
trial0051039, GDX, 81, 18, 4.500000, ZIC, 102, 14, 7.285714, 
trial0051040, GDX, 33, 18, 1.833333, ZIC, 120, 14, 8.571429, 
trial0051041, GDX, 10, 18, 0.555556, ZIC, 49, 14, 3.500000, 
trial0051042, GDX, 45, 18, 2.500000, ZIC, 58, 14, 4.142857, 
trial0051043, GDX, 54, 18, 3.000000, ZIC, 50, 14, 3.571429, 
trial0051044, GDX, 16, 18, 0.888889, ZIC, 79, 14, 5.642857, 
trial0051045, GDX, 75, 18, 4.166667, ZIC, 81, 14, 5.785714, 
trial0051046, GDX, 53, 18, 2.944444, ZIC, 51, 14, 3.642857, 
trial0051047, GDX, 62, 18, 3.444444, ZIC, 78, 14, 5.571429, 
trial0051048, GDX, 78, 18, 4.333333, ZIC, 56, 14, 4.000000, 
trial0051049, GDX, 49, 18, 2.722222, ZIC, 72, 14, 5.142857, 
trial0051050, GDX, 65, 18, 3.611111, ZIC, 56, 14, 4.000000, 
trial0051051, GDX, 16, 18, 0.888889, ZIC, 107, 14, 7.642857, 
trial0051052, GDX, 61, 18, 3.388889, ZIC, 66, 14, 4.714286, 
trial0051053, GDX, 86, 18, 4.777778, ZIC, 66, 14, 4.714286, 
trial0051054, GDX, 66, 18, 3.666667, ZIC, 64, 14, 4.571429, 
trial0051055, GDX, 71, 18, 3.944444, ZIC, 94, 14, 6.714286, 
trial0051056, GDX, 104, 18, 5.777778, ZIC, 13, 14, 0.928571, 
trial0051057, GDX, 46, 18, 2.555556, ZIC, 156, 14, 11.142857, 
trial0051058, GDX, 49, 18, 2.722222, ZIC, 30, 14, 2.142857, 
trial0051059, GDX, 51, 18, 2.833333, ZIC, 52, 14, 3.714286, 
trial0051060, GDX, 110, 18, 6.111111, ZIC, 63, 14, 4.500000, 
trial0051061, GDX, 347, 18, 19.277778, ZIC, 330, 14, 23.571429, 
trial0051062, GDX, 232, 18, 12.888889, ZIC, 381, 14, 27.214286, 
trial0051063, GDX, 206, 18, 11.444444, ZIC, 342, 14, 24.428571, 
trial0051064, GDX, 252, 18, 14.000000, ZIC, 328, 14, 23.428571, 
trial0051065, GDX, 138, 18, 7.666667, ZIC, 377, 14, 26.928571, 
trial0051066, GDX, 150, 18, 8.333333, ZIC, 236, 14, 16.857143, 
trial0051067, GDX, 131, 18, 7.277778, ZIC, 406, 14, 29.000000, 
trial0051068, GDX, 0, 18, 0.000000, ZIC, 269, 14, 19.214286, 
trial0051069, GDX, 88, 18, 4.888889, ZIC, 246, 14, 17.571429, 
trial0051070, GDX, 302, 18, 16.777778, ZIC, 343, 14, 24.500000, 
trial0051071, GDX, 196, 18, 10.888889, ZIC, 320, 14, 22.857143, 
trial0051072, GDX, 277, 18, 15.388889, ZIC, 346, 14, 24.714286, 
trial0051073, GDX, 406, 18, 22.555556, ZIC, 185, 14, 13.214286, 
trial0051074, GDX, 143, 18, 7.944444, ZIC, 309, 14, 22.071429, 
trial0051075, GDX, 213, 18, 11.833333, ZIC, 367, 14, 26.214286, 
trial0051076, GDX, 26, 18, 1.444444, ZIC, 275, 14, 19.642857, 
trial0051077, GDX, 187, 18, 10.388889, ZIC, 306, 14, 21.857143, 
trial0051078, GDX, 129, 18, 7.166667, ZIC, 247, 14, 17.642857, 
trial0051079, GDX, 362, 18, 20.111111, ZIC, 240, 14, 17.142857, 
trial0051080, GDX, 237, 18, 13.166667, ZIC, 397, 14, 28.357143, 
trial0051081, GDX, 183, 18, 10.166667, ZIC, 149, 14, 10.642857, 
trial0051082, GDX, 219, 18, 12.166667, ZIC, 372, 14, 26.571429, 
trial0051083, GDX, 65, 18, 3.611111, ZIC, 172, 14, 12.285714, 
trial0051084, GDX, 245, 18, 13.611111, ZIC, 272, 14, 19.428571, 
trial0051085, GDX, 183, 18, 10.166667, ZIC, 452, 14, 32.285714, 
