trial0048301, AA, 195, 18, 10.833333, ZIC, 240, 14, 17.142857, 
trial0048302, AA, 137, 18, 7.611111, ZIC, 255, 14, 18.214286, 
trial0048303, AA, 267, 18, 14.833333, ZIC, 183, 14, 13.071429, 
trial0048304, AA, 180, 18, 10.000000, ZIC, 226, 14, 16.142857, 
trial0048305, AA, 276, 18, 15.333333, ZIC, 166, 14, 11.857143, 
trial0048306, AA, 247, 18, 13.722222, ZIC, 188, 14, 13.428571, 
trial0048307, AA, 198, 18, 11.000000, ZIC, 252, 14, 18.000000, 
trial0048308, AA, 326, 18, 18.111111, ZIC, 131, 14, 9.357143, 
trial0048309, AA, 285, 18, 15.833333, ZIC, 114, 14, 8.142857, 
trial0048310, AA, 268, 18, 14.888889, ZIC, 182, 14, 13.000000, 
trial0048311, AA, 304, 18, 16.888889, ZIC, 95, 14, 6.785714, 
trial0048312, AA, 250, 18, 13.888889, ZIC, 193, 14, 13.785714, 
trial0048313, AA, 259, 18, 14.388889, ZIC, 176, 14, 12.571429, 
trial0048314, AA, 298, 18, 16.555556, ZIC, 145, 14, 10.357143, 
trial0048315, AA, 263, 18, 14.611111, ZIC, 143, 14, 10.214286, 
trial0048316, AA, 250, 18, 13.888889, ZIC, 178, 14, 12.714286, 
trial0048317, AA, 287, 18, 15.944444, ZIC, 163, 14, 11.642857, 
trial0048318, AA, 236, 18, 13.111111, ZIC, 185, 14, 13.214286, 
trial0048319, AA, 242, 18, 13.444444, ZIC, 207, 14, 14.785714, 
trial0048320, AA, 323, 18, 17.944444, ZIC, 120, 14, 8.571429, 
trial0048321, AA, 206, 18, 11.444444, ZIC, 259, 14, 18.500000, 
trial0048322, AA, 196, 18, 10.888889, ZIC, 232, 14, 16.571429, 
trial0048323, AA, 270, 18, 15.000000, ZIC, 158, 14, 11.285714, 
trial0048324, AA, 266, 18, 14.777778, ZIC, 199, 14, 14.214286, 
trial0048325, AA, 176, 18, 9.777778, ZIC, 274, 14, 19.571429, 
trial0048326, AA, 261, 18, 14.500000, ZIC, 204, 14, 14.571429, 
trial0048327, AA, 260, 18, 14.444444, ZIC, 125, 14, 8.928571, 
trial0048328, AA, 214, 18, 11.888889, ZIC, 185, 14, 13.214286, 
trial0048329, AA, 197, 18, 10.944444, ZIC, 224, 14, 16.000000, 
trial0048330, AA, 281, 18, 15.611111, ZIC, 154, 14, 11.000000, 
trial0048331, AA, 61, 18, 3.388889, ZIC, 48, 14, 3.428571, 
trial0048332, AA, 70, 18, 3.888889, ZIC, 33, 14, 2.357143, 
trial0048333, AA, 70, 18, 3.888889, ZIC, 21, 14, 1.500000, 
trial0048334, AA, 78, 18, 4.333333, ZIC, 21, 14, 1.500000, 
trial0048335, AA, 73, 18, 4.055556, ZIC, 30, 14, 2.142857, 
trial0048336, AA, 40, 18, 2.222222, ZIC, 43, 14, 3.071429, 
trial0048337, AA, 69, 18, 3.833333, ZIC, 38, 14, 2.714286, 
trial0048338, AA, 53, 18, 2.944444, ZIC, 64, 14, 4.571429, 
trial0048339, AA, 67, 18, 3.722222, ZIC, 24, 14, 1.714286, 
trial0048340, AA, 45, 18, 2.500000, ZIC, 62, 14, 4.428571, 
trial0048341, AA, 61, 18, 3.388889, ZIC, 56, 14, 4.000000, 
trial0048342, AA, 34, 18, 1.888889, ZIC, 47, 14, 3.357143, 
