trial0013201, AA, 3904, 28, 139.428571, ZIC, 645, 4, 161.250000, 
trial0013202, AA, 3419, 28, 122.107143, ZIC, 394, 4, 98.500000, 
trial0013203, AA, 4724, 28, 168.714286, ZIC, 90, 4, 22.500000, 
trial0013204, AA, 3911, 28, 139.678571, ZIC, 711, 4, 177.750000, 
trial0013205, AA, 4352, 28, 155.428571, ZIC, 76, 4, 19.000000, 
trial0013206, AA, 4751, 28, 169.678571, ZIC, 244, 4, 61.000000, 
trial0013207, AA, 4503, 28, 160.821429, ZIC, 165, 4, 41.250000, 
trial0013208, AA, 3067, 28, 109.535714, ZIC, 1126, 4, 281.500000, 
trial0013209, AA, 4279, 28, 152.821429, ZIC, 146, 4, 36.500000, 
trial0013210, AA, 4233, 28, 151.178571, ZIC, 487, 4, 121.750000, 
trial0013211, AA, 4310, 28, 153.928571, ZIC, 183, 4, 45.750000, 
trial0013212, AA, 4122, 28, 147.214286, ZIC, 516, 4, 129.000000, 
trial0013213, AA, 4427, 28, 158.107143, ZIC, 274, 4, 68.500000, 
trial0013214, AA, 3511, 28, 125.392857, ZIC, 332, 4, 83.000000, 
trial0013215, AA, 3134, 28, 111.928571, ZIC, 570, 4, 142.500000, 
trial0013216, AA, 4718, 28, 168.500000, ZIC, 292, 4, 73.000000, 
trial0013217, AA, 3531, 28, 126.107143, ZIC, 1154, 4, 288.500000, 
trial0013218, AA, 3883, 28, 138.678571, ZIC, 186, 4, 46.500000, 
trial0013219, AA, 3639, 28, 129.964286, ZIC, 1134, 4, 283.500000, 
trial0013220, AA, 3813, 28, 136.178571, ZIC, 704, 4, 176.000000, 
trial0013221, AA, 4437, 28, 158.464286, ZIC, 192, 4, 48.000000, 
trial0013222, AA, 3544, 28, 126.571429, ZIC, 1331, 4, 332.750000, 
trial0013223, AA, 3968, 28, 141.714286, ZIC, 167, 4, 41.750000, 
trial0013224, AA, 4368, 28, 156.000000, ZIC, 426, 4, 106.500000, 
trial0013225, AA, 3746, 28, 133.785714, ZIC, 430, 4, 107.500000, 
trial0013226, AA, 3632, 28, 129.714286, ZIC, 1007, 4, 251.750000, 
trial0013227, AA, 4037, 28, 144.178571, ZIC, 512, 4, 128.000000, 
trial0013228, AA, 3929, 28, 140.321429, ZIC, 689, 4, 172.250000, 
trial0013229, AA, 3752, 28, 134.000000, ZIC, 329, 4, 82.250000, 
trial0013230, AA, 3735, 28, 133.392857, ZIC, 560, 4, 140.000000, 
trial0013231, AA, 6551, 28, 233.964286, ZIC, 397, 4, 99.250000, 
trial0013232, AA, 6317, 28, 225.607143, ZIC, 1062, 4, 265.500000, 
trial0013233, AA, 7044, 28, 251.571429, ZIC, 419, 4, 104.750000, 
trial0013234, AA, 5958, 28, 212.785714, ZIC, 590, 4, 147.500000, 
trial0013235, AA, 6356, 28, 227.000000, ZIC, 390, 4, 97.500000, 
trial0013236, AA, 6402, 28, 228.642857, ZIC, 571, 4, 142.750000, 
trial0013237, AA, 6974, 28, 249.071429, ZIC, 604, 4, 151.000000, 
trial0013238, AA, 4265, 28, 152.321429, ZIC, 2077, 4, 519.250000, 
trial0013239, AA, 6667, 28, 238.107143, ZIC, 414, 4, 103.500000, 
trial0013240, AA, 6198, 28, 221.357143, ZIC, 767, 4, 191.750000, 
trial0013241, AA, 6114, 28, 218.357143, ZIC, 477, 4, 119.250000, 
trial0013242, AA, 5549, 28, 198.178571, ZIC, 797, 4, 199.250000, 
trial0013243, AA, 4989, 28, 178.178571, ZIC, 947, 4, 236.750000, 
trial0013244, AA, 6633, 28, 236.892857, ZIC, 49, 4, 12.250000, 
trial0013245, AA, 5384, 28, 192.285714, ZIC, 393, 4, 98.250000, 
trial0013246, AA, 5986, 28, 213.785714, ZIC, 1032, 4, 258.000000, 
trial0013247, AA, 5359, 28, 191.392857, ZIC, 1139, 4, 284.750000, 
trial0013248, AA, 6814, 28, 243.357143, ZIC, 23, 4, 5.750000, 
trial0013249, AA, 7105, 28, 253.750000, ZIC, 0, 4, 0.000000, 
trial0013250, AA, 5772, 28, 206.142857, ZIC, 860, 4, 215.000000, 
trial0013251, AA, 5349, 28, 191.035714, ZIC, 687, 4, 171.750000, 
trial0013252, AA, 4947, 28, 176.678571, ZIC, 502, 4, 125.500000, 
trial0013253, AA, 5174, 28, 184.785714, ZIC, 1325, 4, 331.250000, 
trial0013254, AA, 6338, 28, 226.357143, ZIC, 519, 4, 129.750000, 
trial0013255, AA, 5548, 28, 198.142857, ZIC, 791, 4, 197.750000, 
trial0013256, AA, 5433, 28, 194.035714, ZIC, 1532, 4, 383.000000, 
trial0013257, AA, 4348, 28, 155.285714, ZIC, 1380, 4, 345.000000, 
trial0013258, AA, 6210, 28, 221.785714, ZIC, 1064, 4, 266.000000, 
trial0013259, AA, 6660, 28, 237.857143, ZIC, 687, 4, 171.750000, 
trial0013260, AA, 5749, 28, 205.321429, ZIC, 670, 4, 167.500000, 
trial0013261, AA, 1519, 28, 54.250000, ZIC, 153, 4, 38.250000, 
trial0013262, AA, 1417, 28, 50.607143, ZIC, 118, 4, 29.500000, 
trial0013263, AA, 1655, 28, 59.107143, ZIC, 108, 4, 27.000000, 
trial0013264, AA, 1305, 28, 46.607143, ZIC, 65, 4, 16.250000, 
trial0013265, AA, 1555, 28, 55.535714, ZIC, 69, 4, 17.250000, 
trial0013266, AA, 1426, 28, 50.928571, ZIC, 122, 4, 30.500000, 
trial0013267, AA, 1298, 28, 46.357143, ZIC, 205, 4, 51.250000, 
trial0013268, AA, 1770, 28, 63.214286, ZIC, 125, 4, 31.250000, 
trial0013269, AA, 1593, 28, 56.892857, ZIC, 51, 4, 12.750000, 
trial0013270, AA, 1695, 28, 60.535714, ZIC, 89, 4, 22.250000, 
trial0013271, AA, 1744, 28, 62.285714, ZIC, 64, 4, 16.000000, 
trial0013272, AA, 1726, 28, 61.642857, ZIC, 79, 4, 19.750000, 
trial0013273, AA, 1197, 28, 42.750000, ZIC, 297, 4, 74.250000, 
trial0013274, AA, 1398, 28, 49.928571, ZIC, 77, 4, 19.250000, 
trial0013275, AA, 1846, 28, 65.928571, ZIC, 222, 4, 55.500000, 
trial0013276, AA, 1155, 28, 41.250000, ZIC, 130, 4, 32.500000, 
trial0013277, AA, 1393, 28, 49.750000, ZIC, 19, 4, 4.750000, 
trial0013278, AA, 1705, 28, 60.892857, ZIC, 28, 4, 7.000000, 
trial0013279, AA, 1308, 28, 46.714286, ZIC, 218, 4, 54.500000, 
trial0013280, AA, 1412, 28, 50.428571, ZIC, 19, 4, 4.750000, 
trial0013281, AA, 1660, 28, 59.285714, ZIC, 26, 4, 6.500000, 
trial0013282, AA, 1818, 28, 64.928571, ZIC, 85, 4, 21.250000, 
trial0013283, AA, 1337, 28, 47.750000, ZIC, 249, 4, 62.250000, 
trial0013284, AA, 1644, 28, 58.714286, ZIC, 78, 4, 19.500000, 
trial0013285, AA, 1684, 28, 60.142857, ZIC, 230, 4, 57.500000, 
trial0013286, AA, 1473, 28, 52.607143, ZIC, 238, 4, 59.500000, 
trial0013287, AA, 1345, 28, 48.035714, ZIC, 66, 4, 16.500000, 
trial0013288, AA, 975, 28, 34.821429, ZIC, 183, 4, 45.750000, 
trial0013289, AA, 1180, 28, 42.142857, ZIC, 51, 4, 12.750000, 
trial0013290, AA, 1185, 28, 42.321429, ZIC, 176, 4, 44.000000, 
trial0013291, AA, 5076, 28, 181.285714, ZIC, 527, 4, 131.750000, 
trial0013292, AA, 4516, 28, 161.285714, ZIC, 642, 4, 160.500000, 
trial0013293, AA, 3636, 28, 129.857143, ZIC, 977, 4, 244.250000, 
trial0013294, AA, 4593, 28, 164.035714, ZIC, 193, 4, 48.250000, 
trial0013295, AA, 3939, 28, 140.678571, ZIC, 627, 4, 156.750000, 
trial0013296, AA, 4271, 28, 152.535714, ZIC, 533, 4, 133.250000, 
trial0013297, AA, 4677, 28, 167.035714, ZIC, 0, 4, 0.000000, 
trial0013298, AA, 4042, 28, 144.357143, ZIC, 50, 4, 12.500000, 
trial0013299, AA, 4054, 28, 144.785714, ZIC, 607, 4, 151.750000, 
trial0013300, AA, 3073, 28, 109.750000, ZIC, 885, 4, 221.250000, 
trial0013301, AA, 4862, 28, 173.642857, ZIC, 230, 4, 57.500000, 
trial0013302, AA, 4377, 28, 156.321429, ZIC, 376, 4, 94.000000, 
trial0013303, AA, 4163, 28, 148.678571, ZIC, 138, 4, 34.500000, 
trial0013304, AA, 3375, 28, 120.535714, ZIC, 607, 4, 151.750000, 
trial0013305, AA, 4429, 28, 158.178571, ZIC, 266, 4, 66.500000, 
trial0013306, AA, 3059, 28, 109.250000, ZIC, 1000, 4, 250.000000, 
trial0013307, AA, 4588, 28, 163.857143, ZIC, 14, 4, 3.500000, 
trial0013308, AA, 3839, 28, 137.107143, ZIC, 95, 4, 23.750000, 
trial0013309, AA, 4012, 28, 143.285714, ZIC, 340, 4, 85.000000, 
trial0013310, AA, 3076, 28, 109.857143, ZIC, 654, 4, 163.500000, 
trial0013311, AA, 3628, 28, 129.571429, ZIC, 249, 4, 62.250000, 
trial0013312, AA, 4489, 28, 160.321429, ZIC, 623, 4, 155.750000, 
trial0013313, AA, 4180, 28, 149.285714, ZIC, 674, 4, 168.500000, 
trial0013314, AA, 5113, 28, 182.607143, ZIC, 70, 4, 17.500000, 
trial0013315, AA, 4343, 28, 155.107143, ZIC, 208, 4, 52.000000, 
trial0013316, AA, 4971, 28, 177.535714, ZIC, 452, 4, 113.000000, 
trial0013317, AA, 4487, 28, 160.250000, ZIC, 130, 4, 32.500000, 
trial0013318, AA, 5168, 28, 184.571429, ZIC, 28, 4, 7.000000, 
trial0013319, AA, 4741, 28, 169.321429, ZIC, 0, 4, 0.000000, 
trial0013320, AA, 4221, 28, 150.750000, ZIC, 307, 4, 76.750000, 
trial0013321, AA, 2802, 28, 100.071429, ZIC, 255, 4, 63.750000, 
trial0013322, AA, 2888, 28, 103.142857, ZIC, 43, 4, 10.750000, 
trial0013323, AA, 3680, 28, 131.428571, ZIC, 234, 4, 58.500000, 
trial0013324, AA, 2377, 28, 84.892857, ZIC, 283, 4, 70.750000, 
trial0013325, AA, 2861, 28, 102.178571, ZIC, 355, 4, 88.750000, 
trial0013326, AA, 2298, 28, 82.071429, ZIC, 585, 4, 146.250000, 
trial0013327, AA, 3158, 28, 112.785714, ZIC, 367, 4, 91.750000, 
trial0013328, AA, 2773, 28, 99.035714, ZIC, 134, 4, 33.500000, 
trial0013329, AA, 2874, 28, 102.642857, ZIC, 185, 4, 46.250000, 
trial0013330, AA, 2765, 28, 98.750000, ZIC, 400, 4, 100.000000, 
trial0013331, AA, 2113, 28, 75.464286, ZIC, 316, 4, 79.000000, 
