trial0007201, AA, 2344, 8, 293.000000, GDX, 53, 2, 26.500000, ZIC, 108, 2, 54.000000, ZIP, 3305, 20, 165.250000, 
trial0007202, AA, 1715, 8, 214.375000, GDX, 238, 2, 119.000000, ZIC, 22, 2, 11.000000, ZIP, 3918, 20, 195.900000, 
trial0007203, AA, 1457, 8, 182.125000, GDX, 956, 2, 478.000000, ZIC, 193, 2, 96.500000, ZIP, 2046, 20, 102.300000, 
trial0007204, AA, 1758, 8, 219.750000, GDX, 0, 2, 0.000000, ZIC, 224, 2, 112.000000, ZIP, 3860, 20, 193.000000, 
trial0007205, AA, 2365, 8, 295.625000, GDX, 409, 2, 204.500000, ZIC, 73, 2, 36.500000, ZIP, 2445, 20, 122.250000, 
trial0007206, AA, 1420, 8, 177.500000, GDX, 0, 2, 0.000000, ZIC, 62, 2, 31.000000, ZIP, 3298, 20, 164.900000, 
trial0007207, AA, 1468, 8, 183.500000, GDX, 519, 2, 259.500000, ZIC, 121, 2, 60.500000, ZIP, 2964, 20, 148.200000, 
trial0007208, AA, 1838, 8, 229.750000, GDX, 56, 2, 28.000000, ZIC, 82, 2, 41.000000, ZIP, 3461, 20, 173.050000, 
trial0007209, AA, 2357, 8, 294.625000, GDX, 0, 2, 0.000000, ZIC, 174, 2, 87.000000, ZIP, 2830, 20, 141.500000, 
trial0007210, AA, 1632, 8, 204.000000, GDX, 15, 2, 7.500000, ZIC, 11, 2, 5.500000, ZIP, 4426, 20, 221.300000, 
trial0007211, AA, 1479, 8, 184.875000, GDX, 716, 2, 358.000000, ZIC, 330, 2, 165.000000, ZIP, 2633, 20, 131.650000, 
trial0007212, AA, 2414, 8, 301.750000, GDX, 372, 2, 186.000000, ZIC, 557, 2, 278.500000, ZIP, 2948, 20, 147.400000, 
trial0007213, AA, 3280, 8, 410.000000, GDX, 0, 2, 0.000000, ZIC, 0, 2, 0.000000, ZIP, 3344, 20, 167.200000, 
trial0007214, AA, 1757, 8, 219.625000, GDX, 266, 2, 133.000000, ZIC, 0, 2, 0.000000, ZIP, 3100, 20, 155.000000, 
trial0007215, AA, 578, 8, 72.250000, GDX, 399, 2, 199.500000, ZIC, 134, 2, 67.000000, ZIP, 3824, 20, 191.200000, 
trial0007216, AA, 541, 8, 67.625000, GDX, 574, 2, 287.000000, ZIC, 114, 2, 57.000000, ZIP, 2892, 20, 144.600000, 
trial0007217, AA, 500, 8, 62.500000, GDX, 588, 2, 294.000000, ZIC, 587, 2, 293.500000, ZIP, 3111, 20, 155.550000, 
trial0007218, AA, 1121, 8, 140.125000, GDX, 912, 2, 456.000000, ZIC, 6, 2, 3.000000, ZIP, 4345, 20, 217.250000, 
trial0007219, AA, 1848, 8, 231.000000, GDX, 19, 2, 9.500000, ZIC, 310, 2, 155.000000, ZIP, 3904, 20, 195.200000, 
trial0007220, AA, 1656, 8, 207.000000, GDX, 191, 2, 95.500000, ZIC, 1266, 2, 633.000000, ZIP, 3288, 20, 164.400000, 
trial0007221, AA, 1636, 8, 204.500000, GDX, 619, 2, 309.500000, ZIC, 692, 2, 346.000000, ZIP, 4068, 20, 203.400000, 
