trial0014101, AA, 4065, 22, 184.772727, GDX, 481, 6, 80.166667, ZIC, 377, 4, 94.250000, 
trial0014102, AA, 3185, 22, 144.772727, GDX, 490, 6, 81.666667, ZIC, 400, 4, 100.000000, 
trial0014103, AA, 2482, 22, 112.818182, GDX, 1624, 6, 270.666667, ZIC, 583, 4, 145.750000, 
trial0014104, AA, 3431, 22, 155.954545, GDX, 923, 6, 153.833333, ZIC, 115, 4, 28.750000, 
trial0014105, AA, 2475, 22, 112.500000, GDX, 452, 6, 75.333333, ZIC, 829, 4, 207.250000, 
trial0014106, AA, 2864, 22, 130.181818, GDX, 786, 6, 131.000000, ZIC, 526, 4, 131.500000, 
trial0014107, AA, 3100, 22, 140.909091, GDX, 1537, 6, 256.166667, ZIC, 460, 4, 115.000000, 
trial0014108, AA, 2688, 22, 122.181818, GDX, 669, 6, 111.500000, ZIC, 563, 4, 140.750000, 
trial0014109, AA, 3006, 22, 136.636364, GDX, 888, 6, 148.000000, ZIC, 569, 4, 142.250000, 
trial0014110, AA, 2691, 22, 122.318182, GDX, 470, 6, 78.333333, ZIC, 859, 4, 214.750000, 
trial0014111, AA, 2983, 22, 135.590909, GDX, 518, 6, 86.333333, ZIC, 137, 4, 34.250000, 
trial0014112, AA, 1868, 22, 84.909091, GDX, 559, 6, 93.166667, ZIC, 503, 4, 125.750000, 
trial0014113, AA, 3763, 22, 171.045455, GDX, 570, 6, 95.000000, ZIC, 291, 4, 72.750000, 
trial0014114, AA, 3962, 22, 180.090909, GDX, 867, 6, 144.500000, ZIC, 341, 4, 85.250000, 
trial0014115, AA, 3100, 22, 140.909091, GDX, 614, 6, 102.333333, ZIC, 353, 4, 88.250000, 
trial0014116, AA, 2671, 22, 121.409091, GDX, 535, 6, 89.166667, ZIC, 460, 4, 115.000000, 
trial0014117, AA, 2347, 22, 106.681818, GDX, 843, 6, 140.500000, ZIC, 563, 4, 140.750000, 
trial0014118, AA, 3561, 22, 161.863636, GDX, 394, 6, 65.666667, ZIC, 99, 4, 24.750000, 
trial0014119, AA, 3711, 22, 168.681818, GDX, 618, 6, 103.000000, ZIC, 349, 4, 87.250000, 
trial0014120, AA, 2876, 22, 130.727273, GDX, 533, 6, 88.833333, ZIC, 792, 4, 198.000000, 
trial0014121, AA, 3154, 22, 143.363636, GDX, 907, 6, 151.166667, ZIC, 133, 4, 33.250000, 
trial0014122, AA, 2810, 22, 127.727273, GDX, 941, 6, 156.833333, ZIC, 1241, 4, 310.250000, 
trial0014123, AA, 3516, 22, 159.818182, GDX, 464, 6, 77.333333, ZIC, 370, 4, 92.500000, 
trial0014124, AA, 3025, 22, 137.500000, GDX, 361, 6, 60.166667, ZIC, 837, 4, 209.250000, 
trial0014125, AA, 3371, 22, 153.227273, GDX, 887, 6, 147.833333, ZIC, 393, 4, 98.250000, 
trial0014126, AA, 3727, 22, 169.409091, GDX, 123, 6, 20.500000, ZIC, 254, 4, 63.500000, 
trial0014127, AA, 4088, 22, 185.818182, GDX, 32, 6, 5.333333, ZIC, 732, 4, 183.000000, 
trial0014128, AA, 3810, 22, 173.181818, GDX, 457, 6, 76.166667, ZIC, 506, 4, 126.500000, 
trial0014129, AA, 2338, 22, 106.272727, GDX, 820, 6, 136.666667, ZIC, 690, 4, 172.500000, 
trial0014130, AA, 2768, 22, 125.818182, GDX, 445, 6, 74.166667, ZIC, 254, 4, 63.500000, 
trial0014131, AA, 1747, 22, 79.409091, GDX, 492, 6, 82.000000, ZIC, 265, 4, 66.250000, 
trial0014132, AA, 1834, 22, 83.363636, GDX, 204, 6, 34.000000, ZIC, 391, 4, 97.750000, 
trial0014133, AA, 1704, 22, 77.454545, GDX, 207, 6, 34.500000, ZIC, 285, 4, 71.250000, 
trial0014134, AA, 1645, 22, 74.772727, GDX, 645, 6, 107.500000, ZIC, 214, 4, 53.500000, 
trial0014135, AA, 2785, 22, 126.590909, GDX, 130, 6, 21.666667, ZIC, 80, 4, 20.000000, 
trial0014136, AA, 2152, 22, 97.818182, GDX, 755, 6, 125.833333, ZIC, 151, 4, 37.750000, 
trial0014137, AA, 1131, 22, 51.409091, GDX, 533, 6, 88.833333, ZIC, 78, 4, 19.500000, 
trial0014138, AA, 2106, 22, 95.727273, GDX, 778, 6, 129.666667, ZIC, 201, 4, 50.250000, 
trial0014139, AA, 1461, 22, 66.409091, GDX, 333, 6, 55.500000, ZIC, 155, 4, 38.750000, 
trial0014140, AA, 1855, 22, 84.318182, GDX, 777, 6, 129.500000, ZIC, 553, 4, 138.250000, 
trial0014141, AA, 1678, 22, 76.272727, GDX, 164, 6, 27.333333, ZIC, 606, 4, 151.500000, 
trial0014142, AA, 2533, 22, 115.136364, GDX, 103, 6, 17.166667, ZIC, 40, 4, 10.000000, 
trial0014143, AA, 1833, 22, 83.318182, GDX, 304, 6, 50.666667, ZIC, 457, 4, 114.250000, 
trial0014144, AA, 2876, 22, 130.727273, GDX, 267, 6, 44.500000, ZIC, 8, 4, 2.000000, 
trial0014145, AA, 1319, 22, 59.954545, GDX, 407, 6, 67.833333, ZIC, 488, 4, 122.000000, 
trial0014146, AA, 2102, 22, 95.545455, GDX, 147, 6, 24.500000, ZIC, 58, 4, 14.500000, 
trial0014147, AA, 2414, 22, 109.727273, GDX, 299, 6, 49.833333, ZIC, 55, 4, 13.750000, 
trial0014148, AA, 1668, 22, 75.818182, GDX, 316, 6, 52.666667, ZIC, 123, 4, 30.750000, 
trial0014149, AA, 2040, 22, 92.727273, GDX, 314, 6, 52.333333, ZIC, 503, 4, 125.750000, 
trial0014150, AA, 1456, 22, 66.181818, GDX, 206, 6, 34.333333, ZIC, 299, 4, 74.750000, 
trial0014151, AA, 1834, 22, 83.363636, GDX, 595, 6, 99.166667, ZIC, 326, 4, 81.500000, 
trial0014152, AA, 1577, 22, 71.681818, GDX, 545, 6, 90.833333, ZIC, 0, 4, 0.000000, 
trial0014153, AA, 1313, 22, 59.681818, GDX, 410, 6, 68.333333, ZIC, 346, 4, 86.500000, 
trial0014154, AA, 1669, 22, 75.863636, GDX, 462, 6, 77.000000, ZIC, 147, 4, 36.750000, 
trial0014155, AA, 2323, 22, 105.590909, GDX, 474, 6, 79.000000, ZIC, 283, 4, 70.750000, 
trial0014156, AA, 1585, 22, 72.045455, GDX, 296, 6, 49.333333, ZIC, 16, 4, 4.000000, 
trial0014157, AA, 1583, 22, 71.954545, GDX, 570, 6, 95.000000, ZIC, 0, 4, 0.000000, 
trial0014158, AA, 1816, 22, 82.545455, GDX, 979, 6, 163.166667, ZIC, 243, 4, 60.750000, 
trial0014159, AA, 1250, 22, 56.818182, GDX, 478, 6, 79.666667, ZIC, 419, 4, 104.750000, 
trial0014160, AA, 1582, 22, 71.909091, GDX, 735, 6, 122.500000, ZIC, 377, 4, 94.250000, 
trial0014161, AA, 1261, 22, 57.318182, GDX, 53, 6, 8.833333, ZIC, 42, 4, 10.500000, 
trial0014162, AA, 940, 22, 42.727273, GDX, 167, 6, 27.833333, ZIC, 76, 4, 19.000000, 
trial0014163, AA, 1042, 22, 47.363636, GDX, 41, 6, 6.833333, ZIC, 122, 4, 30.500000, 
trial0014164, AA, 928, 22, 42.181818, GDX, 111, 6, 18.500000, ZIC, 78, 4, 19.500000, 
trial0014165, AA, 1236, 22, 56.181818, GDX, 296, 6, 49.333333, ZIC, 0, 4, 0.000000, 
trial0014166, AA, 791, 22, 35.954545, GDX, 95, 6, 15.833333, ZIC, 52, 4, 13.000000, 
trial0014167, AA, 466, 22, 21.181818, GDX, 249, 6, 41.500000, ZIC, 11, 4, 2.750000, 
trial0014168, AA, 679, 22, 30.863636, GDX, 298, 6, 49.666667, ZIC, 155, 4, 38.750000, 
trial0014169, AA, 683, 22, 31.045455, GDX, 83, 6, 13.833333, ZIC, 50, 4, 12.500000, 
trial0014170, AA, 1159, 22, 52.681818, GDX, 49, 6, 8.166667, ZIC, 71, 4, 17.750000, 
trial0014171, AA, 893, 22, 40.590909, GDX, 241, 6, 40.166667, ZIC, 11, 4, 2.750000, 
