trial0034201, AA, 160, 14, 11.428571, ZIC, 1807, 18, 100.388889, 
trial0034202, AA, 1237, 14, 88.357143, ZIC, 694, 18, 38.555556, 
trial0034203, AA, 991, 14, 70.785714, ZIC, 987, 18, 54.833333, 
trial0034204, AA, 839, 14, 59.928571, ZIC, 1170, 18, 65.000000, 
trial0034205, AA, 744, 14, 53.142857, ZIC, 1178, 18, 65.444444, 
trial0034206, AA, 853, 14, 60.928571, ZIC, 1075, 18, 59.722222, 
trial0034207, AA, 702, 14, 50.142857, ZIC, 1317, 18, 73.166667, 
trial0034208, AA, 974, 14, 69.571429, ZIC, 972, 18, 54.000000, 
trial0034209, AA, 1206, 14, 86.142857, ZIC, 802, 18, 44.555556, 
trial0034210, AA, 680, 14, 48.571429, ZIC, 1315, 18, 73.055556, 
trial0034211, AA, 764, 14, 54.571429, ZIC, 1236, 18, 68.666667, 
trial0034212, AA, 1006, 14, 71.857143, ZIC, 1012, 18, 56.222222, 
trial0034213, AA, 740, 14, 52.857143, ZIC, 1031, 18, 57.277778, 
trial0034214, AA, 1021, 14, 72.928571, ZIC, 945, 18, 52.500000, 
trial0034215, AA, 856, 14, 61.142857, ZIC, 1109, 18, 61.611111, 
trial0034216, AA, 526, 14, 37.571429, ZIC, 1459, 18, 81.055556, 
trial0034217, AA, 909, 14, 64.928571, ZIC, 1036, 18, 57.555556, 
trial0034218, AA, 911, 14, 65.071429, ZIC, 1023, 18, 56.833333, 
trial0034219, AA, 634, 14, 45.285714, ZIC, 1289, 18, 71.611111, 
trial0034220, AA, 443, 14, 31.642857, ZIC, 1471, 18, 81.722222, 
trial0034221, AA, 716, 14, 51.142857, ZIC, 1161, 18, 64.500000, 
trial0034222, AA, 739, 14, 52.785714, ZIC, 1186, 18, 65.888889, 
trial0034223, AA, 768, 14, 54.857143, ZIC, 1226, 18, 68.111111, 
trial0034224, AA, 1088, 14, 77.714286, ZIC, 897, 18, 49.833333, 
trial0034225, AA, 459, 14, 32.785714, ZIC, 1390, 18, 77.222222, 
trial0034226, AA, 1359, 14, 97.071429, ZIC, 580, 18, 32.222222, 
trial0034227, AA, 760, 14, 54.285714, ZIC, 1004, 18, 55.777778, 
trial0034228, AA, 1183, 14, 84.500000, ZIC, 756, 18, 42.000000, 
trial0034229, AA, 916, 14, 65.428571, ZIC, 1111, 18, 61.722222, 
trial0034230, AA, 783, 14, 55.928571, ZIC, 960, 18, 53.333333, 
trial0034231, AA, 456, 14, 32.571429, ZIC, 779, 18, 43.277778, 
trial0034232, AA, 594, 14, 42.428571, ZIC, 560, 18, 31.111111, 
trial0034233, AA, 502, 14, 35.857143, ZIC, 613, 18, 34.055556, 
trial0034234, AA, 429, 14, 30.642857, ZIC, 682, 18, 37.888889, 
trial0034235, AA, 486, 14, 34.714286, ZIC, 692, 18, 38.444444, 
