trial0042001, AA, 65, 6, 10.833333, ZIC, 95, 18, 5.277778, ZIP, 64, 8, 8.000000, 
trial0042002, AA, 52, 6, 8.666667, ZIC, 183, 18, 10.166667, ZIP, 18, 8, 2.250000, 
trial0042003, AA, 80, 6, 13.333333, ZIC, 114, 18, 6.333333, ZIP, 63, 8, 7.875000, 
trial0042004, AA, 50, 6, 8.333333, ZIC, 94, 18, 5.222222, ZIP, 112, 8, 14.000000, 
trial0042005, AA, 63, 6, 10.500000, ZIC, 139, 18, 7.722222, ZIP, 93, 8, 11.625000, 
trial0042006, AA, 42, 6, 7.000000, ZIC, 143, 18, 7.944444, ZIP, 106, 8, 13.250000, 
trial0042007, AA, 82, 6, 13.666667, ZIC, 74, 18, 4.111111, ZIP, 91, 8, 11.375000, 
trial0042008, AA, 72, 6, 12.000000, ZIC, 74, 18, 4.111111, ZIP, 144, 8, 18.000000, 
trial0042009, AA, 16, 6, 2.666667, ZIC, 159, 18, 8.833333, ZIP, 120, 8, 15.000000, 
trial0042010, AA, 102, 6, 17.000000, ZIC, 68, 18, 3.777778, ZIP, 76, 8, 9.500000, 
trial0042011, AA, 30, 6, 5.000000, ZIC, 135, 18, 7.500000, ZIP, 68, 8, 8.500000, 
trial0042012, AA, 94, 6, 15.666667, ZIC, 121, 18, 6.722222, ZIP, 88, 8, 11.000000, 
trial0042013, AA, 40, 6, 6.666667, ZIC, 116, 18, 6.444444, ZIP, 95, 8, 11.875000, 
trial0042014, AA, 62, 6, 10.333333, ZIC, 81, 18, 4.500000, ZIP, 109, 8, 13.625000, 
trial0042015, AA, 102, 6, 17.000000, ZIC, 52, 18, 2.888889, ZIP, 194, 8, 24.250000, 
trial0042016, AA, 69, 6, 11.500000, ZIC, 194, 18, 10.777778, ZIP, 49, 8, 6.125000, 
trial0042017, AA, 100, 6, 16.666667, ZIC, 58, 18, 3.222222, ZIP, 170, 8, 21.250000, 
trial0042018, AA, 56, 6, 9.333333, ZIC, 123, 18, 6.833333, ZIP, 95, 8, 11.875000, 
trial0042019, AA, 71, 6, 11.833333, ZIC, 70, 18, 3.888889, ZIP, 86, 8, 10.750000, 
trial0042020, AA, 109, 6, 18.166667, ZIC, 50, 18, 2.777778, ZIP, 97, 8, 12.125000, 
trial0042021, AA, 48, 6, 8.000000, ZIC, 128, 18, 7.111111, ZIP, 65, 8, 8.125000, 
trial0042022, AA, 51, 6, 8.500000, ZIC, 216, 18, 12.000000, ZIP, 46, 8, 5.750000, 
trial0042023, AA, 84, 6, 14.000000, ZIC, 80, 18, 4.444444, ZIP, 107, 8, 13.375000, 
trial0042024, AA, 113, 6, 18.833333, ZIC, 152, 18, 8.444444, ZIP, 89, 8, 11.125000, 
trial0042025, AA, 9, 6, 1.500000, ZIC, 187, 18, 10.388889, ZIP, 96, 8, 12.000000, 
trial0042026, AA, 50, 6, 8.333333, ZIC, 78, 18, 4.333333, ZIP, 104, 8, 13.000000, 
trial0042027, AA, 61, 6, 10.166667, ZIC, 116, 18, 6.444444, ZIP, 127, 8, 15.875000, 
trial0042028, AA, 135, 6, 22.500000, ZIC, 115, 18, 6.388889, ZIP, 191, 8, 23.875000, 
trial0042029, AA, 86, 6, 14.333333, ZIC, 56, 18, 3.111111, ZIP, 117, 8, 14.625000, 
trial0042030, AA, 33, 6, 5.500000, ZIC, 133, 18, 7.388889, ZIP, 89, 8, 11.125000, 
trial0042031, AA, 319, 6, 53.166667, ZIC, 405, 18, 22.500000, ZIP, 410, 8, 51.250000, 
trial0042032, AA, 115, 6, 19.166667, ZIC, 637, 18, 35.388889, ZIP, 351, 8, 43.875000, 
trial0042033, AA, 276, 6, 46.000000, ZIC, 653, 18, 36.277778, ZIP, 222, 8, 27.750000, 
trial0042034, AA, 214, 6, 35.666667, ZIC, 631, 18, 35.055556, ZIP, 306, 8, 38.250000, 
trial0042035, AA, 204, 6, 34.000000, ZIC, 835, 18, 46.388889, ZIP, 244, 8, 30.500000, 
trial0042036, AA, 410, 6, 68.333333, ZIC, 461, 18, 25.611111, ZIP, 316, 8, 39.500000, 
trial0042037, AA, 137, 6, 22.833333, ZIC, 681, 18, 37.833333, ZIP, 330, 8, 41.250000, 
trial0042038, AA, 220, 6, 36.666667, ZIC, 539, 18, 29.944444, ZIP, 306, 8, 38.250000, 
trial0042039, AA, 145, 6, 24.166667, ZIC, 412, 18, 22.888889, ZIP, 405, 8, 50.625000, 
trial0042040, AA, 195, 6, 32.500000, ZIC, 611, 18, 33.944444, ZIP, 321, 8, 40.125000, 
trial0042041, AA, 241, 6, 40.166667, ZIC, 737, 18, 40.944444, ZIP, 176, 8, 22.000000, 
trial0042042, AA, 43, 6, 7.166667, ZIC, 672, 18, 37.333333, ZIP, 380, 8, 47.500000, 
trial0042043, AA, 200, 6, 33.333333, ZIC, 545, 18, 30.277778, ZIP, 420, 8, 52.500000, 
trial0042044, AA, 279, 6, 46.500000, ZIC, 538, 18, 29.888889, ZIP, 223, 8, 27.875000, 
trial0042045, AA, 141, 6, 23.500000, ZIC, 599, 18, 33.277778, ZIP, 411, 8, 51.375000, 
trial0042046, AA, 264, 6, 44.000000, ZIC, 561, 18, 31.166667, ZIP, 342, 8, 42.750000, 
trial0042047, AA, 275, 6, 45.833333, ZIC, 282, 18, 15.666667, ZIP, 306, 8, 38.250000, 
trial0042048, AA, 172, 6, 28.666667, ZIC, 585, 18, 32.500000, ZIP, 546, 8, 68.250000, 
trial0042049, AA, 253, 6, 42.166667, ZIC, 592, 18, 32.888889, ZIP, 268, 8, 33.500000, 
trial0042050, AA, 124, 6, 20.666667, ZIC, 558, 18, 31.000000, ZIP, 406, 8, 50.750000, 
trial0042051, AA, 215, 6, 35.833333, ZIC, 761, 18, 42.277778, ZIP, 165, 8, 20.625000, 
trial0042052, AA, 130, 6, 21.666667, ZIC, 760, 18, 42.222222, ZIP, 326, 8, 40.750000, 
trial0042053, AA, 208, 6, 34.666667, ZIC, 622, 18, 34.555556, ZIP, 370, 8, 46.250000, 
trial0042054, AA, 325, 6, 54.166667, ZIC, 529, 18, 29.388889, ZIP, 329, 8, 41.125000, 
trial0042055, AA, 130, 6, 21.666667, ZIC, 533, 18, 29.611111, ZIP, 491, 8, 61.375000, 
trial0042056, AA, 231, 6, 38.500000, ZIC, 543, 18, 30.166667, ZIP, 331, 8, 41.375000, 
trial0042057, AA, 441, 6, 73.500000, ZIC, 484, 18, 26.888889, ZIP, 266, 8, 33.250000, 
trial0042058, AA, 448, 6, 74.666667, ZIC, 352, 18, 19.555556, ZIP, 332, 8, 41.500000, 
trial0042059, AA, 388, 6, 64.666667, ZIC, 502, 18, 27.888889, ZIP, 292, 8, 36.500000, 
trial0042060, AA, 232, 6, 38.666667, ZIC, 767, 18, 42.611111, ZIP, 178, 8, 22.250000, 
trial0042061, AA, 73, 6, 12.166667, ZIC, 218, 18, 12.111111, ZIP, 75, 8, 9.375000, 
trial0042062, AA, 116, 6, 19.333333, ZIC, 81, 18, 4.500000, ZIP, 173, 8, 21.625000, 
trial0042063, AA, 136, 6, 22.666667, ZIC, 245, 18, 13.611111, ZIP, 88, 8, 11.000000, 
trial0042064, AA, 51, 6, 8.500000, ZIC, 290, 18, 16.111111, ZIP, 79, 8, 9.875000, 
trial0042065, AA, 133, 6, 22.166667, ZIC, 67, 18, 3.722222, ZIP, 209, 8, 26.125000, 
trial0042066, AA, 66, 6, 11.000000, ZIC, 73, 18, 4.055556, ZIP, 247, 8, 30.875000, 
trial0042067, AA, 106, 6, 17.666667, ZIC, 130, 18, 7.222222, ZIP, 152, 8, 19.000000, 
trial0042068, AA, 63, 6, 10.500000, ZIC, 96, 18, 5.333333, ZIP, 171, 8, 21.375000, 
trial0042069, AA, 64, 6, 10.666667, ZIC, 119, 18, 6.611111, ZIP, 115, 8, 14.375000, 
trial0042070, AA, 112, 6, 18.666667, ZIC, 241, 18, 13.388889, ZIP, 100, 8, 12.500000, 
trial0042071, AA, 8, 6, 1.333333, ZIC, 225, 18, 12.500000, ZIP, 188, 8, 23.500000, 
trial0042072, AA, 60, 6, 10.000000, ZIC, 266, 18, 14.777778, ZIP, 68, 8, 8.500000, 
trial0042073, AA, 109, 6, 18.166667, ZIC, 180, 18, 10.000000, ZIP, 146, 8, 18.250000, 
trial0042074, AA, 99, 6, 16.500000, ZIC, 153, 18, 8.500000, ZIP, 73, 8, 9.125000, 
trial0042075, AA, 65, 6, 10.833333, ZIC, 418, 18, 23.222222, ZIP, 263, 8, 32.875000, 
trial0042076, AA, 102, 6, 17.000000, ZIC, 325, 18, 18.055556, ZIP, 152, 8, 19.000000, 
trial0042077, AA, 129, 6, 21.500000, ZIC, 157, 18, 8.722222, ZIP, 186, 8, 23.250000, 
trial0042078, AA, 102, 6, 17.000000, ZIC, 211, 18, 11.722222, ZIP, 95, 8, 11.875000, 
trial0042079, AA, 0, 6, 0.000000, ZIC, 167, 18, 9.277778, ZIP, 114, 8, 14.250000, 
trial0042080, AA, 148, 6, 24.666667, ZIC, 202, 18, 11.222222, ZIP, 97, 8, 12.125000, 
trial0042081, AA, 85, 6, 14.166667, ZIC, 240, 18, 13.333333, ZIP, 111, 8, 13.875000, 
trial0042082, AA, 70, 6, 11.666667, ZIC, 237, 18, 13.166667, ZIP, 141, 8, 17.625000, 
trial0042083, AA, 85, 6, 14.166667, ZIC, 293, 18, 16.277778, ZIP, 81, 8, 10.125000, 
trial0042084, AA, 108, 6, 18.000000, ZIC, 186, 18, 10.333333, ZIP, 165, 8, 20.625000, 
trial0042085, AA, 44, 6, 7.333333, ZIC, 383, 18, 21.277778, ZIP, 126, 8, 15.750000, 
trial0042086, AA, 227, 6, 37.833333, ZIC, 134, 18, 7.444444, ZIP, 165, 8, 20.625000, 
trial0042087, AA, 51, 6, 8.500000, ZIC, 201, 18, 11.166667, ZIP, 212, 8, 26.500000, 
trial0042088, AA, 58, 6, 9.666667, ZIC, 154, 18, 8.555556, ZIP, 168, 8, 21.000000, 
trial0042089, AA, 97, 6, 16.166667, ZIC, 178, 18, 9.888889, ZIP, 165, 8, 20.625000, 
trial0042090, AA, 55, 6, 9.166667, ZIC, 182, 18, 10.111111, ZIP, 115, 8, 14.375000, 
trial0042091, AA, 147, 6, 24.500000, ZIC, 386, 18, 21.444444, ZIP, 105, 8, 13.125000, 
trial0042092, AA, 69, 6, 11.500000, ZIC, 256, 18, 14.222222, ZIP, 161, 8, 20.125000, 
trial0042093, AA, 69, 6, 11.500000, ZIC, 325, 18, 18.055556, ZIP, 141, 8, 17.625000, 
trial0042094, AA, 114, 6, 19.000000, ZIC, 141, 18, 7.833333, ZIP, 184, 8, 23.000000, 
trial0042095, AA, 129, 6, 21.500000, ZIC, 146, 18, 8.111111, ZIP, 223, 8, 27.875000, 
trial0042096, AA, 144, 6, 24.000000, ZIC, 245, 18, 13.611111, ZIP, 185, 8, 23.125000, 
trial0042097, AA, 159, 6, 26.500000, ZIC, 165, 18, 9.166667, ZIP, 113, 8, 14.125000, 
trial0042098, AA, 103, 6, 17.166667, ZIC, 212, 18, 11.777778, ZIP, 237, 8, 29.625000, 
trial0042099, AA, 52, 6, 8.666667, ZIC, 322, 18, 17.888889, ZIP, 286, 8, 35.750000, 
trial0042100, AA, 15, 6, 2.500000, ZIC, 265, 18, 14.722222, ZIP, 194, 8, 24.250000, 
trial0042101, AA, 146, 6, 24.333333, ZIC, 190, 18, 10.555556, ZIP, 170, 8, 21.250000, 
trial0042102, AA, 198, 6, 33.000000, ZIC, 139, 18, 7.722222, ZIP, 208, 8, 26.000000, 
