trial0029701, AA, 585, 8, 73.125000, ZIC, 579, 16, 36.187500, ZIP, 347, 8, 43.375000, 
trial0029702, AA, 336, 8, 42.000000, ZIC, 633, 16, 39.562500, ZIP, 526, 8, 65.750000, 
trial0029703, AA, 307, 8, 38.375000, ZIC, 668, 16, 41.750000, ZIP, 359, 8, 44.875000, 
trial0029704, AA, 283, 8, 35.375000, ZIC, 890, 16, 55.625000, ZIP, 405, 8, 50.625000, 
trial0029705, AA, 408, 8, 51.000000, ZIC, 656, 16, 41.000000, ZIP, 354, 8, 44.250000, 
trial0029706, AA, 385, 8, 48.125000, ZIC, 591, 16, 36.937500, ZIP, 566, 8, 70.750000, 
trial0029707, AA, 304, 8, 38.000000, ZIC, 661, 16, 41.312500, ZIP, 563, 8, 70.375000, 
trial0029708, AA, 623, 8, 77.875000, ZIC, 549, 16, 34.312500, ZIP, 223, 8, 27.875000, 
trial0029709, AA, 370, 8, 46.250000, ZIC, 599, 16, 37.437500, ZIP, 544, 8, 68.000000, 
trial0029710, AA, 366, 8, 45.750000, ZIC, 522, 16, 32.625000, ZIP, 583, 8, 72.875000, 
trial0029711, AA, 311, 8, 38.875000, ZIC, 853, 16, 53.312500, ZIP, 267, 8, 33.375000, 
trial0029712, AA, 341, 8, 42.625000, ZIC, 623, 16, 38.937500, ZIP, 589, 8, 73.625000, 
trial0029713, AA, 443, 8, 55.375000, ZIC, 678, 16, 42.375000, ZIP, 393, 8, 49.125000, 
trial0029714, AA, 707, 8, 88.375000, ZIC, 428, 16, 26.750000, ZIP, 325, 8, 40.625000, 
trial0029715, AA, 548, 8, 68.500000, ZIC, 808, 16, 50.500000, ZIP, 147, 8, 18.375000, 
trial0029716, AA, 356, 8, 44.500000, ZIC, 628, 16, 39.250000, ZIP, 505, 8, 63.125000, 
trial0029717, AA, 426, 8, 53.250000, ZIC, 653, 16, 40.812500, ZIP, 429, 8, 53.625000, 
trial0029718, AA, 282, 8, 35.250000, ZIC, 913, 16, 57.062500, ZIP, 371, 8, 46.375000, 
trial0029719, AA, 461, 8, 57.625000, ZIC, 407, 16, 25.437500, ZIP, 702, 8, 87.750000, 
trial0029720, AA, 94, 8, 11.750000, ZIC, 794, 16, 49.625000, ZIP, 567, 8, 70.875000, 
trial0029721, AA, 586, 8, 73.250000, ZIC, 651, 16, 40.687500, ZIP, 236, 8, 29.500000, 
trial0029722, AA, 344, 8, 43.000000, ZIC, 791, 16, 49.437500, ZIP, 335, 8, 41.875000, 
trial0029723, AA, 414, 8, 51.750000, ZIC, 623, 16, 38.937500, ZIP, 501, 8, 62.625000, 
trial0029724, AA, 289, 8, 36.125000, ZIC, 658, 16, 41.125000, ZIP, 620, 8, 77.500000, 
trial0029725, AA, 404, 8, 50.500000, ZIC, 642, 16, 40.125000, ZIP, 480, 8, 60.000000, 
trial0029726, AA, 493, 8, 61.625000, ZIC, 567, 16, 35.437500, ZIP, 390, 8, 48.750000, 
trial0029727, AA, 175, 8, 21.875000, ZIC, 798, 16, 49.875000, ZIP, 531, 8, 66.375000, 
trial0029728, AA, 260, 8, 32.500000, ZIC, 664, 16, 41.500000, ZIP, 518, 8, 64.750000, 
trial0029729, AA, 300, 8, 37.500000, ZIC, 886, 16, 55.375000, ZIP, 301, 8, 37.625000, 
