trial0038401, GDX, 495, 12, 41.250000, ZIC, 1061, 18, 58.944444, ZIP, 115, 2, 57.500000, 
trial0038402, GDX, 975, 12, 81.250000, ZIC, 681, 18, 37.833333, ZIP, 106, 2, 53.000000, 
trial0038403, GDX, 845, 12, 70.416667, ZIC, 913, 18, 50.722222, ZIP, 209, 2, 104.500000, 
trial0038404, GDX, 1056, 12, 88.000000, ZIC, 888, 18, 49.333333, ZIP, 0, 2, 0.000000, 
trial0038405, GDX, 748, 12, 62.333333, ZIC, 478, 18, 26.555556, ZIP, 98, 2, 49.000000, 
trial0038406, GDX, 856, 12, 71.333333, ZIC, 719, 18, 39.944444, ZIP, 15, 2, 7.500000, 
trial0038407, GDX, 861, 12, 71.750000, ZIC, 785, 18, 43.611111, ZIP, 77, 2, 38.500000, 
trial0038408, GDX, 385, 12, 32.083333, ZIC, 1123, 18, 62.388889, ZIP, 171, 2, 85.500000, 
trial0038409, GDX, 744, 12, 62.000000, ZIC, 722, 18, 40.111111, ZIP, 123, 2, 61.500000, 
trial0038410, GDX, 428, 12, 35.666667, ZIC, 1178, 18, 65.444444, ZIP, 140, 2, 70.000000, 
trial0038411, GDX, 1014, 12, 84.500000, ZIC, 574, 18, 31.888889, ZIP, 139, 2, 69.500000, 
trial0038412, GDX, 642, 12, 53.500000, ZIC, 1004, 18, 55.777778, ZIP, 312, 2, 156.000000, 
trial0038413, GDX, 437, 12, 36.416667, ZIC, 1150, 18, 63.888889, ZIP, 72, 2, 36.000000, 
trial0038414, GDX, 215, 12, 17.916667, ZIC, 945, 18, 52.500000, ZIP, 167, 2, 83.500000, 
trial0038415, GDX, 695, 12, 57.916667, ZIC, 850, 18, 47.222222, ZIP, 72, 2, 36.000000, 
trial0038416, GDX, 485, 12, 40.416667, ZIC, 1386, 18, 77.000000, ZIP, 142, 2, 71.000000, 
trial0038417, GDX, 854, 12, 71.166667, ZIC, 781, 18, 43.388889, ZIP, 115, 2, 57.500000, 
trial0038418, GDX, 610, 12, 50.833333, ZIC, 734, 18, 40.777778, ZIP, 355, 2, 177.500000, 
trial0038419, GDX, 960, 12, 80.000000, ZIC, 583, 18, 32.388889, ZIP, 154, 2, 77.000000, 
trial0038420, GDX, 229, 12, 19.083333, ZIC, 1224, 18, 68.000000, ZIP, 339, 2, 169.500000, 
trial0038421, GDX, 836, 12, 69.666667, ZIC, 1297, 18, 72.055556, ZIP, 1, 2, 0.500000, 
