trial0041401, AA, 109, 2, 54.500000, GDX, 175, 6, 29.166667, ZIC, 470, 18, 26.111111, ZIP, 235, 6, 39.166667, 
trial0041402, AA, 143, 2, 71.500000, GDX, 214, 6, 35.666667, ZIC, 554, 18, 30.777778, ZIP, 427, 6, 71.166667, 
trial0041403, AA, 96, 2, 48.000000, GDX, 132, 6, 22.000000, ZIC, 783, 18, 43.500000, ZIP, 208, 6, 34.666667, 
trial0041404, AA, 103, 2, 51.500000, GDX, 160, 6, 26.666667, ZIC, 638, 18, 35.444444, ZIP, 383, 6, 63.833333, 
trial0041405, AA, 15, 2, 7.500000, GDX, 344, 6, 57.333333, ZIC, 838, 18, 46.555556, ZIP, 117, 6, 19.500000, 
trial0041406, AA, 0, 2, 0.000000, GDX, 215, 6, 35.833333, ZIC, 393, 18, 21.833333, ZIP, 366, 6, 61.000000, 
trial0041407, AA, 27, 2, 13.500000, GDX, 294, 6, 49.000000, ZIC, 625, 18, 34.722222, ZIP, 215, 6, 35.833333, 
trial0041408, AA, 187, 2, 93.500000, GDX, 299, 6, 49.833333, ZIC, 550, 18, 30.555556, ZIP, 365, 6, 60.833333, 
trial0041409, AA, 234, 2, 117.000000, GDX, 390, 6, 65.000000, ZIC, 568, 18, 31.555556, ZIP, 90, 6, 15.000000, 
trial0041410, AA, 126, 2, 63.000000, GDX, 190, 6, 31.666667, ZIC, 529, 18, 29.388889, ZIP, 453, 6, 75.500000, 
trial0041411, AA, 0, 2, 0.000000, GDX, 344, 6, 57.333333, ZIC, 656, 18, 36.444444, ZIP, 376, 6, 62.666667, 
trial0041412, AA, 23, 2, 11.500000, GDX, 283, 6, 47.166667, ZIC, 642, 18, 35.666667, ZIP, 372, 6, 62.000000, 
trial0041413, AA, 6, 2, 3.000000, GDX, 183, 6, 30.500000, ZIC, 746, 18, 41.444444, ZIP, 366, 6, 61.000000, 
trial0041414, AA, 119, 2, 59.500000, GDX, 156, 6, 26.000000, ZIC, 669, 18, 37.166667, ZIP, 249, 6, 41.500000, 
trial0041415, AA, 78, 2, 39.000000, GDX, 291, 6, 48.500000, ZIC, 650, 18, 36.111111, ZIP, 178, 6, 29.666667, 
trial0041416, AA, 54, 2, 27.000000, GDX, 53, 6, 8.833333, ZIC, 611, 18, 33.944444, ZIP, 383, 6, 63.833333, 
trial0041417, AA, 107, 2, 53.500000, GDX, 197, 6, 32.833333, ZIC, 597, 18, 33.166667, ZIP, 349, 6, 58.166667, 
