trial0043201, AA, 138, 4, 34.500000, ZIC, 1627, 18, 90.388889, ZIP, 483, 10, 48.300000, 
trial0043202, AA, 248, 4, 62.000000, ZIC, 1369, 18, 76.055556, ZIP, 653, 10, 65.300000, 
trial0043203, AA, 279, 4, 69.750000, ZIC, 1115, 18, 61.944444, ZIP, 843, 10, 84.300000, 
trial0043204, AA, 21, 4, 5.250000, ZIC, 1607, 18, 89.277778, ZIP, 574, 10, 57.400000, 
trial0043205, AA, 18, 4, 4.500000, ZIC, 1634, 18, 90.777778, ZIP, 517, 10, 51.700000, 
trial0043206, AA, 316, 4, 79.000000, ZIC, 1444, 18, 80.222222, ZIP, 372, 10, 37.200000, 
trial0043207, AA, 118, 4, 29.500000, ZIC, 1448, 18, 80.444444, ZIP, 777, 10, 77.700000, 
trial0043208, AA, 47, 4, 11.750000, ZIC, 1054, 18, 58.555556, ZIP, 1170, 10, 117.000000, 
trial0043209, AA, 124, 4, 31.000000, ZIC, 1735, 18, 96.388889, ZIP, 375, 10, 37.500000, 
trial0043210, AA, 321, 4, 80.250000, ZIC, 841, 18, 46.722222, ZIP, 1097, 10, 109.700000, 
trial0043211, AA, 274, 4, 68.500000, ZIC, 1057, 18, 58.722222, ZIP, 876, 10, 87.600000, 
trial0043212, AA, 455, 4, 113.750000, ZIC, 1122, 18, 62.333333, ZIP, 655, 10, 65.500000, 
trial0043213, AA, 167, 4, 41.750000, ZIC, 935, 18, 51.944444, ZIP, 1114, 10, 111.400000, 
trial0043214, AA, 158, 4, 39.500000, ZIC, 1101, 18, 61.166667, ZIP, 850, 10, 85.000000, 
trial0043215, AA, 107, 4, 26.750000, ZIC, 1005, 18, 55.833333, ZIP, 1052, 10, 105.200000, 
trial0043216, AA, 255, 4, 63.750000, ZIC, 1384, 18, 76.888889, ZIP, 506, 10, 50.600000, 
trial0043217, AA, 473, 4, 118.250000, ZIC, 949, 18, 52.722222, ZIP, 806, 10, 80.600000, 
trial0043218, AA, 412, 4, 103.000000, ZIC, 1320, 18, 73.333333, ZIP, 483, 10, 48.300000, 
trial0043219, AA, 281, 4, 70.250000, ZIC, 1415, 18, 78.611111, ZIP, 598, 10, 59.800000, 
trial0043220, AA, 388, 4, 97.000000, ZIC, 1225, 18, 68.055556, ZIP, 542, 10, 54.200000, 
trial0043221, AA, 30, 4, 7.500000, ZIC, 1420, 18, 78.888889, ZIP, 652, 10, 65.200000, 
trial0043222, AA, 502, 4, 125.500000, ZIC, 1275, 18, 70.833333, ZIP, 478, 10, 47.800000, 
trial0043223, AA, 481, 4, 120.250000, ZIC, 1163, 18, 64.611111, ZIP, 589, 10, 58.900000, 
trial0043224, AA, 399, 4, 99.750000, ZIC, 1121, 18, 62.277778, ZIP, 541, 10, 54.100000, 
trial0043225, AA, 670, 4, 167.500000, ZIC, 1070, 18, 59.444444, ZIP, 498, 10, 49.800000, 
trial0043226, AA, 279, 4, 69.750000, ZIC, 1266, 18, 70.333333, ZIP, 628, 10, 62.800000, 
trial0043227, AA, 227, 4, 56.750000, ZIC, 1056, 18, 58.666667, ZIP, 783, 10, 78.300000, 
trial0043228, AA, 304, 4, 76.000000, ZIC, 1567, 18, 87.055556, ZIP, 373, 10, 37.300000, 
trial0043229, AA, 211, 4, 52.750000, ZIC, 1305, 18, 72.500000, ZIP, 605, 10, 60.500000, 
trial0043230, AA, 458, 4, 114.500000, ZIC, 728, 18, 40.444444, ZIP, 939, 10, 93.900000, 
trial0043231, AA, 375, 4, 93.750000, ZIC, 695, 18, 38.611111, ZIP, 316, 10, 31.600000, 
trial0043232, AA, 327, 4, 81.750000, ZIC, 803, 18, 44.611111, ZIP, 416, 10, 41.600000, 
trial0043233, AA, 186, 4, 46.500000, ZIC, 1011, 18, 56.166667, ZIP, 414, 10, 41.400000, 
trial0043234, AA, 347, 4, 86.750000, ZIC, 779, 18, 43.277778, ZIP, 425, 10, 42.500000, 
trial0043235, AA, 104, 4, 26.000000, ZIC, 986, 18, 54.777778, ZIP, 490, 10, 49.000000, 
trial0043236, AA, 283, 4, 70.750000, ZIC, 698, 18, 38.777778, ZIP, 621, 10, 62.100000, 
trial0043237, AA, 317, 4, 79.250000, ZIC, 614, 18, 34.111111, ZIP, 507, 10, 50.700000, 
trial0043238, AA, 159, 4, 39.750000, ZIC, 925, 18, 51.388889, ZIP, 488, 10, 48.800000, 
trial0043239, AA, 135, 4, 33.750000, ZIC, 1180, 18, 65.555556, ZIP, 305, 10, 30.500000, 
trial0043240, AA, 294, 4, 73.500000, ZIC, 774, 18, 43.000000, ZIP, 567, 10, 56.700000, 
trial0043241, AA, 173, 4, 43.250000, ZIC, 810, 18, 45.000000, ZIP, 357, 10, 35.700000, 
