trial0036301, GDX, 414, 14, 29.571429, ZIC, 522, 18, 29.000000, 
trial0036302, GDX, 224, 14, 16.000000, ZIC, 492, 18, 27.333333, 
trial0036303, GDX, 184, 14, 13.142857, ZIC, 363, 18, 20.166667, 
trial0036304, GDX, 118, 14, 8.428571, ZIC, 443, 18, 24.611111, 
trial0036305, GDX, 236, 14, 16.857143, ZIC, 360, 18, 20.000000, 
trial0036306, GDX, 219, 14, 15.642857, ZIC, 322, 18, 17.888889, 
trial0036307, GDX, 32, 14, 2.285714, ZIC, 309, 18, 17.166667, 
trial0036308, GDX, 330, 14, 23.571429, ZIC, 191, 18, 10.611111, 
trial0036309, GDX, 49, 14, 3.500000, ZIC, 249, 18, 13.833333, 
trial0036310, GDX, 250, 14, 17.857143, ZIC, 109, 18, 6.055556, 
trial0036311, GDX, 164, 14, 11.714286, ZIC, 494, 18, 27.444444, 
trial0036312, GDX, 557, 14, 39.785714, ZIC, 550, 18, 30.555556, 
trial0036313, GDX, 394, 14, 28.142857, ZIC, 755, 18, 41.944444, 
trial0036314, GDX, 582, 14, 41.571429, ZIC, 641, 18, 35.611111, 
trial0036315, GDX, 719, 14, 51.357143, ZIC, 484, 18, 26.888889, 
trial0036316, GDX, 356, 14, 25.428571, ZIC, 833, 18, 46.277778, 
trial0036317, GDX, 729, 14, 52.071429, ZIC, 460, 18, 25.555556, 
trial0036318, GDX, 399, 14, 28.500000, ZIC, 706, 18, 39.222222, 
trial0036319, GDX, 501, 14, 35.785714, ZIC, 607, 18, 33.722222, 
trial0036320, GDX, 544, 14, 38.857143, ZIC, 571, 18, 31.722222, 
trial0036321, GDX, 638, 14, 45.571429, ZIC, 484, 18, 26.888889, 
trial0036322, GDX, 449, 14, 32.071429, ZIC, 581, 18, 32.277778, 
trial0036323, GDX, 640, 14, 45.714286, ZIC, 526, 18, 29.222222, 
trial0036324, GDX, 629, 14, 44.928571, ZIC, 440, 18, 24.444444, 
trial0036325, GDX, 494, 14, 35.285714, ZIC, 623, 18, 34.611111, 
trial0036326, GDX, 499, 14, 35.642857, ZIC, 689, 18, 38.277778, 
trial0036327, GDX, 142, 14, 10.142857, ZIC, 557, 18, 30.944444, 
trial0036328, GDX, 45, 14, 3.214286, ZIC, 389, 18, 21.611111, 
trial0036329, GDX, 286, 14, 20.428571, ZIC, 355, 18, 19.722222, 
trial0036330, GDX, 351, 14, 25.071429, ZIC, 438, 18, 24.333333, 
trial0036331, GDX, 341, 14, 24.357143, ZIC, 411, 18, 22.833333, 
trial0036332, GDX, 419, 14, 29.928571, ZIC, 275, 18, 15.277778, 
trial0036333, GDX, 246, 14, 17.571429, ZIC, 369, 18, 20.500000, 
trial0036334, GDX, 138, 14, 9.857143, ZIC, 794, 18, 44.111111, 
trial0036335, GDX, 206, 14, 14.714286, ZIC, 226, 18, 12.555556, 
trial0036336, GDX, 323, 14, 23.071429, ZIC, 206, 18, 11.444444, 
trial0036337, GDX, 150, 14, 10.714286, ZIC, 305, 18, 16.944444, 
trial0036338, GDX, 315, 14, 22.500000, ZIC, 476, 18, 26.444444, 
trial0036339, GDX, 208, 14, 14.857143, ZIC, 253, 18, 14.055556, 
trial0036340, GDX, 320, 14, 22.857143, ZIC, 239, 18, 13.277778, 
trial0036341, GDX, 205, 14, 14.642857, ZIC, 472, 18, 26.222222, 
trial0036342, GDX, 298, 14, 21.285714, ZIC, 225, 18, 12.500000, 
trial0036343, GDX, 112, 14, 8.000000, ZIC, 630, 18, 35.000000, 
trial0036344, GDX, 327, 14, 23.357143, ZIC, 392, 18, 21.777778, 
trial0036345, GDX, 284, 14, 20.285714, ZIC, 219, 18, 12.166667, 
trial0036346, GDX, 311, 14, 22.214286, ZIC, 352, 18, 19.555556, 
trial0036347, GDX, 173, 14, 12.357143, ZIC, 357, 18, 19.833333, 
trial0036348, GDX, 294, 14, 21.000000, ZIC, 230, 18, 12.777778, 
trial0036349, GDX, 274, 14, 19.571429, ZIC, 361, 18, 20.055556, 
trial0036350, GDX, 182, 14, 13.000000, ZIC, 554, 18, 30.777778, 
trial0036351, GDX, 290, 14, 20.714286, ZIC, 478, 18, 26.555556, 
trial0036352, GDX, 117, 14, 8.357143, ZIC, 490, 18, 27.222222, 
trial0036353, GDX, 9, 14, 0.642857, ZIC, 229, 18, 12.722222, 
trial0036354, GDX, 139, 14, 9.928571, ZIC, 475, 18, 26.388889, 
trial0036355, GDX, 232, 14, 16.571429, ZIC, 738, 18, 41.000000, 
trial0036356, GDX, 48, 14, 3.428571, ZIC, 224, 18, 12.444444, 
trial0036357, GDX, 279, 14, 19.928571, ZIC, 321, 18, 17.833333, 
trial0036358, GDX, 121, 14, 8.642857, ZIC, 430, 18, 23.888889, 
trial0036359, GDX, 181, 14, 12.928571, ZIC, 223, 18, 12.388889, 
trial0036360, GDX, 321, 14, 22.928571, ZIC, 181, 18, 10.055556, 
trial0036361, GDX, 205, 14, 14.642857, ZIC, 305, 18, 16.944444, 
trial0036362, GDX, 16, 14, 1.142857, ZIC, 212, 18, 11.777778, 
trial0036363, GDX, 232, 14, 16.571429, ZIC, 198, 18, 11.000000, 
trial0036364, GDX, 239, 14, 17.071429, ZIC, 93, 18, 5.166667, 
