trial0056101, AA, 148, 8, 18.500000, ZIP, 367, 24, 15.291667, 
trial0056102, AA, 225, 8, 28.125000, ZIP, 257, 24, 10.708333, 
trial0056103, AA, 142, 8, 17.750000, ZIP, 267, 24, 11.125000, 
trial0056104, AA, 143, 8, 17.875000, ZIP, 372, 24, 15.500000, 
trial0056105, AA, 106, 8, 13.250000, ZIP, 286, 24, 11.916667, 
trial0056106, AA, 152, 8, 19.000000, ZIP, 355, 24, 14.791667, 
trial0056107, AA, 1, 8, 0.125000, ZIP, 465, 24, 19.375000, 
trial0056108, AA, 104, 8, 13.000000, ZIP, 411, 24, 17.125000, 
trial0056109, AA, 216, 8, 27.000000, ZIP, 275, 24, 11.458333, 
trial0056110, AA, 104, 8, 13.000000, ZIP, 378, 24, 15.750000, 
trial0056111, AA, 91, 8, 11.375000, ZIP, 351, 24, 14.625000, 
trial0056112, AA, 94, 8, 11.750000, ZIP, 405, 24, 16.875000, 
trial0056113, AA, 123, 8, 15.375000, ZIP, 319, 24, 13.291667, 
trial0056114, AA, 38, 8, 4.750000, ZIP, 452, 24, 18.833333, 
trial0056115, AA, 98, 8, 12.250000, ZIP, 368, 24, 15.333333, 
trial0056116, AA, 25, 8, 3.125000, ZIP, 466, 24, 19.416667, 
trial0056117, AA, 107, 8, 13.375000, ZIP, 367, 24, 15.291667, 
trial0056118, AA, 133, 8, 16.625000, ZIP, 349, 24, 14.541667, 
trial0056119, AA, 107, 8, 13.375000, ZIP, 400, 24, 16.666667, 
trial0056120, AA, 140, 8, 17.500000, ZIP, 350, 24, 14.583333, 
trial0056121, AA, 265, 8, 33.125000, ZIP, 234, 24, 9.750000, 
trial0056122, AA, 8, 8, 1.000000, ZIP, 450, 24, 18.750000, 
trial0056123, AA, 179, 8, 22.375000, ZIP, 295, 24, 12.291667, 
trial0056124, AA, 133, 8, 16.625000, ZIP, 366, 24, 15.250000, 
trial0056125, AA, 153, 8, 19.125000, ZIP, 321, 24, 13.375000, 
trial0056126, AA, 70, 8, 8.750000, ZIP, 445, 24, 18.541667, 
trial0056127, AA, 121, 8, 15.125000, ZIP, 369, 24, 15.375000, 
trial0056128, AA, 115, 8, 14.375000, ZIP, 375, 24, 15.625000, 
trial0056129, AA, 133, 8, 16.625000, ZIP, 366, 24, 15.250000, 
trial0056130, AA, 103, 8, 12.875000, ZIP, 380, 24, 15.833333, 
trial0056131, AA, 76, 8, 9.500000, ZIP, 155, 24, 6.458333, 
trial0056132, AA, 18, 8, 2.250000, ZIP, 174, 24, 7.250000, 
trial0056133, AA, 79, 8, 9.875000, ZIP, 199, 24, 8.291667, 
trial0056134, AA, 39, 8, 4.875000, ZIP, 165, 24, 6.875000, 
trial0056135, AA, 39, 8, 4.875000, ZIP, 222, 24, 9.250000, 
trial0056136, AA, 97, 8, 12.125000, ZIP, 102, 24, 4.250000, 
trial0056137, AA, 39, 8, 4.875000, ZIP, 244, 24, 10.166667, 
trial0056138, AA, 137, 8, 17.125000, ZIP, 186, 24, 7.750000, 
trial0056139, AA, 95, 8, 11.875000, ZIP, 222, 24, 9.250000, 
trial0056140, AA, 43, 8, 5.375000, ZIP, 161, 24, 6.708333, 
trial0056141, AA, 125, 8, 15.625000, ZIP, 135, 24, 5.625000, 
trial0056142, AA, 127, 8, 15.875000, ZIP, 123, 24, 5.125000, 
trial0056143, AA, 0, 8, 0.000000, ZIP, 147, 24, 6.125000, 
trial0056144, AA, 93, 8, 11.625000, ZIP, 140, 24, 5.833333, 
trial0056145, AA, 7, 8, 0.875000, ZIP, 248, 24, 10.333333, 
trial0056146, AA, 112, 8, 14.000000, ZIP, 154, 24, 6.416667, 
trial0056147, AA, 102, 8, 12.750000, ZIP, 226, 24, 9.416667, 
trial0056148, AA, 0, 8, 0.000000, ZIP, 120, 24, 5.000000, 
trial0056149, AA, 102, 8, 12.750000, ZIP, 255, 24, 10.625000, 
trial0056150, AA, 142, 8, 17.750000, ZIP, 96, 24, 4.000000, 
