trial0053701, AA, 21, 2, 10.500000, GDX, 194, 10, 19.400000, ZIP, 206, 20, 10.300000, 
trial0053702, AA, 21, 2, 10.500000, GDX, 126, 10, 12.600000, ZIP, 267, 20, 13.350000, 
trial0053703, AA, 107, 2, 53.500000, GDX, 65, 10, 6.500000, ZIP, 221, 20, 11.050000, 
trial0053704, AA, 18, 2, 9.000000, GDX, 67, 10, 6.700000, ZIP, 287, 20, 14.350000, 
trial0053705, AA, 39, 2, 19.500000, GDX, 29, 10, 2.900000, ZIP, 311, 20, 15.550000, 
trial0053706, AA, 0, 2, 0.000000, GDX, 40, 10, 4.000000, ZIP, 261, 20, 13.050000, 
trial0053707, AA, 69, 2, 34.500000, GDX, 69, 10, 6.900000, ZIP, 283, 20, 14.150000, 
trial0053708, AA, 26, 2, 13.000000, GDX, 34, 10, 3.400000, ZIP, 361, 20, 18.050000, 
trial0053709, AA, 47, 2, 23.500000, GDX, 0, 10, 0.000000, ZIP, 332, 20, 16.600000, 
trial0053710, AA, 12, 2, 6.000000, GDX, 167, 10, 16.700000, ZIP, 249, 20, 12.450000, 
trial0053711, AA, 0, 2, 0.000000, GDX, 126, 10, 12.600000, ZIP, 253, 20, 12.650000, 
trial0053712, AA, 5, 2, 2.500000, GDX, 87, 10, 8.700000, ZIP, 273, 20, 13.650000, 
trial0053713, AA, 0, 2, 0.000000, GDX, 0, 10, 0.000000, ZIP, 316, 20, 15.800000, 
trial0053714, AA, 7, 2, 3.500000, GDX, 159, 10, 15.900000, ZIP, 276, 20, 13.800000, 
trial0053715, AA, 63, 2, 31.500000, GDX, 75, 10, 7.500000, ZIP, 276, 20, 13.800000, 
trial0053716, AA, 64, 2, 32.000000, GDX, 103, 10, 10.300000, ZIP, 212, 20, 10.600000, 
trial0053717, AA, 25, 2, 12.500000, GDX, 75, 10, 7.500000, ZIP, 314, 20, 15.700000, 
trial0053718, AA, 70, 2, 35.000000, GDX, 20, 10, 2.000000, ZIP, 268, 20, 13.400000, 
trial0053719, AA, 52, 2, 26.000000, GDX, 161, 10, 16.100000, ZIP, 145, 20, 7.250000, 
trial0053720, AA, 16, 2, 8.000000, GDX, 66, 10, 6.600000, ZIP, 199, 20, 9.950000, 
trial0053721, AA, 0, 2, 0.000000, GDX, 221, 10, 22.100000, ZIP, 228, 20, 11.400000, 
trial0053722, AA, 6, 2, 3.000000, GDX, 110, 10, 11.000000, ZIP, 291, 20, 14.550000, 
trial0053723, AA, 0, 2, 0.000000, GDX, 114, 10, 11.400000, ZIP, 321, 20, 16.050000, 
trial0053724, AA, 12, 2, 6.000000, GDX, 118, 10, 11.800000, ZIP, 291, 20, 14.550000, 
trial0053725, AA, 0, 2, 0.000000, GDX, 151, 10, 15.100000, ZIP, 284, 20, 14.200000, 
trial0053726, AA, 4, 2, 2.000000, GDX, 93, 10, 9.300000, ZIP, 331, 20, 16.550000, 
trial0053727, AA, 0, 2, 0.000000, GDX, 62, 10, 6.200000, ZIP, 317, 20, 15.850000, 
trial0053728, AA, 19, 2, 9.500000, GDX, 194, 10, 19.400000, ZIP, 166, 20, 8.300000, 
trial0053729, AA, 35, 2, 17.500000, GDX, 13, 10, 1.300000, ZIP, 359, 20, 17.950000, 
trial0053730, AA, 18, 2, 9.000000, GDX, 199, 10, 19.900000, ZIP, 176, 20, 8.800000, 
trial0053731, AA, 6, 2, 3.000000, GDX, 2, 10, 0.200000, ZIP, 223, 20, 11.150000, 
trial0053732, AA, 44, 2, 22.000000, GDX, 60, 10, 6.000000, ZIP, 189, 20, 9.450000, 
trial0053733, AA, 25, 2, 12.500000, GDX, 33, 10, 3.300000, ZIP, 213, 20, 10.650000, 
trial0053734, AA, 0, 2, 0.000000, GDX, 99, 10, 9.900000, ZIP, 156, 20, 7.800000, 
trial0053735, AA, 0, 2, 0.000000, GDX, 73, 10, 7.300000, ZIP, 219, 20, 10.950000, 
trial0053736, AA, 32, 2, 16.000000, GDX, 64, 10, 6.400000, ZIP, 150, 20, 7.500000, 
trial0053737, AA, 55, 2, 27.500000, GDX, 162, 10, 16.200000, ZIP, 80, 20, 4.000000, 
trial0053738, AA, 30, 2, 15.000000, GDX, 41, 10, 4.100000, ZIP, 221, 20, 11.050000, 
trial0053739, AA, 22, 2, 11.000000, GDX, 38, 10, 3.800000, ZIP, 196, 20, 9.800000, 
trial0053740, AA, 15, 2, 7.500000, GDX, 52, 10, 5.200000, ZIP, 210, 20, 10.500000, 
trial0053741, AA, 21, 2, 10.500000, GDX, 147, 10, 14.700000, ZIP, 150, 20, 7.500000, 
trial0053742, AA, 0, 2, 0.000000, GDX, 157, 10, 15.700000, ZIP, 156, 20, 7.800000, 
