trial0055801, GDX, 41, 10, 4.100000, ZIP, 129, 22, 5.863636, 
trial0055802, GDX, 42, 10, 4.200000, ZIP, 112, 22, 5.090909, 
trial0055803, GDX, 52, 10, 5.200000, ZIP, 98, 22, 4.454545, 
trial0055804, GDX, 99, 10, 9.900000, ZIP, 54, 22, 2.454545, 
trial0055805, GDX, 1, 10, 0.100000, ZIP, 88, 22, 4.000000, 
trial0055806, GDX, 79, 10, 7.900000, ZIP, 77, 22, 3.500000, 
trial0055807, GDX, 61, 10, 6.100000, ZIP, 116, 22, 5.272727, 
trial0055808, GDX, 39, 10, 3.900000, ZIP, 120, 22, 5.454545, 
trial0055809, GDX, 33, 10, 3.300000, ZIP, 129, 22, 5.863636, 
trial0055810, GDX, 54, 10, 5.400000, ZIP, 67, 22, 3.045455, 
trial0055811, GDX, 39, 10, 3.900000, ZIP, 97, 22, 4.409091, 
trial0055812, GDX, 18, 10, 1.800000, ZIP, 118, 22, 5.363636, 
trial0055813, GDX, 82, 10, 8.200000, ZIP, 68, 22, 3.090909, 
trial0055814, GDX, 28, 10, 2.800000, ZIP, 46, 22, 2.090909, 
trial0055815, GDX, 50, 10, 5.000000, ZIP, 96, 22, 4.363636, 
trial0055816, GDX, 59, 10, 5.900000, ZIP, 37, 22, 1.681818, 
trial0055817, GDX, 58, 10, 5.800000, ZIP, 125, 22, 5.681818, 
trial0055818, GDX, 84, 10, 8.400000, ZIP, 30, 22, 1.363636, 
trial0055819, GDX, 15, 10, 1.500000, ZIP, 132, 22, 6.000000, 
trial0055820, GDX, 50, 10, 5.000000, ZIP, 126, 22, 5.727273, 
trial0055821, GDX, 1, 10, 0.100000, ZIP, 55, 22, 2.500000, 
trial0055822, GDX, 67, 10, 6.700000, ZIP, 112, 22, 5.090909, 
trial0055823, GDX, 66, 10, 6.600000, ZIP, 18, 22, 0.818182, 
trial0055824, GDX, 31, 10, 3.100000, ZIP, 86, 22, 3.909091, 
trial0055825, GDX, 53, 10, 5.300000, ZIP, 86, 22, 3.909091, 
