trial0057301, GDX, 29, 8, 3.625000, ZIP, 497, 24, 20.708333, 
trial0057302, GDX, 179, 8, 22.375000, ZIP, 418, 24, 17.416667, 
trial0057303, GDX, 33, 8, 4.125000, ZIP, 513, 24, 21.375000, 
trial0057304, GDX, 94, 8, 11.750000, ZIP, 472, 24, 19.666667, 
trial0057305, GDX, 34, 8, 4.250000, ZIP, 441, 24, 18.375000, 
trial0057306, GDX, 29, 8, 3.625000, ZIP, 467, 24, 19.458333, 
trial0057307, GDX, 133, 8, 16.625000, ZIP, 434, 24, 18.083333, 
trial0057308, GDX, 121, 8, 15.125000, ZIP, 446, 24, 18.583333, 
trial0057309, GDX, 178, 8, 22.250000, ZIP, 471, 24, 19.625000, 
trial0057310, GDX, 75, 8, 9.375000, ZIP, 513, 24, 21.375000, 
trial0057311, GDX, 163, 8, 20.375000, ZIP, 444, 24, 18.500000, 
trial0057312, GDX, 141, 8, 17.625000, ZIP, 466, 24, 19.416667, 
trial0057313, GDX, 128, 8, 16.000000, ZIP, 521, 24, 21.708333, 
trial0057314, GDX, 48, 8, 6.000000, ZIP, 489, 24, 20.375000, 
trial0057315, GDX, 127, 8, 15.875000, ZIP, 420, 24, 17.500000, 
trial0057316, GDX, 103, 8, 12.875000, ZIP, 454, 24, 18.916667, 
trial0057317, GDX, 120, 8, 15.000000, ZIP, 476, 24, 19.833333, 
trial0057318, GDX, 140, 8, 17.500000, ZIP, 406, 24, 16.916667, 
trial0057319, GDX, 78, 8, 9.750000, ZIP, 428, 24, 17.833333, 
trial0057320, GDX, 207, 8, 25.875000, ZIP, 371, 24, 15.458333, 
trial0057321, GDX, 0, 8, 0.000000, ZIP, 517, 24, 21.541667, 
trial0057322, GDX, 206, 8, 25.750000, ZIP, 432, 24, 18.000000, 
trial0057323, GDX, 93, 8, 11.625000, ZIP, 494, 24, 20.583333, 
trial0057324, GDX, 41, 8, 5.125000, ZIP, 455, 24, 18.958333, 
trial0057325, GDX, 67, 8, 8.375000, ZIP, 561, 24, 23.375000, 
trial0057326, GDX, 14, 8, 1.750000, ZIP, 471, 24, 19.625000, 
trial0057327, GDX, 45, 8, 5.625000, ZIP, 501, 24, 20.875000, 
trial0057328, GDX, 145, 8, 18.125000, ZIP, 371, 24, 15.458333, 
trial0057329, GDX, 161, 8, 20.125000, ZIP, 477, 24, 19.875000, 
trial0057330, GDX, 235, 8, 29.375000, ZIP, 352, 24, 14.666667, 
trial0057331, GDX, 95, 8, 11.875000, ZIP, 305, 24, 12.708333, 
trial0057332, GDX, 121, 8, 15.125000, ZIP, 321, 24, 13.375000, 
trial0057333, GDX, 116, 8, 14.500000, ZIP, 247, 24, 10.291667, 
trial0057334, GDX, 126, 8, 15.750000, ZIP, 324, 24, 13.500000, 
trial0057335, GDX, 223, 8, 27.875000, ZIP, 154, 24, 6.416667, 
trial0057336, GDX, 59, 8, 7.375000, ZIP, 376, 24, 15.666667, 
trial0057337, GDX, 99, 8, 12.375000, ZIP, 323, 24, 13.458333, 
trial0057338, GDX, 95, 8, 11.875000, ZIP, 362, 24, 15.083333, 
trial0057339, GDX, 47, 8, 5.875000, ZIP, 396, 24, 16.500000, 
trial0057340, GDX, 92, 8, 11.500000, ZIP, 373, 24, 15.541667, 
trial0057341, GDX, 97, 8, 12.125000, ZIP, 302, 24, 12.583333, 
trial0057342, GDX, 119, 8, 14.875000, ZIP, 280, 24, 11.666667, 
trial0057343, GDX, 81, 8, 10.125000, ZIP, 355, 24, 14.791667, 
trial0057344, GDX, 37, 8, 4.625000, ZIP, 369, 24, 15.375000, 
trial0057345, GDX, 131, 8, 16.375000, ZIP, 283, 24, 11.791667, 
trial0057346, GDX, 62, 8, 7.750000, ZIP, 373, 24, 15.541667, 
trial0057347, GDX, 100, 8, 12.500000, ZIP, 350, 24, 14.583333, 
trial0057348, GDX, 87, 8, 10.875000, ZIP, 355, 24, 14.791667, 
trial0057349, GDX, 10, 8, 1.250000, ZIP, 331, 24, 13.791667, 
trial0057350, GDX, 30, 8, 3.750000, ZIP, 311, 24, 12.958333, 
trial0057351, GDX, 108, 8, 13.500000, ZIP, 342, 24, 14.250000, 
trial0057352, GDX, 0, 8, 0.000000, ZIP, 385, 24, 16.041667, 
trial0057353, GDX, 40, 8, 5.000000, ZIP, 323, 24, 13.458333, 
trial0057354, GDX, 131, 8, 16.375000, ZIP, 261, 24, 10.875000, 
trial0057355, GDX, 145, 8, 18.125000, ZIP, 269, 24, 11.208333, 
trial0057356, GDX, 69, 8, 8.625000, ZIP, 367, 24, 15.291667, 
trial0057357, GDX, 218, 8, 27.250000, ZIP, 181, 24, 7.541667, 
trial0057358, GDX, 70, 8, 8.750000, ZIP, 323, 24, 13.458333, 
trial0057359, GDX, 42, 8, 5.250000, ZIP, 299, 24, 12.458333, 
trial0057360, GDX, 47, 8, 5.875000, ZIP, 265, 24, 11.041667, 
trial0057361, GDX, 34, 8, 4.250000, ZIP, 31, 24, 1.291667, 
trial0057362, GDX, 31, 8, 3.875000, ZIP, 4, 24, 0.166667, 
trial0057363, GDX, 18, 8, 2.250000, ZIP, 19, 24, 0.791667, 
trial0057364, GDX, 18, 8, 2.250000, ZIP, 32, 24, 1.333333, 
trial0057365, GDX, 26, 8, 3.250000, ZIP, 1, 24, 0.041667, 
trial0057366, GDX, 16, 8, 2.000000, ZIP, 14, 24, 0.583333, 
trial0057367, GDX, 30, 8, 3.750000, ZIP, 7, 24, 0.291667, 
trial0057368, GDX, 7, 8, 0.875000, ZIP, 20, 24, 0.833333, 
trial0057369, GDX, 3, 8, 0.375000, ZIP, 11, 24, 0.458333, 
trial0057370, GDX, 14, 8, 1.750000, ZIP, 8, 24, 0.333333, 
trial0057371, GDX, 27, 8, 3.375000, ZIP, 0, 24, 0.000000, 
trial0057372, GDX, 11, 8, 1.375000, ZIP, 14, 24, 0.583333, 
trial0057373, GDX, 9, 8, 1.125000, ZIP, 20, 24, 0.833333, 
trial0057374, GDX, 27, 8, 3.375000, ZIP, 23, 24, 0.958333, 
trial0057375, GDX, 10, 8, 1.250000, ZIP, 23, 24, 0.958333, 
trial0057376, GDX, 18, 8, 2.250000, ZIP, 19, 24, 0.791667, 
trial0057377, GDX, 14, 8, 1.750000, ZIP, 30, 24, 1.250000, 
trial0057378, GDX, 34, 8, 4.250000, ZIP, 12, 24, 0.500000, 
trial0057379, GDX, 7, 8, 0.875000, ZIP, 23, 24, 0.958333, 
trial0057380, GDX, 24, 8, 3.000000, ZIP, 14, 24, 0.583333, 
trial0057381, GDX, 10, 8, 1.250000, ZIP, 26, 24, 1.083333, 
trial0057382, GDX, 13, 8, 1.625000, ZIP, 24, 24, 1.000000, 
trial0057383, GDX, 25, 8, 3.125000, ZIP, 23, 24, 0.958333, 
trial0057384, GDX, 15, 8, 1.875000, ZIP, 29, 24, 1.208333, 
trial0057385, GDX, 18, 8, 2.250000, ZIP, 28, 24, 1.166667, 
trial0057386, GDX, 44, 8, 5.500000, ZIP, 17, 24, 0.708333, 
trial0057387, GDX, 19, 8, 2.375000, ZIP, 20, 24, 0.833333, 
trial0057388, GDX, 8, 8, 1.000000, ZIP, 36, 24, 1.500000, 
trial0057389, GDX, 22, 8, 2.750000, ZIP, 5, 24, 0.208333, 
trial0057390, GDX, 9, 8, 1.125000, ZIP, 23, 24, 0.958333, 
trial0057391, GDX, 17, 8, 2.125000, ZIP, 319, 24, 13.291667, 
trial0057392, GDX, 106, 8, 13.250000, ZIP, 363, 24, 15.125000, 
trial0057393, GDX, 0, 8, 0.000000, ZIP, 353, 24, 14.708333, 
trial0057394, GDX, 125, 8, 15.625000, ZIP, 308, 24, 12.833333, 
trial0057395, GDX, 89, 8, 11.125000, ZIP, 270, 24, 11.250000, 
trial0057396, GDX, 53, 8, 6.625000, ZIP, 306, 24, 12.750000, 
trial0057397, GDX, 29, 8, 3.625000, ZIP, 374, 24, 15.583333, 
trial0057398, GDX, 103, 8, 12.875000, ZIP, 359, 24, 14.958333, 
