trial0044101, AA, 445, 18, 24.722222, ZIP, 258, 14, 18.428571, 
trial0044102, AA, 299, 18, 16.611111, ZIP, 382, 14, 27.285714, 
trial0044103, AA, 531, 18, 29.500000, ZIP, 150, 14, 10.714286, 
trial0044104, AA, 448, 18, 24.888889, ZIP, 211, 14, 15.071429, 
trial0044105, AA, 387, 18, 21.500000, ZIP, 217, 14, 15.500000, 
trial0044106, AA, 362, 18, 20.111111, ZIP, 341, 14, 24.357143, 
trial0044107, AA, 448, 18, 24.888889, ZIP, 255, 14, 18.214286, 
trial0044108, AA, 425, 18, 23.611111, ZIP, 256, 14, 18.285714, 
trial0044109, AA, 364, 18, 20.222222, ZIP, 328, 14, 23.428571, 
trial0044110, AA, 284, 18, 15.777778, ZIP, 397, 14, 28.357143, 
trial0044111, AA, 275, 18, 15.277778, ZIP, 417, 14, 29.785714, 
trial0044112, AA, 514, 18, 28.555556, ZIP, 167, 14, 11.928571, 
trial0044113, AA, 427, 18, 23.722222, ZIP, 210, 14, 15.000000, 
trial0044114, AA, 446, 18, 24.777778, ZIP, 224, 14, 16.000000, 
trial0044115, AA, 405, 18, 22.500000, ZIP, 232, 14, 16.571429, 
trial0044116, AA, 287, 18, 15.944444, ZIP, 405, 14, 28.928571, 
trial0044117, AA, 350, 18, 19.444444, ZIP, 298, 14, 21.285714, 
trial0044118, AA, 378, 18, 21.000000, ZIP, 292, 14, 20.857143, 
trial0044119, AA, 230, 18, 12.777778, ZIP, 462, 14, 33.000000, 
trial0044120, AA, 439, 18, 24.388889, ZIP, 231, 14, 16.500000, 
trial0044121, AA, 443, 18, 24.611111, ZIP, 260, 14, 18.571429, 
trial0044122, AA, 438, 18, 24.333333, ZIP, 199, 14, 14.214286, 
trial0044123, AA, 523, 18, 29.055556, ZIP, 180, 14, 12.857143, 
trial0044124, AA, 485, 18, 26.944444, ZIP, 174, 14, 12.428571, 
trial0044125, AA, 512, 18, 28.444444, ZIP, 191, 14, 13.642857, 
trial0044126, AA, 478, 18, 26.555556, ZIP, 203, 14, 14.500000, 
trial0044127, AA, 381, 18, 21.166667, ZIP, 289, 14, 20.642857, 
trial0044128, AA, 433, 18, 24.055556, ZIP, 226, 14, 16.142857, 
trial0044129, AA, 314, 18, 17.444444, ZIP, 345, 14, 24.642857, 
trial0044130, AA, 442, 18, 24.555556, ZIP, 261, 14, 18.642857, 
trial0044131, AA, 261, 18, 14.500000, ZIP, 149, 14, 10.642857, 
trial0044132, AA, 218, 18, 12.111111, ZIP, 166, 14, 11.857143, 
trial0044133, AA, 241, 18, 13.388889, ZIP, 150, 14, 10.714286, 
trial0044134, AA, 226, 18, 12.555556, ZIP, 139, 14, 9.928571, 
trial0044135, AA, 177, 18, 9.833333, ZIP, 226, 14, 16.142857, 
trial0044136, AA, 253, 18, 14.055556, ZIP, 157, 14, 11.214286, 
trial0044137, AA, 198, 18, 11.000000, ZIP, 212, 14, 15.142857, 
trial0044138, AA, 247, 18, 13.722222, ZIP, 124, 14, 8.857143, 
trial0044139, AA, 164, 18, 9.111111, ZIP, 201, 14, 14.357143, 
trial0044140, AA, 248, 18, 13.777778, ZIP, 155, 14, 11.071429, 
trial0044141, AA, 236, 18, 13.111111, ZIP, 109, 14, 7.785714, 
trial0044142, AA, 136, 18, 7.555556, ZIP, 203, 14, 14.500000, 
trial0044143, AA, 247, 18, 13.722222, ZIP, 112, 14, 8.000000, 
trial0044144, AA, 133, 18, 7.388889, ZIP, 270, 14, 19.285714, 
trial0044145, AA, 199, 18, 11.055556, ZIP, 185, 14, 13.214286, 
trial0044146, AA, 229, 18, 12.722222, ZIP, 161, 14, 11.500000, 
trial0044147, AA, 219, 18, 12.166667, ZIP, 172, 14, 12.285714, 
trial0044148, AA, 142, 18, 7.888889, ZIP, 235, 14, 16.785714, 
trial0044149, AA, 217, 18, 12.055556, ZIP, 135, 14, 9.642857, 
trial0044150, AA, 258, 18, 14.333333, ZIP, 93, 14, 6.642857, 
trial0044151, AA, 263, 18, 14.611111, ZIP, 147, 14, 10.500000, 
trial0044152, AA, 193, 18, 10.722222, ZIP, 217, 14, 15.500000, 
trial0044153, AA, 234, 18, 13.000000, ZIP, 118, 14, 8.428571, 
trial0044154, AA, 185, 18, 10.277778, ZIP, 212, 14, 15.142857, 
trial0044155, AA, 232, 18, 12.888889, ZIP, 171, 14, 12.214286, 
trial0044156, AA, 287, 18, 15.944444, ZIP, 123, 14, 8.785714, 
trial0044157, AA, 269, 18, 14.944444, ZIP, 128, 14, 9.142857, 
trial0044158, AA, 233, 18, 12.944444, ZIP, 164, 14, 11.714286, 
trial0044159, AA, 256, 18, 14.222222, ZIP, 154, 14, 11.000000, 
trial0044160, AA, 320, 18, 17.777778, ZIP, 77, 14, 5.500000, 
trial0044161, AA, 305, 18, 16.944444, ZIP, 191, 14, 13.642857, 
trial0044162, AA, 352, 18, 19.555556, ZIP, 160, 14, 11.428571, 
trial0044163, AA, 231, 18, 12.833333, ZIP, 257, 14, 18.357143, 
trial0044164, AA, 293, 18, 16.277778, ZIP, 219, 14, 15.642857, 
trial0044165, AA, 264, 18, 14.666667, ZIP, 257, 14, 18.357143, 
trial0044166, AA, 250, 18, 13.888889, ZIP, 245, 14, 17.500000, 
trial0044167, AA, 315, 18, 17.500000, ZIP, 180, 14, 12.857143, 
trial0044168, AA, 277, 18, 15.388889, ZIP, 235, 14, 16.785714, 
trial0044169, AA, 374, 18, 20.777778, ZIP, 89, 14, 6.357143, 
trial0044170, AA, 298, 18, 16.555556, ZIP, 214, 14, 15.285714, 
trial0044171, AA, 225, 18, 12.500000, ZIP, 221, 14, 15.785714, 
trial0044172, AA, 180, 18, 10.000000, ZIP, 332, 14, 23.714286, 
trial0044173, AA, 195, 18, 10.833333, ZIP, 317, 14, 22.642857, 
trial0044174, AA, 405, 18, 22.500000, ZIP, 116, 14, 8.285714, 
trial0044175, AA, 341, 18, 18.944444, ZIP, 163, 14, 11.642857, 
trial0044176, AA, 375, 18, 20.833333, ZIP, 146, 14, 10.428571, 
trial0044177, AA, 325, 18, 18.055556, ZIP, 187, 14, 13.357143, 
trial0044178, AA, 283, 18, 15.722222, ZIP, 213, 14, 15.214286, 
trial0044179, AA, 339, 18, 18.833333, ZIP, 182, 14, 13.000000, 
trial0044180, AA, 237, 18, 13.166667, ZIP, 259, 14, 18.500000, 
trial0044181, AA, 141, 18, 7.833333, ZIP, 380, 14, 27.142857, 
trial0044182, AA, 171, 18, 9.500000, ZIP, 341, 14, 24.357143, 
trial0044183, AA, 327, 18, 18.166667, ZIP, 169, 14, 12.071429, 
trial0044184, AA, 293, 18, 16.277778, ZIP, 228, 14, 16.285714, 
trial0044185, AA, 231, 18, 12.833333, ZIP, 240, 14, 17.142857, 
