trial0052201, AA, 167, 12, 13.916667, ZIP, 301, 20, 15.050000, 
trial0052202, AA, 233, 12, 19.416667, ZIP, 259, 20, 12.950000, 
trial0052203, AA, 128, 12, 10.666667, ZIP, 364, 20, 18.200000, 
trial0052204, AA, 149, 12, 12.416667, ZIP, 351, 20, 17.550000, 
trial0052205, AA, 226, 12, 18.833333, ZIP, 274, 20, 13.700000, 
trial0052206, AA, 221, 12, 18.416667, ZIP, 271, 20, 13.550000, 
trial0052207, AA, 286, 12, 23.833333, ZIP, 206, 20, 10.300000, 
trial0052208, AA, 86, 12, 7.166667, ZIP, 359, 20, 17.950000, 
trial0052209, AA, 196, 12, 16.333333, ZIP, 304, 20, 15.200000, 
trial0052210, AA, 230, 12, 19.166667, ZIP, 262, 20, 13.100000, 
trial0052211, AA, 146, 12, 12.166667, ZIP, 338, 20, 16.900000, 
trial0052212, AA, 241, 12, 20.083333, ZIP, 259, 20, 12.950000, 
trial0052213, AA, 160, 12, 13.333333, ZIP, 324, 20, 16.200000, 
trial0052214, AA, 203, 12, 16.916667, ZIP, 234, 20, 11.700000, 
trial0052215, AA, 335, 12, 27.916667, ZIP, 165, 20, 8.250000, 
trial0052216, AA, 109, 12, 9.083333, ZIP, 352, 20, 17.600000, 
trial0052217, AA, 158, 12, 13.166667, ZIP, 334, 20, 16.700000, 
trial0052218, AA, 212, 12, 17.666667, ZIP, 225, 20, 11.250000, 
trial0052219, AA, 184, 12, 15.333333, ZIP, 300, 20, 15.000000, 
trial0052220, AA, 227, 12, 18.916667, ZIP, 265, 20, 13.250000, 
trial0052221, AA, 308, 12, 25.666667, ZIP, 184, 20, 9.200000, 
trial0052222, AA, 165, 12, 13.750000, ZIP, 327, 20, 16.350000, 
trial0052223, AA, 259, 12, 21.583333, ZIP, 233, 20, 11.650000, 
trial0052224, AA, 168, 12, 14.000000, ZIP, 308, 20, 15.400000, 
trial0052225, AA, 94, 12, 7.833333, ZIP, 367, 20, 18.350000, 
trial0052226, AA, 221, 12, 18.416667, ZIP, 279, 20, 13.950000, 
trial0052227, AA, 169, 12, 14.083333, ZIP, 331, 20, 16.550000, 
trial0052228, AA, 233, 12, 19.416667, ZIP, 235, 20, 11.750000, 
trial0052229, AA, 211, 12, 17.583333, ZIP, 257, 20, 12.850000, 
trial0052230, AA, 98, 12, 8.166667, ZIP, 378, 20, 18.900000, 
trial0052231, AA, 10, 12, 0.833333, ZIP, 178, 20, 8.900000, 
trial0052232, AA, 216, 12, 18.000000, ZIP, 195, 20, 9.750000, 
trial0052233, AA, 98, 12, 8.166667, ZIP, 320, 20, 16.000000, 
trial0052234, AA, 179, 12, 14.916667, ZIP, 246, 20, 12.300000, 
trial0052235, AA, 126, 12, 10.500000, ZIP, 299, 20, 14.950000, 
