trial0058501, GDX, 150, 6, 25.000000, ZIP, 568, 26, 21.846154, 
trial0058502, GDX, 46, 6, 7.666667, ZIP, 593, 26, 22.807692, 
trial0058503, GDX, 108, 6, 18.000000, ZIP, 450, 26, 17.307692, 
trial0058504, GDX, 60, 6, 10.000000, ZIP, 590, 26, 22.692308, 
trial0058505, GDX, 114, 6, 19.000000, ZIP, 559, 26, 21.500000, 
trial0058506, GDX, 23, 6, 3.833333, ZIP, 627, 26, 24.115385, 
trial0058507, GDX, 158, 6, 26.333333, ZIP, 503, 26, 19.346154, 
trial0058508, GDX, 0, 6, 0.000000, ZIP, 592, 26, 22.769231, 
trial0058509, GDX, 74, 6, 12.333333, ZIP, 542, 26, 20.846154, 
trial0058510, GDX, 108, 6, 18.000000, ZIP, 531, 26, 20.423077, 
trial0058511, GDX, 131, 6, 21.833333, ZIP, 587, 26, 22.576923, 
trial0058512, GDX, 79, 6, 13.166667, ZIP, 606, 26, 23.307692, 
trial0058513, GDX, 111, 6, 18.500000, ZIP, 562, 26, 21.615385, 
trial0058514, GDX, 85, 6, 14.166667, ZIP, 542, 26, 20.846154, 
trial0058515, GDX, 0, 6, 0.000000, ZIP, 650, 26, 25.000000, 
trial0058516, GDX, 145, 6, 24.166667, ZIP, 573, 26, 22.038462, 
trial0058517, GDX, 133, 6, 22.166667, ZIP, 483, 26, 18.576923, 
trial0058518, GDX, 29, 6, 4.833333, ZIP, 530, 26, 20.384615, 
trial0058519, GDX, 125, 6, 20.833333, ZIP, 582, 26, 22.384615, 
trial0058520, GDX, 92, 6, 15.333333, ZIP, 569, 26, 21.884615, 
trial0058521, GDX, 49, 6, 8.166667, ZIP, 601, 26, 23.115385, 
trial0058522, GDX, 196, 6, 32.666667, ZIP, 488, 26, 18.769231, 
trial0058523, GDX, 97, 6, 16.166667, ZIP, 587, 26, 22.576923, 
trial0058524, GDX, 214, 6, 35.666667, ZIP, 504, 26, 19.384615, 
trial0058525, GDX, 14, 6, 2.333333, ZIP, 682, 26, 26.230769, 
trial0058526, GDX, 111, 6, 18.500000, ZIP, 562, 26, 21.615385, 
trial0058527, GDX, 34, 6, 5.666667, ZIP, 513, 26, 19.730769, 
trial0058528, GDX, 123, 6, 20.500000, ZIP, 539, 26, 20.730769, 
trial0058529, GDX, 138, 6, 23.000000, ZIP, 546, 26, 21.000000, 
trial0058530, GDX, 100, 6, 16.666667, ZIP, 562, 26, 21.615385, 
trial0058531, GDX, 0, 6, 0.000000, ZIP, 653, 26, 25.115385, 
trial0058532, GDX, 0, 6, 0.000000, ZIP, 548, 26, 21.076923, 
trial0058533, GDX, 0, 6, 0.000000, ZIP, 664, 26, 25.538462, 
trial0058534, GDX, 0, 6, 0.000000, ZIP, 712, 26, 27.384615, 
trial0058535, GDX, 6, 6, 1.000000, ZIP, 566, 26, 21.769231, 
trial0058536, GDX, 85, 6, 14.166667, ZIP, 580, 26, 22.307692, 
trial0058537, GDX, 92, 6, 15.333333, ZIP, 643, 26, 24.730769, 
trial0058538, GDX, 113, 6, 18.833333, ZIP, 447, 26, 17.192308, 
trial0058539, GDX, 95, 6, 15.833333, ZIP, 559, 26, 21.500000, 
trial0058540, GDX, 23, 6, 3.833333, ZIP, 514, 26, 19.769231, 
trial0058541, GDX, 95, 6, 15.833333, ZIP, 605, 26, 23.269231, 
trial0058542, GDX, 131, 6, 21.833333, ZIP, 604, 26, 23.230769, 
trial0058543, GDX, 18, 6, 3.000000, ZIP, 507, 26, 19.500000, 
trial0058544, GDX, 74, 6, 12.333333, ZIP, 568, 26, 21.846154, 
trial0058545, GDX, 22, 6, 3.666667, ZIP, 655, 26, 25.192308, 
trial0058546, GDX, 80, 6, 13.333333, ZIP, 597, 26, 22.961538, 
trial0058547, GDX, 0, 6, 0.000000, ZIP, 641, 26, 24.653846, 
trial0058548, GDX, 69, 6, 11.500000, ZIP, 538, 26, 20.692308, 
trial0058549, GDX, 0, 6, 0.000000, ZIP, 700, 26, 26.923077, 
trial0058550, GDX, 97, 6, 16.166667, ZIP, 463, 26, 17.807692, 
trial0058551, GDX, 58, 6, 9.666667, ZIP, 596, 26, 22.923077, 
trial0058552, GDX, 45, 6, 7.500000, ZIP, 562, 26, 21.615385, 
trial0058553, GDX, 52, 6, 8.666667, ZIP, 660, 26, 25.384615, 
trial0058554, GDX, 68, 6, 11.333333, ZIP, 492, 26, 18.923077, 
trial0058555, GDX, 176, 6, 29.333333, ZIP, 501, 26, 19.269231, 
trial0058556, GDX, 119, 6, 19.833333, ZIP, 616, 26, 23.692308, 
trial0058557, GDX, 19, 6, 3.166667, ZIP, 623, 26, 23.961538, 
trial0058558, GDX, 165, 6, 27.500000, ZIP, 558, 26, 21.461538, 
trial0058559, GDX, 232, 6, 38.666667, ZIP, 480, 26, 18.461538, 
trial0058560, GDX, 56, 6, 9.333333, ZIP, 575, 26, 22.115385, 
trial0058561, GDX, 81, 6, 13.500000, ZIP, 565, 26, 21.730769, 
trial0058562, GDX, 28, 6, 4.666667, ZIP, 577, 26, 22.192308, 
trial0058563, GDX, 60, 6, 10.000000, ZIP, 535, 26, 20.576923, 
trial0058564, GDX, 110, 6, 18.333333, ZIP, 433, 26, 16.653846, 
trial0058565, GDX, 19, 6, 3.166667, ZIP, 617, 26, 23.730769, 
trial0058566, GDX, 56, 6, 9.333333, ZIP, 560, 26, 21.538462, 
trial0058567, GDX, 12, 6, 2.000000, ZIP, 480, 26, 18.461538, 
trial0058568, GDX, 85, 6, 14.166667, ZIP, 385, 26, 14.807692, 
trial0058569, GDX, 0, 6, 0.000000, ZIP, 564, 26, 21.692308, 
trial0058570, GDX, 0, 6, 0.000000, ZIP, 471, 26, 18.115385, 
trial0058571, GDX, 114, 6, 19.000000, ZIP, 481, 26, 18.500000, 
trial0058572, GDX, 32, 6, 5.333333, ZIP, 583, 26, 22.423077, 
trial0058573, GDX, 203, 6, 33.833333, ZIP, 443, 26, 17.038462, 
trial0058574, GDX, 114, 6, 19.000000, ZIP, 501, 26, 19.269231, 
trial0058575, GDX, 111, 6, 18.500000, ZIP, 525, 26, 20.192308, 
trial0058576, GDX, 263, 6, 43.833333, ZIP, 373, 26, 14.346154, 
trial0058577, GDX, 10, 6, 1.666667, ZIP, 595, 26, 22.884615, 
trial0058578, GDX, 82, 6, 13.666667, ZIP, 502, 26, 19.307692, 
trial0058579, GDX, 295, 6, 49.166667, ZIP, 320, 26, 12.307692, 
trial0058580, GDX, 72, 6, 12.000000, ZIP, 563, 26, 21.653846, 
trial0058581, GDX, 0, 6, 0.000000, ZIP, 513, 26, 19.730769, 
trial0058582, GDX, 0, 6, 0.000000, ZIP, 574, 26, 22.076923, 
trial0058583, GDX, 15, 6, 2.500000, ZIP, 631, 26, 24.269231, 
trial0058584, GDX, 0, 6, 0.000000, ZIP, 543, 26, 20.884615, 
trial0058585, GDX, 51, 6, 8.500000, ZIP, 555, 26, 21.346154, 
trial0058586, GDX, 11, 6, 1.833333, ZIP, 554, 26, 21.307692, 
trial0058587, GDX, 110, 6, 18.333333, ZIP, 454, 26, 17.461538, 
trial0058588, GDX, 128, 6, 21.333333, ZIP, 498, 26, 19.153846, 
trial0058589, GDX, 37, 6, 6.166667, ZIP, 516, 26, 19.846154, 
trial0058590, GDX, 159, 6, 26.500000, ZIP, 477, 26, 18.346154, 
trial0058591, GDX, 28, 6, 4.666667, ZIP, 258, 26, 9.923077, 
trial0058592, GDX, 46, 6, 7.666667, ZIP, 230, 26, 8.846154, 
trial0058593, GDX, 64, 6, 10.666667, ZIP, 254, 26, 9.769231, 
trial0058594, GDX, 52, 6, 8.666667, ZIP, 261, 26, 10.038462, 
trial0058595, GDX, 34, 6, 5.666667, ZIP, 279, 26, 10.730769, 
trial0058596, GDX, 67, 6, 11.166667, ZIP, 235, 26, 9.038462, 
trial0058597, GDX, 30, 6, 5.000000, ZIP, 210, 26, 8.076923, 
trial0058598, GDX, 21, 6, 3.500000, ZIP, 265, 26, 10.192308, 
trial0058599, GDX, 30, 6, 5.000000, ZIP, 278, 26, 10.692308, 
trial0058600, GDX, 30, 6, 5.000000, ZIP, 273, 26, 10.500000, 
trial0058601, GDX, 22, 6, 3.666667, ZIP, 245, 26, 9.423077, 
