trial0049501, GDX, 220, 16, 13.750000, ZIP, 312, 16, 19.500000, 
trial0049502, GDX, 327, 16, 20.437500, ZIP, 205, 16, 12.812500, 
trial0049503, GDX, 148, 16, 9.250000, ZIP, 305, 16, 19.062500, 
trial0049504, GDX, 87, 16, 5.437500, ZIP, 455, 16, 28.437500, 
trial0049505, GDX, 165, 16, 10.312500, ZIP, 235, 16, 14.687500, 
trial0049506, GDX, 153, 16, 9.562500, ZIP, 175, 16, 10.937500, 
trial0049507, GDX, 223, 16, 13.937500, ZIP, 141, 16, 8.812500, 
trial0049508, GDX, 69, 16, 4.312500, ZIP, 358, 16, 22.375000, 
trial0049509, GDX, 217, 16, 13.562500, ZIP, 315, 16, 19.687500, 
trial0049510, GDX, 157, 16, 9.812500, ZIP, 332, 16, 20.750000, 
trial0049511, GDX, 75, 16, 4.687500, ZIP, 244, 16, 15.250000, 
trial0049512, GDX, 36, 16, 2.250000, ZIP, 275, 16, 17.187500, 
trial0049513, GDX, 152, 16, 9.500000, ZIP, 346, 16, 21.625000, 
trial0049514, GDX, 175, 16, 10.937500, ZIP, 358, 16, 22.375000, 
trial0049515, GDX, 136, 16, 8.500000, ZIP, 326, 16, 20.375000, 
trial0049516, GDX, 200, 16, 12.500000, ZIP, 288, 16, 18.000000, 
trial0049517, GDX, 54, 16, 3.375000, ZIP, 301, 16, 18.812500, 
trial0049518, GDX, 231, 16, 14.437500, ZIP, 239, 16, 14.937500, 
trial0049519, GDX, 221, 16, 13.812500, ZIP, 320, 16, 20.000000, 
trial0049520, GDX, 203, 16, 12.687500, ZIP, 330, 16, 20.625000, 
trial0049521, GDX, 50, 16, 3.125000, ZIP, 340, 16, 21.250000, 
trial0049522, GDX, 143, 16, 8.937500, ZIP, 345, 16, 21.562500, 
trial0049523, GDX, 66, 16, 4.125000, ZIP, 280, 16, 17.500000, 
trial0049524, GDX, 22, 16, 1.375000, ZIP, 271, 16, 16.937500, 
trial0049525, GDX, 287, 16, 17.937500, ZIP, 254, 16, 15.875000, 
trial0049526, GDX, 222, 16, 13.875000, ZIP, 293, 16, 18.312500, 
trial0049527, GDX, 96, 16, 6.000000, ZIP, 251, 16, 15.687500, 
trial0049528, GDX, 209, 16, 13.062500, ZIP, 324, 16, 20.250000, 
trial0049529, GDX, 39, 16, 2.437500, ZIP, 237, 16, 14.812500, 
trial0049530, GDX, 150, 16, 9.375000, ZIP, 356, 16, 22.250000, 
trial0049531, GDX, 189, 16, 11.812500, ZIP, 172, 16, 10.750000, 
trial0049532, GDX, 95, 16, 5.937500, ZIP, 200, 16, 12.500000, 
trial0049533, GDX, 132, 16, 8.250000, ZIP, 205, 16, 12.812500, 
trial0049534, GDX, 11, 16, 0.687500, ZIP, 236, 16, 14.750000, 
trial0049535, GDX, 74, 16, 4.625000, ZIP, 257, 16, 16.062500, 
trial0049536, GDX, 3, 16, 0.187500, ZIP, 232, 16, 14.500000, 
trial0049537, GDX, 225, 16, 14.062500, ZIP, 124, 16, 7.750000, 
trial0049538, GDX, 11, 16, 0.687500, ZIP, 218, 16, 13.625000, 
trial0049539, GDX, 94, 16, 5.875000, ZIP, 231, 16, 14.437500, 
trial0049540, GDX, 176, 16, 11.000000, ZIP, 191, 16, 11.937500, 
trial0049541, GDX, 147, 16, 9.187500, ZIP, 226, 16, 14.125000, 
trial0049542, GDX, 58, 16, 3.625000, ZIP, 165, 16, 10.312500, 
trial0049543, GDX, 70, 16, 4.375000, ZIP, 170, 16, 10.625000, 
trial0049544, GDX, 94, 16, 5.875000, ZIP, 201, 16, 12.562500, 
trial0049545, GDX, 63, 16, 3.937500, ZIP, 190, 16, 11.875000, 
trial0049546, GDX, 112, 16, 7.000000, ZIP, 153, 16, 9.562500, 
trial0049547, GDX, 31, 16, 1.937500, ZIP, 215, 16, 13.437500, 
trial0049548, GDX, 152, 16, 9.500000, ZIP, 197, 16, 12.312500, 
trial0049549, GDX, 64, 16, 4.000000, ZIP, 285, 16, 17.812500, 
trial0049550, GDX, 146, 16, 9.125000, ZIP, 233, 16, 14.562500, 
trial0049551, GDX, 113, 16, 7.062500, ZIP, 116, 16, 7.250000, 
trial0049552, GDX, 181, 16, 11.312500, ZIP, 192, 16, 12.000000, 
trial0049553, GDX, 87, 16, 5.437500, ZIP, 118, 16, 7.375000, 
trial0049554, GDX, 2, 16, 0.125000, ZIP, 268, 16, 16.750000, 
trial0049555, GDX, 90, 16, 5.625000, ZIP, 211, 16, 13.187500, 
trial0049556, GDX, 138, 16, 8.625000, ZIP, 217, 16, 13.562500, 
trial0049557, GDX, 163, 16, 10.187500, ZIP, 192, 16, 12.000000, 
trial0049558, GDX, 97, 16, 6.062500, ZIP, 198, 16, 12.375000, 
trial0049559, GDX, 131, 16, 8.187500, ZIP, 200, 16, 12.500000, 
trial0049560, GDX, 60, 16, 3.750000, ZIP, 193, 16, 12.062500, 
trial0049561, GDX, 127, 16, 7.937500, ZIP, 462, 16, 28.875000, 
trial0049562, GDX, 34, 16, 2.125000, ZIP, 447, 16, 27.937500, 
trial0049563, GDX, 192, 16, 12.000000, ZIP, 480, 16, 30.000000, 
trial0049564, GDX, 82, 16, 5.125000, ZIP, 603, 16, 37.687500, 
trial0049565, GDX, 15, 16, 0.937500, ZIP, 502, 16, 31.375000, 
trial0049566, GDX, 54, 16, 3.375000, ZIP, 618, 16, 38.625000, 
trial0049567, GDX, 19, 16, 1.187500, ZIP, 438, 16, 27.375000, 
trial0049568, GDX, 173, 16, 10.812500, ZIP, 368, 16, 23.000000, 
trial0049569, GDX, 127, 16, 7.937500, ZIP, 510, 16, 31.875000, 
trial0049570, GDX, 187, 16, 11.687500, ZIP, 450, 16, 28.125000, 
trial0049571, GDX, 223, 16, 13.937500, ZIP, 306, 16, 19.125000, 
trial0049572, GDX, 131, 16, 8.187500, ZIP, 494, 16, 30.875000, 
trial0049573, GDX, 64, 16, 4.000000, ZIP, 393, 16, 24.562500, 
trial0049574, GDX, 266, 16, 16.625000, ZIP, 371, 16, 23.187500, 
trial0049575, GDX, 94, 16, 5.875000, ZIP, 507, 16, 31.687500, 
trial0049576, GDX, 171, 16, 10.687500, ZIP, 358, 16, 22.375000, 
trial0049577, GDX, 8, 16, 0.500000, ZIP, 521, 16, 32.562500, 
trial0049578, GDX, 0, 16, 0.000000, ZIP, 469, 16, 29.312500, 
trial0049579, GDX, 32, 16, 2.000000, ZIP, 353, 16, 22.062500, 
trial0049580, GDX, 370, 16, 23.125000, ZIP, 243, 16, 15.187500, 
trial0049581, GDX, 240, 16, 15.000000, ZIP, 349, 16, 21.812500, 
trial0049582, GDX, 56, 16, 3.500000, ZIP, 436, 16, 27.250000, 
trial0049583, GDX, 104, 16, 6.500000, ZIP, 460, 16, 28.750000, 
trial0049584, GDX, 25, 16, 1.562500, ZIP, 347, 16, 21.687500, 
trial0049585, GDX, 106, 16, 6.625000, ZIP, 603, 16, 37.687500, 
trial0049586, GDX, 221, 16, 13.812500, ZIP, 500, 16, 31.250000, 
trial0049587, GDX, 150, 16, 9.375000, ZIP, 330, 16, 20.625000, 
trial0049588, GDX, 166, 16, 10.375000, ZIP, 386, 16, 24.125000, 
trial0049589, GDX, 22, 16, 1.375000, ZIP, 410, 16, 25.625000, 
trial0049590, GDX, 154, 16, 9.625000, ZIP, 471, 16, 29.437500, 
trial0049591, GDX, 252, 16, 15.750000, ZIP, 342, 16, 21.375000, 
trial0049592, GDX, 142, 16, 8.875000, ZIP, 309, 16, 19.312500, 
trial0049593, GDX, 191, 16, 11.937500, ZIP, 425, 16, 26.562500, 
trial0049594, GDX, 289, 16, 18.062500, ZIP, 316, 16, 19.750000, 
trial0049595, GDX, 72, 16, 4.500000, ZIP, 258, 16, 16.125000, 
trial0049596, GDX, 233, 16, 14.562500, ZIP, 394, 16, 24.625000, 
trial0049597, GDX, 0, 16, 0.000000, ZIP, 407, 16, 25.437500, 
trial0049598, GDX, 368, 16, 23.000000, ZIP, 182, 16, 11.375000, 
trial0049599, GDX, 155, 16, 9.687500, ZIP, 252, 16, 15.750000, 
trial0049600, GDX, 191, 16, 11.937500, ZIP, 348, 16, 21.750000, 
trial0049601, GDX, 119, 16, 7.437500, ZIP, 310, 16, 19.375000, 
trial0049602, GDX, 113, 16, 7.062500, ZIP, 261, 16, 16.312500, 
trial0049603, GDX, 293, 16, 18.312500, ZIP, 312, 16, 19.500000, 
trial0049604, GDX, 102, 16, 6.375000, ZIP, 338, 16, 21.125000, 
trial0049605, GDX, 132, 16, 8.250000, ZIP, 462, 16, 28.875000, 
trial0049606, GDX, 23, 16, 1.437500, ZIP, 318, 16, 19.875000, 
trial0049607, GDX, 186, 16, 11.625000, ZIP, 276, 16, 17.250000, 
trial0049608, GDX, 197, 16, 12.312500, ZIP, 452, 16, 28.250000, 
trial0049609, GDX, 13, 16, 0.812500, ZIP, 394, 16, 24.625000, 
trial0049610, GDX, 169, 16, 10.562500, ZIP, 326, 16, 20.375000, 
trial0049611, GDX, 226, 16, 14.125000, ZIP, 291, 16, 18.187500, 
trial0049612, GDX, 471, 16, 29.437500, ZIP, 145, 16, 9.062500, 
trial0049613, GDX, 118, 16, 7.375000, ZIP, 432, 16, 27.000000, 
trial0049614, GDX, 143, 16, 8.937500, ZIP, 297, 16, 18.562500, 
trial0049615, GDX, 170, 16, 10.625000, ZIP, 270, 16, 16.875000, 
trial0049616, GDX, 128, 16, 8.000000, ZIP, 345, 16, 21.562500, 
trial0049617, GDX, 140, 16, 8.750000, ZIP, 278, 16, 17.375000, 
trial0049618, GDX, 211, 16, 13.187500, ZIP, 218, 16, 13.625000, 
trial0049619, GDX, 219, 16, 13.687500, ZIP, 298, 16, 18.625000, 
trial0049620, GDX, 65, 16, 4.062500, ZIP, 320, 16, 20.000000, 
trial0049621, GDX, 19, 16, 1.187500, ZIP, 63, 16, 3.937500, 
trial0049622, GDX, 63, 16, 3.937500, ZIP, 65, 16, 4.062500, 
trial0049623, GDX, 78, 16, 4.875000, ZIP, 56, 16, 3.500000, 
trial0049624, GDX, 53, 16, 3.312500, ZIP, 73, 16, 4.562500, 
trial0049625, GDX, 96, 16, 6.000000, ZIP, 21, 16, 1.312500, 
trial0049626, GDX, 43, 16, 2.687500, ZIP, 84, 16, 5.250000, 
trial0049627, GDX, 14, 16, 0.875000, ZIP, 37, 16, 2.312500, 
trial0049628, GDX, 57, 16, 3.562500, ZIP, 36, 16, 2.250000, 
trial0049629, GDX, 36, 16, 2.250000, ZIP, 62, 16, 3.875000, 
trial0049630, GDX, 66, 16, 4.125000, ZIP, 30, 16, 1.875000, 
trial0049631, GDX, 26, 16, 1.625000, ZIP, 81, 16, 5.062500, 
trial0049632, GDX, 80, 16, 5.000000, ZIP, 28, 16, 1.750000, 
trial0049633, GDX, 58, 16, 3.625000, ZIP, 44, 16, 2.750000, 
trial0049634, GDX, 76, 16, 4.750000, ZIP, 29, 16, 1.812500, 
trial0049635, GDX, 63, 16, 3.937500, ZIP, 41, 16, 2.562500, 
trial0049636, GDX, 57, 16, 3.562500, ZIP, 38, 16, 2.375000, 
trial0049637, GDX, 61, 16, 3.812500, ZIP, 63, 16, 3.937500, 
trial0049638, GDX, 89, 16, 5.562500, ZIP, 36, 16, 2.250000, 
trial0049639, GDX, 55, 16, 3.437500, ZIP, 60, 16, 3.750000, 
trial0049640, GDX, 67, 16, 4.187500, ZIP, 55, 16, 3.437500, 
trial0049641, GDX, 63, 16, 3.937500, ZIP, 36, 16, 2.250000, 
trial0049642, GDX, 46, 16, 2.875000, ZIP, 47, 16, 2.937500, 
trial0049643, GDX, 67, 16, 4.187500, ZIP, 43, 16, 2.687500, 
trial0049644, GDX, 48, 16, 3.000000, ZIP, 21, 16, 1.312500, 
trial0049645, GDX, 88, 16, 5.500000, ZIP, 49, 16, 3.062500, 
trial0049646, GDX, 71, 16, 4.437500, ZIP, 43, 16, 2.687500, 
trial0049647, GDX, 50, 16, 3.125000, ZIP, 35, 16, 2.187500, 
trial0049648, GDX, 41, 16, 2.562500, ZIP, 78, 16, 4.875000, 
trial0049649, GDX, 55, 16, 3.437500, ZIP, 49, 16, 3.062500, 
trial0049650, GDX, 53, 16, 3.312500, ZIP, 36, 16, 2.250000, 
trial0049651, GDX, 190, 16, 11.875000, ZIP, 46, 16, 2.875000, 
trial0049652, GDX, 134, 16, 8.375000, ZIP, 102, 16, 6.375000, 
trial0049653, GDX, 111, 16, 6.937500, ZIP, 110, 16, 6.875000, 
trial0049654, GDX, 40, 16, 2.500000, ZIP, 177, 16, 11.062500, 
trial0049655, GDX, 97, 16, 6.062500, ZIP, 131, 16, 8.187500, 
trial0049656, GDX, 42, 16, 2.625000, ZIP, 202, 16, 12.625000, 
trial0049657, GDX, 101, 16, 6.312500, ZIP, 128, 16, 8.000000, 
trial0049658, GDX, 98, 16, 6.125000, ZIP, 131, 16, 8.187500, 
trial0049659, GDX, 143, 16, 8.937500, ZIP, 104, 16, 6.500000, 
trial0049660, GDX, 102, 16, 6.375000, ZIP, 130, 16, 8.125000, 
trial0049661, GDX, 159, 16, 9.937500, ZIP, 78, 16, 4.875000, 
trial0049662, GDX, 71, 16, 4.437500, ZIP, 173, 16, 10.812500, 
trial0049663, GDX, 29, 16, 1.812500, ZIP, 161, 16, 10.062500, 
trial0049664, GDX, 97, 16, 6.062500, ZIP, 123, 16, 7.687500, 
trial0049665, GDX, 64, 16, 4.000000, ZIP, 172, 16, 10.750000, 
trial0049666, GDX, 67, 16, 4.187500, ZIP, 154, 16, 9.625000, 
trial0049667, GDX, 18, 16, 1.125000, ZIP, 59, 16, 3.687500, 
trial0049668, GDX, 66, 16, 4.125000, ZIP, 151, 16, 9.437500, 
trial0049669, GDX, 83, 16, 5.187500, ZIP, 150, 16, 9.375000, 
trial0049670, GDX, 131, 16, 8.187500, ZIP, 90, 16, 5.625000, 
trial0049671, GDX, 103, 16, 6.437500, ZIP, 125, 16, 7.812500, 
trial0049672, GDX, 149, 16, 9.312500, ZIP, 95, 16, 5.937500, 
trial0049673, GDX, 62, 16, 3.875000, ZIP, 174, 16, 10.875000, 
trial0049674, GDX, 96, 16, 6.000000, ZIP, 117, 16, 7.312500, 
trial0049675, GDX, 98, 16, 6.125000, ZIP, 115, 16, 7.187500, 
trial0049676, GDX, 109, 16, 6.812500, ZIP, 108, 16, 6.750000, 
trial0049677, GDX, 114, 16, 7.125000, ZIP, 130, 16, 8.125000, 
trial0049678, GDX, 74, 16, 4.625000, ZIP, 162, 16, 10.125000, 
trial0049679, GDX, 72, 16, 4.500000, ZIP, 149, 16, 9.312500, 
trial0049680, GDX, 60, 16, 3.750000, ZIP, 165, 16, 10.312500, 
trial0049681, GDX, 279, 16, 17.437500, ZIP, 325, 16, 20.312500, 
trial0049682, GDX, 155, 16, 9.687500, ZIP, 539, 16, 33.687500, 
trial0049683, GDX, 309, 16, 19.312500, ZIP, 340, 16, 21.250000, 
trial0049684, GDX, 186, 16, 11.625000, ZIP, 408, 16, 25.500000, 
trial0049685, GDX, 171, 16, 10.687500, ZIP, 523, 16, 32.687500, 
trial0049686, GDX, 282, 16, 17.625000, ZIP, 300, 16, 18.750000, 
trial0049687, GDX, 201, 16, 12.562500, ZIP, 437, 16, 27.312500, 
trial0049688, GDX, 135, 16, 8.437500, ZIP, 335, 16, 20.937500, 
trial0049689, GDX, 173, 16, 10.812500, ZIP, 398, 16, 24.875000, 
trial0049690, GDX, 65, 16, 4.062500, ZIP, 293, 16, 18.312500, 
trial0049691, GDX, 109, 16, 6.812500, ZIP, 462, 16, 28.875000, 
trial0049692, GDX, 89, 16, 5.562500, ZIP, 482, 16, 30.125000, 
trial0049693, GDX, 156, 16, 9.750000, ZIP, 459, 16, 28.687500, 
trial0049694, GDX, 293, 16, 18.312500, ZIP, 254, 16, 15.875000, 
trial0049695, GDX, 218, 16, 13.625000, ZIP, 297, 16, 18.562500, 
trial0049696, GDX, 275, 16, 17.187500, ZIP, 441, 16, 27.562500, 
trial0049697, GDX, 250, 16, 15.625000, ZIP, 231, 16, 14.437500, 
trial0049698, GDX, 141, 16, 8.812500, ZIP, 385, 16, 24.062500, 
trial0049699, GDX, 123, 16, 7.687500, ZIP, 381, 16, 23.812500, 
trial0049700, GDX, 153, 16, 9.562500, ZIP, 552, 16, 34.500000, 
trial0049701, GDX, 280, 16, 17.500000, ZIP, 257, 16, 16.062500, 
trial0049702, GDX, 243, 16, 15.187500, ZIP, 395, 16, 24.687500, 
trial0049703, GDX, 234, 16, 14.625000, ZIP, 393, 16, 24.562500, 
trial0049704, GDX, 28, 16, 1.750000, ZIP, 386, 16, 24.125000, 
trial0049705, GDX, 141, 16, 8.812500, ZIP, 408, 16, 25.500000, 
trial0049706, GDX, 137, 16, 8.562500, ZIP, 568, 16, 35.500000, 
trial0049707, GDX, 211, 16, 13.187500, ZIP, 371, 16, 23.187500, 
trial0049708, GDX, 77, 16, 4.812500, ZIP, 505, 16, 31.562500, 
trial0049709, GDX, 149, 16, 9.312500, ZIP, 277, 16, 17.312500, 
trial0049710, GDX, 161, 16, 10.062500, ZIP, 365, 16, 22.812500, 
trial0049711, GDX, 211, 16, 13.187500, ZIP, 281, 16, 17.562500, 
trial0049712, GDX, 145, 16, 9.062500, ZIP, 254, 16, 15.875000, 
trial0049713, GDX, 65, 16, 4.062500, ZIP, 247, 16, 15.437500, 
trial0049714, GDX, 6, 16, 0.375000, ZIP, 275, 16, 17.187500, 
trial0049715, GDX, 43, 16, 2.687500, ZIP, 308, 16, 19.250000, 
trial0049716, GDX, 287, 16, 17.937500, ZIP, 205, 16, 12.812500, 
trial0049717, GDX, 154, 16, 9.625000, ZIP, 283, 16, 17.687500, 
trial0049718, GDX, 81, 16, 5.062500, ZIP, 302, 16, 18.875000, 
trial0049719, GDX, 142, 16, 8.875000, ZIP, 326, 16, 20.375000, 
trial0049720, GDX, 62, 16, 3.875000, ZIP, 274, 16, 17.125000, 
trial0049721, GDX, 236, 16, 14.750000, ZIP, 217, 16, 13.562500, 
trial0049722, GDX, 175, 16, 10.937500, ZIP, 223, 16, 13.937500, 
trial0049723, GDX, 8, 16, 0.500000, ZIP, 288, 16, 18.000000, 
trial0049724, GDX, 151, 16, 9.437500, ZIP, 231, 16, 14.437500, 
trial0049725, GDX, 82, 16, 5.125000, ZIP, 355, 16, 22.187500, 
trial0049726, GDX, 134, 16, 8.375000, ZIP, 335, 16, 20.937500, 
trial0049727, GDX, 124, 16, 7.750000, ZIP, 329, 16, 20.562500, 
trial0049728, GDX, 217, 16, 13.562500, ZIP, 236, 16, 14.750000, 
trial0049729, GDX, 147, 16, 9.187500, ZIP, 345, 16, 21.562500, 
trial0049730, GDX, 157, 16, 9.812500, ZIP, 303, 16, 18.937500, 
trial0049731, GDX, 164, 16, 10.250000, ZIP, 281, 16, 17.562500, 
trial0049732, GDX, 78, 16, 4.875000, ZIP, 202, 16, 12.625000, 
trial0049733, GDX, 88, 16, 5.500000, ZIP, 349, 16, 21.812500, 
trial0049734, GDX, 26, 16, 1.625000, ZIP, 216, 16, 13.500000, 
trial0049735, GDX, 98, 16, 6.125000, ZIP, 339, 16, 21.187500, 
trial0049736, GDX, 36, 16, 2.250000, ZIP, 299, 16, 18.687500, 
trial0049737, GDX, 66, 16, 4.125000, ZIP, 310, 16, 19.375000, 
trial0049738, GDX, 122, 16, 7.625000, ZIP, 237, 16, 14.812500, 
trial0049739, GDX, 36, 16, 2.250000, ZIP, 252, 16, 15.750000, 
trial0049740, GDX, 248, 16, 15.500000, ZIP, 181, 16, 11.312500, 
trial0049741, GDX, 57, 16, 3.562500, ZIP, 316, 16, 19.750000, 
trial0049742, GDX, 15, 16, 0.937500, ZIP, 342, 16, 21.375000, 
trial0049743, GDX, 39, 16, 2.437500, ZIP, 188, 16, 11.750000, 
trial0049744, GDX, 85, 16, 5.312500, ZIP, 133, 16, 8.312500, 
trial0049745, GDX, 114, 16, 7.125000, ZIP, 341, 16, 21.312500, 
trial0049746, GDX, 94, 16, 5.875000, ZIP, 393, 16, 24.562500, 
trial0049747, GDX, 58, 16, 3.625000, ZIP, 389, 16, 24.312500, 
trial0049748, GDX, 147, 16, 9.187500, ZIP, 374, 16, 23.375000, 
trial0049749, GDX, 237, 16, 14.812500, ZIP, 235, 16, 14.687500, 
trial0049750, GDX, 211, 16, 13.187500, ZIP, 227, 16, 14.187500, 
trial0049751, GDX, 220, 16, 13.750000, ZIP, 292, 16, 18.250000, 
trial0049752, GDX, 66, 16, 4.125000, ZIP, 331, 16, 20.687500, 
trial0049753, GDX, 0, 16, 0.000000, ZIP, 275, 16, 17.187500, 
trial0049754, GDX, 162, 16, 10.125000, ZIP, 179, 16, 11.187500, 
trial0049755, GDX, 19, 16, 1.187500, ZIP, 362, 16, 22.625000, 
trial0049756, GDX, 173, 16, 10.812500, ZIP, 250, 16, 15.625000, 
trial0049757, GDX, 32, 16, 2.000000, ZIP, 269, 16, 16.812500, 
trial0049758, GDX, 50, 16, 3.125000, ZIP, 274, 16, 17.125000, 
trial0049759, GDX, 193, 16, 12.062500, ZIP, 286, 16, 17.875000, 
trial0049760, GDX, 69, 16, 4.312500, ZIP, 353, 16, 22.062500, 
trial0049761, GDX, 6, 16, 0.375000, ZIP, 212, 16, 13.250000, 
trial0049762, GDX, 148, 16, 9.250000, ZIP, 233, 16, 14.562500, 
trial0049763, GDX, 101, 16, 6.312500, ZIP, 329, 16, 20.562500, 
trial0049764, GDX, 99, 16, 6.187500, ZIP, 259, 16, 16.187500, 
trial0049765, GDX, 246, 16, 15.375000, ZIP, 250, 16, 15.625000, 
trial0049766, GDX, 257, 16, 16.062500, ZIP, 255, 16, 15.937500, 
trial0049767, GDX, 46, 16, 2.875000, ZIP, 238, 16, 14.875000, 
trial0049768, GDX, 149, 16, 9.312500, ZIP, 322, 16, 20.125000, 
trial0049769, GDX, 173, 16, 10.812500, ZIP, 314, 16, 19.625000, 
trial0049770, GDX, 56, 16, 3.500000, ZIP, 456, 16, 28.500000, 
trial0049771, GDX, 1, 16, 0.062500, ZIP, 273, 16, 17.062500, 
trial0049772, GDX, 119, 16, 7.437500, ZIP, 414, 16, 25.875000, 
trial0049773, GDX, 98, 16, 6.125000, ZIP, 369, 16, 23.062500, 
trial0049774, GDX, 95, 16, 5.937500, ZIP, 280, 16, 17.500000, 
trial0049775, GDX, 72, 16, 4.500000, ZIP, 344, 16, 21.500000, 
trial0049776, GDX, 110, 16, 6.875000, ZIP, 282, 16, 17.625000, 
trial0049777, GDX, 92, 16, 5.750000, ZIP, 392, 16, 24.500000, 
trial0049778, GDX, 102, 16, 6.375000, ZIP, 223, 16, 13.937500, 
trial0049779, GDX, 229, 16, 14.312500, ZIP, 254, 16, 15.875000, 
trial0049780, GDX, 154, 16, 9.625000, ZIP, 163, 16, 10.187500, 
trial0049781, GDX, 172, 16, 10.750000, ZIP, 345, 16, 21.562500, 
trial0049782, GDX, 130, 16, 8.125000, ZIP, 353, 16, 22.062500, 
trial0049783, GDX, 152, 16, 9.500000, ZIP, 165, 16, 10.312500, 
trial0049784, GDX, 2, 16, 0.125000, ZIP, 322, 16, 20.125000, 
trial0049785, GDX, 25, 16, 1.562500, ZIP, 250, 16, 15.625000, 
trial0049786, GDX, 251, 16, 15.687500, ZIP, 274, 16, 17.125000, 
trial0049787, GDX, 202, 16, 12.625000, ZIP, 281, 16, 17.562500, 
trial0049788, GDX, 168, 16, 10.500000, ZIP, 357, 16, 22.312500, 
trial0049789, GDX, 79, 16, 4.937500, ZIP, 338, 16, 21.125000, 
trial0049790, GDX, 175, 16, 10.937500, ZIP, 358, 16, 22.375000, 
trial0049791, GDX, 339, 16, 21.187500, ZIP, 194, 16, 12.125000, 
trial0049792, GDX, 104, 16, 6.500000, ZIP, 363, 16, 22.687500, 
trial0049793, GDX, 128, 16, 8.000000, ZIP, 289, 16, 18.062500, 
trial0049794, GDX, 133, 16, 8.312500, ZIP, 209, 16, 13.062500, 
trial0049795, GDX, 201, 16, 12.562500, ZIP, 316, 16, 19.750000, 
trial0049796, GDX, 281, 16, 17.562500, ZIP, 202, 16, 12.625000, 
trial0049797, GDX, 0, 16, 0.000000, ZIP, 342, 16, 21.375000, 
trial0049798, GDX, 234, 16, 14.625000, ZIP, 299, 16, 18.687500, 
trial0049799, GDX, 45, 16, 2.812500, ZIP, 196, 16, 12.250000, 
