trial0054301, AA, 125, 10, 12.500000, ZIP, 204, 22, 9.272727, 
trial0054302, AA, 206, 10, 20.600000, ZIP, 118, 22, 5.363636, 
trial0054303, AA, 88, 10, 8.800000, ZIP, 252, 22, 11.454545, 
trial0054304, AA, 108, 10, 10.800000, ZIP, 221, 22, 10.045455, 
trial0054305, AA, 108, 10, 10.800000, ZIP, 232, 22, 10.545455, 
trial0054306, AA, 85, 10, 8.500000, ZIP, 250, 22, 11.363636, 
trial0054307, AA, 119, 10, 11.900000, ZIP, 216, 22, 9.818182, 
trial0054308, AA, 142, 10, 14.200000, ZIP, 204, 22, 9.272727, 
trial0054309, AA, 166, 10, 16.600000, ZIP, 174, 22, 7.909091, 
trial0054310, AA, 38, 10, 3.800000, ZIP, 254, 22, 11.545455, 
trial0054311, AA, 121, 10, 12.100000, ZIP, 208, 22, 9.454545, 
trial0054312, AA, 124, 10, 12.400000, ZIP, 211, 22, 9.590909, 
trial0054313, AA, 108, 10, 10.800000, ZIP, 179, 22, 8.136364, 
trial0054314, AA, 93, 10, 9.300000, ZIP, 231, 22, 10.500000, 
trial0054315, AA, 100, 10, 10.000000, ZIP, 246, 22, 11.181818, 
trial0054316, AA, 45, 10, 4.500000, ZIP, 258, 22, 11.727273, 
trial0054317, AA, 94, 10, 9.400000, ZIP, 246, 22, 11.181818, 
trial0054318, AA, 110, 10, 11.000000, ZIP, 219, 22, 9.954545, 
trial0054319, AA, 126, 10, 12.600000, ZIP, 183, 22, 8.318182, 
trial0054320, AA, 67, 10, 6.700000, ZIP, 262, 22, 11.909091, 
trial0054321, AA, 49, 10, 4.900000, ZIP, 280, 22, 12.727273, 
trial0054322, AA, 133, 10, 13.300000, ZIP, 170, 22, 7.727273, 
trial0054323, AA, 162, 10, 16.200000, ZIP, 178, 22, 8.090909, 
trial0054324, AA, 112, 10, 11.200000, ZIP, 223, 22, 10.136364, 
trial0054325, AA, 39, 10, 3.900000, ZIP, 285, 22, 12.954545, 
trial0054326, AA, 100, 10, 10.000000, ZIP, 240, 22, 10.909091, 
trial0054327, AA, 143, 10, 14.300000, ZIP, 187, 22, 8.500000, 
trial0054328, AA, 91, 10, 9.100000, ZIP, 238, 22, 10.818182, 
trial0054329, AA, 43, 10, 4.300000, ZIP, 259, 22, 11.772727, 
trial0054330, AA, 106, 10, 10.600000, ZIP, 240, 22, 10.909091, 
trial0054331, AA, 52, 10, 5.200000, ZIP, 155, 22, 7.045455, 
trial0054332, AA, 105, 10, 10.500000, ZIP, 132, 22, 6.000000, 
trial0054333, AA, 63, 10, 6.300000, ZIP, 179, 22, 8.136364, 
trial0054334, AA, 67, 10, 6.700000, ZIP, 193, 22, 8.772727, 
trial0054335, AA, 150, 10, 15.000000, ZIP, 74, 22, 3.363636, 
