trial0015301, GDX, 446, 4, 111.500000, ZIP, 2742, 28, 97.928571, 
trial0015302, GDX, 152, 4, 38.000000, ZIP, 1147, 28, 40.964286, 
trial0015303, GDX, 18, 4, 4.500000, ZIP, 2343, 28, 83.678571, 
trial0015304, GDX, 383, 4, 95.750000, ZIP, 2331, 28, 83.250000, 
trial0015305, GDX, 124, 4, 31.000000, ZIP, 2172, 28, 77.571429, 
trial0015306, GDX, 114, 4, 28.500000, ZIP, 2846, 28, 101.642857, 
trial0015307, GDX, 84, 4, 21.000000, ZIP, 2540, 28, 90.714286, 
trial0015308, GDX, 443, 4, 110.750000, ZIP, 2027, 28, 72.392857, 
trial0015309, GDX, 266, 4, 66.500000, ZIP, 2684, 28, 95.857143, 
trial0015310, GDX, 599, 4, 149.750000, ZIP, 2430, 28, 86.785714, 
trial0015311, GDX, 229, 4, 57.250000, ZIP, 1838, 28, 65.642857, 
trial0015312, GDX, 77, 4, 19.250000, ZIP, 1728, 28, 61.714286, 
trial0015313, GDX, 139, 4, 34.750000, ZIP, 2921, 28, 104.321429, 
trial0015314, GDX, 271, 4, 67.750000, ZIP, 2778, 28, 99.214286, 
trial0015315, GDX, 325, 4, 81.250000, ZIP, 1569, 28, 56.035714, 
trial0015316, GDX, 220, 4, 55.000000, ZIP, 1084, 28, 38.714286, 
trial0015317, GDX, 369, 4, 92.250000, ZIP, 1942, 28, 69.357143, 
trial0015318, GDX, 305, 4, 76.250000, ZIP, 1862, 28, 66.500000, 
trial0015319, GDX, 220, 4, 55.000000, ZIP, 2192, 28, 78.285714, 
trial0015320, GDX, 440, 4, 110.000000, ZIP, 2554, 28, 91.214286, 
trial0015321, GDX, 742, 4, 185.500000, ZIP, 1242, 28, 44.357143, 
trial0015322, GDX, 0, 4, 0.000000, ZIP, 2969, 28, 106.035714, 
trial0015323, GDX, 336, 4, 84.000000, ZIP, 1508, 28, 53.857143, 
trial0015324, GDX, 122, 4, 30.500000, ZIP, 2786, 28, 99.500000, 
trial0015325, GDX, 371, 4, 92.750000, ZIP, 2275, 28, 81.250000, 
trial0015326, GDX, 496, 4, 124.000000, ZIP, 2242, 28, 80.071429, 
trial0015327, GDX, 288, 4, 72.000000, ZIP, 2331, 28, 83.250000, 
trial0015328, GDX, 496, 4, 124.000000, ZIP, 1793, 28, 64.035714, 
trial0015329, GDX, 589, 4, 147.250000, ZIP, 2330, 28, 83.214286, 
trial0015330, GDX, 353, 4, 88.250000, ZIP, 2548, 28, 91.000000, 
trial0015331, GDX, 147, 4, 36.750000, ZIP, 1670, 28, 59.642857, 
trial0015332, GDX, 263, 4, 65.750000, ZIP, 1662, 28, 59.357143, 
trial0015333, GDX, 341, 4, 85.250000, ZIP, 1368, 28, 48.857143, 
trial0015334, GDX, 557, 4, 139.250000, ZIP, 1233, 28, 44.035714, 
trial0015335, GDX, 67, 4, 16.750000, ZIP, 1932, 28, 69.000000, 
trial0015336, GDX, 343, 4, 85.750000, ZIP, 1281, 28, 45.750000, 
trial0015337, GDX, 130, 4, 32.500000, ZIP, 937, 28, 33.464286, 
trial0015338, GDX, 111, 4, 27.750000, ZIP, 1251, 28, 44.678571, 
trial0015339, GDX, 13, 4, 3.250000, ZIP, 1278, 28, 45.642857, 
trial0015340, GDX, 140, 4, 35.000000, ZIP, 1115, 28, 39.821429, 
trial0015341, GDX, 2, 4, 0.500000, ZIP, 2110, 28, 75.357143, 
trial0015342, GDX, 77, 4, 19.250000, ZIP, 1168, 28, 41.714286, 
trial0015343, GDX, 123, 4, 30.750000, ZIP, 1446, 28, 51.642857, 
trial0015344, GDX, 235, 4, 58.750000, ZIP, 1542, 28, 55.071429, 
trial0015345, GDX, 290, 4, 72.500000, ZIP, 1624, 28, 58.000000, 
trial0015346, GDX, 110, 4, 27.500000, ZIP, 1456, 28, 52.000000, 
trial0015347, GDX, 338, 4, 84.500000, ZIP, 938, 28, 33.500000, 
trial0015348, GDX, 236, 4, 59.000000, ZIP, 1628, 28, 58.142857, 
trial0015349, GDX, 416, 4, 104.000000, ZIP, 1818, 28, 64.928571, 
trial0015350, GDX, 314, 4, 78.500000, ZIP, 1466, 28, 52.357143, 
trial0015351, GDX, 147, 4, 36.750000, ZIP, 1545, 28, 55.178571, 
trial0015352, GDX, 385, 4, 96.250000, ZIP, 1269, 28, 45.321429, 
trial0015353, GDX, 75, 4, 18.750000, ZIP, 1491, 28, 53.250000, 
trial0015354, GDX, 297, 4, 74.250000, ZIP, 1775, 28, 63.392857, 
trial0015355, GDX, 90, 4, 22.500000, ZIP, 2010, 28, 71.785714, 
trial0015356, GDX, 44, 4, 11.000000, ZIP, 729, 28, 26.035714, 
trial0015357, GDX, 413, 4, 103.250000, ZIP, 1618, 28, 57.785714, 
trial0015358, GDX, 373, 4, 93.250000, ZIP, 1371, 28, 48.964286, 
trial0015359, GDX, 44, 4, 11.000000, ZIP, 1355, 28, 48.392857, 
trial0015360, GDX, 504, 4, 126.000000, ZIP, 1221, 28, 43.607143, 
trial0015361, GDX, 88, 4, 22.000000, ZIP, 696, 28, 24.857143, 
trial0015362, GDX, 45, 4, 11.250000, ZIP, 662, 28, 23.642857, 
trial0015363, GDX, 40, 4, 10.000000, ZIP, 475, 28, 16.964286, 
trial0015364, GDX, 169, 4, 42.250000, ZIP, 611, 28, 21.821429, 
trial0015365, GDX, 28, 4, 7.000000, ZIP, 546, 28, 19.500000, 
trial0015366, GDX, 156, 4, 39.000000, ZIP, 533, 28, 19.035714, 
trial0015367, GDX, 258, 4, 64.500000, ZIP, 413, 28, 14.750000, 
trial0015368, GDX, 315, 4, 78.750000, ZIP, 492, 28, 17.571429, 
trial0015369, GDX, 135, 4, 33.750000, ZIP, 1343, 28, 47.964286, 
trial0015370, GDX, 117, 4, 29.250000, ZIP, 418, 28, 14.928571, 
trial0015371, GDX, 37, 4, 9.250000, ZIP, 840, 28, 30.000000, 
trial0015372, GDX, 146, 4, 36.500000, ZIP, 910, 28, 32.500000, 
trial0015373, GDX, 127, 4, 31.750000, ZIP, 673, 28, 24.035714, 
trial0015374, GDX, 34, 4, 8.500000, ZIP, 635, 28, 22.678571, 
trial0015375, GDX, 174, 4, 43.500000, ZIP, 743, 28, 26.535714, 
trial0015376, GDX, 93, 4, 23.250000, ZIP, 173, 28, 6.178571, 
trial0015377, GDX, 112, 4, 28.000000, ZIP, 1009, 28, 36.035714, 
trial0015378, GDX, 130, 4, 32.500000, ZIP, 613, 28, 21.892857, 
trial0015379, GDX, 255, 4, 63.750000, ZIP, 524, 28, 18.714286, 
trial0015380, GDX, 74, 4, 18.500000, ZIP, 661, 28, 23.607143, 
trial0015381, GDX, 146, 4, 36.500000, ZIP, 673, 28, 24.035714, 
trial0015382, GDX, 15, 4, 3.750000, ZIP, 818, 28, 29.214286, 
trial0015383, GDX, 61, 4, 15.250000, ZIP, 705, 28, 25.178571, 
trial0015384, GDX, 85, 4, 21.250000, ZIP, 813, 28, 29.035714, 
trial0015385, GDX, 244, 4, 61.000000, ZIP, 904, 28, 32.285714, 
trial0015386, GDX, 94, 4, 23.500000, ZIP, 1037, 28, 37.035714, 
trial0015387, GDX, 228, 4, 57.000000, ZIP, 747, 28, 26.678571, 
trial0015388, GDX, 69, 4, 17.250000, ZIP, 761, 28, 27.178571, 
trial0015389, GDX, 83, 4, 20.750000, ZIP, 562, 28, 20.071429, 
trial0015390, GDX, 93, 4, 23.250000, ZIP, 267, 28, 9.535714, 
trial0015391, GDX, 1, 4, 0.250000, ZIP, 790, 28, 28.214286, 
trial0015392, GDX, 127, 4, 31.750000, ZIP, 127, 28, 4.535714, 
trial0015393, GDX, 83, 4, 20.750000, ZIP, 502, 28, 17.928571, 
trial0015394, GDX, 50, 4, 12.500000, ZIP, 282, 28, 10.071429, 
trial0015395, GDX, 43, 4, 10.750000, ZIP, 189, 28, 6.750000, 
trial0015396, GDX, 70, 4, 17.500000, ZIP, 574, 28, 20.500000, 
trial0015397, GDX, 47, 4, 11.750000, ZIP, 344, 28, 12.285714, 
trial0015398, GDX, 48, 4, 12.000000, ZIP, 119, 28, 4.250000, 
trial0015399, GDX, 56, 4, 14.000000, ZIP, 405, 28, 14.464286, 
trial0015400, GDX, 118, 4, 29.500000, ZIP, 311, 28, 11.107143, 
trial0015401, GDX, 29, 4, 7.250000, ZIP, 184, 28, 6.571429, 
trial0015402, GDX, 98, 4, 24.500000, ZIP, 249, 28, 8.892857, 
trial0015403, GDX, 111, 4, 27.750000, ZIP, 763, 28, 27.250000, 
trial0015404, GDX, 56, 4, 14.000000, ZIP, 598, 28, 21.357143, 
trial0015405, GDX, 59, 4, 14.750000, ZIP, 632, 28, 22.571429, 
trial0015406, GDX, 17, 4, 4.250000, ZIP, 698, 28, 24.928571, 
trial0015407, GDX, 296, 4, 74.000000, ZIP, 743, 28, 26.535714, 
trial0015408, GDX, 69, 4, 17.250000, ZIP, 485, 28, 17.321429, 
trial0015409, GDX, 278, 4, 69.500000, ZIP, 951, 28, 33.964286, 
trial0015410, GDX, 82, 4, 20.500000, ZIP, 564, 28, 20.142857, 
trial0015411, GDX, 14, 4, 3.500000, ZIP, 644, 28, 23.000000, 
trial0015412, GDX, 105, 4, 26.250000, ZIP, 553, 28, 19.750000, 
trial0015413, GDX, 94, 4, 23.500000, ZIP, 578, 28, 20.642857, 
trial0015414, GDX, 52, 4, 13.000000, ZIP, 490, 28, 17.500000, 
trial0015415, GDX, 25, 4, 6.250000, ZIP, 183, 28, 6.535714, 
trial0015416, GDX, 47, 4, 11.750000, ZIP, 1021, 28, 36.464286, 
trial0015417, GDX, 88, 4, 22.000000, ZIP, 980, 28, 35.000000, 
