trial0029101, AA, 209, 4, 52.250000, GDX, 970, 22, 44.090909, ZIC, 288, 2, 144.000000, ZIP, 561, 4, 140.250000, 
trial0029102, AA, 286, 4, 71.500000, GDX, 784, 22, 35.636364, ZIC, 47, 2, 23.500000, ZIP, 155, 4, 38.750000, 
trial0029103, AA, 518, 4, 129.500000, GDX, 222, 22, 10.090909, ZIC, 279, 2, 139.500000, ZIP, 199, 4, 49.750000, 
trial0029104, AA, 133, 4, 33.250000, GDX, 1165, 22, 52.954545, ZIC, 329, 2, 164.500000, ZIP, 380, 4, 95.000000, 
trial0029105, AA, 605, 4, 151.250000, GDX, 961, 22, 43.681818, ZIC, 256, 2, 128.000000, ZIP, 54, 4, 13.500000, 
trial0029106, AA, 395, 4, 98.750000, GDX, 1604, 22, 72.909091, ZIC, 49, 2, 24.500000, ZIP, 350, 4, 87.500000, 
trial0029107, AA, 316, 4, 79.000000, GDX, 1678, 22, 76.272727, ZIC, 615, 2, 307.500000, ZIP, 326, 4, 81.500000, 
trial0029108, AA, 375, 4, 93.750000, GDX, 470, 22, 21.363636, ZIC, 13, 2, 6.500000, ZIP, 880, 4, 220.000000, 
trial0029109, AA, 8, 4, 2.000000, GDX, 949, 22, 43.136364, ZIC, 337, 2, 168.500000, ZIP, 800, 4, 200.000000, 
trial0029110, AA, 441, 4, 110.250000, GDX, 1608, 22, 73.090909, ZIC, 20, 2, 10.000000, ZIP, 182, 4, 45.500000, 
trial0029111, AA, 466, 4, 116.500000, GDX, 234, 22, 10.636364, ZIC, 682, 2, 341.000000, ZIP, 882, 4, 220.500000, 
trial0029112, AA, 196, 4, 49.000000, GDX, 515, 22, 23.409091, ZIC, 506, 2, 253.000000, ZIP, 610, 4, 152.500000, 
trial0029113, AA, 745, 4, 186.250000, GDX, 1148, 22, 52.181818, ZIC, 126, 2, 63.000000, ZIP, 456, 4, 114.000000, 
trial0029114, AA, 235, 4, 58.750000, GDX, 1172, 22, 53.272727, ZIC, 46, 2, 23.000000, ZIP, 163, 4, 40.750000, 
