trial0021001, GDX, 714, 30, 23.800000, ZIC, 24, 2, 12.000000, 
trial0021002, GDX, 745, 30, 24.833333, ZIC, 377, 2, 188.500000, 
trial0021003, GDX, 327, 30, 10.900000, ZIC, 16, 2, 8.000000, 
trial0021004, GDX, 122, 30, 4.066667, ZIC, 211, 2, 105.500000, 
trial0021005, GDX, 863, 30, 28.766667, ZIC, 64, 2, 32.000000, 
trial0021006, GDX, 717, 30, 23.900000, ZIC, 43, 2, 21.500000, 
trial0021007, GDX, 338, 30, 11.266667, ZIC, 0, 2, 0.000000, 
trial0021008, GDX, 715, 30, 23.833333, ZIC, 40, 2, 20.000000, 
trial0021009, GDX, 888, 30, 29.600000, ZIC, 0, 2, 0.000000, 
trial0021010, GDX, 476, 30, 15.866667, ZIC, 32, 2, 16.000000, 
trial0021011, GDX, 125, 30, 4.166667, ZIC, 83, 2, 41.500000, 
trial0021012, GDX, 445, 30, 14.833333, ZIC, 279, 2, 139.500000, 
trial0021013, GDX, 238, 30, 7.933333, ZIC, 0, 2, 0.000000, 
trial0021014, GDX, 1091, 30, 36.366667, ZIC, 80, 2, 40.000000, 
trial0021015, GDX, 391, 30, 13.033333, ZIC, 0, 2, 0.000000, 
trial0021016, GDX, 895, 30, 29.833333, ZIC, 156, 2, 78.000000, 
trial0021017, GDX, 848, 30, 28.266667, ZIC, 0, 2, 0.000000, 
trial0021018, GDX, 399, 30, 13.300000, ZIC, 48, 2, 24.000000, 
trial0021019, GDX, 327, 30, 10.900000, ZIC, 10, 2, 5.000000, 
trial0021020, GDX, 329, 30, 10.966667, ZIC, 0, 2, 0.000000, 
trial0021021, GDX, 1503, 30, 50.100000, ZIC, 10, 2, 5.000000, 
trial0021022, GDX, 536, 30, 17.866667, ZIC, 8, 2, 4.000000, 
trial0021023, GDX, 811, 30, 27.033333, ZIC, 148, 2, 74.000000, 
trial0021024, GDX, 614, 30, 20.466667, ZIC, 0, 2, 0.000000, 
trial0021025, GDX, 447, 30, 14.900000, ZIC, 75, 2, 37.500000, 
trial0021026, GDX, 303, 30, 10.100000, ZIC, 0, 2, 0.000000, 
trial0021027, GDX, 106, 30, 3.533333, ZIC, 142, 2, 71.000000, 
trial0021028, GDX, 926, 30, 30.866667, ZIC, 144, 2, 72.000000, 
trial0021029, GDX, 1481, 30, 49.366667, ZIC, 40, 2, 20.000000, 
trial0021030, GDX, 464, 30, 15.466667, ZIC, 104, 2, 52.000000, 
trial0021031, GDX, 751, 30, 25.033333, ZIC, 0, 2, 0.000000, 
trial0021032, GDX, 473, 30, 15.766667, ZIC, 47, 2, 23.500000, 
trial0021033, GDX, 724, 30, 24.133333, ZIC, 17, 2, 8.500000, 
trial0021034, GDX, 1266, 30, 42.200000, ZIC, 354, 2, 177.000000, 
trial0021035, GDX, 1232, 30, 41.066667, ZIC, 182, 2, 91.000000, 
trial0021036, GDX, 800, 30, 26.666667, ZIC, 105, 2, 52.500000, 
trial0021037, GDX, 1252, 30, 41.733333, ZIC, 29, 2, 14.500000, 
trial0021038, GDX, 470, 30, 15.666667, ZIC, 179, 2, 89.500000, 
trial0021039, GDX, 950, 30, 31.666667, ZIC, 7, 2, 3.500000, 
trial0021040, GDX, 1185, 30, 39.500000, ZIC, 27, 2, 13.500000, 
trial0021041, GDX, 1004, 30, 33.466667, ZIC, 257, 2, 128.500000, 
trial0021042, GDX, 1180, 30, 39.333333, ZIC, 103, 2, 51.500000, 
trial0021043, GDX, 1006, 30, 33.533333, ZIC, 4, 2, 2.000000, 
trial0021044, GDX, 858, 30, 28.600000, ZIC, 336, 2, 168.000000, 
trial0021045, GDX, 634, 30, 21.133333, ZIC, 351, 2, 175.500000, 
trial0021046, GDX, 266, 30, 8.866667, ZIC, 381, 2, 190.500000, 
trial0021047, GDX, 934, 30, 31.133333, ZIC, 61, 2, 30.500000, 
trial0021048, GDX, 321, 30, 10.700000, ZIC, 285, 2, 142.500000, 
trial0021049, GDX, 332, 30, 11.066667, ZIC, 483, 2, 241.500000, 
trial0021050, GDX, 1163, 30, 38.766667, ZIC, 139, 2, 69.500000, 
trial0021051, GDX, 510, 30, 17.000000, ZIC, 0, 2, 0.000000, 
trial0021052, GDX, 1774, 30, 59.133333, ZIC, 201, 2, 100.500000, 
trial0021053, GDX, 890, 30, 29.666667, ZIC, 29, 2, 14.500000, 
trial0021054, GDX, 854, 30, 28.466667, ZIC, 0, 2, 0.000000, 
trial0021055, GDX, 1220, 30, 40.666667, ZIC, 0, 2, 0.000000, 
trial0021056, GDX, 876, 30, 29.200000, ZIC, 9, 2, 4.500000, 
trial0021057, GDX, 576, 30, 19.200000, ZIC, 188, 2, 94.000000, 
trial0021058, GDX, 904, 30, 30.133333, ZIC, 0, 2, 0.000000, 
trial0021059, GDX, 337, 30, 11.233333, ZIC, 342, 2, 171.000000, 
trial0021060, GDX, 1169, 30, 38.966667, ZIC, 229, 2, 114.500000, 
trial0021061, GDX, 452, 30, 15.066667, ZIC, 32, 2, 16.000000, 
trial0021062, GDX, 286, 30, 9.533333, ZIC, 86, 2, 43.000000, 
trial0021063, GDX, 415, 30, 13.833333, ZIC, 50, 2, 25.000000, 
trial0021064, GDX, 562, 30, 18.733333, ZIC, 0, 2, 0.000000, 
trial0021065, GDX, 419, 30, 13.966667, ZIC, 0, 2, 0.000000, 
trial0021066, GDX, 93, 30, 3.100000, ZIC, 45, 2, 22.500000, 
trial0021067, GDX, 391, 30, 13.033333, ZIC, 21, 2, 10.500000, 
trial0021068, GDX, 224, 30, 7.466667, ZIC, 35, 2, 17.500000, 
trial0021069, GDX, 79, 30, 2.633333, ZIC, 17, 2, 8.500000, 
trial0021070, GDX, 179, 30, 5.966667, ZIC, 0, 2, 0.000000, 
trial0021071, GDX, 325, 30, 10.833333, ZIC, 55, 2, 27.500000, 
trial0021072, GDX, 184, 30, 6.133333, ZIC, 0, 2, 0.000000, 
trial0021073, GDX, 354, 30, 11.800000, ZIC, 9, 2, 4.500000, 
trial0021074, GDX, 114, 30, 3.800000, ZIC, 34, 2, 17.000000, 
trial0021075, GDX, 49, 30, 1.633333, ZIC, 37, 2, 18.500000, 
trial0021076, GDX, 184, 30, 6.133333, ZIC, 45, 2, 22.500000, 
trial0021077, GDX, 83, 30, 2.766667, ZIC, 0, 2, 0.000000, 
trial0021078, GDX, 194, 30, 6.466667, ZIC, 44, 2, 22.000000, 
trial0021079, GDX, 314, 30, 10.466667, ZIC, 24, 2, 12.000000, 
trial0021080, GDX, 223, 30, 7.433333, ZIC, 80, 2, 40.000000, 
trial0021081, GDX, 278, 30, 9.266667, ZIC, 0, 2, 0.000000, 
trial0021082, GDX, 57, 30, 1.900000, ZIC, 21, 2, 10.500000, 
trial0021083, GDX, 87, 30, 2.900000, ZIC, 0, 2, 0.000000, 
trial0021084, GDX, 252, 30, 8.400000, ZIC, 110, 2, 55.000000, 
trial0021085, GDX, 297, 30, 9.900000, ZIC, 101, 2, 50.500000, 
trial0021086, GDX, 36, 30, 1.200000, ZIC, 69, 2, 34.500000, 
trial0021087, GDX, 71, 30, 2.366667, ZIC, 32, 2, 16.000000, 
trial0021088, GDX, 339, 30, 11.300000, ZIC, 0, 2, 0.000000, 
trial0021089, GDX, 170, 30, 5.666667, ZIC, 0, 2, 0.000000, 
trial0021090, GDX, 116, 30, 3.866667, ZIC, 35, 2, 17.500000, 
trial0021091, GDX, 1103, 30, 36.766667, ZIC, 0, 2, 0.000000, 
trial0021092, GDX, 242, 30, 8.066667, ZIC, 271, 2, 135.500000, 
trial0021093, GDX, 386, 30, 12.866667, ZIC, 28, 2, 14.000000, 
trial0021094, GDX, 501, 30, 16.700000, ZIC, 0, 2, 0.000000, 
trial0021095, GDX, 1161, 30, 38.700000, ZIC, 47, 2, 23.500000, 
trial0021096, GDX, 266, 30, 8.866667, ZIC, 127, 2, 63.500000, 
trial0021097, GDX, 120, 30, 4.000000, ZIC, 205, 2, 102.500000, 
trial0021098, GDX, 840, 30, 28.000000, ZIC, 1, 2, 0.500000, 
trial0021099, GDX, 707, 30, 23.566667, ZIC, 0, 2, 0.000000, 
trial0021100, GDX, 397, 30, 13.233333, ZIC, 0, 2, 0.000000, 
trial0021101, GDX, 212, 30, 7.066667, ZIC, 69, 2, 34.500000, 
trial0021102, GDX, 710, 30, 23.666667, ZIC, 113, 2, 56.500000, 
trial0021103, GDX, 0, 30, 0.000000, ZIC, 122, 2, 61.000000, 
trial0021104, GDX, 464, 30, 15.466667, ZIC, 47, 2, 23.500000, 
trial0021105, GDX, 1000, 30, 33.333333, ZIC, 0, 2, 0.000000, 
trial0021106, GDX, 137, 30, 4.566667, ZIC, 50, 2, 25.000000, 
trial0021107, GDX, 145, 30, 4.833333, ZIC, 260, 2, 130.000000, 
trial0021108, GDX, 547, 30, 18.233333, ZIC, 29, 2, 14.500000, 
trial0021109, GDX, 896, 30, 29.866667, ZIC, 95, 2, 47.500000, 
trial0021110, GDX, 878, 30, 29.266667, ZIC, 53, 2, 26.500000, 
trial0021111, GDX, 130, 30, 4.333333, ZIC, 0, 2, 0.000000, 
trial0021112, GDX, 1223, 30, 40.766667, ZIC, 225, 2, 112.500000, 
trial0021113, GDX, 839, 30, 27.966667, ZIC, 28, 2, 14.000000, 
trial0021114, GDX, 293, 30, 9.766667, ZIC, 132, 2, 66.000000, 
trial0021115, GDX, 414, 30, 13.800000, ZIC, 47, 2, 23.500000, 
trial0021116, GDX, 568, 30, 18.933333, ZIC, 0, 2, 0.000000, 
trial0021117, GDX, 541, 30, 18.033333, ZIC, 0, 2, 0.000000, 
trial0021118, GDX, 875, 30, 29.166667, ZIC, 0, 2, 0.000000, 
trial0021119, GDX, 1342, 30, 44.733333, ZIC, 90, 2, 45.000000, 
trial0021120, GDX, 355, 30, 11.833333, ZIC, 0, 2, 0.000000, 
trial0021121, GDX, 330, 30, 11.000000, ZIC, 195, 2, 97.500000, 
trial0021122, GDX, 479, 30, 15.966667, ZIC, 197, 2, 98.500000, 
trial0021123, GDX, 126, 30, 4.200000, ZIC, 0, 2, 0.000000, 
trial0021124, GDX, 661, 30, 22.033333, ZIC, 25, 2, 12.500000, 
trial0021125, GDX, 364, 30, 12.133333, ZIC, 33, 2, 16.500000, 
trial0021126, GDX, 695, 30, 23.166667, ZIC, 268, 2, 134.000000, 
trial0021127, GDX, 720, 30, 24.000000, ZIC, 0, 2, 0.000000, 
trial0021128, GDX, 617, 30, 20.566667, ZIC, 144, 2, 72.000000, 
trial0021129, GDX, 537, 30, 17.900000, ZIC, 130, 2, 65.000000, 
trial0021130, GDX, 266, 30, 8.866667, ZIC, 36, 2, 18.000000, 
trial0021131, GDX, 222, 30, 7.400000, ZIC, 0, 2, 0.000000, 
trial0021132, GDX, 257, 30, 8.566667, ZIC, 195, 2, 97.500000, 
trial0021133, GDX, 93, 30, 3.100000, ZIC, 195, 2, 97.500000, 
trial0021134, GDX, 467, 30, 15.566667, ZIC, 79, 2, 39.500000, 
trial0021135, GDX, 350, 30, 11.666667, ZIC, 134, 2, 67.000000, 
trial0021136, GDX, 100, 30, 3.333333, ZIC, 0, 2, 0.000000, 
trial0021137, GDX, 231, 30, 7.700000, ZIC, 0, 2, 0.000000, 
trial0021138, GDX, 108, 30, 3.600000, ZIC, 93, 2, 46.500000, 
trial0021139, GDX, 87, 30, 2.900000, ZIC, 100, 2, 50.000000, 
trial0021140, GDX, 194, 30, 6.466667, ZIC, 0, 2, 0.000000, 
trial0021141, GDX, 108, 30, 3.600000, ZIC, 19, 2, 9.500000, 
trial0021142, GDX, 446, 30, 14.866667, ZIC, 43, 2, 21.500000, 
trial0021143, GDX, 222, 30, 7.400000, ZIC, 202, 2, 101.000000, 
trial0021144, GDX, 137, 30, 4.566667, ZIC, 72, 2, 36.000000, 
trial0021145, GDX, 243, 30, 8.100000, ZIC, 0, 2, 0.000000, 
trial0021146, GDX, 753, 30, 25.100000, ZIC, 198, 2, 99.000000, 
trial0021147, GDX, 101, 30, 3.366667, ZIC, 0, 2, 0.000000, 
trial0021148, GDX, 510, 30, 17.000000, ZIC, 38, 2, 19.000000, 
trial0021149, GDX, 671, 30, 22.366667, ZIC, 72, 2, 36.000000, 
trial0021150, GDX, 130, 30, 4.333333, ZIC, 114, 2, 57.000000, 
trial0021151, GDX, 376, 30, 12.533333, ZIC, 0, 2, 0.000000, 
trial0021152, GDX, 1053, 30, 35.100000, ZIC, 31, 2, 15.500000, 
trial0021153, GDX, 270, 30, 9.000000, ZIC, 107, 2, 53.500000, 
trial0021154, GDX, 459, 30, 15.300000, ZIC, 192, 2, 96.000000, 
trial0021155, GDX, 747, 30, 24.900000, ZIC, 19, 2, 9.500000, 
trial0021156, GDX, 638, 30, 21.266667, ZIC, 96, 2, 48.000000, 
trial0021157, GDX, 606, 30, 20.200000, ZIC, 20, 2, 10.000000, 
trial0021158, GDX, 703, 30, 23.433333, ZIC, 77, 2, 38.500000, 
trial0021159, GDX, 1017, 30, 33.900000, ZIC, 130, 2, 65.000000, 
trial0021160, GDX, 916, 30, 30.533333, ZIC, 245, 2, 122.500000, 
trial0021161, GDX, 1302, 30, 43.400000, ZIC, 130, 2, 65.000000, 
trial0021162, GDX, 860, 30, 28.666667, ZIC, 0, 2, 0.000000, 
trial0021163, GDX, 573, 30, 19.100000, ZIC, 211, 2, 105.500000, 
trial0021164, GDX, 399, 30, 13.300000, ZIC, 39, 2, 19.500000, 
trial0021165, GDX, 371, 30, 12.366667, ZIC, 124, 2, 62.000000, 
trial0021166, GDX, 519, 30, 17.300000, ZIC, 167, 2, 83.500000, 
trial0021167, GDX, 540, 30, 18.000000, ZIC, 58, 2, 29.000000, 
trial0021168, GDX, 642, 30, 21.400000, ZIC, 253, 2, 126.500000, 
trial0021169, GDX, 1334, 30, 44.466667, ZIC, 116, 2, 58.000000, 
trial0021170, GDX, 1857, 30, 61.900000, ZIC, 0, 2, 0.000000, 
trial0021171, GDX, 809, 30, 26.966667, ZIC, 121, 2, 60.500000, 
trial0021172, GDX, 606, 30, 20.200000, ZIC, 0, 2, 0.000000, 
trial0021173, GDX, 701, 30, 23.366667, ZIC, 112, 2, 56.000000, 
trial0021174, GDX, 259, 30, 8.633333, ZIC, 1, 2, 0.500000, 
trial0021175, GDX, 995, 30, 33.166667, ZIC, 220, 2, 110.000000, 
trial0021176, GDX, 433, 30, 14.433333, ZIC, 163, 2, 81.500000, 
trial0021177, GDX, 715, 30, 23.833333, ZIC, 55, 2, 27.500000, 
trial0021178, GDX, 609, 30, 20.300000, ZIC, 148, 2, 74.000000, 
trial0021179, GDX, 584, 30, 19.466667, ZIC, 264, 2, 132.000000, 
trial0021180, GDX, 1199, 30, 39.966667, ZIC, 93, 2, 46.500000, 
trial0021181, GDX, 299, 30, 9.966667, ZIC, 41, 2, 20.500000, 
trial0021182, GDX, 64, 30, 2.133333, ZIC, 0, 2, 0.000000, 
trial0021183, GDX, 383, 30, 12.766667, ZIC, 0, 2, 0.000000, 
trial0021184, GDX, 95, 30, 3.166667, ZIC, 0, 2, 0.000000, 
trial0021185, GDX, 336, 30, 11.200000, ZIC, 21, 2, 10.500000, 
trial0021186, GDX, 408, 30, 13.600000, ZIC, 21, 2, 10.500000, 
trial0021187, GDX, 33, 30, 1.100000, ZIC, 60, 2, 30.000000, 
trial0021188, GDX, 565, 30, 18.833333, ZIC, 2, 2, 1.000000, 
trial0021189, GDX, 51, 30, 1.700000, ZIC, 95, 2, 47.500000, 
trial0021190, GDX, 250, 30, 8.333333, ZIC, 0, 2, 0.000000, 
trial0021191, GDX, 458, 30, 15.266667, ZIC, 0, 2, 0.000000, 
trial0021192, GDX, 112, 30, 3.733333, ZIC, 0, 2, 0.000000, 
trial0021193, GDX, 383, 30, 12.766667, ZIC, 0, 2, 0.000000, 
trial0021194, GDX, 256, 30, 8.533333, ZIC, 0, 2, 0.000000, 
trial0021195, GDX, 72, 30, 2.400000, ZIC, 0, 2, 0.000000, 
trial0021196, GDX, 110, 30, 3.666667, ZIC, 98, 2, 49.000000, 
trial0021197, GDX, 68, 30, 2.266667, ZIC, 121, 2, 60.500000, 
trial0021198, GDX, 113, 30, 3.766667, ZIC, 38, 2, 19.000000, 
trial0021199, GDX, 345, 30, 11.500000, ZIC, 60, 2, 30.000000, 
trial0021200, GDX, 123, 30, 4.100000, ZIC, 46, 2, 23.000000, 
trial0021201, GDX, 51, 30, 1.700000, ZIC, 128, 2, 64.000000, 
trial0021202, GDX, 157, 30, 5.233333, ZIC, 62, 2, 31.000000, 
trial0021203, GDX, 111, 30, 3.700000, ZIC, 0, 2, 0.000000, 
trial0021204, GDX, 68, 30, 2.266667, ZIC, 149, 2, 74.500000, 
trial0021205, GDX, 64, 30, 2.133333, ZIC, 0, 2, 0.000000, 
trial0021206, GDX, 240, 30, 8.000000, ZIC, 0, 2, 0.000000, 
trial0021207, GDX, 570, 30, 19.000000, ZIC, 24, 2, 12.000000, 
trial0021208, GDX, 412, 30, 13.733333, ZIC, 47, 2, 23.500000, 
trial0021209, GDX, 180, 30, 6.000000, ZIC, 3, 2, 1.500000, 
trial0021210, GDX, 229, 30, 7.633333, ZIC, 88, 2, 44.000000, 
trial0021211, GDX, 1289, 30, 42.966667, ZIC, 54, 2, 27.000000, 
trial0021212, GDX, 818, 30, 27.266667, ZIC, 360, 2, 180.000000, 
trial0021213, GDX, 249, 30, 8.300000, ZIC, 305, 2, 152.500000, 
trial0021214, GDX, 828, 30, 27.600000, ZIC, 0, 2, 0.000000, 
trial0021215, GDX, 715, 30, 23.833333, ZIC, 73, 2, 36.500000, 
trial0021216, GDX, 690, 30, 23.000000, ZIC, 48, 2, 24.000000, 
trial0021217, GDX, 929, 30, 30.966667, ZIC, 27, 2, 13.500000, 
trial0021218, GDX, 525, 30, 17.500000, ZIC, 37, 2, 18.500000, 
trial0021219, GDX, 286, 30, 9.533333, ZIC, 341, 2, 170.500000, 
trial0021220, GDX, 529, 30, 17.633333, ZIC, 45, 2, 22.500000, 
trial0021221, GDX, 372, 30, 12.400000, ZIC, 349, 2, 174.500000, 
trial0021222, GDX, 1011, 30, 33.700000, ZIC, 359, 2, 179.500000, 
trial0021223, GDX, 878, 30, 29.266667, ZIC, 81, 2, 40.500000, 
trial0021224, GDX, 523, 30, 17.433333, ZIC, 280, 2, 140.000000, 
trial0021225, GDX, 744, 30, 24.800000, ZIC, 45, 2, 22.500000, 
trial0021226, GDX, 668, 30, 22.266667, ZIC, 207, 2, 103.500000, 
trial0021227, GDX, 38, 30, 1.266667, ZIC, 62, 2, 31.000000, 
trial0021228, GDX, 525, 30, 17.500000, ZIC, 72, 2, 36.000000, 
trial0021229, GDX, 798, 30, 26.600000, ZIC, 62, 2, 31.000000, 
trial0021230, GDX, 769, 30, 25.633333, ZIC, 135, 2, 67.500000, 
trial0021231, GDX, 662, 30, 22.066667, ZIC, 27, 2, 13.500000, 
trial0021232, GDX, 363, 30, 12.100000, ZIC, 253, 2, 126.500000, 
trial0021233, GDX, 334, 30, 11.133333, ZIC, 0, 2, 0.000000, 
trial0021234, GDX, 145, 30, 4.833333, ZIC, 226, 2, 113.000000, 
trial0021235, GDX, 1085, 30, 36.166667, ZIC, 107, 2, 53.500000, 
trial0021236, GDX, 898, 30, 29.933333, ZIC, 254, 2, 127.000000, 
trial0021237, GDX, 243, 30, 8.100000, ZIC, 9, 2, 4.500000, 
trial0021238, GDX, 245, 30, 8.166667, ZIC, 259, 2, 129.500000, 
trial0021239, GDX, 1261, 30, 42.033333, ZIC, 66, 2, 33.000000, 
trial0021240, GDX, 397, 30, 13.233333, ZIC, 34, 2, 17.000000, 
trial0021241, GDX, 206, 30, 6.866667, ZIC, 92, 2, 46.000000, 
trial0021242, GDX, 466, 30, 15.533333, ZIC, 45, 2, 22.500000, 
trial0021243, GDX, 200, 30, 6.666667, ZIC, 102, 2, 51.000000, 
trial0021244, GDX, 296, 30, 9.866667, ZIC, 26, 2, 13.000000, 
trial0021245, GDX, 252, 30, 8.400000, ZIC, 106, 2, 53.000000, 
trial0021246, GDX, 353, 30, 11.766667, ZIC, 14, 2, 7.000000, 
trial0021247, GDX, 531, 30, 17.700000, ZIC, 117, 2, 58.500000, 
trial0021248, GDX, 207, 30, 6.900000, ZIC, 176, 2, 88.000000, 
trial0021249, GDX, 245, 30, 8.166667, ZIC, 0, 2, 0.000000, 
trial0021250, GDX, 363, 30, 12.100000, ZIC, 0, 2, 0.000000, 
