trial0016201, ZIP, 1862, 32, 58.187500, 
trial0016202, ZIP, 1803, 32, 56.343750, 
trial0016203, ZIP, 2168, 32, 67.750000, 
trial0016204, ZIP, 1808, 32, 56.500000, 
trial0016205, ZIP, 2069, 32, 64.656250, 
trial0016206, ZIP, 1734, 32, 54.187500, 
trial0016207, ZIP, 1580, 32, 49.375000, 
trial0016208, ZIP, 2140, 32, 66.875000, 
trial0016209, ZIP, 1794, 32, 56.062500, 
trial0016210, ZIP, 1896, 32, 59.250000, 
trial0016211, ZIP, 1760, 32, 55.000000, 
trial0016212, ZIP, 1562, 32, 48.812500, 
trial0016213, ZIP, 1811, 32, 56.593750, 
trial0016214, ZIP, 1746, 32, 54.562500, 
trial0016215, ZIP, 2193, 32, 68.531250, 
trial0016216, ZIP, 1517, 32, 47.406250, 
trial0016217, ZIP, 2011, 32, 62.843750, 
trial0016218, ZIP, 1785, 32, 55.781250, 
trial0016219, ZIP, 1711, 32, 53.468750, 
trial0016220, ZIP, 1652, 32, 51.625000, 
trial0016221, ZIP, 2047, 32, 63.968750, 
trial0016222, ZIP, 1929, 32, 60.281250, 
trial0016223, ZIP, 1569, 32, 49.031250, 
trial0016224, ZIP, 959, 32, 29.968750, 
trial0016225, ZIP, 1749, 32, 54.656250, 
trial0016226, ZIP, 1912, 32, 59.750000, 
trial0016227, ZIP, 1298, 32, 40.562500, 
trial0016228, ZIP, 1767, 32, 55.218750, 
trial0016229, ZIP, 1776, 32, 55.500000, 
trial0016230, ZIP, 1783, 32, 55.718750, 
trial0016231, ZIP, 2841, 32, 88.781250, 
trial0016232, ZIP, 2751, 32, 85.968750, 
trial0016233, ZIP, 3390, 32, 105.937500, 
trial0016234, ZIP, 2530, 32, 79.062500, 
trial0016235, ZIP, 3707, 32, 115.843750, 
trial0016236, ZIP, 3988, 32, 124.625000, 
trial0016237, ZIP, 3183, 32, 99.468750, 
trial0016238, ZIP, 3456, 32, 108.000000, 
trial0016239, ZIP, 3765, 32, 117.656250, 
trial0016240, ZIP, 2607, 32, 81.468750, 
trial0016241, ZIP, 2918, 32, 91.187500, 
trial0016242, ZIP, 2649, 32, 82.781250, 
trial0016243, ZIP, 3508, 32, 109.625000, 
trial0016244, ZIP, 4482, 32, 140.062500, 
trial0016245, ZIP, 3095, 32, 96.718750, 
trial0016246, ZIP, 2651, 32, 82.843750, 
trial0016247, ZIP, 3354, 32, 104.812500, 
trial0016248, ZIP, 2033, 32, 63.531250, 
trial0016249, ZIP, 3978, 32, 124.312500, 
trial0016250, ZIP, 3774, 32, 117.937500, 
trial0016251, ZIP, 2566, 32, 80.187500, 
trial0016252, ZIP, 2857, 32, 89.281250, 
trial0016253, ZIP, 3675, 32, 114.843750, 
trial0016254, ZIP, 4184, 32, 130.750000, 
trial0016255, ZIP, 3763, 32, 117.593750, 
trial0016256, ZIP, 2978, 32, 93.062500, 
trial0016257, ZIP, 4199, 32, 131.218750, 
trial0016258, ZIP, 2944, 32, 92.000000, 
trial0016259, ZIP, 2907, 32, 90.843750, 
trial0016260, ZIP, 2926, 32, 91.437500, 
trial0016261, ZIP, 2833, 32, 88.531250, 
trial0016262, ZIP, 3887, 32, 121.468750, 
trial0016263, ZIP, 4855, 32, 151.718750, 
trial0016264, ZIP, 3666, 32, 114.562500, 
trial0016265, ZIP, 4294, 32, 134.187500, 
trial0016266, ZIP, 3470, 32, 108.437500, 
trial0016267, ZIP, 4027, 32, 125.843750, 
trial0016268, ZIP, 4997, 32, 156.156250, 
trial0016269, ZIP, 3080, 32, 96.250000, 
trial0016270, ZIP, 4361, 32, 136.281250, 
trial0016271, ZIP, 2889, 32, 90.281250, 
trial0016272, ZIP, 3892, 32, 121.625000, 
trial0016273, ZIP, 4172, 32, 130.375000, 
trial0016274, ZIP, 3177, 32, 99.281250, 
trial0016275, ZIP, 4065, 32, 127.031250, 
trial0016276, ZIP, 4609, 32, 144.031250, 
trial0016277, ZIP, 3772, 32, 117.875000, 
trial0016278, ZIP, 2799, 32, 87.468750, 
trial0016279, ZIP, 2349, 32, 73.406250, 
trial0016280, ZIP, 4355, 32, 136.093750, 
trial0016281, ZIP, 3961, 32, 123.781250, 
trial0016282, ZIP, 3025, 32, 94.531250, 
trial0016283, ZIP, 4615, 32, 144.218750, 
trial0016284, ZIP, 2367, 32, 73.968750, 
trial0016285, ZIP, 2928, 32, 91.500000, 
trial0016286, ZIP, 3008, 32, 94.000000, 
trial0016287, ZIP, 4046, 32, 126.437500, 
trial0016288, ZIP, 4026, 32, 125.812500, 
trial0016289, ZIP, 3706, 32, 115.812500, 
trial0016290, ZIP, 3475, 32, 108.593750, 
trial0016291, ZIP, 2123, 32, 66.343750, 
trial0016292, ZIP, 2326, 32, 72.687500, 
trial0016293, ZIP, 2425, 32, 75.781250, 
trial0016294, ZIP, 1906, 32, 59.562500, 
trial0016295, ZIP, 3317, 32, 103.656250, 
trial0016296, ZIP, 2399, 32, 74.968750, 
trial0016297, ZIP, 2881, 32, 90.031250, 
trial0016298, ZIP, 2965, 32, 92.656250, 
trial0016299, ZIP, 3322, 32, 103.812500, 
trial0016300, ZIP, 2105, 32, 65.781250, 
trial0016301, ZIP, 2804, 32, 87.625000, 
trial0016302, ZIP, 2794, 32, 87.312500, 
trial0016303, ZIP, 2261, 32, 70.656250, 
trial0016304, ZIP, 3044, 32, 95.125000, 
trial0016305, ZIP, 3094, 32, 96.687500, 
trial0016306, ZIP, 3561, 32, 111.281250, 
trial0016307, ZIP, 3238, 32, 101.187500, 
trial0016308, ZIP, 2856, 32, 89.250000, 
trial0016309, ZIP, 2794, 32, 87.312500, 
trial0016310, ZIP, 2842, 32, 88.812500, 
trial0016311, ZIP, 4307, 32, 134.593750, 
