trial0015301, AA, 905, 28, 32.321429, GDX, 159, 4, 39.750000, 
trial0015302, AA, 933, 28, 33.321429, GDX, 87, 4, 21.750000, 
trial0015303, AA, 827, 28, 29.535714, GDX, 108, 4, 27.000000, 
trial0015304, AA, 528, 28, 18.857143, GDX, 148, 4, 37.000000, 
trial0015305, AA, 781, 28, 27.892857, GDX, 233, 4, 58.250000, 
trial0015306, AA, 789, 28, 28.178571, GDX, 210, 4, 52.500000, 
trial0015307, AA, 906, 28, 32.357143, GDX, 391, 4, 97.750000, 
trial0015308, AA, 739, 28, 26.392857, GDX, 89, 4, 22.250000, 
trial0015309, AA, 633, 28, 22.607143, GDX, 106, 4, 26.500000, 
trial0015310, AA, 765, 28, 27.321429, GDX, 158, 4, 39.500000, 
trial0015311, AA, 527, 28, 18.821429, GDX, 246, 4, 61.500000, 
trial0015312, AA, 527, 28, 18.821429, GDX, 216, 4, 54.000000, 
trial0015313, AA, 678, 28, 24.214286, GDX, 352, 4, 88.000000, 
trial0015314, AA, 756, 28, 27.000000, GDX, 95, 4, 23.750000, 
trial0015315, AA, 750, 28, 26.785714, GDX, 97, 4, 24.250000, 
trial0015316, AA, 634, 28, 22.642857, GDX, 78, 4, 19.500000, 
trial0015317, AA, 809, 28, 28.892857, GDX, 160, 4, 40.000000, 
trial0015318, AA, 629, 28, 22.464286, GDX, 236, 4, 59.000000, 
trial0015319, AA, 783, 28, 27.964286, GDX, 224, 4, 56.000000, 
trial0015320, AA, 666, 28, 23.785714, GDX, 180, 4, 45.000000, 
trial0015321, AA, 621, 28, 22.178571, GDX, 348, 4, 87.000000, 
trial0015322, AA, 654, 28, 23.357143, GDX, 85, 4, 21.250000, 
trial0015323, AA, 584, 28, 20.857143, GDX, 293, 4, 73.250000, 
trial0015324, AA, 945, 28, 33.750000, GDX, 75, 4, 18.750000, 
trial0015325, AA, 563, 28, 20.107143, GDX, 251, 4, 62.750000, 
trial0015326, AA, 356, 28, 12.714286, GDX, 412, 4, 103.000000, 
trial0015327, AA, 835, 28, 29.821429, GDX, 114, 4, 28.500000, 
trial0015328, AA, 754, 28, 26.928571, GDX, 43, 4, 10.750000, 
trial0015329, AA, 719, 28, 25.678571, GDX, 236, 4, 59.000000, 
trial0015330, AA, 987, 28, 35.250000, GDX, 198, 4, 49.500000, 
trial0015331, AA, 733, 28, 26.178571, GDX, 134, 4, 33.500000, 
trial0015332, AA, 789, 28, 28.178571, GDX, 143, 4, 35.750000, 
trial0015333, AA, 467, 28, 16.678571, GDX, 481, 4, 120.250000, 
trial0015334, AA, 1086, 28, 38.785714, GDX, 141, 4, 35.250000, 
trial0015335, AA, 808, 28, 28.857143, GDX, 38, 4, 9.500000, 
trial0015336, AA, 881, 28, 31.464286, GDX, 141, 4, 35.250000, 
trial0015337, AA, 894, 28, 31.928571, GDX, 239, 4, 59.750000, 
trial0015338, AA, 1001, 28, 35.750000, GDX, 229, 4, 57.250000, 
trial0015339, AA, 832, 28, 29.714286, GDX, 126, 4, 31.500000, 
trial0015340, AA, 982, 28, 35.071429, GDX, 270, 4, 67.500000, 
trial0015341, AA, 552, 28, 19.714286, GDX, 138, 4, 34.500000, 
trial0015342, AA, 943, 28, 33.678571, GDX, 134, 4, 33.500000, 
trial0015343, AA, 818, 28, 29.214286, GDX, 179, 4, 44.750000, 
trial0015344, AA, 550, 28, 19.642857, GDX, 464, 4, 116.000000, 
trial0015345, AA, 1007, 28, 35.964286, GDX, 19, 4, 4.750000, 
trial0015346, AA, 957, 28, 34.178571, GDX, 170, 4, 42.500000, 
trial0015347, AA, 779, 28, 27.821429, GDX, 248, 4, 62.000000, 
trial0015348, AA, 633, 28, 22.607143, GDX, 366, 4, 91.500000, 
trial0015349, AA, 743, 28, 26.535714, GDX, 268, 4, 67.000000, 
trial0015350, AA, 805, 28, 28.750000, GDX, 182, 4, 45.500000, 
trial0015351, AA, 939, 28, 33.535714, GDX, 115, 4, 28.750000, 
trial0015352, AA, 829, 28, 29.607143, GDX, 182, 4, 45.500000, 
trial0015353, AA, 660, 28, 23.571429, GDX, 109, 4, 27.250000, 
trial0015354, AA, 737, 28, 26.321429, GDX, 209, 4, 52.250000, 
trial0015355, AA, 974, 28, 34.785714, GDX, 291, 4, 72.750000, 
trial0015356, AA, 1038, 28, 37.071429, GDX, 10, 4, 2.500000, 
trial0015357, AA, 667, 28, 23.821429, GDX, 155, 4, 38.750000, 
trial0015358, AA, 846, 28, 30.214286, GDX, 24, 4, 6.000000, 
trial0015359, AA, 920, 28, 32.857143, GDX, 175, 4, 43.750000, 
trial0015360, AA, 843, 28, 30.107143, GDX, 126, 4, 31.500000, 
trial0015361, AA, 645, 28, 23.035714, GDX, 408, 4, 102.000000, 
trial0015362, AA, 1061, 28, 37.892857, GDX, 274, 4, 68.500000, 
trial0015363, AA, 1209, 28, 43.178571, GDX, 278, 4, 69.500000, 
trial0015364, AA, 1315, 28, 46.964286, GDX, 85, 4, 21.250000, 
trial0015365, AA, 1237, 28, 44.178571, GDX, 46, 4, 11.500000, 
trial0015366, AA, 1222, 28, 43.642857, GDX, 116, 4, 29.000000, 
trial0015367, AA, 1199, 28, 42.821429, GDX, 36, 4, 9.000000, 
trial0015368, AA, 1262, 28, 45.071429, GDX, 258, 4, 64.500000, 
trial0015369, AA, 1480, 28, 52.857143, GDX, 13, 4, 3.250000, 
trial0015370, AA, 662, 28, 23.642857, GDX, 446, 4, 111.500000, 
trial0015371, AA, 669, 28, 23.892857, GDX, 466, 4, 116.500000, 
trial0015372, AA, 997, 28, 35.607143, GDX, 302, 4, 75.500000, 
trial0015373, AA, 1253, 28, 44.750000, GDX, 15, 4, 3.750000, 
trial0015374, AA, 1301, 28, 46.464286, GDX, 201, 4, 50.250000, 
trial0015375, AA, 1115, 28, 39.821429, GDX, 272, 4, 68.000000, 
trial0015376, AA, 1738, 28, 62.071429, GDX, 267, 4, 66.750000, 
trial0015377, AA, 1401, 28, 50.035714, GDX, 491, 4, 122.750000, 
trial0015378, AA, 1529, 28, 54.607143, GDX, 320, 4, 80.000000, 
trial0015379, AA, 1485, 28, 53.035714, GDX, 300, 4, 75.000000, 
trial0015380, AA, 1748, 28, 62.428571, GDX, 171, 4, 42.750000, 
trial0015381, AA, 1492, 28, 53.285714, GDX, 387, 4, 96.750000, 
trial0015382, AA, 1699, 28, 60.678571, GDX, 220, 4, 55.000000, 
trial0015383, AA, 1813, 28, 64.750000, GDX, 108, 4, 27.000000, 
