trial0024601, AA, 3994, 28, 142.642857, ZIP, 521, 4, 130.250000, 
trial0024602, AA, 3414, 28, 121.928571, ZIP, 942, 4, 235.500000, 
trial0024603, AA, 4180, 28, 149.285714, ZIP, 405, 4, 101.250000, 
trial0024604, AA, 3473, 28, 124.035714, ZIP, 1135, 4, 283.750000, 
trial0024605, AA, 3717, 28, 132.750000, ZIP, 592, 4, 148.000000, 
trial0024606, AA, 3282, 28, 117.214286, ZIP, 879, 4, 219.750000, 
trial0024607, AA, 3284, 28, 117.285714, ZIP, 1112, 4, 278.000000, 
trial0024608, AA, 3842, 28, 137.214286, ZIP, 191, 4, 47.750000, 
trial0024609, AA, 3338, 28, 119.214286, ZIP, 871, 4, 217.750000, 
trial0024610, AA, 3467, 28, 123.821429, ZIP, 853, 4, 213.250000, 
trial0024611, AA, 3518, 28, 125.642857, ZIP, 557, 4, 139.250000, 
trial0024612, AA, 3546, 28, 126.642857, ZIP, 741, 4, 185.250000, 
trial0024613, AA, 3725, 28, 133.035714, ZIP, 640, 4, 160.000000, 
trial0024614, AA, 3504, 28, 125.142857, ZIP, 881, 4, 220.250000, 
trial0024615, AA, 3506, 28, 125.214286, ZIP, 952, 4, 238.000000, 
trial0024616, AA, 4187, 28, 149.535714, ZIP, 210, 4, 52.500000, 
trial0024617, AA, 2976, 28, 106.285714, ZIP, 1157, 4, 289.250000, 
trial0024618, AA, 3580, 28, 127.857143, ZIP, 241, 4, 60.250000, 
trial0024619, AA, 3445, 28, 123.035714, ZIP, 547, 4, 136.750000, 
trial0024620, AA, 4395, 28, 156.964286, ZIP, 230, 4, 57.500000, 
trial0024621, AA, 3897, 28, 139.178571, ZIP, 335, 4, 83.750000, 
trial0024622, AA, 3575, 28, 127.678571, ZIP, 680, 4, 170.000000, 
trial0024623, AA, 3855, 28, 137.678571, ZIP, 569, 4, 142.250000, 
trial0024624, AA, 3866, 28, 138.071429, ZIP, 484, 4, 121.000000, 
trial0024625, AA, 4073, 28, 145.464286, ZIP, 489, 4, 122.250000, 
trial0024626, AA, 2815, 28, 100.535714, ZIP, 1128, 4, 282.000000, 
trial0024627, AA, 3689, 28, 131.750000, ZIP, 859, 4, 214.750000, 
trial0024628, AA, 2752, 28, 98.285714, ZIP, 978, 4, 244.500000, 
trial0024629, AA, 2482, 28, 88.642857, ZIP, 1368, 4, 342.000000, 
trial0024630, AA, 3400, 28, 121.428571, ZIP, 738, 4, 184.500000, 
