trial0027001, AA, 549, 12, 45.750000, GDX, 487, 16, 30.437500, ZIP, 226, 4, 56.500000, 
trial0027002, AA, 581, 12, 48.416667, GDX, 908, 16, 56.750000, ZIP, 252, 4, 63.000000, 
trial0027003, AA, 244, 12, 20.333333, GDX, 564, 16, 35.250000, ZIP, 130, 4, 32.500000, 
trial0027004, AA, 786, 12, 65.500000, GDX, 692, 16, 43.250000, ZIP, 111, 4, 27.750000, 
trial0027005, AA, 838, 12, 69.833333, GDX, 326, 16, 20.375000, ZIP, 460, 4, 115.000000, 
trial0027006, AA, 570, 12, 47.500000, GDX, 869, 16, 54.312500, ZIP, 266, 4, 66.500000, 
trial0027007, AA, 571, 12, 47.583333, GDX, 4, 16, 0.250000, ZIP, 382, 4, 95.500000, 
trial0027008, AA, 628, 12, 52.333333, GDX, 474, 16, 29.625000, ZIP, 534, 4, 133.500000, 
trial0027009, AA, 752, 12, 62.666667, GDX, 853, 16, 53.312500, ZIP, 268, 4, 67.000000, 
trial0027010, AA, 669, 12, 55.750000, GDX, 746, 16, 46.625000, ZIP, 198, 4, 49.500000, 
trial0027011, AA, 581, 12, 48.416667, GDX, 1100, 16, 68.750000, ZIP, 355, 4, 88.750000, 
trial0027012, AA, 319, 12, 26.583333, GDX, 994, 16, 62.125000, ZIP, 547, 4, 136.750000, 
trial0027013, AA, 839, 12, 69.916667, GDX, 860, 16, 53.750000, ZIP, 192, 4, 48.000000, 
trial0027014, AA, 990, 12, 82.500000, GDX, 614, 16, 38.375000, ZIP, 388, 4, 97.000000, 
trial0027015, AA, 1198, 12, 99.833333, GDX, 549, 16, 34.312500, ZIP, 163, 4, 40.750000, 
trial0027016, AA, 346, 12, 28.833333, GDX, 1190, 16, 74.375000, ZIP, 280, 4, 70.000000, 
trial0027017, AA, 423, 12, 35.250000, GDX, 268, 16, 16.750000, ZIP, 391, 4, 97.750000, 
trial0027018, AA, 411, 12, 34.250000, GDX, 955, 16, 59.687500, ZIP, 374, 4, 93.500000, 
trial0027019, AA, 902, 12, 75.166667, GDX, 748, 16, 46.750000, ZIP, 311, 4, 77.750000, 
trial0027020, AA, 493, 12, 41.083333, GDX, 1069, 16, 66.812500, ZIP, 684, 4, 171.000000, 
trial0027021, AA, 499, 12, 41.583333, GDX, 84, 16, 5.250000, ZIP, 316, 4, 79.000000, 
trial0027022, AA, 1132, 12, 94.333333, GDX, 92, 16, 5.750000, ZIP, 291, 4, 72.750000, 
trial0027023, AA, 372, 12, 31.000000, GDX, 957, 16, 59.812500, ZIP, 322, 4, 80.500000, 
trial0027024, AA, 797, 12, 66.416667, GDX, 424, 16, 26.500000, ZIP, 147, 4, 36.750000, 
trial0027025, AA, 1115, 12, 92.916667, GDX, 273, 16, 17.062500, ZIP, 364, 4, 91.000000, 
trial0027026, AA, 644, 12, 53.666667, GDX, 517, 16, 32.312500, ZIP, 484, 4, 121.000000, 
trial0027027, AA, 438, 12, 36.500000, GDX, 624, 16, 39.000000, ZIP, 401, 4, 100.250000, 
trial0027028, AA, 979, 12, 81.583333, GDX, 249, 16, 15.562500, ZIP, 396, 4, 99.000000, 
trial0027029, AA, 784, 12, 65.333333, GDX, 423, 16, 26.437500, ZIP, 84, 4, 21.000000, 
trial0027030, AA, 1211, 12, 100.916667, GDX, 416, 16, 26.000000, ZIP, 179, 4, 44.750000, 
trial0027031, AA, 77, 12, 6.416667, GDX, 237, 16, 14.812500, ZIP, 99, 4, 24.750000, 
trial0027032, AA, 111, 12, 9.250000, GDX, 54, 16, 3.375000, ZIP, 43, 4, 10.750000, 
trial0027033, AA, 220, 12, 18.333333, GDX, 193, 16, 12.062500, ZIP, 105, 4, 26.250000, 
trial0027034, AA, 42, 12, 3.500000, GDX, 125, 16, 7.812500, ZIP, 70, 4, 17.500000, 
trial0027035, AA, 37, 12, 3.083333, GDX, 252, 16, 15.750000, ZIP, 166, 4, 41.500000, 
trial0027036, AA, 315, 12, 26.250000, GDX, 72, 16, 4.500000, ZIP, 174, 4, 43.500000, 
trial0027037, AA, 176, 12, 14.666667, GDX, 126, 16, 7.875000, ZIP, 0, 4, 0.000000, 
trial0027038, AA, 68, 12, 5.666667, GDX, 207, 16, 12.937500, ZIP, 20, 4, 5.000000, 
trial0027039, AA, 103, 12, 8.583333, GDX, 218, 16, 13.625000, ZIP, 57, 4, 14.250000, 
trial0027040, AA, 288, 12, 24.000000, GDX, 857, 16, 53.562500, ZIP, 114, 4, 28.500000, 
trial0027041, AA, 677, 12, 56.416667, GDX, 528, 16, 33.000000, ZIP, 290, 4, 72.500000, 
trial0027042, AA, 368, 12, 30.666667, GDX, 836, 16, 52.250000, ZIP, 180, 4, 45.000000, 
trial0027043, AA, 859, 12, 71.583333, GDX, 503, 16, 31.437500, ZIP, 13, 4, 3.250000, 
trial0027044, AA, 603, 12, 50.250000, GDX, 610, 16, 38.125000, ZIP, 256, 4, 64.000000, 
trial0027045, AA, 480, 12, 40.000000, GDX, 830, 16, 51.875000, ZIP, 136, 4, 34.000000, 
trial0027046, AA, 539, 12, 44.916667, GDX, 694, 16, 43.375000, ZIP, 206, 4, 51.500000, 
trial0027047, AA, 473, 12, 39.416667, GDX, 898, 16, 56.125000, ZIP, 37, 4, 9.250000, 
trial0027048, AA, 832, 12, 69.333333, GDX, 351, 16, 21.937500, ZIP, 87, 4, 21.750000, 
trial0027049, AA, 559, 12, 46.583333, GDX, 442, 16, 27.625000, ZIP, 401, 4, 100.250000, 
trial0027050, AA, 390, 12, 32.500000, GDX, 758, 16, 47.375000, ZIP, 150, 4, 37.500000, 
trial0027051, AA, 733, 12, 61.083333, GDX, 368, 16, 23.000000, ZIP, 238, 4, 59.500000, 
trial0027052, AA, 385, 12, 32.083333, GDX, 494, 16, 30.875000, ZIP, 220, 4, 55.000000, 
trial0027053, AA, 383, 12, 31.916667, GDX, 571, 16, 35.687500, ZIP, 55, 4, 13.750000, 
trial0027054, AA, 576, 12, 48.000000, GDX, 318, 16, 19.875000, ZIP, 336, 4, 84.000000, 
trial0027055, AA, 292, 12, 24.333333, GDX, 322, 16, 20.125000, ZIP, 54, 4, 13.500000, 
trial0027056, AA, 165, 12, 13.750000, GDX, 281, 16, 17.562500, ZIP, 220, 4, 55.000000, 
trial0027057, AA, 30, 12, 2.500000, GDX, 132, 16, 8.250000, ZIP, 41, 4, 10.250000, 
trial0027058, AA, 43, 12, 3.583333, GDX, 164, 16, 10.250000, ZIP, 100, 4, 25.000000, 
trial0027059, AA, 89, 12, 7.416667, GDX, 52, 16, 3.250000, ZIP, 118, 4, 29.500000, 
trial0027060, AA, 47, 12, 3.916667, GDX, 275, 16, 17.187500, ZIP, 30, 4, 7.500000, 
trial0027061, AA, 1972, 12, 164.333333, GDX, 441, 16, 27.562500, ZIP, 293, 4, 73.250000, 
trial0027062, AA, 1272, 12, 106.000000, GDX, 1053, 16, 65.812500, ZIP, 208, 4, 52.000000, 
trial0027063, AA, 818, 12, 68.166667, GDX, 2058, 16, 128.625000, ZIP, 293, 4, 73.250000, 
trial0027064, AA, 908, 12, 75.666667, GDX, 906, 16, 56.625000, ZIP, 437, 4, 109.250000, 
trial0027065, AA, 1502, 12, 125.166667, GDX, 614, 16, 38.375000, ZIP, 83, 4, 20.750000, 
trial0027066, AA, 1676, 12, 139.666667, GDX, 707, 16, 44.187500, ZIP, 350, 4, 87.500000, 
trial0027067, AA, 786, 12, 65.500000, GDX, 1110, 16, 69.375000, ZIP, 459, 4, 114.750000, 
trial0027068, AA, 888, 12, 74.000000, GDX, 1390, 16, 86.875000, ZIP, 60, 4, 15.000000, 
trial0027069, AA, 252, 12, 21.000000, GDX, 582, 16, 36.375000, ZIP, 386, 4, 96.500000, 
trial0027070, AA, 1030, 12, 85.833333, GDX, 1111, 16, 69.437500, ZIP, 102, 4, 25.500000, 
trial0027071, AA, 585, 12, 48.750000, GDX, 1596, 16, 99.750000, ZIP, 529, 4, 132.250000, 
trial0027072, AA, 659, 12, 54.916667, GDX, 884, 16, 55.250000, ZIP, 525, 4, 131.250000, 
trial0027073, AA, 1223, 12, 101.916667, GDX, 1417, 16, 88.562500, ZIP, 151, 4, 37.750000, 
trial0027074, AA, 975, 12, 81.250000, GDX, 1359, 16, 84.937500, ZIP, 303, 4, 75.750000, 
trial0027075, AA, 351, 12, 29.250000, GDX, 960, 16, 60.000000, ZIP, 356, 4, 89.000000, 
trial0027076, AA, 603, 12, 50.250000, GDX, 1093, 16, 68.312500, ZIP, 247, 4, 61.750000, 
