trial0019201, AA, 0, 2, 0.000000, GDX, 593, 30, 19.766667, 
trial0019202, AA, 34, 2, 17.000000, GDX, 767, 30, 25.566667, 
trial0019203, AA, 0, 2, 0.000000, GDX, 1049, 30, 34.966667, 
trial0019204, AA, 11, 2, 5.500000, GDX, 485, 30, 16.166667, 
trial0019205, AA, 0, 2, 0.000000, GDX, 973, 30, 32.433333, 
trial0019206, AA, 0, 2, 0.000000, GDX, 214, 30, 7.133333, 
trial0019207, AA, 117, 2, 58.500000, GDX, 510, 30, 17.000000, 
trial0019208, AA, 54, 2, 27.000000, GDX, 846, 30, 28.200000, 
trial0019209, AA, 126, 2, 63.000000, GDX, 618, 30, 20.600000, 
trial0019210, AA, 159, 2, 79.500000, GDX, 1242, 30, 41.400000, 
trial0019211, AA, 0, 2, 0.000000, GDX, 669, 30, 22.300000, 
trial0019212, AA, 135, 2, 67.500000, GDX, 858, 30, 28.600000, 
trial0019213, AA, 24, 2, 12.000000, GDX, 439, 30, 14.633333, 
trial0019214, AA, 1, 2, 0.500000, GDX, 561, 30, 18.700000, 
trial0019215, AA, 0, 2, 0.000000, GDX, 223, 30, 7.433333, 
trial0019216, AA, 0, 2, 0.000000, GDX, 366, 30, 12.200000, 
trial0019217, AA, 50, 2, 25.000000, GDX, 741, 30, 24.700000, 
trial0019218, AA, 70, 2, 35.000000, GDX, 350, 30, 11.666667, 
trial0019219, AA, 64, 2, 32.000000, GDX, 83, 30, 2.766667, 
trial0019220, AA, 12, 2, 6.000000, GDX, 401, 30, 13.366667, 
trial0019221, AA, 0, 2, 0.000000, GDX, 348, 30, 11.600000, 
trial0019222, AA, 0, 2, 0.000000, GDX, 175, 30, 5.833333, 
trial0019223, AA, 38, 2, 19.000000, GDX, 557, 30, 18.566667, 
trial0019224, AA, 3, 2, 1.500000, GDX, 1230, 30, 41.000000, 
trial0019225, AA, 0, 2, 0.000000, GDX, 337, 30, 11.233333, 
trial0019226, AA, 184, 2, 92.000000, GDX, 690, 30, 23.000000, 
trial0019227, AA, 77, 2, 38.500000, GDX, 290, 30, 9.666667, 
trial0019228, AA, 0, 2, 0.000000, GDX, 695, 30, 23.166667, 
trial0019229, AA, 0, 2, 0.000000, GDX, 583, 30, 19.433333, 
trial0019230, AA, 37, 2, 18.500000, GDX, 608, 30, 20.266667, 
trial0019231, AA, 0, 2, 0.000000, GDX, 228, 30, 7.600000, 
trial0019232, AA, 0, 2, 0.000000, GDX, 82, 30, 2.733333, 
trial0019233, AA, 28, 2, 14.000000, GDX, 554, 30, 18.466667, 
trial0019234, AA, 35, 2, 17.500000, GDX, 114, 30, 3.800000, 
trial0019235, AA, 31, 2, 15.500000, GDX, 422, 30, 14.066667, 
trial0019236, AA, 0, 2, 0.000000, GDX, 134, 30, 4.466667, 
trial0019237, AA, 34, 2, 17.000000, GDX, 80, 30, 2.666667, 
