trial0017401, AA, 969, 14, 69.214286, GDX, 1600, 18, 88.888889, 
trial0017402, AA, 353, 14, 25.214286, GDX, 785, 18, 43.611111, 
trial0017403, AA, 2040, 14, 145.714286, GDX, 203, 18, 11.277778, 
trial0017404, AA, 1606, 14, 114.714286, GDX, 572, 18, 31.777778, 
trial0017405, AA, 796, 14, 56.857143, GDX, 813, 18, 45.166667, 
trial0017406, AA, 1026, 14, 73.285714, GDX, 1041, 18, 57.833333, 
trial0017407, AA, 1120, 14, 80.000000, GDX, 1292, 18, 71.777778, 
trial0017408, AA, 1115, 14, 79.642857, GDX, 187, 18, 10.388889, 
trial0017409, AA, 853, 14, 60.928571, GDX, 665, 18, 36.944444, 
trial0017410, AA, 2075, 14, 148.214286, GDX, 982, 18, 54.555556, 
trial0017411, AA, 1027, 14, 73.357143, GDX, 1213, 18, 67.388889, 
trial0017412, AA, 1784, 14, 127.428571, GDX, 498, 18, 27.666667, 
trial0017413, AA, 756, 14, 54.000000, GDX, 1677, 18, 93.166667, 
trial0017414, AA, 809, 14, 57.785714, GDX, 1118, 18, 62.111111, 
trial0017415, AA, 679, 14, 48.500000, GDX, 984, 18, 54.666667, 
trial0017416, AA, 1031, 14, 73.642857, GDX, 1026, 18, 57.000000, 
trial0017417, AA, 568, 14, 40.571429, GDX, 432, 18, 24.000000, 
trial0017418, AA, 980, 14, 70.000000, GDX, 1033, 18, 57.388889, 
trial0017419, AA, 730, 14, 52.142857, GDX, 392, 18, 21.777778, 
trial0017420, AA, 988, 14, 70.571429, GDX, 873, 18, 48.500000, 
trial0017421, AA, 1102, 14, 78.714286, GDX, 826, 18, 45.888889, 
trial0017422, AA, 1236, 14, 88.285714, GDX, 535, 18, 29.722222, 
trial0017423, AA, 340, 14, 24.285714, GDX, 128, 18, 7.111111, 
trial0017424, AA, 934, 14, 66.714286, GDX, 1376, 18, 76.444444, 
trial0017425, AA, 895, 14, 63.928571, GDX, 647, 18, 35.944444, 
trial0017426, AA, 1519, 14, 108.500000, GDX, 836, 18, 46.444444, 
trial0017427, AA, 919, 14, 65.642857, GDX, 1056, 18, 58.666667, 
trial0017428, AA, 1028, 14, 73.428571, GDX, 692, 18, 38.444444, 
trial0017429, AA, 1011, 14, 72.214286, GDX, 1314, 18, 73.000000, 
trial0017430, AA, 481, 14, 34.357143, GDX, 1191, 18, 66.166667, 
trial0017431, AA, 19, 14, 1.357143, GDX, 363, 18, 20.166667, 
trial0017432, AA, 518, 14, 37.000000, GDX, 108, 18, 6.000000, 
trial0017433, AA, 398, 14, 28.428571, GDX, 640, 18, 35.555556, 
trial0017434, AA, 472, 14, 33.714286, GDX, 556, 18, 30.888889, 
trial0017435, AA, 283, 14, 20.214286, GDX, 466, 18, 25.888889, 
trial0017436, AA, 210, 14, 15.000000, GDX, 160, 18, 8.888889, 
trial0017437, AA, 652, 14, 46.571429, GDX, 869, 18, 48.277778, 
trial0017438, AA, 297, 14, 21.214286, GDX, 298, 18, 16.555556, 
trial0017439, AA, 699, 14, 49.928571, GDX, 259, 18, 14.388889, 
trial0017440, AA, 99, 14, 7.071429, GDX, 539, 18, 29.944444, 
trial0017441, AA, 180, 14, 12.857143, GDX, 624, 18, 34.666667, 
trial0017442, AA, 472, 14, 33.714286, GDX, 815, 18, 45.277778, 
trial0017443, AA, 206, 14, 14.714286, GDX, 529, 18, 29.388889, 
