trial0019801, AA, 1881, 30, 62.700000, ZIP, 363, 2, 181.500000, 
trial0019802, AA, 2724, 30, 90.800000, ZIP, 130, 2, 65.000000, 
trial0019803, AA, 2459, 30, 81.966667, ZIP, 262, 2, 131.000000, 
trial0019804, AA, 2458, 30, 81.933333, ZIP, 133, 2, 66.500000, 
trial0019805, AA, 2735, 30, 91.166667, ZIP, 214, 2, 107.000000, 
trial0019806, AA, 2813, 30, 93.766667, ZIP, 152, 2, 76.000000, 
trial0019807, AA, 2598, 30, 86.600000, ZIP, 188, 2, 94.000000, 
trial0019808, AA, 2898, 30, 96.600000, ZIP, 99, 2, 49.500000, 
trial0019809, AA, 1720, 30, 57.333333, ZIP, 314, 2, 157.000000, 
trial0019810, AA, 3137, 30, 104.566667, ZIP, 2, 2, 1.000000, 
trial0019811, AA, 3052, 30, 101.733333, ZIP, 0, 2, 0.000000, 
trial0019812, AA, 2647, 30, 88.233333, ZIP, 74, 2, 37.000000, 
trial0019813, AA, 2330, 30, 77.666667, ZIP, 369, 2, 184.500000, 
trial0019814, AA, 2510, 30, 83.666667, ZIP, 369, 2, 184.500000, 
trial0019815, AA, 3138, 30, 104.600000, ZIP, 3, 2, 1.500000, 
trial0019816, AA, 2465, 30, 82.166667, ZIP, 161, 2, 80.500000, 
trial0019817, AA, 2129, 30, 70.966667, ZIP, 529, 2, 264.500000, 
trial0019818, AA, 3302, 30, 110.066667, ZIP, 25, 2, 12.500000, 
trial0019819, AA, 2525, 30, 84.166667, ZIP, 383, 2, 191.500000, 
trial0019820, AA, 2744, 30, 91.466667, ZIP, 225, 2, 112.500000, 
trial0019821, AA, 1962, 30, 65.400000, ZIP, 509, 2, 254.500000, 
trial0019822, AA, 2891, 30, 96.366667, ZIP, 0, 2, 0.000000, 
trial0019823, AA, 2869, 30, 95.633333, ZIP, 8, 2, 4.000000, 
trial0019824, AA, 2333, 30, 77.766667, ZIP, 295, 2, 147.500000, 
trial0019825, AA, 2661, 30, 88.700000, ZIP, 154, 2, 77.000000, 
trial0019826, AA, 3039, 30, 101.300000, ZIP, 0, 2, 0.000000, 
trial0019827, AA, 1892, 30, 63.066667, ZIP, 364, 2, 182.000000, 
trial0019828, AA, 1797, 30, 59.900000, ZIP, 516, 2, 258.000000, 
trial0019829, AA, 3022, 30, 100.733333, ZIP, 0, 2, 0.000000, 
trial0019830, AA, 2692, 30, 89.733333, ZIP, 260, 2, 130.000000, 
trial0019831, AA, 3936, 30, 131.200000, ZIP, 0, 2, 0.000000, 
trial0019832, AA, 4335, 30, 144.500000, ZIP, 393, 2, 196.500000, 
trial0019833, AA, 3903, 30, 130.100000, ZIP, 51, 2, 25.500000, 
trial0019834, AA, 3460, 30, 115.333333, ZIP, 509, 2, 254.500000, 
trial0019835, AA, 3331, 30, 111.033333, ZIP, 421, 2, 210.500000, 
trial0019836, AA, 3063, 30, 102.100000, ZIP, 565, 2, 282.500000, 
trial0019837, AA, 3601, 30, 120.033333, ZIP, 338, 2, 169.000000, 
trial0019838, AA, 3358, 30, 111.933333, ZIP, 305, 2, 152.500000, 
trial0019839, AA, 2477, 30, 82.566667, ZIP, 452, 2, 226.000000, 
trial0019840, AA, 2485, 30, 82.833333, ZIP, 571, 2, 285.500000, 
trial0019841, AA, 4015, 30, 133.833333, ZIP, 0, 2, 0.000000, 
trial0019842, AA, 3656, 30, 121.866667, ZIP, 264, 2, 132.000000, 
trial0019843, AA, 3657, 30, 121.900000, ZIP, 537, 2, 268.500000, 
trial0019844, AA, 3720, 30, 124.000000, ZIP, 161, 2, 80.500000, 
trial0019845, AA, 3576, 30, 119.200000, ZIP, 341, 2, 170.500000, 
trial0019846, AA, 4038, 30, 134.600000, ZIP, 172, 2, 86.000000, 
trial0019847, AA, 3803, 30, 126.766667, ZIP, 230, 2, 115.000000, 
trial0019848, AA, 3038, 30, 101.266667, ZIP, 690, 2, 345.000000, 
trial0019849, AA, 3883, 30, 129.433333, ZIP, 0, 2, 0.000000, 
trial0019850, AA, 3996, 30, 133.200000, ZIP, 52, 2, 26.000000, 
trial0019851, AA, 3390, 30, 113.000000, ZIP, 431, 2, 215.500000, 
trial0019852, AA, 3937, 30, 131.233333, ZIP, 549, 2, 274.500000, 
trial0019853, AA, 4265, 30, 142.166667, ZIP, 111, 2, 55.500000, 
trial0019854, AA, 3573, 30, 119.100000, ZIP, 328, 2, 164.000000, 
trial0019855, AA, 3764, 30, 125.466667, ZIP, 528, 2, 264.000000, 
trial0019856, AA, 4129, 30, 137.633333, ZIP, 233, 2, 116.500000, 
trial0019857, AA, 3909, 30, 130.300000, ZIP, 581, 2, 290.500000, 
trial0019858, AA, 2832, 30, 94.400000, ZIP, 601, 2, 300.500000, 
trial0019859, AA, 4525, 30, 150.833333, ZIP, 67, 2, 33.500000, 
trial0019860, AA, 3688, 30, 122.933333, ZIP, 437, 2, 218.500000, 
trial0019861, AA, 4169, 30, 138.966667, ZIP, 259, 2, 129.500000, 
trial0019862, AA, 3529, 30, 117.633333, ZIP, 167, 2, 83.500000, 
trial0019863, AA, 3398, 30, 113.266667, ZIP, 231, 2, 115.500000, 
trial0019864, AA, 3754, 30, 125.133333, ZIP, 270, 2, 135.000000, 
trial0019865, AA, 3761, 30, 125.366667, ZIP, 473, 2, 236.500000, 
trial0019866, AA, 3805, 30, 126.833333, ZIP, 280, 2, 140.000000, 
trial0019867, AA, 3270, 30, 109.000000, ZIP, 442, 2, 221.000000, 
trial0019868, AA, 3827, 30, 127.566667, ZIP, 206, 2, 103.000000, 
trial0019869, AA, 3746, 30, 124.866667, ZIP, 283, 2, 141.500000, 
trial0019870, AA, 3566, 30, 118.866667, ZIP, 282, 2, 141.000000, 
trial0019871, AA, 3993, 30, 133.100000, ZIP, 7, 2, 3.500000, 
trial0019872, AA, 2747, 30, 91.566667, ZIP, 604, 2, 302.000000, 
trial0019873, AA, 3825, 30, 127.500000, ZIP, 212, 2, 106.000000, 
trial0019874, AA, 3861, 30, 128.700000, ZIP, 0, 2, 0.000000, 
trial0019875, AA, 3058, 30, 101.933333, ZIP, 212, 2, 106.000000, 
trial0019876, AA, 3325, 30, 110.833333, ZIP, 434, 2, 217.000000, 
trial0019877, AA, 3819, 30, 127.300000, ZIP, 0, 2, 0.000000, 
trial0019878, AA, 3188, 30, 106.266667, ZIP, 607, 2, 303.500000, 
trial0019879, AA, 3536, 30, 117.866667, ZIP, 292, 2, 146.000000, 
trial0019880, AA, 3973, 30, 132.433333, ZIP, 272, 2, 136.000000, 
trial0019881, AA, 3091, 30, 103.033333, ZIP, 535, 2, 267.500000, 
trial0019882, AA, 3017, 30, 100.566667, ZIP, 287, 2, 143.500000, 
trial0019883, AA, 4303, 30, 143.433333, ZIP, 0, 2, 0.000000, 
trial0019884, AA, 3829, 30, 127.633333, ZIP, 422, 2, 211.000000, 
trial0019885, AA, 3934, 30, 131.133333, ZIP, 40, 2, 20.000000, 
trial0019886, AA, 2396, 30, 79.866667, ZIP, 837, 2, 418.500000, 
trial0019887, AA, 3860, 30, 128.666667, ZIP, 426, 2, 213.000000, 
trial0019888, AA, 3417, 30, 113.900000, ZIP, 287, 2, 143.500000, 
trial0019889, AA, 3307, 30, 110.233333, ZIP, 141, 2, 70.500000, 
trial0019890, AA, 3801, 30, 126.700000, ZIP, 129, 2, 64.500000, 
trial0019891, AA, 4274, 30, 142.466667, ZIP, 433, 2, 216.500000, 
trial0019892, AA, 3859, 30, 128.633333, ZIP, 513, 2, 256.500000, 
trial0019893, AA, 3821, 30, 127.366667, ZIP, 263, 2, 131.500000, 
trial0019894, AA, 3811, 30, 127.033333, ZIP, 402, 2, 201.000000, 
trial0019895, AA, 3734, 30, 124.466667, ZIP, 563, 2, 281.500000, 
trial0019896, AA, 4769, 30, 158.966667, ZIP, 115, 2, 57.500000, 
trial0019897, AA, 3481, 30, 116.033333, ZIP, 571, 2, 285.500000, 
trial0019898, AA, 3918, 30, 130.600000, ZIP, 273, 2, 136.500000, 
trial0019899, AA, 4228, 30, 140.933333, ZIP, 132, 2, 66.000000, 
trial0019900, AA, 4202, 30, 140.066667, ZIP, 0, 2, 0.000000, 
trial0019901, AA, 3767, 30, 125.566667, ZIP, 730, 2, 365.000000, 
trial0019902, AA, 3685, 30, 122.833333, ZIP, 178, 2, 89.000000, 
trial0019903, AA, 3981, 30, 132.700000, ZIP, 436, 2, 218.000000, 
trial0019904, AA, 3549, 30, 118.300000, ZIP, 602, 2, 301.000000, 
trial0019905, AA, 4077, 30, 135.900000, ZIP, 78, 2, 39.000000, 
trial0019906, AA, 4841, 30, 161.366667, ZIP, 0, 2, 0.000000, 
trial0019907, AA, 4033, 30, 134.433333, ZIP, 237, 2, 118.500000, 
trial0019908, AA, 3678, 30, 122.600000, ZIP, 198, 2, 99.000000, 
trial0019909, AA, 4260, 30, 142.000000, ZIP, 280, 2, 140.000000, 
trial0019910, AA, 4365, 30, 145.500000, ZIP, 163, 2, 81.500000, 
trial0019911, AA, 3616, 30, 120.533333, ZIP, 124, 2, 62.000000, 
trial0019912, AA, 4339, 30, 144.633333, ZIP, 237, 2, 118.500000, 
trial0019913, AA, 3723, 30, 124.100000, ZIP, 487, 2, 243.500000, 
trial0019914, AA, 3988, 30, 132.933333, ZIP, 390, 2, 195.000000, 
trial0019915, AA, 3985, 30, 132.833333, ZIP, 343, 2, 171.500000, 
trial0019916, AA, 4196, 30, 139.866667, ZIP, 0, 2, 0.000000, 
trial0019917, AA, 4692, 30, 156.400000, ZIP, 26, 2, 13.000000, 
trial0019918, AA, 3935, 30, 131.166667, ZIP, 417, 2, 208.500000, 
trial0019919, AA, 4551, 30, 151.700000, ZIP, 0, 2, 0.000000, 
trial0019920, AA, 4169, 30, 138.966667, ZIP, 486, 2, 243.000000, 
trial0019921, AA, 2041, 30, 68.033333, ZIP, 161, 2, 80.500000, 
trial0019922, AA, 2314, 30, 77.133333, ZIP, 0, 2, 0.000000, 
trial0019923, AA, 1913, 30, 63.766667, ZIP, 238, 2, 119.000000, 
trial0019924, AA, 2427, 30, 80.900000, ZIP, 112, 2, 56.000000, 
trial0019925, AA, 1133, 30, 37.766667, ZIP, 298, 2, 149.000000, 
trial0019926, AA, 1929, 30, 64.300000, ZIP, 144, 2, 72.000000, 
trial0019927, AA, 1833, 30, 61.100000, ZIP, 357, 2, 178.500000, 
trial0019928, AA, 1773, 30, 59.100000, ZIP, 289, 2, 144.500000, 
trial0019929, AA, 2215, 30, 73.833333, ZIP, 0, 2, 0.000000, 
trial0019930, AA, 2420, 30, 80.666667, ZIP, 54, 2, 27.000000, 
trial0019931, AA, 2211, 30, 73.700000, ZIP, 0, 2, 0.000000, 
trial0019932, AA, 2127, 30, 70.900000, ZIP, 198, 2, 99.000000, 
trial0019933, AA, 2134, 30, 71.133333, ZIP, 120, 2, 60.000000, 
trial0019934, AA, 2047, 30, 68.233333, ZIP, 165, 2, 82.500000, 
trial0019935, AA, 2547, 30, 84.900000, ZIP, 85, 2, 42.500000, 
trial0019936, AA, 2350, 30, 78.333333, ZIP, 123, 2, 61.500000, 
trial0019937, AA, 1731, 30, 57.700000, ZIP, 402, 2, 201.000000, 
trial0019938, AA, 2183, 30, 72.766667, ZIP, 149, 2, 74.500000, 
trial0019939, AA, 2094, 30, 69.800000, ZIP, 437, 2, 218.500000, 
trial0019940, AA, 2534, 30, 84.466667, ZIP, 27, 2, 13.500000, 
trial0019941, AA, 2145, 30, 71.500000, ZIP, 274, 2, 137.000000, 
trial0019942, AA, 2065, 30, 68.833333, ZIP, 272, 2, 136.000000, 
trial0019943, AA, 1719, 30, 57.300000, ZIP, 259, 2, 129.500000, 
trial0019944, AA, 2227, 30, 74.233333, ZIP, 287, 2, 143.500000, 
trial0019945, AA, 1887, 30, 62.900000, ZIP, 346, 2, 173.000000, 
trial0019946, AA, 2104, 30, 70.133333, ZIP, 35, 2, 17.500000, 
trial0019947, AA, 2236, 30, 74.533333, ZIP, 12, 2, 6.000000, 
trial0019948, AA, 2145, 30, 71.500000, ZIP, 391, 2, 195.500000, 
trial0019949, AA, 1295, 30, 43.166667, ZIP, 399, 2, 199.500000, 
trial0019950, AA, 1964, 30, 65.466667, ZIP, 91, 2, 45.500000, 
trial0019951, AA, 3973, 30, 132.433333, ZIP, 119, 2, 59.500000, 
trial0019952, AA, 2738, 30, 91.266667, ZIP, 332, 2, 166.000000, 
trial0019953, AA, 3577, 30, 119.233333, ZIP, 16, 2, 8.000000, 
trial0019954, AA, 3372, 30, 112.400000, ZIP, 0, 2, 0.000000, 
trial0019955, AA, 3705, 30, 123.500000, ZIP, 0, 2, 0.000000, 
trial0019956, AA, 2925, 30, 97.500000, ZIP, 236, 2, 118.000000, 
trial0019957, AA, 3053, 30, 101.766667, ZIP, 477, 2, 238.500000, 
trial0019958, AA, 3196, 30, 106.533333, ZIP, 274, 2, 137.000000, 
trial0019959, AA, 3086, 30, 102.866667, ZIP, 11, 2, 5.500000, 
trial0019960, AA, 3460, 30, 115.333333, ZIP, 233, 2, 116.500000, 
trial0019961, AA, 2883, 30, 96.100000, ZIP, 346, 2, 173.000000, 
trial0019962, AA, 3579, 30, 119.300000, ZIP, 59, 2, 29.500000, 
trial0019963, AA, 3536, 30, 117.866667, ZIP, 27, 2, 13.500000, 
trial0019964, AA, 3403, 30, 113.433333, ZIP, 16, 2, 8.000000, 
trial0019965, AA, 3228, 30, 107.600000, ZIP, 396, 2, 198.000000, 
trial0019966, AA, 3475, 30, 115.833333, ZIP, 105, 2, 52.500000, 
trial0019967, AA, 2819, 30, 93.966667, ZIP, 542, 2, 271.000000, 
trial0019968, AA, 3768, 30, 125.600000, ZIP, 6, 2, 3.000000, 
trial0019969, AA, 3868, 30, 128.933333, ZIP, 22, 2, 11.000000, 
trial0019970, AA, 3472, 30, 115.733333, ZIP, 12, 2, 6.000000, 
trial0019971, AA, 3389, 30, 112.966667, ZIP, 353, 2, 176.500000, 
trial0019972, AA, 3501, 30, 116.700000, ZIP, 0, 2, 0.000000, 
trial0019973, AA, 4021, 30, 134.033333, ZIP, 0, 2, 0.000000, 
trial0019974, AA, 2354, 30, 78.466667, ZIP, 557, 2, 278.500000, 
