trial0019501, GDX, 79, 32, 2.468750, 
trial0019502, GDX, 232, 32, 7.250000, 
trial0019503, GDX, 213, 32, 6.656250, 
trial0019504, GDX, 394, 32, 12.312500, 
trial0019505, GDX, 369, 32, 11.531250, 
trial0019506, GDX, 173, 32, 5.406250, 
trial0019507, GDX, 124, 32, 3.875000, 
trial0019508, GDX, 371, 32, 11.593750, 
trial0019509, GDX, 133, 32, 4.156250, 
trial0019510, GDX, 174, 32, 5.437500, 
trial0019511, GDX, 567, 32, 17.718750, 
trial0019512, GDX, 473, 32, 14.781250, 
trial0019513, GDX, 139, 32, 4.343750, 
trial0019514, GDX, 597, 32, 18.656250, 
trial0019515, GDX, 709, 32, 22.156250, 
trial0019516, GDX, 314, 32, 9.812500, 
trial0019517, GDX, 313, 32, 9.781250, 
trial0019518, GDX, 53, 32, 1.656250, 
trial0019519, GDX, 283, 32, 8.843750, 
trial0019520, GDX, 470, 32, 14.687500, 
trial0019521, GDX, 504, 32, 15.750000, 
trial0019522, GDX, 190, 32, 5.937500, 
trial0019523, GDX, 505, 32, 15.781250, 
trial0019524, GDX, 111, 32, 3.468750, 
trial0019525, GDX, 145, 32, 4.531250, 
trial0019526, GDX, 161, 32, 5.031250, 
trial0019527, GDX, 225, 32, 7.031250, 
trial0019528, GDX, 428, 32, 13.375000, 
trial0019529, GDX, 382, 32, 11.937500, 
trial0019530, GDX, 362, 32, 11.312500, 
trial0019531, GDX, 809, 32, 25.281250, 
trial0019532, GDX, 527, 32, 16.468750, 
trial0019533, GDX, 1101, 32, 34.406250, 
trial0019534, GDX, 688, 32, 21.500000, 
trial0019535, GDX, 447, 32, 13.968750, 
trial0019536, GDX, 583, 32, 18.218750, 
trial0019537, GDX, 780, 32, 24.375000, 
trial0019538, GDX, 481, 32, 15.031250, 
trial0019539, GDX, 1368, 32, 42.750000, 
trial0019540, GDX, 381, 32, 11.906250, 
trial0019541, GDX, 611, 32, 19.093750, 
trial0019542, GDX, 336, 32, 10.500000, 
trial0019543, GDX, 677, 32, 21.156250, 
trial0019544, GDX, 837, 32, 26.156250, 
