trial0023101, AA, 26, 8, 3.250000, GDX, 192, 22, 8.727273, ZIP, 0, 2, 0.000000, 
trial0023102, AA, 58, 8, 7.250000, GDX, 107, 22, 4.863636, ZIP, 0, 2, 0.000000, 
trial0023103, AA, 48, 8, 6.000000, GDX, 272, 22, 12.363636, ZIP, 42, 2, 21.000000, 
trial0023104, AA, 80, 8, 10.000000, GDX, 203, 22, 9.227273, ZIP, 15, 2, 7.500000, 
trial0023105, AA, 26, 8, 3.250000, GDX, 23, 22, 1.045455, ZIP, 42, 2, 21.000000, 
trial0023106, AA, 0, 8, 0.000000, GDX, 159, 22, 7.227273, ZIP, 65, 2, 32.500000, 
trial0023107, AA, 75, 8, 9.375000, GDX, 89, 22, 4.045455, ZIP, 0, 2, 0.000000, 
trial0023108, AA, 198, 8, 24.750000, GDX, 212, 22, 9.636364, ZIP, 56, 2, 28.000000, 
trial0023109, AA, 23, 8, 2.875000, GDX, 68, 22, 3.090909, ZIP, 15, 2, 7.500000, 
trial0023110, AA, 21, 8, 2.625000, GDX, 195, 22, 8.863636, ZIP, 57, 2, 28.500000, 
trial0023111, AA, 50, 8, 6.250000, GDX, 306, 22, 13.909091, ZIP, 0, 2, 0.000000, 
trial0023112, AA, 48, 8, 6.000000, GDX, 150, 22, 6.818182, ZIP, 25, 2, 12.500000, 
trial0023113, AA, 3, 8, 0.375000, GDX, 161, 22, 7.318182, ZIP, 34, 2, 17.000000, 
trial0023114, AA, 96, 8, 12.000000, GDX, 171, 22, 7.772727, ZIP, 26, 2, 13.000000, 
trial0023115, AA, 52, 8, 6.500000, GDX, 254, 22, 11.545455, ZIP, 53, 2, 26.500000, 
trial0023116, AA, 15, 8, 1.875000, GDX, 272, 22, 12.363636, ZIP, 17, 2, 8.500000, 
trial0023117, AA, 12, 8, 1.500000, GDX, 184, 22, 8.363636, ZIP, 34, 2, 17.000000, 
trial0023118, AA, 63, 8, 7.875000, GDX, 138, 22, 6.272727, ZIP, 36, 2, 18.000000, 
trial0023119, AA, 0, 8, 0.000000, GDX, 128, 22, 5.818182, ZIP, 66, 2, 33.000000, 
trial0023120, AA, 57, 8, 7.125000, GDX, 188, 22, 8.545455, ZIP, 11, 2, 5.500000, 
trial0023121, AA, 11, 8, 1.375000, GDX, 157, 22, 7.136364, ZIP, 127, 2, 63.500000, 
trial0023122, AA, 49, 8, 6.125000, GDX, 243, 22, 11.045455, ZIP, 42, 2, 21.000000, 
trial0023123, AA, 0, 8, 0.000000, GDX, 64, 22, 2.909091, ZIP, 32, 2, 16.000000, 
trial0023124, AA, 116, 8, 14.500000, GDX, 240, 22, 10.909091, ZIP, 35, 2, 17.500000, 
trial0023125, AA, 39, 8, 4.875000, GDX, 99, 22, 4.500000, ZIP, 62, 2, 31.000000, 
trial0023126, AA, 0, 8, 0.000000, GDX, 103, 22, 4.681818, ZIP, 38, 2, 19.000000, 
trial0023127, AA, 16, 8, 2.000000, GDX, 184, 22, 8.363636, ZIP, 56, 2, 28.000000, 
trial0023128, AA, 28, 8, 3.500000, GDX, 243, 22, 11.045455, ZIP, 67, 2, 33.500000, 
trial0023129, AA, 39, 8, 4.875000, GDX, 233, 22, 10.590909, ZIP, 4, 2, 2.000000, 
trial0023130, AA, 3, 8, 0.375000, GDX, 43, 22, 1.954545, ZIP, 47, 2, 23.500000, 
trial0023131, AA, 46, 8, 5.750000, GDX, 196, 22, 8.909091, ZIP, 17, 2, 8.500000, 
trial0023132, AA, 110, 8, 13.750000, GDX, 515, 22, 23.409091, ZIP, 84, 2, 42.000000, 
trial0023133, AA, 189, 8, 23.625000, GDX, 249, 22, 11.318182, ZIP, 177, 2, 88.500000, 
trial0023134, AA, 0, 8, 0.000000, GDX, 86, 22, 3.909091, ZIP, 63, 2, 31.500000, 
trial0023135, AA, 38, 8, 4.750000, GDX, 122, 22, 5.545455, ZIP, 173, 2, 86.500000, 
trial0023136, AA, 51, 8, 6.375000, GDX, 236, 22, 10.727273, ZIP, 7, 2, 3.500000, 
trial0023137, AA, 93, 8, 11.625000, GDX, 287, 22, 13.045455, ZIP, 70, 2, 35.000000, 
trial0023138, AA, 164, 8, 20.500000, GDX, 566, 22, 25.727273, ZIP, 78, 2, 39.000000, 
trial0023139, AA, 159, 8, 19.875000, GDX, 68, 22, 3.090909, ZIP, 197, 2, 98.500000, 
trial0023140, AA, 172, 8, 21.500000, GDX, 416, 22, 18.909091, ZIP, 67, 2, 33.500000, 
trial0023141, AA, 96, 8, 12.000000, GDX, 117, 22, 5.318182, ZIP, 14, 2, 7.000000, 
trial0023142, AA, 166, 8, 20.750000, GDX, 558, 22, 25.363636, ZIP, 81, 2, 40.500000, 
trial0023143, AA, 67, 8, 8.375000, GDX, 351, 22, 15.954545, ZIP, 134, 2, 67.000000, 
trial0023144, AA, 351, 8, 43.875000, GDX, 505, 22, 22.954545, ZIP, 54, 2, 27.000000, 
trial0023145, AA, 281, 8, 35.125000, GDX, 311, 22, 14.136364, ZIP, 76, 2, 38.000000, 
trial0023146, AA, 74, 8, 9.250000, GDX, 294, 22, 13.363636, ZIP, 105, 2, 52.500000, 
trial0023147, AA, 274, 8, 34.250000, GDX, 480, 22, 21.818182, ZIP, 41, 2, 20.500000, 
trial0023148, AA, 38, 8, 4.750000, GDX, 145, 22, 6.590909, ZIP, 19, 2, 9.500000, 
trial0023149, AA, 73, 8, 9.125000, GDX, 417, 22, 18.954545, ZIP, 71, 2, 35.500000, 
trial0023150, AA, 215, 8, 26.875000, GDX, 379, 22, 17.227273, ZIP, 17, 2, 8.500000, 
trial0023151, AA, 12, 8, 1.500000, GDX, 169, 22, 7.681818, ZIP, 43, 2, 21.500000, 
trial0023152, AA, 120, 8, 15.000000, GDX, 487, 22, 22.136364, ZIP, 2, 2, 1.000000, 
trial0023153, AA, 108, 8, 13.500000, GDX, 438, 22, 19.909091, ZIP, 0, 2, 0.000000, 
trial0023154, AA, 70, 8, 8.750000, GDX, 334, 22, 15.181818, ZIP, 32, 2, 16.000000, 
trial0023155, AA, 169, 8, 21.125000, GDX, 119, 22, 5.409091, ZIP, 0, 2, 0.000000, 
trial0023156, AA, 214, 8, 26.750000, GDX, 328, 22, 14.909091, ZIP, 80, 2, 40.000000, 
trial0023157, AA, 8, 8, 1.000000, GDX, 140, 22, 6.363636, ZIP, 88, 2, 44.000000, 
trial0023158, AA, 87, 8, 10.875000, GDX, 459, 22, 20.863636, ZIP, 22, 2, 11.000000, 
trial0023159, AA, 193, 8, 24.125000, GDX, 577, 22, 26.227273, ZIP, 21, 2, 10.500000, 
trial0023160, AA, 122, 8, 15.250000, GDX, 344, 22, 15.636364, ZIP, 75, 2, 37.500000, 
trial0023161, AA, 803, 8, 100.375000, GDX, 569, 22, 25.863636, ZIP, 47, 2, 23.500000, 
trial0023162, AA, 135, 8, 16.875000, GDX, 473, 22, 21.500000, ZIP, 303, 2, 151.500000, 
trial0023163, AA, 442, 8, 55.250000, GDX, 451, 22, 20.500000, ZIP, 74, 2, 37.000000, 
trial0023164, AA, 155, 8, 19.375000, GDX, 93, 22, 4.227273, ZIP, 235, 2, 117.500000, 
trial0023165, AA, 15, 8, 1.875000, GDX, 507, 22, 23.045455, ZIP, 17, 2, 8.500000, 
trial0023166, AA, 8, 8, 1.000000, GDX, 514, 22, 23.363636, ZIP, 246, 2, 123.000000, 
trial0023167, AA, 292, 8, 36.500000, GDX, 826, 22, 37.545455, ZIP, 65, 2, 32.500000, 
trial0023168, AA, 325, 8, 40.625000, GDX, 1277, 22, 58.045455, ZIP, 90, 2, 45.000000, 
trial0023169, AA, 543, 8, 67.875000, GDX, 620, 22, 28.181818, ZIP, 201, 2, 100.500000, 
trial0023170, AA, 422, 8, 52.750000, GDX, 655, 22, 29.772727, ZIP, 95, 2, 47.500000, 
trial0023171, AA, 115, 8, 14.375000, GDX, 544, 22, 24.727273, ZIP, 162, 2, 81.000000, 
trial0023172, AA, 344, 8, 43.000000, GDX, 737, 22, 33.500000, ZIP, 75, 2, 37.500000, 
trial0023173, AA, 424, 8, 53.000000, GDX, 812, 22, 36.909091, ZIP, 168, 2, 84.000000, 
trial0023174, AA, 409, 8, 51.125000, GDX, 794, 22, 36.090909, ZIP, 6, 2, 3.000000, 
trial0023175, AA, 61, 8, 7.625000, GDX, 60, 22, 2.727273, ZIP, 26, 2, 13.000000, 
trial0023176, AA, 148, 8, 18.500000, GDX, 802, 22, 36.454545, ZIP, 234, 2, 117.000000, 
trial0023177, AA, 104, 8, 13.000000, GDX, 1031, 22, 46.863636, ZIP, 177, 2, 88.500000, 
trial0023178, AA, 331, 8, 41.375000, GDX, 671, 22, 30.500000, ZIP, 88, 2, 44.000000, 
trial0023179, AA, 241, 8, 30.125000, GDX, 512, 22, 23.272727, ZIP, 146, 2, 73.000000, 
trial0023180, AA, 87, 8, 10.875000, GDX, 899, 22, 40.863636, ZIP, 124, 2, 62.000000, 
trial0023181, AA, 574, 8, 71.750000, GDX, 639, 22, 29.045455, ZIP, 5, 2, 2.500000, 
trial0023182, AA, 3, 8, 0.375000, GDX, 407, 22, 18.500000, ZIP, 112, 2, 56.000000, 
trial0023183, AA, 197, 8, 24.625000, GDX, 365, 22, 16.590909, ZIP, 67, 2, 33.500000, 
trial0023184, AA, 451, 8, 56.375000, GDX, 362, 22, 16.454545, ZIP, 132, 2, 66.000000, 
trial0023185, AA, 74, 8, 9.250000, GDX, 174, 22, 7.909091, ZIP, 255, 2, 127.500000, 
trial0023186, AA, 204, 8, 25.500000, GDX, 905, 22, 41.136364, ZIP, 65, 2, 32.500000, 
trial0023187, AA, 185, 8, 23.125000, GDX, 906, 22, 41.181818, ZIP, 89, 2, 44.500000, 
trial0023188, AA, 118, 8, 14.750000, GDX, 814, 22, 37.000000, ZIP, 192, 2, 96.000000, 
trial0023189, AA, 258, 8, 32.250000, GDX, 875, 22, 39.772727, ZIP, 115, 2, 57.500000, 
trial0023190, AA, 447, 8, 55.875000, GDX, 828, 22, 37.636364, ZIP, 96, 2, 48.000000, 
trial0023191, AA, 533, 8, 66.625000, GDX, 920, 22, 41.818182, ZIP, 105, 2, 52.500000, 
trial0023192, AA, 355, 8, 44.375000, GDX, 508, 22, 23.090909, ZIP, 299, 2, 149.500000, 
trial0023193, AA, 156, 8, 19.500000, GDX, 618, 22, 28.090909, ZIP, 191, 2, 95.500000, 
trial0023194, AA, 165, 8, 20.625000, GDX, 1004, 22, 45.636364, ZIP, 197, 2, 98.500000, 
trial0023195, AA, 130, 8, 16.250000, GDX, 624, 22, 28.363636, ZIP, 152, 2, 76.000000, 
trial0023196, AA, 131, 8, 16.375000, GDX, 1122, 22, 51.000000, ZIP, 332, 2, 166.000000, 
trial0023197, AA, 443, 8, 55.375000, GDX, 754, 22, 34.272727, ZIP, 68, 2, 34.000000, 
trial0023198, AA, 825, 8, 103.125000, GDX, 437, 22, 19.863636, ZIP, 12, 2, 6.000000, 
trial0023199, AA, 58, 8, 7.250000, GDX, 818, 22, 37.181818, ZIP, 78, 2, 39.000000, 
trial0023200, AA, 590, 8, 73.750000, GDX, 674, 22, 30.636364, ZIP, 154, 2, 77.000000, 
trial0023201, AA, 148, 8, 18.500000, GDX, 525, 22, 23.863636, ZIP, 51, 2, 25.500000, 
trial0023202, AA, 121, 8, 15.125000, GDX, 421, 22, 19.136364, ZIP, 120, 2, 60.000000, 
trial0023203, AA, 242, 8, 30.250000, GDX, 938, 22, 42.636364, ZIP, 102, 2, 51.000000, 
trial0023204, AA, 107, 8, 13.375000, GDX, 1079, 22, 49.045455, ZIP, 55, 2, 27.500000, 
trial0023205, AA, 442, 8, 55.250000, GDX, 1192, 22, 54.181818, ZIP, 163, 2, 81.500000, 
trial0023206, AA, 153, 8, 19.125000, GDX, 1176, 22, 53.454545, ZIP, 80, 2, 40.000000, 
trial0023207, AA, 422, 8, 52.750000, GDX, 222, 22, 10.090909, ZIP, 31, 2, 15.500000, 
trial0023208, AA, 45, 8, 5.625000, GDX, 779, 22, 35.409091, ZIP, 284, 2, 142.000000, 
trial0023209, AA, 85, 8, 10.625000, GDX, 1013, 22, 46.045455, ZIP, 39, 2, 19.500000, 
trial0023210, AA, 122, 8, 15.250000, GDX, 878, 22, 39.909091, ZIP, 364, 2, 182.000000, 
trial0023211, AA, 118, 8, 14.750000, GDX, 846, 22, 38.454545, ZIP, 0, 2, 0.000000, 
trial0023212, AA, 90, 8, 11.250000, GDX, 367, 22, 16.681818, ZIP, 0, 2, 0.000000, 
trial0023213, AA, 303, 8, 37.875000, GDX, 689, 22, 31.318182, ZIP, 259, 2, 129.500000, 
trial0023214, AA, 239, 8, 29.875000, GDX, 1034, 22, 47.000000, ZIP, 143, 2, 71.500000, 
trial0023215, AA, 427, 8, 53.375000, GDX, 762, 22, 34.636364, ZIP, 138, 2, 69.000000, 
trial0023216, AA, 423, 8, 52.875000, GDX, 999, 22, 45.409091, ZIP, 65, 2, 32.500000, 
trial0023217, AA, 336, 8, 42.000000, GDX, 521, 22, 23.681818, ZIP, 195, 2, 97.500000, 
trial0023218, AA, 61, 8, 7.625000, GDX, 612, 22, 27.818182, ZIP, 219, 2, 109.500000, 
trial0023219, AA, 165, 8, 20.625000, GDX, 686, 22, 31.181818, ZIP, 80, 2, 40.000000, 
trial0023220, AA, 325, 8, 40.625000, GDX, 510, 22, 23.181818, ZIP, 12, 2, 6.000000, 
trial0023221, AA, 266, 8, 33.250000, GDX, 299, 22, 13.590909, ZIP, 82, 2, 41.000000, 
trial0023222, AA, 0, 8, 0.000000, GDX, 483, 22, 21.954545, ZIP, 91, 2, 45.500000, 
trial0023223, AA, 81, 8, 10.125000, GDX, 940, 22, 42.727273, ZIP, 135, 2, 67.500000, 
trial0023224, AA, 473, 8, 59.125000, GDX, 874, 22, 39.727273, ZIP, 359, 2, 179.500000, 
trial0023225, AA, 114, 8, 14.250000, GDX, 388, 22, 17.636364, ZIP, 0, 2, 0.000000, 
trial0023226, AA, 317, 8, 39.625000, GDX, 1283, 22, 58.318182, ZIP, 62, 2, 31.000000, 
trial0023227, AA, 183, 8, 22.875000, GDX, 673, 22, 30.590909, ZIP, 245, 2, 122.500000, 
trial0023228, AA, 157, 8, 19.625000, GDX, 29, 22, 1.318182, ZIP, 162, 2, 81.000000, 
trial0023229, AA, 216, 8, 27.000000, GDX, 515, 22, 23.409091, ZIP, 373, 2, 186.500000, 
trial0023230, AA, 107, 8, 13.375000, GDX, 398, 22, 18.090909, ZIP, 109, 2, 54.500000, 
trial0023231, AA, 129, 8, 16.125000, GDX, 935, 22, 42.500000, ZIP, 91, 2, 45.500000, 
trial0023232, AA, 316, 8, 39.500000, GDX, 308, 22, 14.000000, ZIP, 291, 2, 145.500000, 
trial0023233, AA, 196, 8, 24.500000, GDX, 140, 22, 6.363636, ZIP, 0, 2, 0.000000, 
trial0023234, AA, 14, 8, 1.750000, GDX, 231, 22, 10.500000, ZIP, 57, 2, 28.500000, 
trial0023235, AA, 44, 8, 5.500000, GDX, 1239, 22, 56.318182, ZIP, 164, 2, 82.000000, 
trial0023236, AA, 161, 8, 20.125000, GDX, 744, 22, 33.818182, ZIP, 13, 2, 6.500000, 
trial0023237, AA, 442, 8, 55.250000, GDX, 922, 22, 41.909091, ZIP, 212, 2, 106.000000, 
trial0023238, AA, 51, 8, 6.375000, GDX, 617, 22, 28.045455, ZIP, 66, 2, 33.000000, 
trial0023239, AA, 0, 8, 0.000000, GDX, 329, 22, 14.954545, ZIP, 29, 2, 14.500000, 
trial0023240, AA, 0, 8, 0.000000, GDX, 436, 22, 19.818182, ZIP, 334, 2, 167.000000, 
trial0023241, AA, 224, 8, 28.000000, GDX, 88, 22, 4.000000, ZIP, 90, 2, 45.000000, 
trial0023242, AA, 150, 8, 18.750000, GDX, 835, 22, 37.954545, ZIP, 433, 2, 216.500000, 
trial0023243, AA, 9, 8, 1.125000, GDX, 723, 22, 32.863636, ZIP, 19, 2, 9.500000, 
trial0023244, AA, 141, 8, 17.625000, GDX, 367, 22, 16.681818, ZIP, 0, 2, 0.000000, 
trial0023245, AA, 122, 8, 15.250000, GDX, 277, 22, 12.590909, ZIP, 0, 2, 0.000000, 
trial0023246, AA, 817, 8, 102.125000, GDX, 1123, 22, 51.045455, ZIP, 122, 2, 61.000000, 
trial0023247, AA, 80, 8, 10.000000, GDX, 616, 22, 28.000000, ZIP, 82, 2, 41.000000, 
trial0023248, AA, 516, 8, 64.500000, GDX, 832, 22, 37.818182, ZIP, 145, 2, 72.500000, 
trial0023249, AA, 344, 8, 43.000000, GDX, 553, 22, 25.136364, ZIP, 282, 2, 141.000000, 
trial0023250, AA, 41, 8, 5.125000, GDX, 512, 22, 23.272727, ZIP, 157, 2, 78.500000, 
trial0023251, AA, 178, 8, 22.250000, GDX, 361, 22, 16.409091, ZIP, 1, 2, 0.500000, 
trial0023252, AA, 30, 8, 3.750000, GDX, 587, 22, 26.681818, ZIP, 157, 2, 78.500000, 
