trial0018601, AA, 0, 6, 0.000000, GDX, 170, 26, 6.538462, 
trial0018602, AA, 0, 6, 0.000000, GDX, 183, 26, 7.038462, 
trial0018603, AA, 384, 6, 64.000000, GDX, 976, 26, 37.538462, 
trial0018604, AA, 392, 6, 65.333333, GDX, 21, 26, 0.807692, 
trial0018605, AA, 105, 6, 17.500000, GDX, 628, 26, 24.153846, 
trial0018606, AA, 81, 6, 13.500000, GDX, 179, 26, 6.884615, 
trial0018607, AA, 0, 6, 0.000000, GDX, 93, 26, 3.576923, 
trial0018608, AA, 75, 6, 12.500000, GDX, 56, 26, 2.153846, 
trial0018609, AA, 11, 6, 1.833333, GDX, 408, 26, 15.692308, 
trial0018610, AA, 34, 6, 5.666667, GDX, 314, 26, 12.076923, 
trial0018611, AA, 0, 6, 0.000000, GDX, 285, 26, 10.961538, 
trial0018612, AA, 31, 6, 5.166667, GDX, 528, 26, 20.307692, 
trial0018613, AA, 6, 6, 1.000000, GDX, 807, 26, 31.038462, 
trial0018614, AA, 0, 6, 0.000000, GDX, 123, 26, 4.730769, 
trial0018615, AA, 7, 6, 1.166667, GDX, 315, 26, 12.115385, 
trial0018616, AA, 98, 6, 16.333333, GDX, 679, 26, 26.115385, 
trial0018617, AA, 6, 6, 1.000000, GDX, 281, 26, 10.807692, 
trial0018618, AA, 94, 6, 15.666667, GDX, 117, 26, 4.500000, 
trial0018619, AA, 12, 6, 2.000000, GDX, 407, 26, 15.653846, 
trial0018620, AA, 0, 6, 0.000000, GDX, 237, 26, 9.115385, 
trial0018621, AA, 113, 6, 18.833333, GDX, 271, 26, 10.423077, 
trial0018622, AA, 75, 6, 12.500000, GDX, 116, 26, 4.461538, 
trial0018623, AA, 124, 6, 20.666667, GDX, 188, 26, 7.230769, 
trial0018624, AA, 6, 6, 1.000000, GDX, 219, 26, 8.423077, 
trial0018625, AA, 45, 6, 7.500000, GDX, 261, 26, 10.038462, 
trial0018626, AA, 0, 6, 0.000000, GDX, 286, 26, 11.000000, 
trial0018627, AA, 62, 6, 10.333333, GDX, 181, 26, 6.961538, 
trial0018628, AA, 55, 6, 9.166667, GDX, 425, 26, 16.346154, 
trial0018629, AA, 62, 6, 10.333333, GDX, 471, 26, 18.115385, 
trial0018630, AA, 0, 6, 0.000000, GDX, 124, 26, 4.769231, 
trial0018631, AA, 246, 6, 41.000000, GDX, 483, 26, 18.576923, 
trial0018632, AA, 42, 6, 7.000000, GDX, 922, 26, 35.461538, 
trial0018633, AA, 237, 6, 39.500000, GDX, 2340, 26, 90.000000, 
trial0018634, AA, 181, 6, 30.166667, GDX, 1478, 26, 56.846154, 
trial0018635, AA, 280, 6, 46.666667, GDX, 366, 26, 14.076923, 
trial0018636, AA, 976, 6, 162.666667, GDX, 764, 26, 29.384615, 
trial0018637, AA, 406, 6, 67.666667, GDX, 188, 26, 7.230769, 
trial0018638, AA, 90, 6, 15.000000, GDX, 1256, 26, 48.307692, 
trial0018639, AA, 0, 6, 0.000000, GDX, 733, 26, 28.192308, 
trial0018640, AA, 153, 6, 25.500000, GDX, 839, 26, 32.269231, 
trial0018641, AA, 392, 6, 65.333333, GDX, 1116, 26, 42.923077, 
trial0018642, AA, 0, 6, 0.000000, GDX, 1046, 26, 40.230769, 
trial0018643, AA, 8, 6, 1.333333, GDX, 1118, 26, 43.000000, 
