trial0006901, AA, 543, 6, 90.500000, GDX, 392, 8, 49.000000, ZIP, 2552, 18, 141.777778, 
trial0006902, AA, 1165, 6, 194.166667, GDX, 775, 8, 96.875000, ZIP, 1450, 18, 80.555556, 
trial0006903, AA, 1003, 6, 167.166667, GDX, 556, 8, 69.500000, ZIP, 1794, 18, 99.666667, 
trial0006904, AA, 977, 6, 162.833333, GDX, 571, 8, 71.375000, ZIP, 1703, 18, 94.611111, 
trial0006905, AA, 352, 6, 58.666667, GDX, 1290, 8, 161.250000, ZIP, 1431, 18, 79.500000, 
trial0006906, AA, 844, 6, 140.666667, GDX, 577, 8, 72.125000, ZIP, 1937, 18, 107.611111, 
trial0006907, AA, 1054, 6, 175.666667, GDX, 299, 8, 37.375000, ZIP, 1899, 18, 105.500000, 
trial0006908, AA, 687, 6, 114.500000, GDX, 172, 8, 21.500000, ZIP, 2670, 18, 148.333333, 
trial0006909, AA, 563, 6, 93.833333, GDX, 820, 8, 102.500000, ZIP, 1921, 18, 106.722222, 
trial0006910, AA, 1066, 6, 177.666667, GDX, 313, 8, 39.125000, ZIP, 1988, 18, 110.444444, 
trial0006911, AA, 1533, 6, 255.500000, GDX, 780, 8, 97.500000, ZIP, 1879, 18, 104.388889, 
trial0006912, AA, 1214, 6, 202.333333, GDX, 541, 8, 67.625000, ZIP, 1606, 18, 89.222222, 
trial0006913, AA, 572, 6, 95.333333, GDX, 390, 8, 48.750000, ZIP, 2422, 18, 134.555556, 
trial0006914, AA, 884, 6, 147.333333, GDX, 907, 8, 113.375000, ZIP, 1657, 18, 92.055556, 
trial0006915, AA, 632, 6, 105.333333, GDX, 575, 8, 71.875000, ZIP, 2169, 18, 120.500000, 
trial0006916, AA, 897, 6, 149.500000, GDX, 847, 8, 105.875000, ZIP, 1302, 18, 72.333333, 
trial0006917, AA, 884, 6, 147.333333, GDX, 920, 8, 115.000000, ZIP, 1384, 18, 76.888889, 
trial0006918, AA, 1289, 6, 214.833333, GDX, 438, 8, 54.750000, ZIP, 1602, 18, 89.000000, 
trial0006919, AA, 416, 6, 69.333333, GDX, 718, 8, 89.750000, ZIP, 2184, 18, 121.333333, 
trial0006920, AA, 512, 6, 85.333333, GDX, 849, 8, 106.125000, ZIP, 2035, 18, 113.055556, 
trial0006921, AA, 919, 6, 153.166667, GDX, 1150, 8, 143.750000, ZIP, 1653, 18, 91.833333, 
trial0006922, AA, 1064, 6, 177.333333, GDX, 391, 8, 48.875000, ZIP, 1869, 18, 103.833333, 
trial0006923, AA, 1210, 6, 201.666667, GDX, 961, 8, 120.125000, ZIP, 1808, 18, 100.444444, 
trial0006924, AA, 346, 6, 57.666667, GDX, 678, 8, 84.750000, ZIP, 2185, 18, 121.388889, 
trial0006925, AA, 1453, 6, 242.166667, GDX, 659, 8, 82.375000, ZIP, 1516, 18, 84.222222, 
trial0006926, AA, 879, 6, 146.500000, GDX, 909, 8, 113.625000, ZIP, 1754, 18, 97.444444, 
trial0006927, AA, 389, 6, 64.833333, GDX, 1040, 8, 130.000000, ZIP, 2508, 18, 139.333333, 
trial0006928, AA, 1309, 6, 218.166667, GDX, 630, 8, 78.750000, ZIP, 1518, 18, 84.333333, 
trial0006929, AA, 1070, 6, 178.333333, GDX, 548, 8, 68.500000, ZIP, 1729, 18, 96.055556, 
trial0006930, AA, 650, 6, 108.333333, GDX, 463, 8, 57.875000, ZIP, 1638, 18, 91.000000, 
trial0006931, AA, 1046, 6, 174.333333, GDX, 579, 8, 72.375000, ZIP, 1161, 18, 64.500000, 
trial0006932, AA, 306, 6, 51.000000, GDX, 682, 8, 85.250000, ZIP, 2006, 18, 111.444444, 
trial0006933, AA, 655, 6, 109.166667, GDX, 1089, 8, 136.125000, ZIP, 1197, 18, 66.500000, 
trial0006934, AA, 640, 6, 106.666667, GDX, 349, 8, 43.625000, ZIP, 2435, 18, 135.277778, 
trial0006935, AA, 327, 6, 54.500000, GDX, 836, 8, 104.500000, ZIP, 2154, 18, 119.666667, 
trial0006936, AA, 132, 6, 22.000000, GDX, 702, 8, 87.750000, ZIP, 2587, 18, 143.722222, 
trial0006937, AA, 967, 6, 161.166667, GDX, 114, 8, 14.250000, ZIP, 1809, 18, 100.500000, 
trial0006938, AA, 653, 6, 108.833333, GDX, 593, 8, 74.125000, ZIP, 1031, 18, 57.277778, 
trial0006939, AA, 672, 6, 112.000000, GDX, 418, 8, 52.250000, ZIP, 2266, 18, 125.888889, 
trial0006940, AA, 493, 6, 82.166667, GDX, 637, 8, 79.625000, ZIP, 2029, 18, 112.722222, 
trial0006941, AA, 206, 6, 34.333333, GDX, 751, 8, 93.875000, ZIP, 1833, 18, 101.833333, 
trial0006942, AA, 1233, 6, 205.500000, GDX, 739, 8, 92.375000, ZIP, 1321, 18, 73.388889, 
trial0006943, AA, 474, 6, 79.000000, GDX, 1307, 8, 163.375000, ZIP, 1133, 18, 62.944444, 
trial0006944, AA, 1232, 6, 205.333333, GDX, 266, 8, 33.250000, ZIP, 2064, 18, 114.666667, 
trial0006945, AA, 894, 6, 149.000000, GDX, 1136, 8, 142.000000, ZIP, 1385, 18, 76.944444, 
trial0006946, AA, 408, 6, 68.000000, GDX, 820, 8, 102.500000, ZIP, 2415, 18, 134.166667, 
trial0006947, AA, 631, 6, 105.166667, GDX, 1308, 8, 163.500000, ZIP, 1555, 18, 86.388889, 
trial0006948, AA, 588, 6, 98.000000, GDX, 1243, 8, 155.375000, ZIP, 1643, 18, 91.277778, 
trial0006949, AA, 187, 6, 31.166667, GDX, 786, 8, 98.250000, ZIP, 2112, 18, 117.333333, 
trial0006950, AA, 902, 6, 150.333333, GDX, 945, 8, 118.125000, ZIP, 1789, 18, 99.388889, 
trial0006951, AA, 1227, 6, 204.500000, GDX, 663, 8, 82.875000, ZIP, 1215, 18, 67.500000, 
trial0006952, AA, 545, 6, 90.833333, GDX, 961, 8, 120.125000, ZIP, 2214, 18, 123.000000, 
trial0006953, AA, 208, 6, 34.666667, GDX, 603, 8, 75.375000, ZIP, 2382, 18, 132.333333, 
trial0006954, AA, 1499, 6, 249.833333, GDX, 230, 8, 28.750000, ZIP, 2054, 18, 114.111111, 
