trial0011401, AA, 44, 2, 22.000000, GDX, 78, 8, 9.750000, ZIP, 1467, 22, 66.681818, 
trial0011402, AA, 49, 2, 24.500000, GDX, 536, 8, 67.000000, ZIP, 638, 22, 29.000000, 
trial0011403, AA, 13, 2, 6.500000, GDX, 284, 8, 35.500000, ZIP, 1164, 22, 52.909091, 
trial0011404, AA, 131, 2, 65.500000, GDX, 153, 8, 19.125000, ZIP, 974, 22, 44.272727, 
trial0011405, AA, 0, 2, 0.000000, GDX, 170, 8, 21.250000, ZIP, 751, 22, 34.136364, 
trial0011406, AA, 134, 2, 67.000000, GDX, 286, 8, 35.750000, ZIP, 967, 22, 43.954545, 
trial0011407, AA, 82, 2, 41.000000, GDX, 240, 8, 30.000000, ZIP, 1289, 22, 58.590909, 
trial0011408, AA, 173, 2, 86.500000, GDX, 297, 8, 37.125000, ZIP, 1017, 22, 46.227273, 
trial0011409, AA, 48, 2, 24.000000, GDX, 364, 8, 45.500000, ZIP, 830, 22, 37.727273, 
trial0011410, AA, 72, 2, 36.000000, GDX, 218, 8, 27.250000, ZIP, 1109, 22, 50.409091, 
trial0011411, AA, 0, 2, 0.000000, GDX, 412, 8, 51.500000, ZIP, 927, 22, 42.136364, 
trial0011412, AA, 2, 2, 1.000000, GDX, 239, 8, 29.875000, ZIP, 1366, 22, 62.090909, 
trial0011413, AA, 0, 2, 0.000000, GDX, 421, 8, 52.625000, ZIP, 848, 22, 38.545455, 
trial0011414, AA, 23, 2, 11.500000, GDX, 248, 8, 31.000000, ZIP, 1026, 22, 46.636364, 
trial0011415, AA, 89, 2, 44.500000, GDX, 537, 8, 67.125000, ZIP, 752, 22, 34.181818, 
trial0011416, AA, 0, 2, 0.000000, GDX, 263, 8, 32.875000, ZIP, 1050, 22, 47.727273, 
trial0011417, AA, 65, 2, 32.500000, GDX, 36, 8, 4.500000, ZIP, 1157, 22, 52.590909, 
trial0011418, AA, 20, 2, 10.000000, GDX, 20, 8, 2.500000, ZIP, 1520, 22, 69.090909, 
trial0011419, AA, 144, 2, 72.000000, GDX, 167, 8, 20.875000, ZIP, 1108, 22, 50.363636, 
trial0011420, AA, 193, 2, 96.500000, GDX, 350, 8, 43.750000, ZIP, 571, 22, 25.954545, 
trial0011421, AA, 17, 2, 8.500000, GDX, 316, 8, 39.500000, ZIP, 1182, 22, 53.727273, 
trial0011422, AA, 87, 2, 43.500000, GDX, 286, 8, 35.750000, ZIP, 1077, 22, 48.954545, 
trial0011423, AA, 56, 2, 28.000000, GDX, 297, 8, 37.125000, ZIP, 737, 22, 33.500000, 
trial0011424, AA, 10, 2, 5.000000, GDX, 371, 8, 46.375000, ZIP, 920, 22, 41.818182, 
trial0011425, AA, 0, 2, 0.000000, GDX, 335, 8, 41.875000, ZIP, 1217, 22, 55.318182, 
trial0011426, AA, 284, 2, 142.000000, GDX, 265, 8, 33.125000, ZIP, 559, 22, 25.409091, 
trial0011427, AA, 0, 2, 0.000000, GDX, 259, 8, 32.375000, ZIP, 1165, 22, 52.954545, 
trial0011428, AA, 110, 2, 55.000000, GDX, 170, 8, 21.250000, ZIP, 914, 22, 41.545455, 
trial0011429, AA, 52, 2, 26.000000, GDX, 195, 8, 24.375000, ZIP, 895, 22, 40.681818, 
trial0011430, AA, 20, 2, 10.000000, GDX, 255, 8, 31.875000, ZIP, 908, 22, 41.272727, 
trial0011431, AA, 173, 2, 86.500000, GDX, 1505, 8, 188.125000, ZIP, 2512, 22, 114.181818, 
trial0011432, AA, 726, 2, 363.000000, GDX, 284, 8, 35.500000, ZIP, 2919, 22, 132.681818, 
trial0011433, AA, 47, 2, 23.500000, GDX, 481, 8, 60.125000, ZIP, 3295, 22, 149.772727, 
trial0011434, AA, 260, 2, 130.000000, GDX, 369, 8, 46.125000, ZIP, 1514, 22, 68.818182, 
trial0011435, AA, 844, 2, 422.000000, GDX, 126, 8, 15.750000, ZIP, 3336, 22, 151.636364, 
