trial0014401, GDX, 416, 6, 69.333333, ZIP, 3166, 26, 121.769231, 
trial0014402, GDX, 574, 6, 95.666667, ZIP, 2827, 26, 108.730769, 
trial0014403, GDX, 937, 6, 156.166667, ZIP, 2471, 26, 95.038462, 
trial0014404, GDX, 372, 6, 62.000000, ZIP, 3162, 26, 121.615385, 
trial0014405, GDX, 365, 6, 60.833333, ZIP, 2499, 26, 96.115385, 
trial0014406, GDX, 110, 6, 18.333333, ZIP, 1998, 26, 76.846154, 
trial0014407, GDX, 153, 6, 25.500000, ZIP, 1292, 26, 49.692308, 
trial0014408, GDX, 470, 6, 78.333333, ZIP, 1049, 26, 40.346154, 
trial0014409, GDX, 287, 6, 47.833333, ZIP, 964, 26, 37.076923, 
trial0014410, GDX, 220, 6, 36.666667, ZIP, 912, 26, 35.076923, 
trial0014411, GDX, 458, 6, 76.333333, ZIP, 927, 26, 35.653846, 
trial0014412, GDX, 595, 6, 99.166667, ZIP, 548, 26, 21.076923, 
trial0014413, GDX, 50, 6, 8.333333, ZIP, 1222, 26, 47.000000, 
trial0014414, GDX, 215, 6, 35.833333, ZIP, 1039, 26, 39.961538, 
trial0014415, GDX, 663, 6, 110.500000, ZIP, 818, 26, 31.461538, 
trial0014416, GDX, 65, 6, 10.833333, ZIP, 1152, 26, 44.307692, 
trial0014417, GDX, 135, 6, 22.500000, ZIP, 1065, 26, 40.961538, 
trial0014418, GDX, 211, 6, 35.166667, ZIP, 1241, 26, 47.730769, 
trial0014419, GDX, 24, 6, 4.000000, ZIP, 1233, 26, 47.423077, 
trial0014420, GDX, 473, 6, 78.833333, ZIP, 776, 26, 29.846154, 
trial0014421, GDX, 382, 6, 63.666667, ZIP, 1235, 26, 47.500000, 
trial0014422, GDX, 263, 6, 43.833333, ZIP, 977, 26, 37.576923, 
trial0014423, GDX, 374, 6, 62.333333, ZIP, 841, 26, 32.346154, 
trial0014424, GDX, 138, 6, 23.000000, ZIP, 902, 26, 34.692308, 
trial0014425, GDX, 342, 6, 57.000000, ZIP, 1205, 26, 46.346154, 
trial0014426, GDX, 68, 6, 11.333333, ZIP, 1170, 26, 45.000000, 
trial0014427, GDX, 216, 6, 36.000000, ZIP, 1127, 26, 43.346154, 
trial0014428, GDX, 234, 6, 39.000000, ZIP, 965, 26, 37.115385, 
trial0014429, GDX, 133, 6, 22.166667, ZIP, 1191, 26, 45.807692, 
trial0014430, GDX, 0, 6, 0.000000, ZIP, 1622, 26, 62.384615, 
trial0014431, GDX, 341, 6, 56.833333, ZIP, 1723, 26, 66.269231, 
trial0014432, GDX, 396, 6, 66.000000, ZIP, 1156, 26, 44.461538, 
trial0014433, GDX, 67, 6, 11.166667, ZIP, 1734, 26, 66.692308, 
trial0014434, GDX, 149, 6, 24.833333, ZIP, 1832, 26, 70.461538, 
trial0014435, GDX, 406, 6, 67.666667, ZIP, 1411, 26, 54.269231, 
trial0014436, GDX, 556, 6, 92.666667, ZIP, 1556, 26, 59.846154, 
trial0014437, GDX, 371, 6, 61.833333, ZIP, 1278, 26, 49.153846, 
trial0014438, GDX, 375, 6, 62.500000, ZIP, 1232, 26, 47.384615, 
trial0014439, GDX, 261, 6, 43.500000, ZIP, 1961, 26, 75.423077, 
trial0014440, GDX, 466, 6, 77.666667, ZIP, 1176, 26, 45.230769, 
trial0014441, GDX, 392, 6, 65.333333, ZIP, 1299, 26, 49.961538, 
trial0014442, GDX, 310, 6, 51.666667, ZIP, 1014, 26, 39.000000, 
trial0014443, GDX, 505, 6, 84.166667, ZIP, 1043, 26, 40.115385, 
trial0014444, GDX, 252, 6, 42.000000, ZIP, 1172, 26, 45.076923, 
trial0014445, GDX, 351, 6, 58.500000, ZIP, 1267, 26, 48.730769, 
trial0014446, GDX, 457, 6, 76.166667, ZIP, 1369, 26, 52.653846, 
trial0014447, GDX, 323, 6, 53.833333, ZIP, 1262, 26, 48.538462, 
trial0014448, GDX, 273, 6, 45.500000, ZIP, 1646, 26, 63.307692, 
trial0014449, GDX, 266, 6, 44.333333, ZIP, 1016, 26, 39.076923, 
trial0014450, GDX, 306, 6, 51.000000, ZIP, 1263, 26, 48.576923, 
trial0014451, GDX, 137, 6, 22.833333, ZIP, 1165, 26, 44.807692, 
trial0014452, GDX, 120, 6, 20.000000, ZIP, 1253, 26, 48.192308, 
trial0014453, GDX, 464, 6, 77.333333, ZIP, 1467, 26, 56.423077, 
trial0014454, GDX, 420, 6, 70.000000, ZIP, 1818, 26, 69.923077, 
trial0014455, GDX, 444, 6, 74.000000, ZIP, 1518, 26, 58.384615, 
trial0014456, GDX, 305, 6, 50.833333, ZIP, 1480, 26, 56.923077, 
trial0014457, GDX, 680, 6, 113.333333, ZIP, 1066, 26, 41.000000, 
trial0014458, GDX, 167, 6, 27.833333, ZIP, 1469, 26, 56.500000, 
trial0014459, GDX, 696, 6, 116.000000, ZIP, 1242, 26, 47.769231, 
trial0014460, GDX, 285, 6, 47.500000, ZIP, 1214, 26, 46.692308, 
trial0014461, GDX, 1720, 6, 286.666667, ZIP, 2896, 26, 111.384615, 
trial0014462, GDX, 445, 6, 74.166667, ZIP, 2185, 26, 84.038462, 
trial0014463, GDX, 1378, 6, 229.666667, ZIP, 2311, 26, 88.884615, 
trial0014464, GDX, 694, 6, 115.666667, ZIP, 4079, 26, 156.884615, 
trial0014465, GDX, 695, 6, 115.833333, ZIP, 2493, 26, 95.884615, 
trial0014466, GDX, 775, 6, 129.166667, ZIP, 2560, 26, 98.461538, 
trial0014467, GDX, 1153, 6, 192.166667, ZIP, 2738, 26, 105.307692, 
trial0014468, GDX, 189, 6, 31.500000, ZIP, 4552, 26, 175.076923, 
trial0014469, GDX, 638, 6, 106.333333, ZIP, 2344, 26, 90.153846, 
trial0014470, GDX, 540, 6, 90.000000, ZIP, 3376, 26, 129.846154, 
trial0014471, GDX, 1092, 6, 182.000000, ZIP, 4014, 26, 154.384615, 
trial0014472, GDX, 403, 6, 67.166667, ZIP, 3980, 26, 153.076923, 
trial0014473, GDX, 264, 6, 44.000000, ZIP, 3084, 26, 118.615385, 
trial0014474, GDX, 1308, 6, 218.000000, ZIP, 2419, 26, 93.038462, 
trial0014475, GDX, 177, 6, 29.500000, ZIP, 2287, 26, 87.961538, 
trial0014476, GDX, 869, 6, 144.833333, ZIP, 3150, 26, 121.153846, 
trial0014477, GDX, 214, 6, 35.666667, ZIP, 2763, 26, 106.269231, 
trial0014478, GDX, 564, 6, 94.000000, ZIP, 3014, 26, 115.923077, 
trial0014479, GDX, 713, 6, 118.833333, ZIP, 2526, 26, 97.153846, 
trial0014480, GDX, 214, 6, 35.666667, ZIP, 2793, 26, 107.423077, 
trial0014481, GDX, 1173, 6, 195.500000, ZIP, 2733, 26, 105.115385, 
