trial0008101, AA, 1530, 12, 127.500000, ZIP, 3064, 20, 153.200000, 
trial0008102, AA, 932, 12, 77.666667, ZIP, 3686, 20, 184.300000, 
trial0008103, AA, 1559, 12, 129.916667, ZIP, 2979, 20, 148.950000, 
trial0008104, AA, 1810, 12, 150.833333, ZIP, 2591, 20, 129.550000, 
trial0008105, AA, 1763, 12, 146.916667, ZIP, 3060, 20, 153.000000, 
trial0008106, AA, 2150, 12, 179.166667, ZIP, 2175, 20, 108.750000, 
trial0008107, AA, 1388, 12, 115.666667, ZIP, 2914, 20, 145.700000, 
trial0008108, AA, 2184, 12, 182.000000, ZIP, 2486, 20, 124.300000, 
trial0008109, AA, 1509, 12, 125.750000, ZIP, 3145, 20, 157.250000, 
trial0008110, AA, 2063, 12, 171.916667, ZIP, 2332, 20, 116.600000, 
trial0008111, AA, 580, 12, 48.333333, ZIP, 3941, 20, 197.050000, 
trial0008112, AA, 1633, 12, 136.083333, ZIP, 3057, 20, 152.850000, 
trial0008113, AA, 1393, 12, 116.083333, ZIP, 3093, 20, 154.650000, 
trial0008114, AA, 832, 12, 69.333333, ZIP, 3074, 20, 153.700000, 
trial0008115, AA, 2149, 12, 179.083333, ZIP, 2596, 20, 129.800000, 
trial0008116, AA, 1615, 12, 134.583333, ZIP, 2739, 20, 136.950000, 
trial0008117, AA, 1337, 12, 111.416667, ZIP, 3068, 20, 153.400000, 
trial0008118, AA, 1949, 12, 162.416667, ZIP, 2706, 20, 135.300000, 
trial0008119, AA, 2315, 12, 192.916667, ZIP, 2314, 20, 115.700000, 
trial0008120, AA, 1450, 12, 120.833333, ZIP, 3100, 20, 155.000000, 
trial0008121, AA, 1855, 12, 154.583333, ZIP, 2754, 20, 137.700000, 
trial0008122, AA, 1897, 12, 158.083333, ZIP, 2842, 20, 142.100000, 
trial0008123, AA, 1794, 12, 149.500000, ZIP, 2865, 20, 143.250000, 
trial0008124, AA, 2143, 12, 178.583333, ZIP, 2248, 20, 112.400000, 
trial0008125, AA, 1102, 12, 91.833333, ZIP, 3465, 20, 173.250000, 
trial0008126, AA, 952, 12, 79.333333, ZIP, 3670, 20, 183.500000, 
trial0008127, AA, 1599, 12, 133.250000, ZIP, 3257, 20, 162.850000, 
trial0008128, AA, 1238, 12, 103.166667, ZIP, 3248, 20, 162.400000, 
trial0008129, AA, 1616, 12, 134.666667, ZIP, 2695, 20, 134.750000, 
trial0008130, AA, 2379, 12, 198.250000, ZIP, 2061, 20, 103.050000, 
trial0008131, AA, 3294, 12, 274.500000, ZIP, 3714, 20, 185.700000, 
trial0008132, AA, 1410, 12, 117.500000, ZIP, 4940, 20, 247.000000, 
trial0008133, AA, 2965, 12, 247.083333, ZIP, 3952, 20, 197.600000, 
trial0008134, AA, 4268, 12, 355.666667, ZIP, 2661, 20, 133.050000, 
trial0008135, AA, 1576, 12, 131.333333, ZIP, 5555, 20, 277.750000, 
trial0008136, AA, 1058, 12, 88.166667, ZIP, 6109, 20, 305.450000, 
trial0008137, AA, 2081, 12, 173.416667, ZIP, 4949, 20, 247.450000, 
trial0008138, AA, 1218, 12, 101.500000, ZIP, 5269, 20, 263.450000, 
trial0008139, AA, 2406, 12, 200.500000, ZIP, 4043, 20, 202.150000, 
trial0008140, AA, 824, 12, 68.666667, ZIP, 6054, 20, 302.700000, 
trial0008141, AA, 2918, 12, 243.166667, ZIP, 3876, 20, 193.800000, 
trial0008142, AA, 1759, 12, 146.583333, ZIP, 5464, 20, 273.200000, 
trial0008143, AA, 1013, 12, 84.416667, ZIP, 5647, 20, 282.350000, 
trial0008144, AA, 4739, 12, 394.916667, ZIP, 2954, 20, 147.700000, 
trial0008145, AA, 3941, 12, 328.416667, ZIP, 3343, 20, 167.150000, 
trial0008146, AA, 3160, 12, 263.333333, ZIP, 3925, 20, 196.250000, 
trial0008147, AA, 3659, 12, 304.916667, ZIP, 3182, 20, 159.100000, 
