trial0003001, AA, 3213, 16, 200.812500, ZIP, 2594, 16, 162.125000, 
trial0003002, AA, 2186, 16, 136.625000, ZIP, 3631, 16, 226.937500, 
trial0003003, AA, 2878, 16, 179.875000, ZIP, 2957, 16, 184.812500, 
trial0003004, AA, 4625, 16, 289.062500, ZIP, 1244, 16, 77.750000, 
trial0003005, AA, 3744, 16, 234.000000, ZIP, 2129, 16, 133.062500, 
trial0003006, AA, 2749, 16, 171.812500, ZIP, 3164, 16, 197.750000, 
trial0003007, AA, 2650, 16, 165.625000, ZIP, 3110, 16, 194.375000, 
trial0003008, AA, 3346, 16, 209.125000, ZIP, 2358, 16, 147.375000, 
trial0003009, AA, 3245, 16, 202.812500, ZIP, 2530, 16, 158.125000, 
trial0003010, AA, 3798, 16, 237.375000, ZIP, 2068, 16, 129.250000, 
trial0003011, AA, 2715, 16, 169.687500, ZIP, 2991, 16, 186.937500, 
trial0003012, AA, 2993, 16, 187.062500, ZIP, 2729, 16, 170.562500, 
trial0003013, AA, 2913, 16, 182.062500, ZIP, 2905, 16, 181.562500, 
trial0003014, AA, 2457, 16, 153.562500, ZIP, 3390, 16, 211.875000, 
trial0003015, AA, 3542, 16, 221.375000, ZIP, 2095, 16, 130.937500, 
trial0003016, AA, 2000, 16, 125.000000, ZIP, 3871, 16, 241.937500, 
trial0003017, AA, 3009, 16, 188.062500, ZIP, 2771, 16, 173.187500, 
trial0003018, AA, 2632, 16, 164.500000, ZIP, 3174, 16, 198.375000, 
trial0003019, AA, 1573, 16, 98.312500, ZIP, 4151, 16, 259.437500, 
trial0003020, AA, 1217, 16, 76.062500, ZIP, 4832, 16, 302.000000, 
trial0003021, AA, 2737, 16, 171.062500, ZIP, 3204, 16, 200.250000, 
trial0003022, AA, 1859, 16, 116.187500, ZIP, 3948, 16, 246.750000, 
trial0003023, AA, 2387, 16, 149.187500, ZIP, 3291, 16, 205.687500, 
trial0003024, AA, 2980, 16, 186.250000, ZIP, 2966, 16, 185.375000, 
trial0003025, AA, 3073, 16, 192.062500, ZIP, 2656, 16, 166.000000, 
trial0003026, AA, 2650, 16, 165.625000, ZIP, 3178, 16, 198.625000, 
trial0003027, AA, 3325, 16, 207.812500, ZIP, 2453, 16, 153.312500, 
trial0003028, AA, 3658, 16, 228.625000, ZIP, 2170, 16, 135.625000, 
trial0003029, AA, 3463, 16, 216.437500, ZIP, 2374, 16, 148.375000, 
trial0003030, AA, 3708, 16, 231.750000, ZIP, 2045, 16, 127.812500, 
trial0003031, AA, 3779, 16, 236.187500, ZIP, 5288, 16, 330.500000, 
trial0003032, AA, 4312, 16, 269.500000, ZIP, 5365, 16, 335.312500, 
trial0003033, AA, 3857, 16, 241.062500, ZIP, 5275, 16, 329.687500, 
trial0003034, AA, 3733, 16, 233.312500, ZIP, 5295, 16, 330.937500, 
trial0003035, AA, 4144, 16, 259.000000, ZIP, 5135, 16, 320.937500, 
trial0003036, AA, 5078, 16, 317.375000, ZIP, 4589, 16, 286.812500, 
trial0003037, AA, 2348, 16, 146.750000, ZIP, 6575, 16, 410.937500, 
trial0003038, AA, 7239, 16, 452.437500, ZIP, 2661, 16, 166.312500, 
trial0003039, AA, 5351, 16, 334.437500, ZIP, 4403, 16, 275.187500, 
trial0003040, AA, 4487, 16, 280.437500, ZIP, 5304, 16, 331.500000, 
trial0003041, AA, 5750, 16, 359.375000, ZIP, 4235, 16, 264.687500, 
trial0003042, AA, 5790, 16, 361.875000, ZIP, 3884, 16, 242.750000, 
trial0003043, AA, 3226, 16, 201.625000, ZIP, 6236, 16, 389.750000, 
