trial0010201, AA, 2308, 10, 230.800000, ZIP, 3290, 22, 149.545455, 
trial0010202, AA, 2028, 10, 202.800000, ZIP, 3377, 22, 153.500000, 
trial0010203, AA, 2613, 10, 261.300000, ZIP, 3044, 22, 138.363636, 
trial0010204, AA, 2083, 10, 208.300000, ZIP, 3215, 22, 146.136364, 
trial0010205, AA, 2238, 10, 223.800000, ZIP, 2996, 22, 136.181818, 
trial0010206, AA, 2090, 10, 209.000000, ZIP, 3024, 22, 137.454545, 
trial0010207, AA, 1851, 10, 185.100000, ZIP, 2720, 22, 123.636364, 
trial0010208, AA, 1844, 10, 184.400000, ZIP, 3185, 22, 144.772727, 
trial0010209, AA, 1052, 10, 105.200000, ZIP, 4537, 22, 206.227273, 
trial0010210, AA, 1848, 10, 184.800000, ZIP, 2951, 22, 134.136364, 
trial0010211, AA, 809, 10, 80.900000, ZIP, 4217, 22, 191.681818, 
trial0010212, AA, 1612, 10, 161.200000, ZIP, 4024, 22, 182.909091, 
trial0010213, AA, 2609, 10, 260.900000, ZIP, 3963, 22, 180.136364, 
trial0010214, AA, 3418, 10, 341.800000, ZIP, 5074, 22, 230.636364, 
trial0010215, AA, 2491, 10, 249.100000, ZIP, 5724, 22, 260.181818, 
trial0010216, AA, 2241, 10, 224.100000, ZIP, 5989, 22, 272.227273, 
trial0010217, AA, 2411, 10, 241.100000, ZIP, 5697, 22, 258.954545, 
trial0010218, AA, 3550, 10, 355.000000, ZIP, 4278, 22, 194.454545, 
trial0010219, AA, 2407, 10, 240.700000, ZIP, 5291, 22, 240.500000, 
trial0010220, AA, 1881, 10, 188.100000, ZIP, 6200, 22, 281.818182, 
trial0010221, AA, 1777, 10, 177.700000, ZIP, 6093, 22, 276.954545, 
trial0010222, AA, 2592, 10, 259.200000, ZIP, 5686, 22, 258.454545, 
trial0010223, AA, 2387, 10, 238.700000, ZIP, 5401, 22, 245.500000, 
trial0010224, AA, 1980, 10, 198.000000, ZIP, 5817, 22, 264.409091, 
trial0010225, AA, 2071, 10, 207.100000, ZIP, 5850, 22, 265.909091, 
trial0010226, AA, 1640, 10, 164.000000, ZIP, 5516, 22, 250.727273, 
trial0010227, AA, 2889, 10, 288.900000, ZIP, 4965, 22, 225.681818, 
trial0010228, AA, 2484, 10, 248.400000, ZIP, 3865, 22, 175.681818, 
trial0010229, AA, 1389, 10, 138.900000, ZIP, 3273, 22, 148.772727, 
trial0010230, AA, 820, 10, 82.000000, ZIP, 4713, 22, 214.227273, 
trial0010231, AA, 1379, 10, 137.900000, ZIP, 2831, 22, 128.681818, 
