trial0046201, AA, 234, 6, 39.000000, ZIC, 82, 8, 10.250000, ZIP, 217, 18, 12.055556, 
trial0046202, AA, 58, 6, 9.666667, ZIC, 108, 8, 13.500000, ZIP, 321, 18, 17.833333, 
trial0046203, AA, 56, 6, 9.333333, ZIC, 153, 8, 19.125000, ZIP, 361, 18, 20.055556, 
trial0046204, AA, 69, 6, 11.500000, ZIC, 106, 8, 13.250000, ZIP, 404, 18, 22.444444, 
trial0046205, AA, 152, 6, 25.333333, ZIC, 173, 8, 21.625000, ZIP, 245, 18, 13.611111, 
trial0046206, AA, 53, 6, 8.833333, ZIC, 225, 8, 28.125000, ZIP, 273, 18, 15.166667, 
trial0046207, AA, 82, 6, 13.666667, ZIC, 171, 8, 21.375000, ZIP, 317, 18, 17.611111, 
trial0046208, AA, 132, 6, 22.000000, ZIC, 174, 8, 21.750000, ZIP, 209, 18, 11.611111, 
trial0046209, AA, 157, 6, 26.166667, ZIC, 160, 8, 20.000000, ZIP, 262, 18, 14.555556, 
trial0046210, AA, 169, 6, 28.166667, ZIC, 87, 8, 10.875000, ZIP, 305, 18, 16.944444, 
trial0046211, AA, 54, 6, 9.000000, ZIC, 187, 8, 23.375000, ZIP, 347, 18, 19.277778, 
trial0046212, AA, 168, 6, 28.000000, ZIC, 224, 8, 28.000000, ZIP, 169, 18, 9.388889, 
trial0046213, AA, 19, 6, 3.166667, ZIC, 173, 8, 21.625000, ZIP, 359, 18, 19.944444, 
trial0046214, AA, 16, 6, 2.666667, ZIC, 261, 8, 32.625000, ZIP, 266, 18, 14.777778, 
trial0046215, AA, 38, 6, 6.333333, ZIC, 177, 8, 22.125000, ZIP, 336, 18, 18.666667, 
trial0046216, AA, 116, 6, 19.333333, ZIC, 152, 8, 19.000000, ZIP, 265, 18, 14.722222, 
trial0046217, AA, 50, 6, 8.333333, ZIC, 135, 8, 16.875000, ZIP, 357, 18, 19.833333, 
trial0046218, AA, 7, 6, 1.166667, ZIC, 189, 8, 23.625000, ZIP, 337, 18, 18.722222, 
trial0046219, AA, 183, 6, 30.500000, ZIC, 147, 8, 18.375000, ZIP, 258, 18, 14.333333, 
trial0046220, AA, 59, 6, 9.833333, ZIC, 115, 8, 14.375000, ZIP, 359, 18, 19.944444, 
trial0046221, AA, 64, 6, 10.666667, ZIC, 59, 8, 7.375000, ZIP, 429, 18, 23.833333, 
trial0046222, AA, 80, 6, 13.333333, ZIC, 51, 8, 6.375000, ZIP, 346, 18, 19.222222, 
trial0046223, AA, 73, 6, 12.166667, ZIC, 35, 8, 4.375000, ZIP, 462, 18, 25.666667, 
trial0046224, AA, 61, 6, 10.166667, ZIC, 222, 8, 27.750000, ZIP, 278, 18, 15.444444, 
trial0046225, AA, 87, 6, 14.500000, ZIC, 116, 8, 14.500000, ZIP, 376, 18, 20.888889, 
trial0046226, AA, 110, 6, 18.333333, ZIC, 210, 8, 26.250000, ZIP, 259, 18, 14.388889, 
trial0046227, AA, 7, 6, 1.166667, ZIC, 197, 8, 24.625000, ZIP, 375, 18, 20.833333, 
trial0046228, AA, 122, 6, 20.333333, ZIC, 212, 8, 26.500000, ZIP, 227, 18, 12.611111, 
trial0046229, AA, 160, 6, 26.666667, ZIC, 41, 8, 5.125000, ZIP, 342, 18, 19.000000, 
trial0046230, AA, 187, 6, 31.166667, ZIC, 55, 8, 6.875000, ZIP, 282, 18, 15.666667, 
trial0046231, AA, 150, 6, 25.000000, ZIC, 205, 8, 25.625000, ZIP, 326, 18, 18.111111, 
trial0046232, AA, 110, 6, 18.333333, ZIC, 177, 8, 22.125000, ZIP, 362, 18, 20.111111, 
trial0046233, AA, 226, 6, 37.666667, ZIC, 223, 8, 27.875000, ZIP, 243, 18, 13.500000, 
trial0046234, AA, 140, 6, 23.333333, ZIC, 64, 8, 8.000000, ZIP, 477, 18, 26.500000, 
