trial0051301, AA, 150, 8, 18.750000, GDX, 152, 14, 10.857143, ZIC, 233, 10, 23.300000, 
trial0051302, AA, 165, 8, 20.625000, GDX, 119, 14, 8.500000, ZIC, 259, 10, 25.900000, 
trial0051303, AA, 186, 8, 23.250000, GDX, 103, 14, 7.357143, ZIC, 186, 10, 18.600000, 
trial0051304, AA, 0, 8, 0.000000, GDX, 109, 14, 7.785714, ZIC, 162, 10, 16.200000, 
trial0051305, AA, 79, 8, 9.875000, GDX, 203, 14, 14.500000, ZIC, 159, 10, 15.900000, 
trial0051306, AA, 125, 8, 15.625000, GDX, 191, 14, 13.642857, ZIC, 150, 10, 15.000000, 
trial0051307, AA, 93, 8, 11.625000, GDX, 87, 14, 6.214286, ZIC, 159, 10, 15.900000, 
trial0051308, AA, 95, 8, 11.875000, GDX, 183, 14, 13.071429, ZIC, 239, 10, 23.900000, 
trial0051309, AA, 16, 8, 2.000000, GDX, 42, 14, 3.000000, ZIC, 86, 10, 8.600000, 
trial0051310, AA, 232, 8, 29.000000, GDX, 233, 14, 16.642857, ZIC, 11, 10, 1.100000, 
trial0051311, AA, 61, 8, 7.625000, GDX, 250, 14, 17.857143, ZIC, 172, 10, 17.200000, 
trial0051312, AA, 151, 8, 18.875000, GDX, 221, 14, 15.785714, ZIC, 104, 10, 10.400000, 
trial0051313, AA, 169, 8, 21.125000, GDX, 210, 14, 15.000000, ZIC, 96, 10, 9.600000, 
trial0051314, AA, 28, 8, 3.500000, GDX, 209, 14, 14.928571, ZIC, 213, 10, 21.300000, 
trial0051315, AA, 112, 8, 14.000000, GDX, 267, 14, 19.071429, ZIC, 139, 10, 13.900000, 
trial0051316, AA, 148, 8, 18.500000, GDX, 95, 14, 6.785714, ZIC, 199, 10, 19.900000, 
trial0051317, AA, 111, 8, 13.875000, GDX, 239, 14, 17.071429, ZIC, 168, 10, 16.800000, 
trial0051318, AA, 212, 8, 26.500000, GDX, 27, 14, 1.928571, ZIC, 219, 10, 21.900000, 
