trial0052501, GDX, 202, 22, 9.181818, ZIC, 123, 10, 12.300000, 
trial0052502, GDX, 221, 22, 10.045455, ZIC, 143, 10, 14.300000, 
trial0052503, GDX, 210, 22, 9.545455, ZIC, 127, 10, 12.700000, 
trial0052504, GDX, 193, 22, 8.772727, ZIC, 184, 10, 18.400000, 
trial0052505, GDX, 188, 22, 8.545455, ZIC, 190, 10, 19.000000, 
trial0052506, GDX, 272, 22, 12.363636, ZIC, 153, 10, 15.300000, 
trial0052507, GDX, 125, 22, 5.681818, ZIC, 226, 10, 22.600000, 
trial0052508, GDX, 256, 22, 11.636364, ZIC, 156, 10, 15.600000, 
trial0052509, GDX, 190, 22, 8.636364, ZIC, 201, 10, 20.100000, 
trial0052510, GDX, 248, 22, 11.272727, ZIC, 55, 10, 5.500000, 
trial0052511, GDX, 252, 22, 11.454545, ZIC, 133, 10, 13.300000, 
trial0052512, GDX, 193, 22, 8.772727, ZIC, 164, 10, 16.400000, 
trial0052513, GDX, 230, 22, 10.454545, ZIC, 188, 10, 18.800000, 
trial0052514, GDX, 216, 22, 9.818182, ZIC, 127, 10, 12.700000, 
trial0052515, GDX, 310, 22, 14.090909, ZIC, 101, 10, 10.100000, 
trial0052516, GDX, 214, 22, 9.727273, ZIC, 130, 10, 13.000000, 
trial0052517, GDX, 118, 22, 5.363636, ZIC, 226, 10, 22.600000, 
trial0052518, GDX, 232, 22, 10.545455, ZIC, 71, 10, 7.100000, 
trial0052519, GDX, 219, 22, 9.954545, ZIC, 179, 10, 17.900000, 
trial0052520, GDX, 79, 22, 3.590909, ZIC, 164, 10, 16.400000, 
trial0052521, GDX, 204, 22, 9.272727, ZIC, 147, 10, 14.700000, 
trial0052522, GDX, 103, 22, 4.681818, ZIC, 275, 10, 27.500000, 
trial0052523, GDX, 182, 22, 8.272727, ZIC, 136, 10, 13.600000, 
trial0052524, GDX, 103, 22, 4.681818, ZIC, 187, 10, 18.700000, 
trial0052525, GDX, 129, 22, 5.863636, ZIC, 188, 10, 18.800000, 
trial0052526, GDX, 177, 22, 8.045455, ZIC, 167, 10, 16.700000, 
trial0052527, GDX, 88, 22, 4.000000, ZIC, 108, 10, 10.800000, 
trial0052528, GDX, 229, 22, 10.409091, ZIC, 162, 10, 16.200000, 
trial0052529, GDX, 232, 22, 10.545455, ZIC, 173, 10, 17.300000, 
trial0052530, GDX, 143, 22, 6.500000, ZIC, 215, 10, 21.500000, 
trial0052531, GDX, 155, 22, 7.045455, ZIC, 95, 10, 9.500000, 
trial0052532, GDX, 40, 22, 1.818182, ZIC, 100, 10, 10.000000, 
trial0052533, GDX, 100, 22, 4.545455, ZIC, 130, 10, 13.000000, 
trial0052534, GDX, 149, 22, 6.772727, ZIC, 101, 10, 10.100000, 
trial0052535, GDX, 0, 22, 0.000000, ZIC, 200, 10, 20.000000, 
trial0052536, GDX, 0, 22, 0.000000, ZIC, 105, 10, 10.500000, 
trial0052537, GDX, 40, 22, 1.818182, ZIC, 75, 10, 7.500000, 
trial0052538, GDX, 135, 22, 6.136364, ZIC, 105, 10, 10.500000, 
trial0052539, GDX, 110, 22, 5.000000, ZIC, 60, 10, 6.000000, 
trial0052540, GDX, 66, 22, 3.000000, ZIC, 74, 10, 7.400000, 
trial0052541, GDX, 116, 22, 5.272727, ZIC, 99, 10, 9.900000, 
trial0052542, GDX, 55, 22, 2.500000, ZIC, 70, 10, 7.000000, 
trial0052543, GDX, 221, 22, 10.045455, ZIC, 74, 10, 7.400000, 
trial0052544, GDX, 192, 22, 8.727273, ZIC, 23, 10, 2.300000, 
trial0052545, GDX, 60, 22, 2.727273, ZIC, 105, 10, 10.500000, 
trial0052546, GDX, 205, 22, 9.318182, ZIC, 45, 10, 4.500000, 
